productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
250294,Dark Gyarados,Dark Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/250294_200w.jpg,3,2931,https://cpt.tcgcsv.com/V703,2025-03-03T12:34:45.12,1,8/82,Classic Collection,Water,70,Stage 1,"<strong>Pokemon Power: Final Beam</strong> When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokemon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.","[WWW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokemon is now Paralyzed.",Gx2,F-30,2,3.5,7.16,999.99,5.9,7.31,Holofoil,
250319,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/250319_200w.jpg,3,2931,https://cpt.tcgcsv.com/p803,2024-07-29T17:03:33.243,1,2/102,Classic Collection,Water,,,"<strong>Pokémon Power: Rain Dance</strong> As often as you like during your turn <em>(before your attack)</em>, you may attach 1 W Energy card to 1 of your W Pokémon. <em>(This doesn’t use up your 1 Energy card attachment for the turn.)</em> This power can’t be used if Blastoise is Asleep, Confused, or Paralyzed.","[WWW] <strong>Hydro Pump</strong> (40+)
<br>Does 40 damage plus 10 more damage for each W Energy attached to Blastoise but not used to pay for this attack’s Energy cost. Extra W Energy after the 2nd doesn’t count.",,,,11.8,16.68,1000.0,13.9,13.9,Holofoil,
250320,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/250320_200w.jpg,3,2931,https://cpt.tcgcsv.com/q803,2021-10-22T13:10:48.827,1,4/102,Classic Collection,Fire,120,Stage 2,"<strong>Pokemon Power: Energy Burn</strong> As often as you like during your turn <em>(before you attack)</em>, you may turn all Energy attached to Charizard in R Energy for this rest of the turn. This power can't be used if Charizard is Asleep, Confused, or Paralyzed.","(RRRR) Fire Spin (100)
<br>Discard 2 Energy cards attached to Charizard in order to use this attack.",W,F-30,3,127.0,157.35,499.99,143.05,135.0,Holofoil,
250321,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/250321_200w.jpg,3,2931,https://cpt.tcgcsv.com/r803,2024-08-28T19:52:05.133,1,15/102,Classic Collection,Grass,,,"<strong>Pokemon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 G Energy card attached to 1 of your Pokémon and attach it to a different one. This power can’t be used if Venusaur is Asleep, Confused, or Paralyzed.",[GGGG] <strong>Solar Beam</strong> (60),,,,8.0,11.0,1000.0,9.29,10.77,Holofoil,
250322,Imposter Professor Oak,Imposter Professor Oak,https://tcgplayer-cdn.tcgplayer.com/product/250322_200w.jpg,3,2931,https://cpt.tcgcsv.com/s803,2025-04-11T19:09:17.203,1,73/102,Classic Collection,Trainer,,,"Your opponent shuffles his or her hand into his or her deck, then draws 7 cards.",,,,,0.1,0.34,999.99,0.26,0.25,Holofoil,
250323,Here Comes Team Rocket!,Here Comes Team Rocket,https://tcgplayer-cdn.tcgplayer.com/product/250323_200w.jpg,3,2931,https://cpt.tcgcsv.com/t803,2025-03-13T04:39:12.31,1,15/82,Classic Collection,Supporter,,,Each player plays with his or her Prize cards face up for the rest of the game.,,,,,0.2,0.75,999.99,0.63,0.59,Holofoil,
250324,Rocket's Zapdos,Rockets Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/250324_200w.jpg,3,2931,https://cpt.tcgcsv.com/v803,2022-08-24T18:18:01.717,1,15/132,Classic Collection,Lightning,,Basic,,"[L] <strong>Plasma</strong> (20)\
<br>If there are any L Energy cards in your discard pile, attach 1 of them to Rocket’s Zapdos.",,,,2.67,4.65,999.99,3.67,2.75,Holofoil,"[1LLL] <strong>Electroburn</strong> (70)
<br>Rocket’s Zapdos does damage to itself equal to 10 times the number of L Energy cards attached to it."
250325,______'s Pikachu,______s Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/250325_200w.jpg,3,2931,https://cpt.tcgcsv.com/w803,2025-09-02T20:47:09.983,1,24/53,Classic Collection,Lightning,,,,"[LL] <strong>Birthday Surprise</strong> (30+)
<br>If it’s not your birthday, this attack does 30 damage. If it is your birthday, flip a coin. If heads, this attack does 30 damage plus 50 more damage; if tails, this attack does 30 damage.",,,,22.99,34.98,1000.0,26.29,28.99,Holofoil,
250326,Cleffa,Cleffa,https://tcgplayer-cdn.tcgplayer.com/product/250326_200w.jpg,3,2931,https://cpt.tcgcsv.com/x803,2023-12-06T09:32:57.477,1,20/111,Classic Collection,Colorless,,,,"[1] <strong>Eeeeeeek</strong>
<br>Shuffle your hand into your deck, then draw 7 cards.",,,,0.69,1.72,999.99,1.71,1.71,Holofoil,
250327,Shining Magikarp,Shining Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/250327_200w.jpg,3,2931,https://cpt.tcgcsv.com/z803,2024-02-14T13:44:58.05,1,66/64,Classic Collection,Water,,,,"[W] <strong>Gold Scale</strong>
<br>Your opponent may draw 2 cards. Either way, you may draw 2 cards.",,,,32.0,45.4,1000.0,39.41,43.36,Holofoil,"[D] <strong>Dragon Bond</strong>
<br>Search your deck for a card named Gyarados, Dark Gyarados, or Shining Gyarados. Show it to your opponent and put it into your hand. Shuffle your deck afterward."
250328,Team Magma's Groudon,Team Magmas Groudon,https://tcgplayer-cdn.tcgplayer.com/product/250328_200w.jpg,3,2931,https://cpt.tcgcsv.com/B803,2024-02-22T08:55:43.3,1,9/95,Classic Collection,Fighting,,,"<strong>Poke-POWER — Power Saver</strong>                                             
<br>As long as the number of Pokémon in play <em>(both yours and your opponent’s)</em> that has Team Magma in its name is 3 or less, Team Magma’s Groudon can’t attack.","[1F] <strong>Linear Attack</strong>
<br>Choose 1 of your opponent’s Pokémon. This attack does 20 damage to that Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em>",,,,0.29,2.16,999.99,1.72,1.35,Holofoil,"[1FF] <strong>Pulverize</strong> (50+)
<br>If the Defending Pokémon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage."
250329,Rocket's Admin.,Rockets Admin,https://tcgplayer-cdn.tcgplayer.com/product/250329_200w.jpg,3,2931,https://cpt.tcgcsv.com/C803,2023-02-06T21:12:00.727,1,86/109,Classic Collection,Supporter,,,"Each player shuffles his or her hand into his or her deck. Then, each player counts his or her Prize cards left and draws up to that many cards. (You draw your cards first.)",,,,,0.05,0.44,999.99,0.32,0.38,Holofoil,
250330,Mew ex,Mew ex,https://tcgplayer-cdn.tcgplayer.com/product/250330_200w.jpg,3,2931,https://cpt.tcgcsv.com/D803,2025-01-05T22:10:22.173,1,88/92,Classic Collection,Psychic,,,"<strong>Poke-BODY — Versatile</strong>                                             
<br>Mew ex can use the attacks of all Pokémon in play as its own. (You still need the necessary Energy to use each attack.)","[1D] <strong>Power Move</strong>
<br>Search your deck for an Energy card and attach it to Mew ex. Shuffle your deck afterward. Then, you may switch Mew ex with 1 of your Benched Pokémon.",,,,15.02,24.66,2000.0,21.68,21.1,Holofoil,
250331,Gardevoir ex (Delta Species),Gardevoir ex Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/250331_200w.jpg,3,2931,https://cpt.tcgcsv.com/F803,2023-06-26T09:59:58.8,1,93/101,Classic Collection,Psychic,,,"<strong>Poke-POWER — Imprison</strong>                                             
<br>Once during your turn <em>(before your attack)</em>, if Gardevoir ex is your Active Pokémon, you may put an Imprison marker on 1 of your opponent’s Pokémon. Any Pokémon that has any Imprison markers on it can’t use any Poké-Powers or Poké-Bodies. This power can’t be used if Gardevoir ex is affected by a Special Condition.","[2R] Flame Ball (80)
<br>You may move a R Energy card attached to Gardevoir ex to 1 of your Benched Pokémon.",,,,8.01,11.95,999.99,11.01,11.01,Holofoil,
250332,Umbreon Star,Umbreon Star,https://tcgplayer-cdn.tcgplayer.com/product/250332_200w.jpg,3,2931,https://cpt.tcgcsv.com/G803,2024-10-18T12:16:59.62,1,17/17,Classic Collection,Darkness,,,"<strong>Poke-POWER — Dark Ray</strong>                                             
<br>Once during your turn, when you put Umbreon Star from your hand onto your Bench, you may choose 1 card from your opponent’s hand without looking and discard it.","[DD] <strong>Feint Attack</strong>
<br>Choose 1 of your opponent’s Pokémon. This attack does 30 damage to that Pokémon. This attack’s damage isn’t affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on that Pokémon.",,,,91.98,122.97,199.99,112.22,94.98,Holofoil,
250333,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/250333_200w.jpg,3,2931,https://cpt.tcgcsv.com/H803,2021-10-08T04:03:13.047,1,15/106,Classic Collection,Fighting,80,Stage 1,"<strong>Poke-Power — Cosmic Power</strong>
<br>Once during your turn <em>(before your attack)</em>, you may choose up to 2 cards from your hand and put them on the bottom of your deck in any order. If you do, draw cards until you have 6 cards in your hand. This Power can't be used if Claydol is affected by a Special Condition.",[1F] Spinning Attack (40),G+20,None,2,0.05,0.4,999.99,0.29,0.24,Holofoil,
250334,Luxray GL LV.X,Luxray GL LVX,https://tcgplayer-cdn.tcgplayer.com/product/250334_200w.jpg,3,2931,https://cpt.tcgcsv.com/J803,2022-07-10T13:16:08.537,1,109/111,Classic Collection,Lightning,110,Level Up,"<strong>Poké-Power — Bright Look</strong>
<br>Once during your turn <em>(before your attack)</em>, when you put Luxray GL LV.X from your hand onto your Active Luxray GL, you may switch the Defending Pokémon with 1 of your opponent's Benched Pokémon.","[1L] Flash Impact (60)
<br>Does 30 damage to 1 of your Pokémon, and don't apply Weakness and Resistance to this damage.",Fx2,M-20,0,2.19,3.99,999.99,3.24,3.65,Holofoil,
250335,Garchomp C LV.X,Garchomp C LVX,https://tcgplayer-cdn.tcgplayer.com/product/250335_200w.jpg,3,2931,https://cpt.tcgcsv.com/K803,2024-01-25T13:36:48.523,1,145/147,Classic Collection,Colorless,110,Level Up,"<strong>Poké-Power — Healing Breath</strong>
<br>Once during your turn <em>(before your attack)</em>, when you put Garchomp C LV.X from your hand onto your Active Garchomp C, you may remove all damage counters from each of your Pokémon SP.","[3] Dragon Rush
<br>Discard 2 Energy attached to Garchomp C. Choose 1 of your opponent's Pokémon. This attack does 80 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Garchomp C can't use Dragon Rush during your next turn.",Cx2,None,0,3.71,9.54,999.99,7.58,7.58,Holofoil,
250336,Donphan (Prime),Donphan Prime,https://tcgplayer-cdn.tcgplayer.com/product/250336_200w.jpg,3,2931,https://cpt.tcgcsv.com/L803,2023-10-15T10:12:59.297,1,107/123,Classic Collection,Fighting,120,Stage 1,"<strong>Poke-BODY — Exoskeleton</strong>                                             
<br>Any damage done to Donphan by attacks is reduced by 20 <em>(after applying Weakness and Resistance).</em>","[F] <strong>Earthquake</strong> (60)
<br>Does 10 damage to each of your Benched Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em>",Wx2,L-20,4,0.45,1.08,999.99,0.96,1.3,Holofoil,[FFF] <strong>Heavy Impact</strong> (90)
250337,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/250337_200w.jpg,3,2931,https://cpt.tcgcsv.com/M803,2024-09-18T14:51:28.34,1,113/114,Classic Collection,Fire,130,Basic,,"[2] Outrage (20+)
<br>Does 10 more damage for each damage counter on this Pokémon.",Wx2,None,2,14.42,19.21,2000.0,17.43,17.4,Holofoil,"[1RR] Blue Flare (120)
<br>Discard 2 Fire Energy attached to this Pokémon."
250338,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/250338_200w.jpg,3,2931,https://cpt.tcgcsv.com/N803,2024-04-14T13:20:28.197,1,114/114,Classic Collection,Lightning,130,Basic,,"[2] Outrage (20+)
<br>Does 10 more damage for each damage counter on this Pokémon.",Rx2,None,2,14.99,21.47,1000.0,19.13,20.72,Holofoil,"[1LL] Bolt Strike (120)
<br>This Pokémon does 40 damage to itself."
250339,Mewtwo EX,Mewtwo EX,https://tcgplayer-cdn.tcgplayer.com/product/250339_200w.jpg,3,2931,https://cpt.tcgcsv.com/P803,2023-10-29T09:54:01.347,1,54/99,Classic Collection,Psychic,170,Basic,,"[2] X Ball (20x)
<br>Does 20 damage times the amount of Energy attached to this Pokemon and the Defending Pokemon.",Px2,None,2,9.68,13.47,999.99,12.56,14.31,Holofoil,"[1PP] Psydrive (120) 
<br>Discard an Energy attached to this Pokemon."
250340,Xerneas EX,Xerneas EX,https://tcgplayer-cdn.tcgplayer.com/product/250340_200w.jpg,3,2931,https://cpt.tcgcsv.com/Q803,2024-05-06T08:59:07.457,1,97/146,Classic Collection,Fairy,170,Basic,,"[2Y] Break Through (60) 
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon.  <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Mx2,D-20,2,2.79,4.25,999.99,3.74,3.75,Holofoil,"[2YY] X Blast (140) 
<br>This Pokemon can't use X Blast during your next turn."
250341,M Rayquaza EX,M Rayquaza EX,https://tcgplayer-cdn.tcgplayer.com/product/250341_200w.jpg,3,2931,https://cpt.tcgcsv.com/R803,2023-05-03T09:31:29.35,1,76/108,Classic Collection,Colorless,220,Mega,,"[3] Emerald Break (30x)
<br>This attack does 30 damage times the number of your Benched Pokémon.",Lx2,F-20,1,48.51,69.67,5000.0,63.79,60.38,Holofoil,
250342,Tapu Lele GX,Tapu Lele GX,https://tcgplayer-cdn.tcgplayer.com/product/250342_200w.jpg,3,2931,https://cpt.tcgcsv.com/S803,2024-10-07T09:22:40.91,1,60/145,Classic Collection,Psychic,170,Basic,"<strong>Ability — Wonder Tag</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","[2] Energy Drive (20x)
<br>This attack does 20 damage times the amount of Energy attached to both Active Pokémon. This damage isn't affect by Weakness or Resistance.",None,None,1,2.67,3.99,999.99,3.79,3.71,Holofoil,"<b><font color=""teal"">[P] Tapu Cure GX</b>
<br>Heal all damage from 2 of your Benched Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></font>"
