productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
83735,Bastiodon,Bastiodon,https://tcgplayer-cdn.tcgplayer.com/product/83735_200w.jpg,3,1432,https://cpt.tcgcsv.com/KvH,2024-02-21T13:38:42.5,1,001/017,Rare,Metal,130,Stage 2,"<strong>Poké-BODY — Protective Wall</strong>
<br>
Prevent all damage done to your Benched Pokémon by your opponent's attacks.","[1MM] Anger Revenge (60)
<br>If Bastiodon was damaged by an attack during your opponent's last turn, this attack does 40 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R+40,P-20,3,1.1,1.35,4.99,1.59,,Normal,
83826,Bidoof,Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/83826_200w.jpg,3,1432,https://cpt.tcgcsv.com/xxH,2022-09-23T20:09:45.39,1,011/017,Common,Colorless,50,Basic,,"[1] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",F+10,,1,6.0,9.33,9.69,9.66,,Normal,"[1] Scavenge
<br>Search your discard pile for a Trainer card, show it to your opponent, and put it into your hand."
84038,Buneary,Buneary,https://tcgplayer-cdn.tcgplayer.com/product/84038_200w.jpg,3,1432,https://cpt.tcgcsv.com/NDH,2022-09-23T20:11:25.567,1,012/017,Common,Colorless,50,Basic,,[1] Splash (10),F+10,,1,1.11,2.11,3.82,2.17,,Normal,"[2] Jump Kick (10)
<br>Does 10 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>"
84260,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/84260_200w.jpg,3,1432,https://cpt.tcgcsv.com/dKH,2022-09-23T20:13:08.647,1,013/017,Common,Grass,50,Basic,,"[G] Sleep Powder
<br>The Defending Pokémon is now Asleep.",R+10,W-20,1,2.5,3.06,3.99,3.22,,Normal,"[1G] Leech Seed (20)
<br>If this attack does any damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, remove 1 damage counter from Cherubi."
84283,Chimchar,Chimchar,https://tcgplayer-cdn.tcgplayer.com/product/84283_200w.jpg,3,1432,https://cpt.tcgcsv.com/HKH,2022-09-23T20:14:34.673,1,014/017,Common,Fire,50,Basic,,[0] Scratch (10),W+10,,1,0.99,1.26,2.49,1.45,,Normal,"[1R] Ember (30)
<br>Flip a coin. If tails, discard a Fire Energy attached to Chimchar."
84283,Chimchar,Chimchar,https://tcgplayer-cdn.tcgplayer.com/product/84283_200w.jpg,3,1432,https://cpt.tcgcsv.com/HKH,2022-09-23T20:14:34.673,1,014/017,Common,Fire,50,Basic,,[0] Scratch (10),W+10,,1,1.99,2.73,8.0,2.88,,Holofoil,"[1R] Ember (30)
<br>Flip a coin. If tails, discard a Fire Energy attached to Chimchar."
84954,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/84954_200w.jpg,3,1432,https://cpt.tcgcsv.com/6_H,2022-09-23T20:16:20.863,1,006/017,Uncommon,Psychic,60,Basic,,"[P] Blowing Wind
<br>Flip a coin. If heads, put 1 of your Benched Pokémon and all cards attached to it on top of your deck. Shuffle your deck afterward.",D+10,C-20,1,28.0,28.0,28.0,25.44,,Normal,"[1P] Ominous Wind (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused and can't retreat during your opponent's next turn."
85699,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85699_200w.jpg,3,1432,https://cpt.tcgcsv.com/_hJ,2022-09-23T20:17:20.497,1,007/017,Common,Colorless,50,Basic,<strong>Oran Berry</strong> — Remove 1 damage counter from Gible at the end of your turn.,"[2] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",C+10,,1,3.41,3.97,5.52,4.69,,Normal,
85699,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85699_200w.jpg,3,1432,https://cpt.tcgcsv.com/_hJ,2022-09-23T20:17:20.497,1,007/017,Common,Colorless,50,Basic,<strong>Oran Berry</strong> — Remove 1 damage counter from Gible at the end of your turn.,"[2] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",C+10,,1,3.0,5.0,6.97,6.4,,Holofoil,
86874,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/86874_200w.jpg,3,1432,https://cpt.tcgcsv.com/vMJ,2023-02-01T18:23:56.293,1,002/017,Rare,Fighting,90,Stage 1,,"[1] Feint (30)
<br>This attack's damage isn't affected by Resistance.",P+20,,1,4.0,4.79,5.58,5.65,,Normal,"[FF] Aura Sphere (40)
<br>Does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>"
