productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
264202,Boltund V,Boltund V,https://tcgplayer-cdn.tcgplayer.com/product/264202_200w.jpg,3,3020,https://cpt.tcgcsv.com/3J73,2024-09-27T13:09:23.197,1,TG13/TG30,Ultra Rare,Lightning,200,Basic,"[L] Electrify
<br>Search your deck for up to 2 Lightning Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.","[1L] Bolt Storm (10+)
<br>This attack does 30 more damage for each Lightning Energy attached to all of your Pokemon.",Fx2,None,2,8.16,9.99,38.23,9.22,10.95,Holofoil,
264203,Cafe Master,Cafe Master,https://tcgplayer-cdn.tcgplayer.com/product/264203_200w.jpg,3,3020,https://cpt.tcgcsv.com/5J73,2022-05-29T10:57:25.44,1,TG25/TG30,Ultra Rare,Supporter,,,,,,,,1.09,1.82,999.99,1.68,2.44,Holofoil,"Choose up to 3 of your Benched Pokemon. For each of those Pokemon, search your deck for a different type of basic Energy card and attach it to that Pokemon. Then, shuffle your deck. Your turn ends."
264204,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/264204_200w.jpg,3,3020,https://cpt.tcgcsv.com/6J73,2025-02-07T20:11:45.01,1,TG09/TG30,Ultra Rare,Darkness,110,Stage 1,"[1D] Poison Sting (30)
<br>Your opponent's Active Pokémon is now Poisoned.",,Fx2,None,2,0.9,1.86,999.99,1.69,1.34,Holofoil,"<strong>Ability — Spider Net</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch 1 of your opponent's Benched Evolution Pokémon with their Active Pokémon."
264205,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/264205_200w.jpg,3,3020,https://cpt.tcgcsv.com/7J73,2024-10-25T03:39:06.793,1,TG05/TG30,Ultra Rare,Lightning,130,Basic,[2] Slash (30),"[1LL] Wild Shock (130)
<br>This Pokémon also does 60 damage to itself. Your opponent's Active Pokémon is now Paralyzed.",Fx2,None,3,11.25,15.35,100.0,15.89,18.7,Holofoil,
264206,Umbreon VMAX,Umbreon VMAX,https://tcgplayer-cdn.tcgplayer.com/product/264206_200w.jpg,3,3020,https://cpt.tcgcsv.com/8J73,2025-01-10T12:33:24.567,1,TG23/TG30,Ultra Rare,Darkness,310,VMAX,[2D] Max Darkness (160),,Gx2,None,2,78.7,93.81,999.0,85.12,89.93,Holofoil,"<strong>Ability — Dark Signal</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may switch 1 of your opponent's Benched Pokemon with their Active Pokemon."
264207,Umbreon V,Umbreon V,https://tcgplayer-cdn.tcgplayer.com/product/264207_200w.jpg,3,3020,https://cpt.tcgcsv.com/9J73,2025-04-05T07:49:58.097,1,TG22/TG30,Ultra Rare,Darkness,200,Basic,"[D] Mean Look (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[2D] Moonlight Blade (80+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.",Gx2,None,2,44.0,69.99,111.11,53.87,59.95,Holofoil,
264208,Sylveon VMAX,Sylveon VMAX,https://tcgplayer-cdn.tcgplayer.com/product/264208_200w.jpg,3,3020,https://cpt.tcgcsv.com/bJ73,2022-08-23T18:45:48.45,1,TG15/TG30,Ultra Rare,Psychic,310,VMAX,"[P] Precious Touch
<br>Attach an Energy card from your hand to 1 of your Benched Pokemon. If you do, heal 120 damage from that Pokemon.","[3] Max Harmony (70+)
<br>This attack does 30 more damage for each different type of Pokemon on your Bench.",Mx2,None,2,50.0,69.98,100.0,57.96,63.98,Holofoil,
264209,Sylveon V,Sylveon V,https://tcgplayer-cdn.tcgplayer.com/product/264209_200w.jpg,3,3020,https://cpt.tcgcsv.com/cJ73,2022-08-26T10:21:38.09,1,TG14/TG30,Ultra Rare,Psychic,200,Basic,[2] Magical Shot (60),,Mx2,None,1,43.1,57.49,149.99,44.17,45.99,Holofoil,"<strong>Ability — Dream Gift</strong>
<br>Once during your turn, you may search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck. If you use this Ability, your turn ends."
264210,Flareon,Flareon,https://tcgplayer-cdn.tcgplayer.com/product/264210_200w.jpg,3,3020,https://cpt.tcgcsv.com/dJ73,2022-04-25T14:02:46.607,1,TG01/TG30,Ultra Rare,Fire,110,Stage 2,[1RR] Fire Mane (100),,Wx2,None,2,13.93,18.53,999.99,16.82,16.19,Holofoil,"<strong>Ability — Incandescent Awakening</strong>
<br>If this Pokémon has a Memory Capsule card attached, Grass Pokémon in play <em>(both yours and your opponent's)</em> have no Abilities."
264211,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/264211_200w.jpg,3,3020,https://cpt.tcgcsv.com/fJ73,2022-02-25T05:03:23.55,1,TG02/TG30,Ultra Rare,Water,110,Stage 1,[1W] Aurora Beam (70),,Lx2,None,2,13.25,18.71,79.99,17.45,19.63,Holofoil,"<strong>Ability — Torrential Awakening</strong>
<br>If this Pokémon has a Memory Capsule card attached to it, Fire Pokémon in play <em>(both yours and your opponent's)</em> have no Abilities."
