productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
154682,Extreme Force Booster Box,Extreme Force Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/154682_200w.jpg,2,2151,https://cpt.tcgcsv.com/GTf2,2018-01-08T12:41:20.003,1,"Each Extreme Force Booster Box contains 24 booster packs, each with 9 random cards.",76.49,89.9,384.99,,,Normal,,,,,,,,,
154683,Extreme Force Booster Pack,Extreme Force Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/154683_200w.jpg,2,2151,https://cpt.tcgcsv.com/HTf2,2018-01-08T12:41:33.197,1,"Each Extreme Force Booster Box contains 24 booster packs, each with 9 random cards.",3.96,5.0,5.0,3.98,,Normal,,,,,,,,,
158065,Yoko-Zuna Sumo Spirit,Yoko Zuna Sumo Spirit,https://tcgplayer-cdn.tcgplayer.com/product/158065_200w.jpg,2,2151,https://cpt.tcgcsv.com/kfh2,2018-03-23T22:57:21.607,1,"<strong>Pendulum Effect:</strong> If a monster(s) is Pendulum Summoned: Return this card from the Pendulum Zone to the hand.
<br><strong>Monster Effect:</strong> When this card is Normal Summoned: You can send to the GY all monsters your opponent controls in the same column as the card(s) in your Pendulum Zones. Once per turn, during the End Phase, if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand.",0.05,0.21,1.35,0.19,,Unlimited,EXFO-EN000,Common,WIND,Warrior,Pendulum/Spirit/Effect Monster,2400,1000,,
158065,Yoko-Zuna Sumo Spirit,Yoko Zuna Sumo Spirit,https://tcgplayer-cdn.tcgplayer.com/product/158065_200w.jpg,2,2151,https://cpt.tcgcsv.com/kfh2,2018-03-23T22:57:21.607,1,"<strong>Pendulum Effect:</strong> If a monster(s) is Pendulum Summoned: Return this card from the Pendulum Zone to the hand.
<br><strong>Monster Effect:</strong> When this card is Normal Summoned: You can send to the GY all monsters your opponent controls in the same column as the card(s) in your Pendulum Zones. Once per turn, during the End Phase, if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand.",0.03,0.21,0.88,0.12,,1st Edition,EXFO-EN000,Common,WIND,Warrior,Pendulum/Spirit/Effect Monster,2400,1000,,
158066,Zombino,Zombino,https://tcgplayer-cdn.tcgplayer.com/product/158066_200w.jpg,2,2151,https://cpt.tcgcsv.com/lfh2,2023-07-11T05:30:13.883,1,"<em>The two are so close
<br>They die and return to life
<br>Inseparable</em>",0.09,0.26,1.44,0.25,0.29,1st Edition,EXFO-EN001,Common,EARTH,Zombie,Normal Monster,2000,0,,
158066,Zombino,Zombino,https://tcgplayer-cdn.tcgplayer.com/product/158066_200w.jpg,2,2151,https://cpt.tcgcsv.com/lfh2,2023-07-11T05:30:13.883,1,"<em>The two are so close
<br>They die and return to life
<br>Inseparable</em>",0.14,0.26,0.99,0.37,,Unlimited,EXFO-EN001,Common,EARTH,Zombie,Normal Monster,2000,0,,
158067,Lockout Gardna,Lockout Gardna,https://tcgplayer-cdn.tcgplayer.com/product/158067_200w.jpg,2,2151,https://cpt.tcgcsv.com/mfh2,2018-03-23T22:19:18.75,1,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand in Attack Position, and if you do, it cannot be destroyed by battle this turn. When an effect of a monster your opponent controls is activated that targets 1 Cyberse monster you control (and no other cards) (Quick Effect): You can negate the effects of both that Cyberse monster you control and that opponent's monster until the end of this turn.",0.03,0.21,1.49,0.12,,Unlimited,EXFO-EN002,Common,EARTH,Cyberse,Effect Monster,1000,1000,,
158067,Lockout Gardna,Lockout Gardna,https://tcgplayer-cdn.tcgplayer.com/product/158067_200w.jpg,2,2151,https://cpt.tcgcsv.com/mfh2,2018-03-23T22:19:18.75,1,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand in Attack Position, and if you do, it cannot be destroyed by battle this turn. When an effect of a monster your opponent controls is activated that targets 1 Cyberse monster you control (and no other cards) (Quick Effect): You can negate the effects of both that Cyberse monster you control and that opponent's monster until the end of this turn.",0.01,0.2,1.35,0.08,,1st Edition,EXFO-EN002,Common,EARTH,Cyberse,Effect Monster,1000,1000,,
158068,Striping Partner,Striping Partner,https://tcgplayer-cdn.tcgplayer.com/product/158068_200w.jpg,2,2151,https://cpt.tcgcsv.com/nfh2,2018-03-23T22:41:17.663,1,"Cannot be Normal Summoned/Set. Must be Special Summoned by the following effect. If the effect activation of a monster you control is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is Special Summoned: You can target 1 Level 4 or lower Cyberse monster in your GY; Special Summon it. You can only use this effect of ""Striping Partner"" once per turn.",0.01,0.2,1.7,0.2,,1st Edition,EXFO-EN003,Common,LIGHT,Cyberse,Effect Monster,1200,1600,,
158068,Striping Partner,Striping Partner,https://tcgplayer-cdn.tcgplayer.com/product/158068_200w.jpg,2,2151,https://cpt.tcgcsv.com/nfh2,2018-03-23T22:41:17.663,1,"Cannot be Normal Summoned/Set. Must be Special Summoned by the following effect. If the effect activation of a monster you control is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is Special Summoned: You can target 1 Level 4 or lower Cyberse monster in your GY; Special Summon it. You can only use this effect of ""Striping Partner"" once per turn.",0.03,0.2,1.35,0.06,,Unlimited,EXFO-EN003,Common,LIGHT,Cyberse,Effect Monster,1200,1600,,
158069,Flick Clown,Flick Clown,https://tcgplayer-cdn.tcgplayer.com/product/158069_200w.jpg,2,2151,https://cpt.tcgcsv.com/pfh2,2018-03-23T22:15:52.21,1,"If you control at least 2 other Cyberse monsters and you have no cards in your hand: You can pay 1000 LP; draw 1 card. You can only use this effect of ""Flick Clown"" once per turn.",0.02,0.19,1.32,0.03,,Unlimited,EXFO-EN004,Common,DARK,Cyberse,Effect Monster,1000,1400,,
158069,Flick Clown,Flick Clown,https://tcgplayer-cdn.tcgplayer.com/product/158069_200w.jpg,2,2151,https://cpt.tcgcsv.com/pfh2,2018-03-23T22:15:52.21,1,"If you control at least 2 other Cyberse monsters and you have no cards in your hand: You can pay 1000 LP; draw 1 card. You can only use this effect of ""Flick Clown"" once per turn.",0.01,0.17,1.32,0.09,,1st Edition,EXFO-EN004,Common,DARK,Cyberse,Effect Monster,1000,1400,,
158070,Bitrooper,Bitrooper,https://tcgplayer-cdn.tcgplayer.com/product/158070_200w.jpg,2,2151,https://cpt.tcgcsv.com/qfh2,2024-07-26T18:00:24.083,1,"You can send 1 Level 2 or lower monster from your hand to the GY; Special Summon this card from your hand. You can only use this effect of ""Bitrooper"" once per turn.",0.04,0.2,1.49,0.1,0.1,1st Edition,EXFO-EN005,Common,EARTH,Cyberse,Effect Monster,1500,2000,,
158070,Bitrooper,Bitrooper,https://tcgplayer-cdn.tcgplayer.com/product/158070_200w.jpg,2,2151,https://cpt.tcgcsv.com/qfh2,2024-07-26T18:00:24.083,1,"You can send 1 Level 2 or lower monster from your hand to the GY; Special Summon this card from your hand. You can only use this effect of ""Bitrooper"" once per turn.",0.01,0.21,1.49,0.1,0.1,Unlimited,EXFO-EN005,Common,EARTH,Cyberse,Effect Monster,1500,2000,,
158071,Linkbelt Wall Dragon,Linkbelt Wall Dragon,https://tcgplayer-cdn.tcgplayer.com/product/158071_200w.jpg,2,2151,https://cpt.tcgcsv.com/rfh2,2018-03-23T22:19:06.677,1,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. When you Link Summon: You can Special Summon this card from your hand, and if you do, place 2 counters on it. If a monster is Link Summoned: Remove 2 of these counters from this card (or all, if less than 2). Once per turn, during each Standby Phase: Place 1 of these counters on this card. No monster can be Link Summoned unless this card has at least as many of these counters as that monster's Link rating. Monsters cannot attack, except Link Monsters.",0.02,0.23,1.34,0.3,,Unlimited,EXFO-EN006,Common,EARTH,Dragon,Effect Monster,0,2100,,
