productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
25652,Gene-Warped Warwolf,Gene Warped Warwolf,https://tcgplayer-cdn.tcgplayer.com/product/25652_200w.jpg,2,304,https://cpt.tcgcsv.com/3hd,2013-05-09T12:13:41.653,1,STON-EN001,Super Rare,EARTH,Beast-Warrior,Normal Monster,2000,100,0.5,0.89,2.97,1.43,,Unlimited,
25652,Gene-Warped Warwolf,Gene Warped Warwolf,https://tcgplayer-cdn.tcgplayer.com/product/25652_200w.jpg,2,304,https://cpt.tcgcsv.com/3hd,2013-05-09T12:13:41.653,1,STON-EN001,Super Rare,EARTH,Beast-Warrior,Normal Monster,2000,100,0.6,1.05,6.23,0.87,,1st Edition,
25653,Frostosaurus,Frostosaurus,https://tcgplayer-cdn.tcgplayer.com/product/25653_200w.jpg,2,304,https://cpt.tcgcsv.com/5hd,2013-05-09T12:13:41.653,1,STON-EN002,Rare,WATER,Dinosaur,Normal Monster,2600,1700,0.15,0.45,1.23,0.94,,Unlimited,
25653,Frostosaurus,Frostosaurus,https://tcgplayer-cdn.tcgplayer.com/product/25653_200w.jpg,2,304,https://cpt.tcgcsv.com/5hd,2013-05-09T12:13:41.653,1,STON-EN002,Rare,WATER,Dinosaur,Normal Monster,2600,1700,0.21,0.49,1.98,0.51,,1st Edition,
25654,Spiral Serpent,Spiral Serpent,https://tcgplayer-cdn.tcgplayer.com/product/25654_200w.jpg,2,304,https://cpt.tcgcsv.com/6hd,2013-05-09T12:13:41.653,1,STON-EN003,Rare,WATER,Sea Serpent,Normal Monster,2900,2900,0.15,0.33,1.54,0.25,,Unlimited,
25654,Spiral Serpent,Spiral Serpent,https://tcgplayer-cdn.tcgplayer.com/product/25654_200w.jpg,2,304,https://cpt.tcgcsv.com/6hd,2013-05-09T12:13:41.653,1,STON-EN003,Rare,WATER,Sea Serpent,Normal Monster,2900,2900,0.15,0.49,1.49,0.59,,1st Edition,
25655,Neo-Spacian Air Hummingbird,Neo Spacian Air Hummingbird,https://tcgplayer-cdn.tcgplayer.com/product/25655_200w.jpg,2,304,https://cpt.tcgcsv.com/7hd,2013-05-09T12:13:41.653,1,STON-EN004,Super Rare,Wind,Winged Beast,Effect Monster,800,600,0.9,1.23,3.49,1.25,,Unlimited,Increase your life by 500 for each card in opponent's hand. This effect can only be used once per turn.
25655,Neo-Spacian Air Hummingbird,Neo Spacian Air Hummingbird,https://tcgplayer-cdn.tcgplayer.com/product/25655_200w.jpg,2,304,https://cpt.tcgcsv.com/7hd,2013-05-09T12:13:41.653,1,STON-EN004,Super Rare,Wind,Winged Beast,Effect Monster,800,600,0.97,1.46,15.66,1.41,,1st Edition,Increase your life by 500 for each card in opponent's hand. This effect can only be used once per turn.
25656,Neo-Spacian Grand Mole,Neo Spacian Grand Mole,https://tcgplayer-cdn.tcgplayer.com/product/25656_200w.jpg,2,304,https://cpt.tcgcsv.com/8hd,2013-05-09T12:13:41.653,1,STON-EN005,Rare,EARTH,Rock,Effect Monster,900,300,0.39,0.6,3.54,0.58,,Unlimited,If this card attacks or is attacked by an opponent's monster you can return both monsters to their owner's hands at the start of the Damage Step (without damage calculation).
25656,Neo-Spacian Grand Mole,Neo Spacian Grand Mole,https://tcgplayer-cdn.tcgplayer.com/product/25656_200w.jpg,2,304,https://cpt.tcgcsv.com/8hd,2013-05-09T12:13:41.653,1,STON-EN005,Rare,EARTH,Rock,Effect Monster,900,300,0.19,0.99,3.98,1.27,,1st Edition,If this card attacks or is attacked by an opponent's monster you can return both monsters to their owner's hands at the start of the Damage Step (without damage calculation).
25657,Neo-Spacian Glow Moss,Neo Spacian Glow Moss,https://tcgplayer-cdn.tcgplayer.com/product/25657_200w.jpg,2,304,https://cpt.tcgcsv.com/9hd,2024-09-19T13:22:26.957,1,STON-EN006,Common,LIGHT,Plant,Effect Monster,300,900,0.1,0.3,0.99,0.26,,Unlimited,"When this card attacks or is attacked, your opponent draws 1 card. Reveal that card, and based on its type apply the proper effect:
<br>• Monster: End the Battle Phase.
<br>• Spell:You can change this attack to a direct attack instead.
<br>• Trap card: This monster is changed to Defense Position."
25657,Neo-Spacian Glow Moss,Neo Spacian Glow Moss,https://tcgplayer-cdn.tcgplayer.com/product/25657_200w.jpg,2,304,https://cpt.tcgcsv.com/9hd,2024-09-19T13:22:26.957,1,STON-EN006,Common,LIGHT,Plant,Effect Monster,300,900,0.14,0.41,1.45,0.44,,1st Edition,"When this card attacks or is attacked, your opponent draws 1 card. Reveal that card, and based on its type apply the proper effect:
<br>• Monster: End the Battle Phase.
<br>• Spell:You can change this attack to a direct attack instead.
<br>• Trap card: This monster is changed to Defense Position."
25658,The Six Samurai - Yaichi,The Six Samurai Yaichi,https://tcgplayer-cdn.tcgplayer.com/product/25658_200w.jpg,2,304,https://cpt.tcgcsv.com/bhd,2013-05-09T12:13:41.653,1,STON-EN007,Common,WATER,Warrior,Effect Monster,1300,800,0.01,0.3,1.75,0.31,,Unlimited,"When there's another [Six Warmasters] monster on your field outside of [Six Warmasters - Yaichi], once per turn you can destroy a set Magic/Trap card. This monster cannot declare attack the turn this effect is used.<BR>When this card is destroyed, you can destroy a [Six Warmasters] monster outside of this card instead."
25658,The Six Samurai - Yaichi,The Six Samurai Yaichi,https://tcgplayer-cdn.tcgplayer.com/product/25658_200w.jpg,2,304,https://cpt.tcgcsv.com/bhd,2013-05-09T12:13:41.653,1,STON-EN007,Common,WATER,Warrior,Effect Monster,1300,800,0.2,0.4,1.0,0.41,,1st Edition,"When there's another [Six Warmasters] monster on your field outside of [Six Warmasters - Yaichi], once per turn you can destroy a set Magic/Trap card. This monster cannot declare attack the turn this effect is used.<BR>When this card is destroyed, you can destroy a [Six Warmasters] monster outside of this card instead."
25659,The Six Samurai - Kamon,The Six Samurai Kamon,https://tcgplayer-cdn.tcgplayer.com/product/25659_200w.jpg,2,304,https://cpt.tcgcsv.com/chd,2013-05-09T12:13:41.653,1,STON-EN008,Common,FIRE,Warrior,Effect Monster,1500,1000,0.1,0.25,0.99,0.21,,Unlimited,"When there's another [Six Warmasters] monster on your field outside of [Six Warmasters - Kamon], once per turn you ca destroy a face-up Magic/Trap card. This monster cannot declare attack the turn this effect is used. When this card is destroyed, you can destroy a [Six Warmasters] monster outside of this card instead."
25659,The Six Samurai - Kamon,The Six Samurai Kamon,https://tcgplayer-cdn.tcgplayer.com/product/25659_200w.jpg,2,304,https://cpt.tcgcsv.com/chd,2013-05-09T12:13:41.653,1,STON-EN008,Common,FIRE,Warrior,Effect Monster,1500,1000,0.08,0.3,1.53,0.32,,1st Edition,"When there's another [Six Warmasters] monster on your field outside of [Six Warmasters - Kamon], once per turn you ca destroy a face-up Magic/Trap card. This monster cannot declare attack the turn this effect is used. When this card is destroyed, you can destroy a [Six Warmasters] monster outside of this card instead."
