productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
555079,Exodia the Forbidden One (UTR),Exodia the Forbidden One UTR,https://tcgplayer-cdn.tcgplayer.com/product/555079_200w.jpg,2,23535,https://cpt.tcgcsv.com/C2s6,2025-01-08T21:39:44.873,1,OP25-EN001,Ultimate Rare,DARK,Spellcaster,Effect Monster,1000,1000,"If you have ""Right Leg of the Forbidden One"", ""Left Leg of the Forbidden One"", ""Right Arm of the Forbidden One"" and ""Left Arm of the Forbidden One"" in addition to this card in your hand, you win the Duel.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",7.0,9.31,20.0,8.83,,Unlimited,,
555080,Snake-Eye Ash (UTR),Snake Eye Ash UTR,https://tcgplayer-cdn.tcgplayer.com/product/555080_200w.jpg,2,23535,https://cpt.tcgcsv.com/D2s6,2025-04-02T10:10:04.48,0,OP25-EN002,Ultimate Rare,FIRE,Pyro,Effect Monster,800,1000,"If this card is Normal or Special Summoned: You can add 1 Level 1 FIRE monster from your Deck to your hand. You can send 2 face-up cards you control to the GY, including this card; Special Summon 1 ""Snake-Eye"" monster from your hand or Deck, except ""Snake-Eye Ash"". You can only use each effect of ""Snake-Eye Ash"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",14.59,17.0,99.99,15.64,15.96,Unlimited,,
555081,Diviner of the Herald (UTR),Diviner of the Herald UTR,https://tcgplayer-cdn.tcgplayer.com/product/555081_200w.jpg,2,23535,https://cpt.tcgcsv.com/F2s6,2024-06-12T14:40:31.503,0,OP25-EN003,Ultimate Rare,LIGHT,Fairy,Tuner/Effect Monster,500,300,"If this card is Normal or Special Summoned: You can send 1 Fairy monster from your Deck or Extra Deck to the GY, and if you do, increase this card's Level by that monster's Level, until the end of this turn. If this card is Tributed: You can Special Summon 1 Level 2 or lower Fairy monster from your hand or Deck, except ""Diviner of the Herald"". You can only use each effect of ""Diviner of the Herald"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",15.01,20.0,60.0,11.86,,Unlimited,,
555082,Wightprince,Wightprince,https://tcgplayer-cdn.tcgplayer.com/product/555082_200w.jpg,2,23535,https://cpt.tcgcsv.com/G2s6,2025-01-08T21:42:07.53,1,OP25-EN004,Super Rare,DARK,Zombie,Effect Monster,0,0,"If this card is sent to the GY: You can send 1 ""Skull Servant"" and 1 ""The Lady in Wight"" from your hand and/or Deck to the GY. You can banish 2 ""Skull Servant(s)"" and this card from your GY; Special Summon 1 ""King of the Skull Servants"" from your Deck. This card's name becomes ""Skull Servant"" while in the GY.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.25,0.54,4.99,0.53,,Unlimited,,
555083,PSY-Framegear Delta,PSY Framegear Delta,https://tcgplayer-cdn.tcgplayer.com/product/555083_200w.jpg,2,23535,https://cpt.tcgcsv.com/H2s6,2024-06-17T12:40:36.89,1,OP25-EN005,Super Rare,LIGHT,Psychic,Tuner/Effect Monster,1200,0,"Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. When your opponent activates a Spell Card while you control no monsters (Quick Effect): You can Special Summon both this card from your hand and 1 ""PSY-Frame Driver"" from your hand, Deck, or GY, and if you do, negate that activation, and if you do that, destroy that Spell. During the End Phase, banish the face-up monsters Special Summoned by this effect.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",5.0,8.7,49.99,6.24,,Unlimited,,
555084,Wightprincess,Wightprincess,https://tcgplayer-cdn.tcgplayer.com/product/555084_200w.jpg,2,23535,https://cpt.tcgcsv.com/J2s6,2025-01-08T21:51:13.337,1,OP25-EN006,Super Rare,LIGHT,Zombie,Effect Monster,1600,0,"This card's name becomes ""Skull Servant"" while in the GY. If this card is Normal or Special Summoned: You can send 1 ""Wightprince"" from your Deck to the GY. (Quick Effect): You can send this card from your hand or field to the GY; all monsters currently on the field lose ATK/DEF equal to their own Level/Rank x 300, until the end of this turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.42,0.74,4.99,0.62,,Unlimited,,
555085,Fire King Avatar Arvata,Fire King Avatar Arvata,https://tcgplayer-cdn.tcgplayer.com/product/555085_200w.jpg,2,23535,https://cpt.tcgcsv.com/K2s6,2025-01-08T21:52:06.447,1,OP25-EN007,Super Rare,FIRE,Beast-Warrior,Effect Monster,1800,200,"When a monster effect is activated while this monster is on the field (Quick Effect): You can negate the activation, and if you do, destroy 1 other FIRE monster in your hand or face-up field. If this card is destroyed and sent to the GY: You can target 1 FIRE Beast, Beast-Warrior, or Winged Beast monster in your GY, except ""Fire King Avatar Arvata""; Special Summon it, but negate its effects, also destroy it during the End Phase. You can only use each effect of ""Fire King Avatar Arvata"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.32,1.0,25.0,0.63,,Unlimited,,
555086,Dyna Mondo,Dyna Mondo,https://tcgplayer-cdn.tcgplayer.com/product/555086_200w.jpg,2,23535,https://cpt.tcgcsv.com/L2s6,2025-01-08T21:52:41.137,1,OP25-EN008,Super Rare,EARTH,Cyberse,Link/Effect Monster,2200,,"2 monsters, including a Ritual Monster<br>If this card is Special Summoned: You can target 1 card on the field and 1 Ritual Monster in your GY; shuffle both into the Deck. During your opponent's turn (Quick Effect): You can Tribute this card, then target 1 Ritual Monster in your GY; either add it to your hand or Special Summon it. You can only use each effect of ""Dyna Mondo"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.2,0.7,4.99,0.41,,Unlimited,2,Bottom;Top
555087,Soul Release,Soul Release,https://tcgplayer-cdn.tcgplayer.com/product/555087_200w.jpg,2,23535,https://cpt.tcgcsv.com/M2s6,2025-01-08T21:53:03.35,1,OP25-EN009,Super Rare,SPELL,,Normal Spell,,,"Target up to 5 cards in any GY(s); banish them.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.39,0.95,4.99,0.64,,Unlimited,,
555088,Fire King Island,Fire King Island,https://tcgplayer-cdn.tcgplayer.com/product/555088_200w.jpg,2,23535,https://cpt.tcgcsv.com/N2s6,2024-06-12T14:42:41.64,0,OP25-EN010,Super Rare,SPELL,,Field Spell,,,"If this face-up card in the Field Zone is sent to the GY or banished: Destroy all monsters you control. You can only use 1 of the following effects of ""Fire King Island"" per turn, and only once that turn.<br>• During your Main Phase: You can destroy 1 monster in your hand or field, and if you do, add 1 ""Fire King"" monster from your Deck to your hand.<br>• If you control no monsters: You can Special Summon 1 FIRE Winged Beast monster from your hand.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.04,0.25,5.75,0.16,,Unlimited,,
