productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
264151,"Dogmatika Ecclesia, the Virtuous (UTR)",Dogmatika Ecclesia the Virtuous UTR,https://tcgplayer-cdn.tcgplayer.com/product/264151_200w.jpg,2,3000,https://cpt.tcgcsv.com/2H73,2023-08-07T13:06:59.463,1,OP18-EN001,Ultimate Rare,LIGHT,Spellcaster,Effect Monster,1500,1500,"Cannot be destroyed by battle with a monster Special Summoned from the Extra Deck. You can only use each of the following effects of ""Dogmatika Ecclesia, the Virtuous"" once per turn. If a monster Special Summoned from the Extra Deck is on the field: You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can activate this effect; add 1 ""Dogmatika"" card from your Deck to your hand, except ""Dogmatika Ecclesia, the Virtuous"", also you cannot Special Summon monsters from the Extra Deck for the rest of this turn.",12.66,19.99,49.98,11.82,21.25,Unlimited,,
264152,Divine Arsenal AA-ZEUS - Sky Thunder (UTR),Divine Arsenal AA ZEUS Sky Thunder UTR,https://tcgplayer-cdn.tcgplayer.com/product/264152_200w.jpg,2,3000,https://cpt.tcgcsv.com/3H73,2023-08-04T15:21:24.683,1,OP18-EN002,Ultimate Rare,LIGHT,Machine,Xyz/Effect Monster,3000,3000,"2 Level 12 monsters
<br>Once per turn, if an Xyz Monster battled this turn, you can also Xyz Summon ""Divine Arsenal AA-ZEUS - Sky Thunder"" by using 1 Xyz Monster you control as material. (Transfer its materials to this card.) (Quick Effect): You can detach 2 materials from this card; send all other cards from the field to the GY. Once per turn, if another card(s) you control is destroyed by battle or an opponent's card effect: You can attach 1 card from your hand, Deck, or Extra Deck to this card as material.",16.75,23.75,99.99,18.9,23.65,Unlimited,,
264153,Fusion Destiny (UTR),Fusion Destiny UTR,https://tcgplayer-cdn.tcgplayer.com/product/264153_200w.jpg,2,3000,https://cpt.tcgcsv.com/5H73,2023-08-04T15:22:28.087,1,OP18-EN003,Ultimate Rare,SPELL,,Normal Spell,,,"Fusion Summon 1 Fusion Monster from your Extra Deck that lists a ""Destiny HERO"" monster as material, using monsters from your hand or Deck as Fusion Material, but destroy it during the End Phase of the next turn, also for the rest of this turn after this card resolves, you cannot Special Summon monsters, except DARK ""HERO"" monsters. You can only activate 1 ""Fusion Destiny"" per turn.",8.5,13.75,140.0,10.65,13.49,Unlimited,,
264154,Destiny HERO - Dasher,Destiny HERO Dasher,https://tcgplayer-cdn.tcgplayer.com/product/264154_200w.jpg,2,3000,https://cpt.tcgcsv.com/6H73,2022-02-23T18:02:33.89,1,OP18-EN004,Super Rare,DARK,Warrior,Effect Monster,2100,1000,"Once per turn, by Tributing 1 monster, this card gains 1000 ATK until the end of this turn. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. While this card is in the GY, one time only, when you draw a Monster Card during your Draw Phase you can show it to your opponent and Special Summon it.",0.02,0.49,11.0,0.32,,Unlimited,,
264155,Babycerasaurus,Babycerasaurus,https://tcgplayer-cdn.tcgplayer.com/product/264155_200w.jpg,2,3000,https://cpt.tcgcsv.com/7H73,2022-02-23T18:02:21.703,1,OP18-EN005,Super Rare,EARTH,Dinosaur,Effect Monster,500,500,If this card is destroyed by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or lower Dinosaur-Type monster from your Deck.,0.14,0.53,9.99,0.36,,Unlimited,,
264156,Kagemucha Knight,Kagemucha Knight,https://tcgplayer-cdn.tcgplayer.com/product/264156_200w.jpg,2,3000,https://cpt.tcgcsv.com/8H73,2022-02-23T18:03:02.483,1,OP18-EN006,Super Rare,DARK,Warrior,Effect Monster,0,0,When you Normal Summon a Level 3 monster: You can Special Summon this card from your hand. Cannot be used as Synchro Material.,0.01,0.25,4.99,0.17,,Unlimited,,
264157,"Contact ""C""",Contact C,https://tcgplayer-cdn.tcgplayer.com/product/264157_200w.jpg,2,3000,https://cpt.tcgcsv.com/9H73,2022-02-23T18:02:24.533,1,OP18-EN007,Super Rare,EARTH,Insect,Effect Monster,1500,2200,"When your opponent Normal or Special Summons a monster(s) (except during the Damage Step): You can Special Summon this card from your hand to the opponent's field in Defense Position. This card's controller cannot Fusion, Synchro, Xyz, or Link Summon unless they use this card as material.",1.74,3.0,10.99,2.04,,Unlimited,,
264158,Token Collector,Token Collector,https://tcgplayer-cdn.tcgplayer.com/product/264158_200w.jpg,2,3000,https://cpt.tcgcsv.com/bH73,2022-04-05T19:37:27.273,1,OP18-EN008,Super Rare,EARTH,Fiend,Effect Monster,0,2000,"If a Token is Special Summoned (except during the Damage Step): You can Special Summon this card from the GY (if it was there when that Token was Summoned) or hand (even if not). You can only use this effect of ""Token Collector"" once per turn. If this card is Special Summoned: Destroy as many Tokens on the field as possible, and if you do, this card gains 400 ATK for each Token destroyed. Neither player can Special Summon Tokens.",0.01,0.25,4.99,0.13,0.07,Unlimited,,
264159,Kwagar Hercules,Kwagar Hercules,https://tcgplayer-cdn.tcgplayer.com/product/264159_200w.jpg,2,3000,https://cpt.tcgcsv.com/cH73,2022-02-23T18:03:05.32,1,OP18-EN009,Super Rare,EARTH,Insect,Fusion Monster,1900,1700,"""Kuwagata a"" + ""Hercules Beetle""",0.03,0.31,2.0,0.21,,Unlimited,,
264160,The Phantom Knights of Break Sword,The Phantom Knights of Break Sword,https://tcgplayer-cdn.tcgplayer.com/product/264160_200w.jpg,2,3000,https://cpt.tcgcsv.com/dH73,2022-02-23T18:03:17.467,1,OP18-EN010,Super Rare,DARK,Warior,Xyz/Effect Monster,2000,1000,"2 Level 3 monsters
<br>Once per turn: You can detach 1 material from this card, then target 1 card you control and 1 card your opponent controls; destroy them. If this Xyz Summoned card is destroyed: You can target 2 ""The Phantom Knights"" monsters with the same Level in your GY; Special Summon them and increase their Levels by 1, also you cannot Special Summon monsters for the rest of this turn, except DARK monsters.",0.03,0.25,1.99,0.2,,Unlimited,,
