productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
115019,Premium Gold: Infinite Gold Mini-Box Set,Premium Gold Infinite Gold Mini Box Set,https://tcgplayer-cdn.tcgplayer.com/product/115019_200w.jpg,2,1745,https://cpt.tcgcsv.com/p0X,2016-06-27T11:40:56.65,1,"Each Premium Gold: Infinite Gold Box Set contains 3 Premium Gold: Infinite Gold 5-card mini packs.
<br>The Premium Gold: Infinite Gold 100 card set contains:
<br><b>-</b> 40 Gold Secret Cards
<br><b>-</b> 60 Gold Rare Cares",44.0,49.97,49.99,48.64,,Normal,,,,,,,
115020,Premium Gold: Infinite Gold Display,Premium Gold Infinite Gold Display,https://tcgplayer-cdn.tcgplayer.com/product/115020_200w.jpg,2,1745,https://cpt.tcgcsv.com/q0X,2016-03-19T14:29:39.02,1,"Each Display contains <b>5</b> Premium Gold: Infinite Gold Box Set.
<br>
<br>Each Premium Gold: Infinite Gold Box Set contains 3 Premium Gold: Infinite Gold 5-card mini packs.
<br>The Premium Gold: Infinite Gold 100 card set contains:
<br><b>-</b> 40 Gold Secret Cards
<br><b>-</b> 60 Gold Rare Cares",245.0,250.0,255.0,,,Normal,,,,,,,
115785,Angmarl the Fiendish Monarch,Angmarl the Fiendish Monarch,https://tcgplayer-cdn.tcgplayer.com/product/115785_200w.jpg,2,1745,https://cpt.tcgcsv.com/KkX,2016-03-21T19:11:00.907,1,When this card is Tribute Summoned: You can banish 1 Spell Card from your Graveyard; add 1 card with the same name as the banished Spell Card from your Deck to your hand.,0.25,0.52,9.99,0.45,,1st Edition,PGL3-EN001,Gold Secret Rare,DARK,Fiend,Effect Monster,2400,1000
115786,Junk Changer,Junk Changer,https://tcgplayer-cdn.tcgplayer.com/product/115786_200w.jpg,2,1745,https://cpt.tcgcsv.com/LkX,2016-03-21T19:50:50.607,1,"You can only use the following effect of ""Junk Changer"" once per turn. If this card is Normal or Special Summoned: You can target 1 ""Junk"" monster on the field, then activate 1 of these effects;
<br><b>-</b> Increase its Level by 1.
<br><b>-</b> Reduce its Level by 1.",0.16,0.41,4.99,0.29,,1st Edition,PGL3-EN002,Gold Secret Rare,EARTH,Warrior,Tuner/Effect Monster,1500,900
115787,Junkuriboh,Junkuriboh,https://tcgplayer-cdn.tcgplayer.com/product/115787_200w.jpg,2,1745,https://cpt.tcgcsv.com/MkX,2016-03-21T19:50:58.917,1,"During either player's turn, when your opponent activates a card or effect that would inflict damage to you: You can send this card from your hand or field to the Graveyard; negate the activation, and if you do, destroy that card.",0.4,0.85,2.99,0.78,,1st Edition,PGL3-EN003,Gold Secret Rare,EARTH,Machine,Effect Monster,300,200
115788,Magical King Moonstar,Magical King Moonstar,https://tcgplayer-cdn.tcgplayer.com/product/115788_200w.jpg,2,1745,https://cpt.tcgcsv.com/NkX,2016-03-21T19:51:08.923,1,"Cannot be used as a Synchro Material, except for the Synchro Summon of a DARK Synchro Monster. If you control a Tuner monster, you can Special Summon this card (from your hand). If this card is Normal or Special Summoned: You can target 1 other monster you control or in your Graveyard; until the end of this turn, this card's Level becomes the same as that monster's, also you cannot Special Summon, except by Synchro Summon.",0.14,0.49,11.0,0.3,,1st Edition,PGL3-EN004,Gold Secret Rare,DARK,Fiend,Effect Monster,900,600
115789,Stardust Charge Warrior,Stardust Charge Warrior,https://tcgplayer-cdn.tcgplayer.com/product/115789_200w.jpg,2,1745,https://cpt.tcgcsv.com/PkX,2023-04-19T04:24:50.16,1,"1 Tuner + 1 or more non-Tuner monsters
<br>When this card is Synchro Summoned: You can draw 1 card. You can only use this effect of ""Stardust Charge Warrior"" once per turn. This card can attack all Special Summoned monsters your opponent controls, once each.",1.9,2.53,100.0,2.34,,1st Edition,PGL3-EN005,Gold Secret Rare,WIND,Warrior,Synchro/Effect Monster,2000,1300
115790,Phantasmal Lord Ultimitl Bishbaalkin,Phantasmal Lord Ultimitl Bishbaalkin,https://tcgplayer-cdn.tcgplayer.com/product/115790_200w.jpg,2,1745,https://cpt.tcgcsv.com/QkX,2016-03-21T19:51:24.487,1,"(This card's original Level is always treated as 12.)
<br>Cannot be Synchro Summoned. Must be Special Summoned (from your Extra Deck) by sending 2 Level 8 or higher monsters you control with the same Level to the Graveyard (1 Tuner and 1 non-Tuner), and cannot be Special Summoned by other ways. Cannot be destroyed by card effects. This card gains 1000 ATK for each monster on the field. Once per turn, during either player's Main Phase: You can Special Summon the same number of ""Utchatzimime Tokens"" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) on each player's field in Defense Position, so as to Summon as many as possible, also this card cannot attack for the rest of this turn.",0.5,1.99,19.0,1.56,4.99,1st Edition,PGL3-EN006,Gold Secret Rare,DARK,Dragon,Synchro/Effect Monster,0,0
115791,Number 37: Hope Woven Dragon Spider Shark,Number 37 Hope Woven Dragon Spider Shark,https://tcgplayer-cdn.tcgplayer.com/product/115791_200w.jpg,2,1745,https://cpt.tcgcsv.com/RkX,2025-03-05T09:58:09.337,1,"2 Level 4 WATER monsters
<br>When any player's monster declares an attack: You can detach 1 Xyz Material from this card; all monsters your opponent currently controls lose 1000 ATK until the end of this turn. When this card is destroyed by battle or card effect and sent to the Graveyard: You can target 1 other monster in your Graveyard; Special Summon it. You can only use each effect of ""Number 37: Hope Woven Dragon Spider Shark"" once per turn.",4.06,5.97,14.69,4.87,,1st Edition,PGL3-EN007,Gold Secret Rare,WATER,Sea Serpent,Xyz/Effect Monster,2600,2100
115792,Number 38: Hope Harbinger Dragon Titanic Galaxy,Number 38 Hope Harbinger Dragon Titanic Galaxy,https://tcgplayer-cdn.tcgplayer.com/product/115792_200w.jpg,2,1745,https://cpt.tcgcsv.com/SkX,2022-05-21T09:47:21.253,1,"2 Level 8 monsters
<br>Once per turn, during either player's turn, when a Spell Card or effect is activated on the field: You can negate that effect, and if you do, attach that card to this card as Xyz Material. When an opponent's monster declares an attack: You can detach 1 Xyz Material from this card; change the attack target to this card and perform damage calculation. If a face-up Xyz Monster(s) you control is destroyed by battle or card effect: You can target 1 face-up Xyz Monster you control; it gains ATK equal to 1 of those destroyed monster's original ATK.",0.77,2.24,20.0,1.1,1.33,1st Edition,PGL3-EN008,Gold Secret Rare,LIGHT,Dragon,Xyz/Effect Monster,3000,2500
