productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
173925,Legendary Duelists: White Dragon Abyss Booster Box,Legendary Duelists White Dragon Abyss Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/173925_200w.jpg,2,2300,https://cpt.tcgcsv.com/wBp2,2018-08-10T15:43:20.273,1,"Legendary Duelists: White Dragon Abyss spans the 5 previous iterations of the Yu-Gi-Oh! manga and animated series starting with the original, then moving through GX, 5D's, ZEXAL, and ARC-V! Focusing primarily on famous rivals like Seto Kaiba and Zane Truesdale, this booster continues to power-up popular strategies based around famous monsters like Blue-Eyes White Dragon and Cyber Dragon!",270.06,393.49,447.97,,,Normal,,,,,,,
173926,Legendary Duelists: White Dragon Abyss Booster Pack,Legendary Duelists White Dragon Abyss Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/173926_200w.jpg,2,2300,https://cpt.tcgcsv.com/xBp2,2018-08-10T15:43:29.157,1,Each pack contains 5 random cards.,7.99,12.49,24.0,12.4,,Normal,,,,,,,
177175,Blue-Eyes White Dragon,Blue Eyes White Dragon,https://tcgplayer-cdn.tcgplayer.com/product/177175_200w.jpg,2,2300,https://cpt.tcgcsv.com/wTq2,2024-08-12T19:55:03.183,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",0.19,0.75,2.99,0.61,0.91,1st Edition,LED3-EN006,Common,LIGHT,Dragon,Normal Monster,3000,2500
177177,Abyss Actors' Curtain Call,Abyss Actors Curtain Call,https://tcgplayer-cdn.tcgplayer.com/product/177177_200w.jpg,2,2300,https://cpt.tcgcsv.com/zTq2,2024-08-12T19:55:03.23,1,"If an ""Abyss Script"" Spell Card or effect was activated this turn: Add face-up ""Abyss Actor"" Pendulum Monsters from your Extra Deck to your hand, up to the number of ""Abyss Script"" Spells in your GY, then you can Special Summon ""Abyss Actor"" Pendulum Monsters with different names from your hand, up to the number of monsters added to your hand. For the rest of this turn after this card resolves, you cannot Special Summon monsters, except ""Abyss Actor"" Pendulum Monsters. You can only activate 1 ""Abyss Actors Curtain Call"" per turn.",0.03,0.23,1.35,0.09,0.1,1st Edition,LED3-EN049,Common,TRAP,,Normal Trap,,
177180,Abyss Actor - Mellow Madonna,Abyss Actor Mellow Madonna,https://tcgplayer-cdn.tcgplayer.com/product/177180_200w.jpg,2,2300,https://cpt.tcgcsv.com/DTq2,2018-09-28T16:38:31.667,1,"<strong>Pendulum Effect :</strong> You can pay 1000 LP; add 1 ""Abyss Actor"" Pendulum Monster from your Deck to your hand, except ""Abyss Actor - Mellow Madonna"", also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters (even if this card leaves the field). You can only use this effect of ""Abyss Actor - Mellow Madonna"" once per turn.
<br><strong>Monster Effect :</strong> Gains 100 ATK for each ""Abyss Script"" Spell in your GY. You can only use each of the following effects of ""Abyss Actor - Mellow Madonna"" once per turn.
<br>• When a Pendulum Monster you control is destroyed by battle: You can Special Summon this card from your hand.
<br>• If an ""Abyss Script"" Spell Card or effect is activated: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" Pendulum Monster from your Deck, but return it to the hand during the End Phase.",0.48,1.0,9.99,0.94,0.5,1st Edition,LED3-EN045,Super Rare,DARK,Fiend,Pendulum/Effect Monster,1800,2500
177181,Abyss Actor - Comic Relief,Abyss Actor Comic Relief,https://tcgplayer-cdn.tcgplayer.com/product/177181_200w.jpg,2,2300,https://cpt.tcgcsv.com/FTq2,2020-09-02T12:53:26.88,1,"<strong>Pendulum Effect :</strong> You can target 1 ""Abyss Actor"" Pendulum Monster you control and 1 monster your opponent controls; switch control of both monsters, then destroy this card. You can only use this effect of ""Abyss Actor - Comic Relief"" once per turn.
<br><strong>Monster Effect :</strong> You take no battle damage from attacks involving this card. Once per turn, during your Standby Phase: Give control of this card to your opponent. Once per turn, if control of this face-up card changes: Activate this effect; the owner of this card can destroy 1 Set “Abyss Script” Spell in their Spell & Trap Zone.",0.01,0.25,1.49,0.16,0.16,1st Edition,LED3-EN046,Rare,DARK,Fiend,Pendulum/Effect Monster,1000,2000
177182,Abyss Script - Romantic Terror,Abyss Script Romantic Terror,https://tcgplayer-cdn.tcgplayer.com/product/177182_200w.jpg,2,2300,https://cpt.tcgcsv.com/GTq2,2018-09-28T16:39:04.26,1,"Return 1 “Abyss Actor” Pendulum Monster you control to the hand, and if you do, Special Summon from your Extra Deck 1 face-up “Abyss Actor” Pendulum Monster with a different original name from that monster. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up “Abyss Actor” Pendulum Monster in your Extra Deck: You can Set any number of “Abyss Script” Spells directly from your Deck to your Spell & Trap Zones. You can only activate 1 “Abyss Script - Romantic Terror” per turn.",0.01,0.25,1.49,0.11,0.1,1st Edition,LED3-EN047,Rare,SPELL,,Quick-Play Spell,,
177183,Abyss Playhouse - Fantastic Theater,Abyss Playhouse Fantastic Theater,https://tcgplayer-cdn.tcgplayer.com/product/177183_200w.jpg,2,2300,https://cpt.tcgcsv.com/HTq2,2018-09-28T16:39:24.487,1,"You can reveal 1 “Abyss Actor” Pendulum Monster and 1 “Abyss Script” Spell in your hand; add 1 “Abyss Script” Spell from your Deck to your hand with a different name than that revealed Spell. While you control a Pendulum Summoned “Abyss Actor” Pendulum Monster, any monster effect activated by your opponent becomes “Destroy 1 Set Spell/Trap your opponent controls”. You can only use each effect of “Abyss Playhouse - Fantastic Theater” once per turn.",0.01,0.25,1.49,0.15,0.2,1st Edition,LED3-EN048,Rare,SPELL,,Quick-Play Spell,,
177184,Abyss Actor - Superstar,Abyss Actor Superstar,https://tcgplayer-cdn.tcgplayer.com/product/177184_200w.jpg,2,2300,https://cpt.tcgcsv.com/JTq2,2024-08-12T19:55:03.263,1,"<strong>Pendulum Effect :</strong> Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell Card in your GY; add it to your hand.
<br><strong>Monster Effect :</strong> When Normal or Special Summoned, your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell Card directly from your Deck, but it is sent to the GY during the End Phase.",0.09,0.25,1.4,0.2,0.24,1st Edition,LED3-EN050,Common,DARK,Fiend,Pendulum/Effect Monster,2500,1800
177185,Abyss Actor - Leading Lady,Abyss Actor Leading Lady,https://tcgplayer-cdn.tcgplayer.com/product/177185_200w.jpg,2,2300,https://cpt.tcgcsv.com/KTq2,2018-09-28T16:40:11.477,1,"<strong>Pendulum Effect :</strong> Once per turn, when you take battle damage from an opponent's attacking monster: You can activate 1 of these effects;
<br>• That opponent's monster loses ATK equal to the battle damage you took (even if this card leaves the field).
<br>• Add 1 face-up ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand with ATK less than or equal to the damage you took.
<br><strong>Monster Effect :</strong> Once per turn, when battle damage is inflicted: You can target 1 face-up monster your opponent controls; it loses ATK equal to that battle damage. When this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Set 1 ""Abyss Script"" Spell Card directly from your Deck.",0.05,0.23,1.49,0.18,0.09,1st Edition,LED3-EN051,Common,DARK,Fiend,Pendulum/Effect Monster,1500,1000
