productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
138120,2017 Mega-Tins Mega Pack,2017 Mega Tins Mega Pack,https://tcgplayer-cdn.tcgplayer.com/product/138120_200w.jpg,2,1991,https://cpt.tcgcsv.com/qg72,2018-03-07T13:12:39.487,1,14.9,15.94,19.96,11.95,,Normal,,,,,,,,
141278,Angel Trumpeter,Angel Trumpeter,https://tcgplayer-cdn.tcgplayer.com/product/141278_200w.jpg,2,1991,https://cpt.tcgcsv.com/Bw82,2024-07-26T14:50:36.81,1,0.1,0.5,2.49,0.38,,1st Edition,MP17-EN001,Common,EARTH,Plant,Tuner Monster,1900,1600,"<em>This beautiful, fairy-like flower generates a delusional mist to keep intruders away from the deepest parts of the forest, where sacred beasts dwell.</em>"
141279,Performapal Sellshell Crab,Performapal Sellshell Crab,https://tcgplayer-cdn.tcgplayer.com/product/141279_200w.jpg,2,1991,https://cpt.tcgcsv.com/Cw82,2018-03-29T11:25:57.2,1,0.03,0.2,1.0,0.06,,1st Edition,MP17-EN002,Common,WATER,Aqua,Pendulum/Effect Monster,500,2500,"<strong>Pendulum Effect :</strong> Once per turn, when a ""Performapal"" monster you control is destroyed by battle: You can target 1 ""Performapal"" or ""Odd-Eyes"" card in your Pendulum Zone; Special Summon it.
<br><strong>Monster Effect :</strong> Once per turn: You can target 1 Pendulum Monster you control; it gains 300 ATK for each ""Performapal"" monster you currently control, until the end of this turn."
141280,Performapal Fireflux,Performapal Fireflux,https://tcgplayer-cdn.tcgplayer.com/product/141280_200w.jpg,2,1991,https://cpt.tcgcsv.com/Dw82,2018-03-29T11:23:09.233,1,0.03,0.24,0.94,0.09,,1st Edition,MP17-EN003,Common,LIGHT,Insect,Pendulum/Effect Monster,1200,1600,"<strong>Pendulum Effect :</strong> Once per turn, when an opponent's monster declares an attack: You can Tribute 1 ""Performapal"" monster; negate the attack, then end the Battle Phase.
<br><strong>Monster Effect :</strong> If a ""Performapal"" or ""Odd-Eyes"" monster you control attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step."
141281,Speedroid Den-Den Daiko Duke,Speedroid Den Den Daiko Duke,https://tcgplayer-cdn.tcgplayer.com/product/141281_200w.jpg,2,1991,https://cpt.tcgcsv.com/Fw82,2017-09-18T18:42:26.013,1,0.2,0.51,2.0,0.53,,1st Edition,MP17-EN004,Rare,WIND,Machine,Tuner/Effect Monster,1000,1000,"You can banish this card from your Graveyard; Special Summon 1 ""Speedroid"" Tuner monster from your hand or Graveyard, except ""Speedroid Den-Den Daiko Duke"". You can only use this effect of ""Speedroid Den-Den Daiko Duke"" once per turn."
141282,Speedroid Pachingo-Kart,Speedroid Pachingo Kart,https://tcgplayer-cdn.tcgplayer.com/product/141282_200w.jpg,2,1991,https://cpt.tcgcsv.com/Gw82,2024-07-26T14:50:36.84,1,0.1,0.3,1.49,0.16,,1st Edition,MP17-EN005,Rare,WIND,Machine,Effect Monster,1800,1000,"Once per turn: You can discard 1 Machine-Type monster, then target 1 monster on the field; destroy it."
141283,Raidraptor - Avenge Vulture,Raidraptor Avenge Vulture,https://tcgplayer-cdn.tcgplayer.com/product/141283_200w.jpg,2,1991,https://cpt.tcgcsv.com/Hw82,2018-03-29T11:34:40.38,1,0.07,0.25,1.49,0.16,0.11,1st Edition,MP17-EN006,Common,DARK,Winged Beast,Effect Monster,1700,100,"If you take damage: You can Special Summon this card from your hand, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except ""Raidraptor"" monsters."
141286,Raidraptor - Pain Lanius,Raidraptor Pain Lanius,https://tcgplayer-cdn.tcgplayer.com/product/141286_200w.jpg,2,1991,https://cpt.tcgcsv.com/Lw82,2018-03-29T11:35:21.86,1,0.26,0.5,2.21,0.42,,1st Edition,MP17-EN007,Common,DARK,Winged Beast,Effect Monster,100,100,"Cannot be used as an Xyz Material for an Xyz Summon, except for the Xyz Summon of a Winged Beast-Type monster. If this card is in your hand: You can target 1 ""Raidraptor"" monster you control that has a Level; take damage equal to its ATK or DEF (whichever is lower, but your choice if tied), and if you do, Special Summon this card, and if you do that, this card's Level becomes the current Level of the targeted monster. You can only use this effect of ""Raidraptor - Pain Lanius"" once per turn."
141287,Raidraptor - Booster Strix,Raidraptor Booster Strix,https://tcgplayer-cdn.tcgplayer.com/product/141287_200w.jpg,2,1991,https://cpt.tcgcsv.com/Mw82,2023-10-20T18:02:35.037,1,0.11,0.26,1.49,0.15,0.26,1st Edition,MP17-EN008,Common,DARK,Winged Beast,Effect Monster,100,1700,"When a ""Raidraptor"" monster you control is targeted for an attack by an opponent's monster: You can banish this card from your hand; destroy the attacking monster."
141288,Blackwing - Decay the Ill Wind,Blackwing Decay the Ill Wind,https://tcgplayer-cdn.tcgplayer.com/product/141288_200w.jpg,2,1991,https://cpt.tcgcsv.com/Nw82,2017-09-18T18:43:12.35,1,0.1,0.27,1.49,0.28,,1st Edition,MP17-EN009,Common,DARK,Winged Beast,Tuner/Effect Monster,1000,1000,"Once per turn, during the End Phase, if this card is in the Graveyard because it was sent there this turn: Take 1000 damage. When this card is Normal or Special Summoned: You can target 1 ""Blackwing"" monster you control, then activate 1 of these effects;
<br>• Increase its Level by 1.
<br>• Reduce its Level by 1.
<br>You can only use this effect of ""Blackwing - Decay the Ill Wind"" once per turn."
