productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
129556,Machine Reactor Structure Deck [1st Edition],Machine Reactor Structure Deck 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/129556_200w.jpg,2,1912,https://cpt.tcgcsv.com/8R22,2022-01-18T15:04:21.053,1,"Each Machine Reactor Structure Deck contains:
<br>• 1 Preconstructed Deck of 48 cards
<br>• 1 Double-sided Playmat/Dueling Guide",85.0,92.5,100.0,58.0,,Normal,,,,,,,
130069,Token: Ancient Gear,Token Ancient Gear,https://tcgplayer-cdn.tcgplayer.com/product/130069_200w.jpg,2,1912,https://cpt.tcgcsv.com/p232,2021-07-23T19:09:26.967,1,"This card can be used as an ""Ancient Gear Token"".
<br>
<br>
<br>*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",0.96,1.01,2.4,1.05,,Unlimited,SR03-ENTKN,Common,EARTH,Machine,Token,0,0
130069,Token: Ancient Gear,Token Ancient Gear,https://tcgplayer-cdn.tcgplayer.com/product/130069_200w.jpg,2,1912,https://cpt.tcgcsv.com/p232,2021-07-23T19:09:26.967,1,"This card can be used as an ""Ancient Gear Token"".
<br>
<br>
<br>*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",0.5,1.11,2.9,1.02,,1st Edition,SR03-ENTKN,Common,EARTH,Machine,Token,0,0
130070,Ancient Gear Gadget,Ancient Gear Gadget,https://tcgplayer-cdn.tcgplayer.com/product/130070_200w.jpg,2,1912,https://cpt.tcgcsv.com/q232,2018-09-27T13:37:42.62,1,"If this card is Normal or Special Summoned: You can declare 1 card type (Monster, Spell, or Trap); this turn, if a monster you control attacks, your opponent's Spell Cards, Trap Cards, or monster effects (whichever was declared) cannot be activated until the end of the Damage Step. Once per turn: You can declare 1 ""Gadget"" monster's card name; until the End Phase, this card's name becomes that name.",0.25,0.57,5.0,0.42,,1st Edition,SR03-EN000,Ultra Rare,EARTH,Machine,Effect Monster,500,2000
130070,Ancient Gear Gadget,Ancient Gear Gadget,https://tcgplayer-cdn.tcgplayer.com/product/130070_200w.jpg,2,1912,https://cpt.tcgcsv.com/q232,2018-09-27T13:37:42.62,1,"If this card is Normal or Special Summoned: You can declare 1 card type (Monster, Spell, or Trap); this turn, if a monster you control attacks, your opponent's Spell Cards, Trap Cards, or monster effects (whichever was declared) cannot be activated until the end of the Damage Step. Once per turn: You can declare 1 ""Gadget"" monster's card name; until the End Phase, this card's name becomes that name.",0.29,0.54,2.98,0.51,,Unlimited,SR03-EN000,Ultra Rare,EARTH,Machine,Effect Monster,500,2000
130071,Ancient Gear Reactor Dragon,Ancient Gear Reactor Dragon,https://tcgplayer-cdn.tcgplayer.com/product/130071_200w.jpg,2,1912,https://cpt.tcgcsv.com/r232,2018-09-27T13:40:09.56,1,"If this card that was Tribute Summoned by Tributing an ""Ancient Gear"" monster attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card was Tribute Summoned by Tributing a ""Gadget"" monster, it can make a second attack during each Battle Phase. If this card attacks, your opponent's Spell/Trap Cards and monster effects cannot be activated until the end of the Damage Step. At the end of the Damage Step, if this card attacked: You can destroy 1 Spell/Trap Card on the field.",0.9,1.95,16.92,2.6,,1st Edition,SR03-EN001,Ultra Rare,EARTH,Machine,Effect Monster,3000,3000
130071,Ancient Gear Reactor Dragon,Ancient Gear Reactor Dragon,https://tcgplayer-cdn.tcgplayer.com/product/130071_200w.jpg,2,1912,https://cpt.tcgcsv.com/r232,2018-09-27T13:40:09.56,1,"If this card that was Tribute Summoned by Tributing an ""Ancient Gear"" monster attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card was Tribute Summoned by Tributing a ""Gadget"" monster, it can make a second attack during each Battle Phase. If this card attacks, your opponent's Spell/Trap Cards and monster effects cannot be activated until the end of the Damage Step. At the end of the Damage Step, if this card attacked: You can destroy 1 Spell/Trap Card on the field.",1.0,2.3,9.99,3.1,9.94,Unlimited,SR03-EN001,Ultra Rare,EARTH,Machine,Effect Monster,3000,3000
130072,Ancient Gear Hydra,Ancient Gear Hydra,https://tcgplayer-cdn.tcgplayer.com/product/130072_200w.jpg,2,1912,https://cpt.tcgcsv.com/s232,2025-05-15T20:25:40.223,1,"At the end of the Damage Step, when this card that was Tribute Summoned by Tributing an ""Ancient Gear"" monster battles an opponent's monster, but the opponent's monster was not destroyed by the battle: You can banish that opponent's monster. If this card was Tribute Summoned by Tributing a ""Gadget"" monster, it can attack all monsters your opponent controls, once each. If an ""Ancient Gear"" monster you control attacks, your opponent's Spell/Trap Cards and monster effects cannot be activated until the end of the Damage Step.",0.2,0.4,2.99,0.38,,Unlimited,SR03-EN002,Super Rare,EARTH,Machine,Effect Monster,2700,1700
130072,Ancient Gear Hydra,Ancient Gear Hydra,https://tcgplayer-cdn.tcgplayer.com/product/130072_200w.jpg,2,1912,https://cpt.tcgcsv.com/s232,2025-05-15T20:25:40.223,1,"At the end of the Damage Step, when this card that was Tribute Summoned by Tributing an ""Ancient Gear"" monster battles an opponent's monster, but the opponent's monster was not destroyed by the battle: You can banish that opponent's monster. If this card was Tribute Summoned by Tributing a ""Gadget"" monster, it can attack all monsters your opponent controls, once each. If an ""Ancient Gear"" monster you control attacks, your opponent's Spell/Trap Cards and monster effects cannot be activated until the end of the Damage Step.",0.15,0.49,4.99,0.35,,1st Edition,SR03-EN002,Super Rare,EARTH,Machine,Effect Monster,2700,1700
130073,Ancient Gear Wyvern,Ancient Gear Wyvern,https://tcgplayer-cdn.tcgplayer.com/product/130073_200w.jpg,2,1912,https://cpt.tcgcsv.com/t232,2023-05-28T07:35:50.233,1,"If this card is Normal or Special Summoned: You can add 1 ""Ancient Gear"" card from your Deck to your hand, except ""Ancient Gear Wyvern"", also you cannot Set cards for the rest of this turn. You can only use this effect of ""Ancient Gear Wyvern"" once per turn. If this card attacks, your opponent's monsters cannot activate their effects until the end of the Damage Step.",4.81,7.42,12.0,7.54,,1st Edition,SR03-EN003,Super Rare,EARTH,Machine,Effect Monster,1700,1200
130073,Ancient Gear Wyvern,Ancient Gear Wyvern,https://tcgplayer-cdn.tcgplayer.com/product/130073_200w.jpg,2,1912,https://cpt.tcgcsv.com/t232,2023-05-28T07:35:50.233,1,"If this card is Normal or Special Summoned: You can add 1 ""Ancient Gear"" card from your Deck to your hand, except ""Ancient Gear Wyvern"", also you cannot Set cards for the rest of this turn. You can only use this effect of ""Ancient Gear Wyvern"" once per turn. If this card attacks, your opponent's monsters cannot activate their effects until the end of the Damage Step.",5.98,8.3,26.95,6.93,,Unlimited,SR03-EN003,Super Rare,EARTH,Machine,Effect Monster,1700,1200
130074,Ancient Gear Gadjiltron Dragon,Ancient Gear Gadjiltron Dragon,https://tcgplayer-cdn.tcgplayer.com/product/130074_200w.jpg,2,1912,https://cpt.tcgcsv.com/v232,2018-09-27T13:38:50.483,1,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. This card gains the appropriate effects if you Normal Summon it by Tributing these monsters. 
<br><b>-</b> Green Gadget: If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. 
<br><b>-</b> Red Gadget: If this card inflicts battle damage to your opponent: Inflict 400 damage to your opponent. 
<br><b>-</b> Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 600 damage to your opponent.",0.23,1.02,1.98,1.06,,Unlimited,SR03-EN004,Common,EARTH,Machine,Effect Monster,3000,2000
130074,Ancient Gear Gadjiltron Dragon,Ancient Gear Gadjiltron Dragon,https://tcgplayer-cdn.tcgplayer.com/product/130074_200w.jpg,2,1912,https://cpt.tcgcsv.com/v232,2018-09-27T13:38:50.483,1,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. This card gains the appropriate effects if you Normal Summon it by Tributing these monsters. 
<br><b>-</b> Green Gadget: If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. 
<br><b>-</b> Red Gadget: If this card inflicts battle damage to your opponent: Inflict 400 damage to your opponent. 
<br><b>-</b> Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 600 damage to your opponent.",0.5,1.69,9.99,1.73,0.93,1st Edition,SR03-EN004,Common,EARTH,Machine,Effect Monster,3000,2000
130075,Ancient Gear Golem,Ancient Gear Golem,https://tcgplayer-cdn.tcgplayer.com/product/130075_200w.jpg,2,1912,https://cpt.tcgcsv.com/w232,2018-09-27T13:39:11.557,1,"Cannot be Special Summoned. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.15,0.31,1.0,0.35,,1st Edition,SR03-EN005,Common,EARTH,Machine,Effect Monster,3000,3000
130075,Ancient Gear Golem,Ancient Gear Golem,https://tcgplayer-cdn.tcgplayer.com/product/130075_200w.jpg,2,1912,https://cpt.tcgcsv.com/w232,2018-09-27T13:39:11.557,1,"Cannot be Special Summoned. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.2,0.33,1.0,0.22,,Unlimited,SR03-EN005,Common,EARTH,Machine,Effect Monster,3000,3000
130076,Ancient Gear Gadjiltron Chimera,Ancient Gear Gadjiltron Chimera,https://tcgplayer-cdn.tcgplayer.com/product/130076_200w.jpg,2,1912,https://cpt.tcgcsv.com/x232,2018-09-27T13:38:31.427,1,"This card gains the appropriate effects if you Normal Summon it by Tributing these monsters.
<br><b>-</b> Green Gadget: This card gains 300 ATK.
<br><b>-</b> Red Gadget: If this card inflicts battle damage to your opponent by a direct attack: Inflict 500 damage to your opponent.
<br><b>-</b> Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 700 damage to your opponent.",0.13,0.21,4.99,0.18,,Unlimited,SR03-EN006,Common,EARTH,Machine,Effect Monster,2300,1300
130076,Ancient Gear Gadjiltron Chimera,Ancient Gear Gadjiltron Chimera,https://tcgplayer-cdn.tcgplayer.com/product/130076_200w.jpg,2,1912,https://cpt.tcgcsv.com/x232,2018-09-27T13:38:31.427,1,"This card gains the appropriate effects if you Normal Summon it by Tributing these monsters.
<br><b>-</b> Green Gadget: This card gains 300 ATK.
<br><b>-</b> Red Gadget: If this card inflicts battle damage to your opponent by a direct attack: Inflict 500 damage to your opponent.
<br><b>-</b> Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 700 damage to your opponent.",0.1,0.29,1.68,0.32,0.23,1st Edition,SR03-EN006,Common,EARTH,Machine,Effect Monster,2300,1300
130077,Ancient Gear Beast,Ancient Gear Beast,https://tcgplayer-cdn.tcgplayer.com/product/130077_200w.jpg,2,1912,https://cpt.tcgcsv.com/z232,2018-09-27T13:35:26.633,1,"Cannot be Special Summoned. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. Negate the effects of an opponent's monster destroyed by battle with this card (including in the Graveyard).",0.2,0.32,1.98,0.45,,1st Edition,SR03-EN007,Common,EARTH,Machine,Effect Monster,2000,2000
130077,Ancient Gear Beast,Ancient Gear Beast,https://tcgplayer-cdn.tcgplayer.com/product/130077_200w.jpg,2,1912,https://cpt.tcgcsv.com/z232,2018-09-27T13:35:26.633,1,"Cannot be Special Summoned. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. Negate the effects of an opponent's monster destroyed by battle with this card (including in the Graveyard).",0.24,0.36,2.99,0.29,,Unlimited,SR03-EN007,Common,EARTH,Machine,Effect Monster,2000,2000
130078,Ancient Gear Engineer,Ancient Gear Engineer,https://tcgplayer-cdn.tcgplayer.com/product/130078_200w.jpg,2,1912,https://cpt.tcgcsv.com/B232,2018-09-27T13:37:00.423,1,"Negate any Trap effects that target this card, and if you do, destroy that Trap Card. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. At the end of the Damage Step, if this card attacked: Target 1 Spell/Trap Card your opponent controls; destroy that target.",0.2,0.75,1.19,0.87,,Unlimited,SR03-EN008,Common,EARTH,Machine,Effect Monster,1500,1500
130078,Ancient Gear Engineer,Ancient Gear Engineer,https://tcgplayer-cdn.tcgplayer.com/product/130078_200w.jpg,2,1912,https://cpt.tcgcsv.com/B232,2018-09-27T13:37:00.423,1,"Negate any Trap effects that target this card, and if you do, destroy that Trap Card. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. At the end of the Damage Step, if this card attacked: Target 1 Spell/Trap Card your opponent controls; destroy that target.",0.18,0.35,1.02,0.47,,1st Edition,SR03-EN008,Common,EARTH,Machine,Effect Monster,1500,1500
130079,Ancient Gear Knight,Ancient Gear Knight,https://tcgplayer-cdn.tcgplayer.com/product/130079_200w.jpg,2,1912,https://cpt.tcgcsv.com/C232,2018-09-27T13:39:39.757,1,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.2,0.35,0.98,0.35,,Unlimited,SR03-EN009,Common,EARTH,Machine,Effect Monster,1800,500
130079,Ancient Gear Knight,Ancient Gear Knight,https://tcgplayer-cdn.tcgplayer.com/product/130079_200w.jpg,2,1912,https://cpt.tcgcsv.com/C232,2018-09-27T13:39:39.757,1,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.08,0.3,1.49,0.21,,1st Edition,SR03-EN009,Common,EARTH,Machine,Effect Monster,1800,500
130080,Ancient Gear Soldier,Ancient Gear Soldier,https://tcgplayer-cdn.tcgplayer.com/product/130080_200w.jpg,2,1912,https://cpt.tcgcsv.com/D232,2018-09-27T13:40:29.433,1,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.05,0.35,1.49,0.19,,1st Edition,SR03-EN010,Common,EARTH,Machine,Effect Monster,1300,1300
130080,Ancient Gear Soldier,Ancient Gear Soldier,https://tcgplayer-cdn.tcgplayer.com/product/130080_200w.jpg,2,1912,https://cpt.tcgcsv.com/D232,2018-09-27T13:40:29.433,1,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",0.15,0.25,0.99,0.23,,Unlimited,SR03-EN010,Common,EARTH,Machine,Effect Monster,1300,1300
130081,Ancient Gear Box,Ancient Gear Box,https://tcgplayer-cdn.tcgplayer.com/product/130081_200w.jpg,2,1912,https://cpt.tcgcsv.com/F232,2024-10-18T18:28:37.89,1,"If this card is added from the Deck or Graveyard to your hand, except by drawing it: You can add 1 EARTH Machine-Type monster with 500 ATK and/or DEF from your Deck to your hand, except ""Ancient Gear Box"". You can only use this effect of ""Ancient Gear Box"" once per turn.",0.55,1.01,6.95,1.2,0.79,Unlimited,SR03-EN011,Common,EARTH,Machine,Effect Monster,500,2000
130081,Ancient Gear Box,Ancient Gear Box,https://tcgplayer-cdn.tcgplayer.com/product/130081_200w.jpg,2,1912,https://cpt.tcgcsv.com/F232,2024-10-18T18:28:37.89,1,"If this card is added from the Deck or Graveyard to your hand, except by drawing it: You can add 1 EARTH Machine-Type monster with 500 ATK and/or DEF from your Deck to your hand, except ""Ancient Gear Box"". You can only use this effect of ""Ancient Gear Box"" once per turn.",0.25,1.0,7.29,0.81,1.24,1st Edition,SR03-EN011,Common,EARTH,Machine,Effect Monster,500,2000
130082,Geargiauger,Geargiauger,https://tcgplayer-cdn.tcgplayer.com/product/130082_200w.jpg,2,1912,https://cpt.tcgcsv.com/G232,2018-09-27T13:43:24.55,1,"When this card is Normal Summoned: You can add 1 Level 4 EARTH Machine-Type monster from your Deck to your hand, except ""Geargiauger"", also you cannot declare attacks, nor Special Summon monsters except Machine-Type monsters, for the rest of this turn.",0.07,0.22,1.53,0.15,,1st Edition,SR03-EN012,Common,EARTH,Machine,Effect Monster,500,500
130082,Geargiauger,Geargiauger,https://tcgplayer-cdn.tcgplayer.com/product/130082_200w.jpg,2,1912,https://cpt.tcgcsv.com/G232,2018-09-27T13:43:24.55,1,"When this card is Normal Summoned: You can add 1 Level 4 EARTH Machine-Type monster from your Deck to your hand, except ""Geargiauger"", also you cannot declare attacks, nor Special Summon monsters except Machine-Type monsters, for the rest of this turn.",0.15,0.31,0.98,0.39,0.35,Unlimited,SR03-EN012,Common,EARTH,Machine,Effect Monster,500,500
130083,Planet Pathfinder,Planet Pathfinder,https://tcgplayer-cdn.tcgplayer.com/product/130083_200w.jpg,2,1912,https://cpt.tcgcsv.com/H232,2018-09-27T13:53:10.617,1,You can Tribute this card; add 1 Field Spell Card from your Deck to your hand.,0.23,0.6,1.98,0.23,,Unlimited,SR03-EN013,Common,EARTH,Machine,Effect Monster,1000,1000
130083,Planet Pathfinder,Planet Pathfinder,https://tcgplayer-cdn.tcgplayer.com/product/130083_200w.jpg,2,1912,https://cpt.tcgcsv.com/H232,2018-09-27T13:53:10.617,1,You can Tribute this card; add 1 Field Spell Card from your Deck to your hand.,0.11,0.46,3.7,0.28,,1st Edition,SR03-EN013,Common,EARTH,Machine,Effect Monster,1000,1000
130084,Minefieldriller,Minefieldriller,https://tcgplayer-cdn.tcgplayer.com/product/130084_200w.jpg,2,1912,https://cpt.tcgcsv.com/J232,2018-09-27T13:52:22.26,1,When this face-up card you control leaves the field and is still in your possession: You can target 1 Field Spell Card in your Graveyard; add that target to your hand.,0.1,0.21,0.99,0.11,,1st Edition,SR03-EN014,Common,EARTH,Machine,Effect Monster,1500,1500
