productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
586058,Speed Duel: Battle City Finals Box,Speed Duel Battle City Finals Box,https://tcgplayer-cdn.tcgplayer.com/product/586058_200w.jpg,2,23652,https://cpt.tcgcsv.com/brJ6,2024-12-13T05:10:19.713,1,"Familiar faces and new dangers await Yugi and Joey as they make their way to the Quarter-Finals of the Battle City tournament, where they will have to contend against old rivals such as Seto Kaiba and Mai Valentine. But be warned! A dark shadow looms over the tournament, with Yami Bakura and the mysterious Yami Marik in the running! When any match could turn into a Shadow Game, be prepared to harness the power of your Egyptian God Cards! It’s a showdown in the sky over Battle City and you’d better keep your wits about you! It’s time to Duel!
<br>Speed Duel: Battle City Finals lets you recreate memorable Duels from the classic Yu-Gi-Oh! animated series, using 8 complete Speed Duel Decks which put fresh new spins on classic strategies. With over 110 cards new to Speed Duel, you can get your friends together for a legit out-of-the-box tournament experience. This sequel to last year’s Speed Duel: Streets of Battle City is a must-have for any Duelist!
<br>Speed Duel: Battle City Finals features:
<br>Pre-built Decks for Yami Yugi, Seto Kaiba, Joey Wheeler, Mai Valentine, <br>Yami Bakura, Odion, Ishizu Ishtar, and Yami Marik.
<br>Brand-new Skill Cards for new and returning characters. Use your Egyptian God Cards in whole new ways!
<br>Additional cards to expand your Speed Duel collection. Build new Decks and power up ones you already own with some of the strongest Speed Duel cards ever released!
<br>A set of Prismatic Secret Rare Slifer the Sky Dragon, Obelisk the Tormentor, and The Winged Dragon of Ra to use for Yami Yugi’s, Seto Kaiba’s, and Yami Marik’s Decks.
<br>30 Prismatic Secret Rare cards to add to your collection! Find cards such as Joker’s Knight, Lava Golem, Mudora the Sword Oracle, Doomcaliber Knight, Injection Fairy Lily, Breakthrough Skill, Swords of Revealing Light, and Maxx “C”!
<br>9 random Prismatic Secret Rares included in each box.
<br>Play with it out of the box on its own, along with the Speed Duel: Streets of Battle City Decks, or any other Speed Duel set you already own!

<br><br>Each Speed Duel: Battle City Finals box contains:

<br>200 Common Cards
<br>20 Skill Cards
<br>3 Prismatic Secret Rare God Cards (Slifer the Sky Dragon, Obelisk the Tormentor, and The Winged Dragon of Ra)
<br>9 (of 30) Prismatic Secret Rare Cards
<br>1 Two-Player Deluxe Game Mat featuring Yami Yugi, Joey Wheeler, Seto Kaiba, and Yami Marik",083717865872,26.24,29.99,39.95,28.64,,Normal,,,,,,,
600096,Absolute Crusader,Absolute Crusader,https://tcgplayer-cdn.tcgplayer.com/product/600096_200w.jpg,2,23652,https://cpt.tcgcsv.com/X2Q6,2024-12-13T05:10:19.713,1,If a Level 5 or higher monster(s) is Special Summoned: Tribute this face-up card; destroy that Level 5 or higher monster(s).,,0.09,0.2,0.74,0.15,,1st Edition,SBC2-ENC04,Common,EARTH,Warrior,Effect Monster,1800,1200
600097,Advent of Ra,Advent of Ra,https://tcgplayer-cdn.tcgplayer.com/product/600097_200w.jpg,2,23652,https://cpt.tcgcsv.com/Z2Q6,2025-01-15T18:30:46.327,1,"When you Tribute Summon ""The Winged Dragon of Ra"", its original ATK/DEF become the combined original ATK/DEF of the monsters Tributed for its Summon. Once per turn, during your Main Phase, you can activate 1 of these Skills:<br>• Reveal 1 ""The Winged Dragon of Ra"" monster in your hand, place it on the bottom of the Deck, then draw 1 card.<br>• Once per Duel, you can discard 1 card, then add 1 ""The Winged Dragon of Ra"" monster from your Deck to your hand.",,0.08,0.19,0.74,0.14,,1st Edition,SBC2-ENS04,Common,,,Skill,,
600098,Agido,Agido,https://tcgplayer-cdn.tcgplayer.com/product/600098_200w.jpg,2,23652,https://cpt.tcgcsv.com/-2Q6,2024-12-13T05:10:19.713,1,"When this card is destroyed and sent to the Graveyard as a result of battle, roll a six-sided die. You can Special Summon 1 Fairy-Type monster from your Graveyard whose Level is equal to the number rolled. (If the result is 6, you can Special Summon a Level 6 or higher monster.)",,0.09,0.2,0.74,0.16,,1st Edition,SBC2-ENF03,Common,EARTH,Fairy,Effect Monster,1500,1300
600099,Airknight Parshath,Airknight Parshath,https://tcgplayer-cdn.tcgplayer.com/product/600099_200w.jpg,2,23652,https://cpt.tcgcsv.com/_2Q6,2024-12-13T05:10:19.713,1,"If this card attacks a Defense Position monster, inflict piercing battle damage. If this card inflicts battle damage to your opponent: Draw 1 card.",,0.1,0.2,1.0,0.17,,1st Edition,SBC2-ENF08,Common,LIGHT,Fairy,Effect Monster,1900,1400
600100,Amazoness Call,Amazoness Call,https://tcgplayer-cdn.tcgplayer.com/product/600100_200w.jpg,2,23652,https://cpt.tcgcsv.com/03Q6,2024-12-13T05:10:19.713,1,"Take 1 ""Amazoness"" card from your Deck, except ""Amazoness Call"", and either add it to your hand or send it to the GY. During your Main Phase: You can banish this card from your GY, then target 1 ""Amazoness"" monster you control; this turn, that monster can attack all monsters your opponent controls, once each, also other monsters you control cannot attack. You can only activate 1 ""Amazoness Call"" per turn.",,0.15,0.24,1.99,0.19,,1st Edition,SBC2-ENH16,Common,SPELL,,Quick-Play Spell,,
600101,Amazoness Chain Master,Amazoness Chain Master,https://tcgplayer-cdn.tcgplayer.com/product/600101_200w.jpg,2,23652,https://cpt.tcgcsv.com/23Q6,2024-12-13T05:10:19.713,1,"When this card is destroyed by battle and sent to the GY: You can pay 1500 LP; look at your opponent's hand, then add 1 monster from their hand to your hand.",,0.09,0.2,1.23,0.14,,1st Edition,SBC2-ENH10,Common,EARTH,Warrior,Effect Monster,1500,1300
600102,Amazoness Fighting Spirit,Amazoness Fighting Spirit,https://tcgplayer-cdn.tcgplayer.com/product/600102_200w.jpg,2,23652,https://cpt.tcgcsv.com/33Q6,2024-12-13T05:10:19.713,1,"If your ""Amazoness"" monster attacks a monster with higher ATK, the attacking monster gains 1000 ATK during damage calculation only.",,0.09,0.2,0.74,0.13,,1st Edition,SBC2-ENH17,Common,SPELL,,Continuous Spell,,
600103,Amazoness Onslaught,Amazoness Onslaught,https://tcgplayer-cdn.tcgplayer.com/product/600103_200w.jpg,2,23652,https://cpt.tcgcsv.com/53Q6,2024-12-13T05:10:19.713,1,"Once per turn, during the Battle Phase: You can Special Summon 1 ""Amazoness"" monster from your hand, and if you do, it gains 500 ATK until the end of this turn (even if this card leaves the field). After damage calculation, if your ""Amazoness"" monster battled an opponent's monster while this card is already face-up in your Spell & Trap Zone: You can banish that opponent's monster. If this card on the field is destroyed and sent to the GY: You can target 1 ""Amazoness"" monster in your GY; Special Summon it.",,0.2,0.25,1.23,0.22,,1st Edition,SBC2-ENH19,Common,TRAP,,Continuous Trap,,
600104,Amazoness Princess (PSR),Amazoness Princess PSR,https://tcgplayer-cdn.tcgplayer.com/product/600104_200w.jpg,2,23652,https://cpt.tcgcsv.com/63Q6,2024-12-13T05:10:19.713,1,"This card's name becomes ""Amazoness Queen"" while on the field or in the GY. If this card is Normal or Special Summoned: You can add 1 ""Amazoness"" Spell/Trap from your Deck to your hand. You can only use this effect of ""Amazoness Princess"" once per turn. When this card declares an attack: You can send 1 other card from your hand or field to the GY; Special Summon 1 ""Amazoness"" monster from your Deck in Defense Position, except ""Amazoness Princess"".",,0.84,1.0,3.93,0.9,,1st Edition,SBC2-ENH09,Prismatic Secret Rare,EARTH,Warrior,Effect Monster,1200,900
