productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
170511,2018 Mega-Tin [Set of 2],2018 Mega Tin Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/170511_200w.jpg,2,2284,https://cpt.tcgcsv.com/fdn2,2018-07-23T17:36:12.38,1,"Each Mega-Tin contains the following:
<br>
<br>• Three 16-card Mega Packs. <em>(Each Mega Pack contains cards from ""Maximum Crisis"", ""Code of the Duelist"", ""Circuit Break"", and ""Extreme Force"")</em>
<br>         • Break down of each pack consists of: 1 Secret Rare, 1 Ultra Rare, 1 Super Rare, 1 Rare, 12 Commons",65.0,85.83,94.97,65.0,,Normal,,,,,,,,,
170512,2018 Mega-Tin [Jaden Yuki],2018 Mega Tin Jaden Yuki,https://tcgplayer-cdn.tcgplayer.com/product/170512_200w.jpg,2,2284,https://cpt.tcgcsv.com/gdn2,2018-07-23T17:36:03.863,1,"Each Mega-Tin contains the following:
<br>
<br>• Three 16-card Mega Packs. <em>(Each Mega Pack contains cards from ""Maximum Crisis"", ""Code of the Duelist"", ""Circuit Break"", and ""Extreme Force"")</em>
<br>         • Break down of each pack consists of: 1 Secret Rare, 1 Ultra Rare, 1 Super Rare, 1 Rare, 12 Commons",22.49,41.99,59.99,28.37,,Normal,,,,,,,,,
170513,2018 Mega-Tin [Yusei Fudo],2018 Mega Tin Yusei Fudo,https://tcgplayer-cdn.tcgplayer.com/product/170513_200w.jpg,2,2284,https://cpt.tcgcsv.com/hdn2,2018-07-23T17:36:24.647,1,"Each Mega-Tin contains the following:
<br>
<br>• Three 16-card Mega Packs. <em>(Each Mega Pack contains cards from ""Maximum Crisis"", ""Code of the Duelist"", ""Circuit Break"", and ""Extreme Force"")</em>
<br>         • Break down of each pack consists of: 1 Secret Rare, 1 Ultra Rare, 1 Super Rare, 1 Rare, 12 Commons",22.49,39.99,49.0,28.25,,Normal,,,,,,,,,
174634,Elemental HERO Nebula Neos,Elemental HERO Nebula Neos,https://tcgplayer-cdn.tcgplayer.com/product/174634_200w.jpg,2,2284,https://cpt.tcgcsv.com/JSp2,2024-07-26T14:51:37.857,1,"""Elemental HERO Neos"" + ""Neo-Spacian Grand Mole"" + ""Neo-Spacian Dark Panther""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) If this card is Special Summoned from the Extra Deck: Draw cards equal to the number of cards your opponent controls, then negate the effects of 1 face-up card on the field until the end of this turn. Once per turn, during the End Phase: Shuffle this card into the Extra Deck, and if you do, banish all cards on the field face-down.",0.16,0.55,25.0,0.43,0.55,Limited,CT15-EN001,Secret Rare,EARTH,Warrior,Fusion/Effect Monster,3000,2500,,
174635,Elemental HERO Solid Soldier,Elemental HERO Solid Soldier,https://tcgplayer-cdn.tcgplayer.com/product/174635_200w.jpg,2,2284,https://cpt.tcgcsv.com/KSp2,2024-07-26T14:51:37.887,1,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""HERO"" monster from your hand. If this card is sent from the Monster Zone to the GY by a Spell effect: You can target 1 ""HERO"" monster in your GY, except ""Elemental HERO Solid Soldier""; Special Summon it in Defense Position. You can only use this effect of ""Elemental HERO Solid Soldier"" once per turn.",0.19,0.76,12.99,0.83,0.45,Limited,CT15-EN003,Ultra Rare,EARTH,Warrior,Effect Monster,1300,1100,,
174636,Keeper of Dragon Magic,Keeper of Dragon Magic,https://tcgplayer-cdn.tcgplayer.com/product/174636_200w.jpg,2,2284,https://cpt.tcgcsv.com/LSp2,2025-06-18T19:05:46.013,1,"If this card is Normal or Special Summoned: You can discard 1 card; add 1 ""Polymerization"" Normal Spell or ""Fusion"" Normal Spell from your Deck to your hand. You can reveal 1 Fusion Monster in your Extra Deck; Special Summon 1 of the Fusion Materials whose name is specifically listed on that card from your GY in face-down Defense Position. You can only use each effect of ""Keeper of Dragonic Magic"" once per turn. You cannot Special Summon monsters from the Extra Deck, except Fusion Monsters, the turn you activate either of this card's effects.",0.38,0.85,9.99,0.68,0.72,Limited,CT15-EN004,Ultra Rare,DARK,Dragon,Effect Monster,1800,1300,,
174637,Mudragon of the Swamp,Mudragon of the Swamp,https://tcgplayer-cdn.tcgplayer.com/product/174637_200w.jpg,2,2284,https://cpt.tcgcsv.com/MSp2,2023-10-20T17:55:47.55,1,"2 monsters with the same Attribute but different Types
<br>Your opponent cannot target monsters on the field with the same Attribute as this card with card effects. Once per turn (Quick Effect): You can declare 1 Attribute; this card becomes that Attribute until the end of this turn.",0.23,0.5,7.0,0.45,,Limited,CT15-EN005,Ultra Rare,WATER,Wyrm,Fusion/Effect Monster,1900,1600,,
174638,Arcana Extra Joker,Arcana Extra Joker,https://tcgplayer-cdn.tcgplayer.com/product/174638_200w.jpg,2,2284,https://cpt.tcgcsv.com/NSp2,2024-07-26T14:51:37.917,1,"3 Warrior monsters with different names
<br>Once per turn, when a Spell/Trap Card, or monster effect, is activated that targets this face-up card on the field and/or a monster(s) it points to (Quick Effect): You can discard the same type of card (Monster, Spell, or Trap); negate the activation. When this Link Summoned card is destroyed by battle and sent to the GY: You can Special Summon 1 Level 4 Warrior Normal Monster from your Deck, and if you do, add 1 Level 4 Warrior monster from your Deck to your hand.",0.04,0.3,2.5,0.2,0.2,Limited,CT15-EN006,Ultra Rare,LIGHT,Warrior,Link/Effect Monster,2800,,3,Bottom-Right;Bottom-Left;Top
174639,Junk Speeder,Junk Speeder,https://tcgplayer-cdn.tcgplayer.com/product/174639_200w.jpg,2,2284,https://cpt.tcgcsv.com/PSp2,2024-09-18T13:10:25.503,1,"“Synchron” Tuner + 1+ non-Tuner monsters 
<br>If this card is Synchro Summoned: You can Special Summon as many “Synchron” Tuners as possible with different Levels from your Deck in Defense Position. You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters, the turn you activate this effect. When an attack is declared involving this card that was Synchro Summoned this turn and another monster: You can make this card’s ATK become double its original ATK until the end of this turn. You can only use each effect of “Junk Speeder” once per turn.",0.1,0.5,9.0,0.23,0.25,Limited,CT15-EN002,Secret Rare,WIND,Warrior,Synchro/Effect Monster,1800,1000,,
174640,Junk Collector,Junk Collector,https://tcgplayer-cdn.tcgplayer.com/product/174640_200w.jpg,2,2284,https://cpt.tcgcsv.com/QSp2,2024-07-26T14:51:37.98,1,(Quick Effect): You can banish this card you control and 1 Normal Trap that meets its activation conditions from your GY; this effect becomes that Trap's effect when that card is activated.,0.04,0.25,5.0,0.24,0.16,Limited,CT15-EN007,Ultra Rare,LIGHT,Warrior,Effect Monster,1000,2200,,
