productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
120694,The Dark Illusion Booster Box,The Dark Illusion Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/120694_200w.jpg,2,1807,https://cpt.tcgcsv.com/Vh-,2016-08-15T12:41:17.057,1,390.01,390.01,390.01,,,Normal,,,,,,,,
120695,The Dark Illusion Booster Pack,The Dark Illusion Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/120695_200w.jpg,2,1807,https://cpt.tcgcsv.com/Wh-,2016-08-15T12:41:26.68,1,7.23,7.59,7.95,,,Normal,,,,,,,,
121256,Magical Something,Magical Something,https://tcgplayer-cdn.tcgplayer.com/product/121256_200w.jpg,2,1807,https://cpt.tcgcsv.com/8w-,2016-10-14T18:16:07.49,1,0.05,0.29,1.49,0.22,,1st Edition,TDIL-EN000,Rare,DARK,Spellcaster,Effect Monster,1800,1300,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves. This card's Level is increased by the number of Spell Counters on this card. You can remove 3 Spell Counters from this card, then target 1 Quick-Play Spell Card in your Graveyard; Set that card to your Spell & Trap Zone. You can only use this effect of ""Magical Something"" once per turn."
121256,Magical Something,Magical Something,https://tcgplayer-cdn.tcgplayer.com/product/121256_200w.jpg,2,1807,https://cpt.tcgcsv.com/8w-,2016-10-14T18:16:07.49,1,0.15,0.39,0.99,0.19,,Unlimited,TDIL-EN000,Rare,DARK,Spellcaster,Effect Monster,1800,1300,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves. This card's Level is increased by the number of Spell Counters on this card. You can remove 3 Spell Counters from this card, then target 1 Quick-Play Spell Card in your Graveyard; Set that card to your Spell & Trap Zone. You can only use this effect of ""Magical Something"" once per turn."
121257,Magical Something (ENSP1),Magical Something ENSP1,https://tcgplayer-cdn.tcgplayer.com/product/121257_200w.jpg,2,1807,https://cpt.tcgcsv.com/9w-,2022-03-18T13:14:43.163,1,0.18,0.47,2.29,0.34,,Limited,TDIL-ENSP1,Ultra Rare,DARK,Spellcaster,Effect Monster,1800,1300,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves. This card's Level is increased by the number of Spell Counters on this card. You can remove 3 Spell Counters from this card, then target 1 Quick-Play Spell Card in your Graveyard; Set that card to your Spell & Trap Zone. You can only use this effect of ""Magical Something"" once per turn."
121258,Performapal Bot-Eyes Lizard,Performapal Bot Eyes Lizard,https://tcgplayer-cdn.tcgplayer.com/product/121258_200w.jpg,2,1807,https://cpt.tcgcsv.com/bw-,2016-10-14T18:16:44.327,1,0.03,0.23,1.49,0.13,,1st Edition,TDIL-EN001,Common,EARTH,Reptile,Effect Monster,1600,1200,"Once per turn, during your Main Phase, if this card was Normal or Special Summoned this turn: You can send 1 ""Odd-Eyes"" monster from your Deck to the Graveyard; this card's name becomes the sent monster's original name, until the End Phase."
121258,Performapal Bot-Eyes Lizard,Performapal Bot Eyes Lizard,https://tcgplayer-cdn.tcgplayer.com/product/121258_200w.jpg,2,1807,https://cpt.tcgcsv.com/bw-,2016-10-14T18:16:44.327,1,0.1,5.31,10.52,,,Unlimited,TDIL-EN001,Common,EARTH,Reptile,Effect Monster,1600,1200,"Once per turn, during your Main Phase, if this card was Normal or Special Summoned this turn: You can send 1 ""Odd-Eyes"" monster from your Deck to the Graveyard; this card's name becomes the sent monster's original name, until the End Phase."
121259,Performapal Gongato,Performapal Gongato,https://tcgplayer-cdn.tcgplayer.com/product/121259_200w.jpg,2,1807,https://cpt.tcgcsv.com/cw-,2016-10-14T18:17:30.253,1,0.54,0.54,0.54,,,Unlimited,TDIL-EN002,Common,EARTH,,Pendulum/Effect Monster,100,100,"<b>Pendulum Effect :</b> Once per turn, when an opponent's monster declares a direct attack: You can activate this effect; you take no battle damage from that battle (even if this card leaves the field).
<br><b>Monster Effect :</b> Once per turn, when an attack is declared involving a monster you control and an opponent's monster: You can activate this effect; you take no battle damage from that battle."
121259,Performapal Gongato,Performapal Gongato,https://tcgplayer-cdn.tcgplayer.com/product/121259_200w.jpg,2,1807,https://cpt.tcgcsv.com/cw-,2016-10-14T18:17:30.253,1,0.05,0.24,1.49,0.16,,1st Edition,TDIL-EN002,Common,EARTH,,Pendulum/Effect Monster,100,100,"<b>Pendulum Effect :</b> Once per turn, when an opponent's monster declares a direct attack: You can activate this effect; you take no battle damage from that battle (even if this card leaves the field).
<br><b>Monster Effect :</b> Once per turn, when an attack is declared involving a monster you control and an opponent's monster: You can activate this effect; you take no battle damage from that battle."
121260,Performapal Extra Slinger,Performapal Extra Slinger,https://tcgplayer-cdn.tcgplayer.com/product/121260_200w.jpg,2,1807,https://cpt.tcgcsv.com/dw-,2016-10-14T18:17:58.117,1,0.01,0.23,1.49,0.23,,1st Edition,TDIL-EN003,Common,DARK,Spellcaster,Pendulum/Effect Monster,800,1100,"<b>Pendulum Effect :</b> During your Main Phase: You can inflict 300 damage to your opponent for each face-up Pendulum Monster in your Extra Deck. You can only use this effect of ""Performapal Extra Slinger"" once per turn. You cannot Pendulum Summon the turn you activate this effect.
<br><b>Monster Effect :</b> Once per turn: You can banish 1 card from your Extra Deck, then target 1 card in a Pendulum Zone; destroy it, and if you do, inflict 300 damage to your opponent."
121260,Performapal Extra Slinger,Performapal Extra Slinger,https://tcgplayer-cdn.tcgplayer.com/product/121260_200w.jpg,2,1807,https://cpt.tcgcsv.com/dw-,2016-10-14T18:17:58.117,1,0.12,0.3,0.69,,,Unlimited,TDIL-EN003,Common,DARK,Spellcaster,Pendulum/Effect Monster,800,1100,"<b>Pendulum Effect :</b> During your Main Phase: You can inflict 300 damage to your opponent for each face-up Pendulum Monster in your Extra Deck. You can only use this effect of ""Performapal Extra Slinger"" once per turn. You cannot Pendulum Summon the turn you activate this effect.
<br><b>Monster Effect :</b> Once per turn: You can banish 1 card from your Extra Deck, then target 1 card in a Pendulum Zone; destroy it, and if you do, inflict 300 damage to your opponent."
121261,Performapal Inflater Tapir,Performapal Inflater Tapir,https://tcgplayer-cdn.tcgplayer.com/product/121261_200w.jpg,2,1807,https://cpt.tcgcsv.com/fw-,2016-10-14T18:18:21.27,1,0.1,0.2,0.38,,,Unlimited,TDIL-EN004,Common,WIND,,Effect Monster,1000,2000,"During damage calculation (in either player's turn), if a monster you control battles an opponent's monster: You can discard this card; neither player takes any battle damage from that battle. When an opponent's monster declares a direct attack while this card is in your Graveyard: You can discard 1 ""Performapal"" monster; Special Summon this card in Defense Position. You can only use this effect of ""Performapal Inflater Tapir"" once per turn."
121261,Performapal Inflater Tapir,Performapal Inflater Tapir,https://tcgplayer-cdn.tcgplayer.com/product/121261_200w.jpg,2,1807,https://cpt.tcgcsv.com/fw-,2016-10-14T18:18:21.27,1,0.04,0.22,1.49,0.12,,1st Edition,TDIL-EN004,Common,WIND,,Effect Monster,1000,2000,"During damage calculation (in either player's turn), if a monster you control battles an opponent's monster: You can discard this card; neither player takes any battle damage from that battle. When an opponent's monster declares a direct attack while this card is in your Graveyard: You can discard 1 ""Performapal"" monster; Special Summon this card in Defense Position. You can only use this effect of ""Performapal Inflater Tapir"" once per turn."
