productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
25494,Cyberdark Horn,Cyberdark Horn,https://tcgplayer-cdn.tcgplayer.com/product/25494_200w.jpg,2,159,https://cpt.tcgcsv.com/Vcd,2024-03-28T16:14:46.15,1,CDIP-EN001,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card would be destroyed by battle, the equipped monster is destroyed instead.",0.9,1.8,5.45,1.88,,Unlimited,
25494,Cyberdark Horn,Cyberdark Horn,https://tcgplayer-cdn.tcgplayer.com/product/25494_200w.jpg,2,159,https://cpt.tcgcsv.com/Vcd,2024-03-28T16:14:46.15,1,CDIP-EN001,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card would be destroyed by battle, the equipped monster is destroyed instead.",1.0,1.88,5.0,2.0,,1st Edition,
25495,Cyberdark Edge,Cyberdark Edge,https://tcgplayer-cdn.tcgplayer.com/product/25495_200w.jpg,2,159,https://cpt.tcgcsv.com/Wcd,2024-03-28T16:14:46.197,1,CDIP-EN002,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. This card can attack your opponent directly. If it attacks using this effect, the Battle Damage it inflicts to your opponent is halved. If this card would be destroyed by battle, the equipped monster is destroyed instead.",0.76,2.21,5.99,2.25,,Unlimited,
25495,Cyberdark Edge,Cyberdark Edge,https://tcgplayer-cdn.tcgplayer.com/product/25495_200w.jpg,2,159,https://cpt.tcgcsv.com/Wcd,2024-03-28T16:14:46.197,1,CDIP-EN002,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. This card can attack your opponent directly. If it attacks using this effect, the Battle Damage it inflicts to your opponent is halved. If this card would be destroyed by battle, the equipped monster is destroyed instead.",1.29,2.24,3.99,2.24,,1st Edition,
25496,Cyberdark Keel,Cyberdark Keel,https://tcgplayer-cdn.tcgplayer.com/product/25496_200w.jpg,2,159,https://cpt.tcgcsv.com/Xcd,2024-03-28T16:14:46.247,1,CDIP-EN003,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. When this card destroys an opponent''s monster by battle, inflict 300 damage to your opponent. If this card would be destroyed by battle, the equipped monster is destroyed instead.",0.84,1.58,10.38,1.1,,Unlimited,
25496,Cyberdark Keel,Cyberdark Keel,https://tcgplayer-cdn.tcgplayer.com/product/25496_200w.jpg,2,159,https://cpt.tcgcsv.com/Xcd,2024-03-28T16:14:46.247,1,CDIP-EN003,Super Rare,DARK,Machine,Effect Monster,800,800,"When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card''s ATK. When this card destroys an opponent''s monster by battle, inflict 300 damage to your opponent. If this card would be destroyed by battle, the equipped monster is destroyed instead.",0.65,2.44,22.99,1.64,,1st Edition,
25497,Cyber Ogre,Cyber Ogre,https://tcgplayer-cdn.tcgplayer.com/product/25497_200w.jpg,2,159,https://cpt.tcgcsv.com/Zcd,2024-03-28T16:14:46.293,1,CDIP-EN004,Common,EARTH,Machine,Effect Monster,1900,1200,"By discarding this card from your hand to the Graveyard, negate 1 battle involving a Cyber Ogre on your side of the field, and it gains 2000 ATK until the end of its next battle. This effect can be activated during either player''s turn.",0.1,0.25,1.0,0.25,,Unlimited,
25497,Cyber Ogre,Cyber Ogre,https://tcgplayer-cdn.tcgplayer.com/product/25497_200w.jpg,2,159,https://cpt.tcgcsv.com/Zcd,2024-03-28T16:14:46.293,1,CDIP-EN004,Common,EARTH,Machine,Effect Monster,1900,1200,"By discarding this card from your hand to the Graveyard, negate 1 battle involving a Cyber Ogre on your side of the field, and it gains 2000 ATK until the end of its next battle. This effect can be activated during either player''s turn.",0.09,0.26,1.53,0.26,,1st Edition,
25498,Cyber Esper,Cyber Esper,https://tcgplayer-cdn.tcgplayer.com/product/25498_200w.jpg,2,159,https://cpt.tcgcsv.com/-cd,2024-03-28T16:14:46.34,1,CDIP-EN005,Super Rare,FIRE,Machine,Effect Monster,1200,1800,"While this card is in face-up Attack Position, you can look at every card your opponent draws.",0.25,0.71,3.98,0.74,,Unlimited,
25498,Cyber Esper,Cyber Esper,https://tcgplayer-cdn.tcgplayer.com/product/25498_200w.jpg,2,159,https://cpt.tcgcsv.com/-cd,2024-03-28T16:14:46.34,1,CDIP-EN005,Super Rare,FIRE,Machine,Effect Monster,1200,1800,"While this card is in face-up Attack Position, you can look at every card your opponent draws.",0.25,0.67,3.99,0.65,,1st Edition,
