productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
47743,Spirit of the Harp,Spirit of the Harp,https://tcgplayer-cdn.tcgplayer.com/product/47743_200w.jpg,2,300,https://cpt.tcgcsv.com/T6p,2013-05-09T12:13:41.653,1,YS11-EN001,Common,LIGHT,Fairy,Normal Monster,800,2000,0.06,0.22,1.7,0.2,,1st Edition,
47744,Luster Dragon #2,Luster Dragon 2,https://tcgplayer-cdn.tcgplayer.com/product/47744_200w.jpg,2,300,https://cpt.tcgcsv.com/V6p,2013-05-09T12:13:41.653,1,YS11-EN002,Common,WIND,Dragon,Normal Monster,2400,1400,0.15,0.37,1.49,0.39,,1st Edition,
47745,Dark Blade,Dark Blade,https://tcgplayer-cdn.tcgplayer.com/product/47745_200w.jpg,2,300,https://cpt.tcgcsv.com/W6p,2013-05-09T12:13:41.653,1,YS11-EN003,Common,DARK,Warrior,Normal Monster,1800,1500,0.1,0.22,1.49,0.13,,1st Edition,
47746,Gene-Warped Warwolf,Gene Warped Warwolf,https://tcgplayer-cdn.tcgplayer.com/product/47746_200w.jpg,2,300,https://cpt.tcgcsv.com/X6p,2013-05-09T12:13:41.653,1,YS11-EN004,Common,EARTH,Beast-Warrior,Normal Monster,2000,100,0.09,0.25,1.75,0.2,,1st Edition,
47747,Zubaba Knight,Zubaba Knight,https://tcgplayer-cdn.tcgplayer.com/product/47747_200w.jpg,2,300,https://cpt.tcgcsv.com/Z6p,2013-05-09T12:13:41.653,1,YS11-EN005,Common,EARTH,Warrior,Effect Monster,1600,900,0.05,0.22,1.49,0.13,,1st Edition,If this card attacks a face-up Defense Position monster: Destroy that monster at the start of the Damage Step (without damage calculation).
47748,Ganbara Knight,Ganbara Knight,https://tcgplayer-cdn.tcgplayer.com/product/47748_200w.jpg,2,300,https://cpt.tcgcsv.com/-6p,2013-05-09T12:13:41.653,1,YS11-EN006,Common,LIGHT,Warrior,Effect Monster,0,1800,0.07,0.21,1.49,0.12,,1st Edition,When this face-up Attack Position card is targeted for an attack: You can change it to Defense Position.
47749,Feedback Warrior,Feedback Warrior,https://tcgplayer-cdn.tcgplayer.com/product/47749_200w.jpg,2,300,https://cpt.tcgcsv.com/_6p,2013-05-09T12:13:41.653,1,YS11-EN007,Common,EARTH,Warrior,Effect Monster,800,700,0.07,0.25,1.49,0.27,,1st Edition,When this card is Normal or Special Summoned: You can target 1 face-up monster you control; it becomes Level 3.
47750,Speed Bird,Speed Bird,https://tcgplayer-cdn.tcgplayer.com/product/47750_200w.jpg,2,300,https://cpt.tcgcsv.com/07p,2013-05-09T12:13:41.653,1,YS11-EN008,Common,WIND,Winged Beast,Effect Monster,1200,1000,0.05,0.25,1.49,0.05,,1st Edition,"When this card is destroyed by battle and sent to the Graveyard: You can target 2 Level 2 monsters in your Graveyard; Special Summon them, but their effects are negated."
47751,Key Man the Key Warrior,Key Man the Key Warrior,https://tcgplayer-cdn.tcgplayer.com/product/47751_200w.jpg,2,300,https://cpt.tcgcsv.com/27p,2013-05-09T12:13:41.653,1,YS11-EN009,Common,EARTH,Warrior,Effect Monster,1000,500,0.01,0.22,1.49,0.11,,1st Edition,"Once per turn, you can change this card's Level to 3, until the End Phase."
47752,Tenshin,Tenshin,https://tcgplayer-cdn.tcgplayer.com/product/47752_200w.jpg,2,300,https://cpt.tcgcsv.com/37p,2013-05-09T12:13:41.653,1,YS11-EN010,Common,LIGHT,Fairy,Effect Monster,800,100,0.03,0.22,1.49,0.17,,1st Edition,This card gains 400 ATK for each face-up Level 2 monster you control.
47753,Shine Knight,Shine Knight,https://tcgplayer-cdn.tcgplayer.com/product/47753_200w.jpg,2,300,https://cpt.tcgcsv.com/57p,2013-05-09T12:13:41.653,1,YS11-EN011,Common,LIGHT,Warrior,Effect Monster,400,1900,0.05,0.2,1.0,0.2,,1st Edition,This card is Level 4 while in face-up Defense Position.
47754,Giant Rat,Giant Rat,https://tcgplayer-cdn.tcgplayer.com/product/47754_200w.jpg,2,300,https://cpt.tcgcsv.com/67p,2013-05-09T12:13:41.653,1,YS11-EN012,Common,EARTH,Beast,Effect Monster,1400,1450,0.15,0.25,1.49,0.27,,1st Edition,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position."
47755,Shining Angel,Shining Angel,https://tcgplayer-cdn.tcgplayer.com/product/47755_200w.jpg,2,300,https://cpt.tcgcsv.com/77p,2013-05-09T12:13:41.653,1,YS11-EN013,Common,LIGHT,Fairy,Effect Monster,1400,800,0.1,0.25,1.4,0.2,,1st Edition,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 LIGHT monster with 1500 or less ATK from your Deck, in face-up Attack Position."
47756,Blade Knight,Blade Knight,https://tcgplayer-cdn.tcgplayer.com/product/47756_200w.jpg,2,300,https://cpt.tcgcsv.com/87p,2013-05-09T12:13:41.653,1,YS11-EN014,Common,LIGHT,Warrior,Effect Monster,1600,1000,0.29,0.58,2.01,0.56,,1st Edition,"While you have 1 or fewer cards in your hand, this card gains 400 ATK. If this is the only monster you control, negate the effects of Flip Effect Monsters it destroys by battle."
47757,Marauding Captain,Marauding Captain,https://tcgplayer-cdn.tcgplayer.com/product/47757_200w.jpg,2,300,https://cpt.tcgcsv.com/97p,2013-05-09T12:13:41.653,1,YS11-EN015,Common,EARTH,Warrior,Effect Monster,1200,400,0.1,0.34,1.4,0.17,,1st Edition,"Your opponent cannot target face-up Warrior-Type monsters for attacks, except this one. When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower monster from your hand."
47758,Majestic Mech - Senku,Majestic Mech Senku,https://tcgplayer-cdn.tcgplayer.com/product/47758_200w.jpg,2,300,https://cpt.tcgcsv.com/b7p,2013-05-09T12:13:41.653,1,YS11-EN016,Common,LIGHT,Fairy,Effect Monster,1000,500,0.05,0.19,1.49,0.17,,1st Edition,When this card inflicts Battle Damage to your opponent by a direct attack: Draw 1 card. During the End Phase of the turn this card was Summoned: Send it to the Graveyard.
