productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
99781,Star Pack ARC-V Booster Box,Star Pack ARC V Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/99781_200w.jpg,2,1547,https://cpt.tcgcsv.com/FWP,2015-06-12T14:58:17.793,1,79.95,89.94,99.9,54.99,,Normal,,,,,,,,
99782,Star Pack ARC-V Booster Pack,Star Pack ARC V Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/99782_200w.jpg,2,1547,https://cpt.tcgcsv.com/GWP,2015-06-12T14:58:03.977,1,2.7,2.75,2.79,,,Normal,,,,,,,,
99789,Constellar Pleiades,Constellar Pleiades,https://tcgplayer-cdn.tcgplayer.com/product/99789_200w.jpg,2,1547,https://cpt.tcgcsv.com/PWP,2015-06-12T15:14:02.093,1,0.48,1.12,5.95,1.08,,1st Edition,SP15-EN035,Common,LIGHT,Warior,Xyz/Effect Monster,2500,1500,"2 Level 5 LIGHT monsters
<br>Once per turn, during either player's turn: You can detach 1 Xyz Material from this card to target 1 card on the field; return that target to the hand."
99790,Constellar Pleiades (Shatterfoil),Constellar Pleiades Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/99790_200w.jpg,2,1547,https://cpt.tcgcsv.com/QWP,2022-05-05T20:03:05.09,1,0.67,1.87,10.0,1.11,,1st Edition,SP15-EN035,Shatterfoil Rare,LIGHT,Warior,Xyz/Effect Monster,2500,1500,"2 Level 5 LIGHT monsters
<br>Once per turn, during either player's turn: You can detach 1 Xyz Material from this card to target 1 card on the field; return that target to the hand."
99791,Polymerization (Shatterfoil),Polymerization Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/99791_200w.jpg,2,1547,https://cpt.tcgcsv.com/RWP,2022-05-05T20:40:34.32,1,0.4,1.5,4.36,0.8,,1st Edition,SP15-EN038,Shatterfoil Rare,SPELL,,Normal Spell,,,"Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or your side of the field as Fusion Materials."
99792,Polymerization,Polymerization Common,https://tcgplayer-cdn.tcgplayer.com/product/99792_200w.jpg,2,1547,https://cpt.tcgcsv.com/SWP,2015-06-12T15:58:17.04,1,0.5,0.75,2.97,0.5,,1st Edition,SP15-EN038,Common,SPELL,,Normal Spell,,,"Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or your side of the field as Fusion Materials."
99793,X-Saber Souza,X Saber Souza,https://tcgplayer-cdn.tcgplayer.com/product/99793_200w.jpg,2,1547,https://cpt.tcgcsv.com/TWP,2015-06-12T16:06:36.61,1,0.05,0.25,1.0,0.26,,1st Edition,SP15-EN033,Common,LIGHT,Warrior,Synchro/Effect Monster,2500,1600,"1 Tuner + 1 or more non-Tuner ""X-Saber"" monsters
<br>During your Main Phase: You can Tribute 1 ""X-Saber"" monster to choose 1 of these effects; this card gains that effect until the End Phase.
<br><b>-</b> At the start of the Damage Step, if this card battles an opponent's monster: Destroy that monster.
<br><b>-</b> This card cannot be destroyed by Trap effects."
99794,X-Saber Souza (Shatterfoil),X Saber Souza Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/99794_200w.jpg,2,1547,https://cpt.tcgcsv.com/VWP,2022-05-05T20:47:16.863,1,0.15,0.5,1.99,0.53,,1st Edition,SP15-EN033,Shatterfoil Rare,LIGHT,Warrior,Synchro/Effect Monster,2500,1600,"1 Tuner + 1 or more non-Tuner ""X-Saber"" monsters
<br>During your Main Phase: You can Tribute 1 ""X-Saber"" monster to choose 1 of these effects; this card gains that effect until the End Phase.
<br><b>-</b> At the start of the Damage Step, if this card battles an opponent's monster: Destroy that monster.
<br><b>-</b> This card cannot be destroyed by Trap effects."
99795,Gem-Knight Fusion (Shatterfoil),Gem Knight Fusion Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/99795_200w.jpg,2,1547,https://cpt.tcgcsv.com/WWP,2022-05-05T20:03:57.37,1,1.49,2.2,9.99,2.03,,1st Edition,SP15-EN039,Shatterfoil Rare,SPELL,,Normal Spell,,,"Send, from your hand or your side of the field to the Graveyard, the Fusion Material Monsters that are listed on a ""Gem-Knight"" Fusion Monster Card, then Special Summon that Fusion Monster from the Extra Deck. (This Special Summon is treated as a Fusion Summon.) If this card is in the Graveyard: You can banish 1 ""Gem-Knight"" monster from your Graveyard; add this card to your hand."
99796,Gem-Knight Fusion,Gem Knight Fusion Common,https://tcgplayer-cdn.tcgplayer.com/product/99796_200w.jpg,2,1547,https://cpt.tcgcsv.com/XWP,2015-06-12T15:16:48.493,1,1.69,2.39,4.25,1.71,,1st Edition,SP15-EN039,Common,SPELL,,Normal Spell,,,"Send, from your hand or your side of the field to the Graveyard, the Fusion Material Monsters that are listed on a ""Gem-Knight"" Fusion Monster Card, then Special Summon that Fusion Monster from the Extra Deck. (This Special Summon is treated as a Fusion Summon.) If this card is in the Graveyard: You can banish 1 ""Gem-Knight"" monster from your Graveyard; add this card to your hand."
