productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
121773,2016 Mega-Tin [Yugi & Slifer],2016 Mega Tin Yugi and Slifer,https://tcgplayer-cdn.tcgplayer.com/product/121773_200w.jpg,2,1833,https://cpt.tcgcsv.com/tK-,2016-09-02T11:29:26.29,1,114.97,114.98,114.99,114.98,,Normal,,,,,,,,
121774,2016 Mega-Tin [Kaiba & Obelisk],2016 Mega Tin Kaiba and Obelisk,https://tcgplayer-cdn.tcgplayer.com/product/121774_200w.jpg,2,1833,https://cpt.tcgcsv.com/vK-,2016-09-02T11:29:15.27,1,109.95,109.96,109.97,109.97,,Normal,,,,,,,,
121775,2016 Mega-Tin [Set of 2],2016 Mega Tin Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/121775_200w.jpg,2,1833,https://cpt.tcgcsv.com/wK-,2016-09-08T19:25:40.773,1,,,,,,,,,,,,,,
122286,Slifer the Sky Dragon,Slifer the Sky Dragon,https://tcgplayer-cdn.tcgplayer.com/product/122286_200w.jpg,2,1833,https://cpt.tcgcsv.com/LW-,2016-09-08T12:03:13.127,1,0.64,1.1,5.0,0.77,,Limited,CT13-EN001,Secret Rare,DIVINE,Divine-Beast,Effect Monster,0,0,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the Graveyard. This card gains 1000 ATK and DEF for each card in your hand. If a monster(s) is Normal or Special Summoned to your opponent's field in face-up Attack Position: That monster(s) loses 2000 ATK, then if its ATK has been reduced to 0 as a result, destroy it."
122287,Dark Magician,Dark Magician,https://tcgplayer-cdn.tcgplayer.com/product/122287_200w.jpg,2,1833,https://cpt.tcgcsv.com/MW-,2022-08-05T21:20:21.757,1,5.74,8.39,20.0,8.28,,Limited,CT13-EN003,Ultra Rare,DARK,Spellcaster,Normal Monster,2500,2100,<em>The ultimate wizard in terms of attack and defense.
122288,Ebon High Magician,Ebon High Magician,https://tcgplayer-cdn.tcgplayer.com/product/122288_200w.jpg,2,1833,https://cpt.tcgcsv.com/NW-,2016-09-08T12:02:33.42,1,0.24,0.74,10.0,0.67,,Limited,CT13-EN004,Ultra Rare,DARK,Spellcaster,Xyz/Effect Monster,2300,2800,"2 Level 7 Spellcaster-Type monsters
<br>While this card has Xyz Material, you can activate a Quick-Play Spell Card or a Trap Card from your hand during your opponent's turn by detaching 1 Xyz Material from this card at activation. If this Xyz Summoned card is destroyed by battle and sent to the Graveyard, or if this Xyz Summoned card you control is sent to your Graveyard by an opponent's card effect: You can Special Summon 1 DARK Spellcaster-Type monster from your hand or Deck, then you can destroy 1 card on the field."
122289,D/D/D Flame King Genghis,D D D Flame King Genghis,https://tcgplayer-cdn.tcgplayer.com/product/122289_200w.jpg,2,1833,https://cpt.tcgcsv.com/PW-,2022-08-31T09:35:32.603,1,0.05,1.64,14.99,1.47,,Limited,CT13-EN005,Super Rare,FIRE,Fiend,Fusion/Effect Monster,2000,1500,"2 ""D/D"" monsters
<br>If another ""D/D"" monster(s) is Special Summoned to your field, while you control this face-up card (except during the Damage Step): You can target 1 ""D/D"" monster in your Graveyard; Special Summon it. You can only use this effect of ""D/D/D Flame King Genghis"" once per turn. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 ""Dark Contract"" card in your Graveyard; add it to your hand."
122290,"Dragonox, the Empowered Warrior",Dragonox the Empowered Warrior,https://tcgplayer-cdn.tcgplayer.com/product/122290_200w.jpg,2,1833,https://cpt.tcgcsv.com/QW-,2016-09-08T12:02:25.683,1,0.05,0.25,2.0,0.18,,Limited,CT13-EN006,Super Rare,DARK,Warrior,Pendulum/Effect Monster,1500,1500,"<b>Pendulum Effect :</b> When an opponent's monster declares an attack: You can destroy this card, then end the Battle Phase.
<br><b>Monster Effect : </b>Once per turn: You can discard 1 card, then target 1 Warrior or Spellcaster-Type monster with 2000 or less ATK in your Graveyard; Special Summon it in face-down Defense Position."
122291,Performapal Pendulum Sorcerer,Performapal Pendulum Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/122291_200w.jpg,2,1833,https://cpt.tcgcsv.com/RW-,2016-09-08T12:03:05.667,1,0.03,0.37,2.29,0.15,,Limited,CT13-EN007,Super Rare,EARTH,Spellcaster,Pendulum/Effect Monster,1500,800,"<b>Pendulum Effect :</b> If a ""Performapal"" monster(s) is Pendulum Summoned to your side of the field: All ""Performapal"" monsters you currently control gain 1000 ATK until the end of this turn (even if this card leaves the field).
<br><b>Monster Effect : </b>If this card is Special Summoned: You can target up to 2 cards you control; destroy them, and if you do, add ""Performapal"" monsters with different names from your Deck to your hand, except ""Performapal Pendulum Sorcerer"", equal to the number of cards destroyed. You can only use this effect of ""Performapal Pendulum Sorcerer"" once per turn."
122292,Obelisk the Tormentor,Obelisk the Tormentor,https://tcgplayer-cdn.tcgplayer.com/product/122292_200w.jpg,2,1833,https://cpt.tcgcsv.com/SW-,2016-09-08T12:02:53.703,1,0.45,0.99,6.2,0.63,,Limited,CT13-EN002,Secret Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Cannot be targeted by Spells, Traps, or card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the Graveyard. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated."
