productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
155667,Legendary Duelists: Ancient Millennium Booster Box,Legendary Duelists Ancient Millennium Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/155667_200w.jpg,2,2179,https://cpt.tcgcsv.com/mhg2,2018-01-08T12:41:51.047,1,600.0,650.0,699.99,,,Normal,,,,,,,,
155668,Legendary Duelists: Ancient Millennium Booster Pack,Legendary Duelists Ancient Millennium Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/155668_200w.jpg,2,2179,https://cpt.tcgcsv.com/nhg2,2018-01-08T12:42:02.607,1,12.0,15.98,16.27,10.19,,Normal,,,,,,,,
161006,Relinquished,Relinquished,https://tcgplayer-cdn.tcgplayer.com/product/161006_200w.jpg,2,2179,https://cpt.tcgcsv.com/8qj2,2024-08-12T19:50:22.743,1,0.3,0.59,2.99,0.51,0.67,1st Edition,LED2-EN000,Common,DARK,Spellcaster,Ritual/Effect Monster,0,0,"You can Ritual Summon this card with ""Black Illusion Ritual"". Once per turn: You can target 1 monster your opponent controls; equip that target to this card. (You can only equip 1 monster at a time to this card with this effect.) This card's ATK and DEF become equal to that equipped monster's. If this card would be destroyed by battle, destroy that equipped monster instead. While equipped with that monster, any battle damage you take from battles involving this card inflicts equal effect damage to your opponent."
161007,Millennium-Eyes Illusionist,Millennium Eyes Illusionist,https://tcgplayer-cdn.tcgplayer.com/product/161007_200w.jpg,2,2179,https://cpt.tcgcsv.com/9qj2,2018-02-23T14:06:36.39,1,4.51,7.03,18.0,7.18,,1st Edition,LED2-EN001,Ultra Rare,DARK,Spellcaster,Effect Monster,0,1400,"(Quick Effect): You can discard this card, then target 1 Effect Monster your opponent controls; equip that target to an ""Eyes Restrict"" Fusion Monster or ""Relinquished"" you control, as if it were equipped by that monster's effect. If an ""Eyes Restrict"" Fusion Monster(s) or a ""Relinquished"" is Special Summoned: Add this card from your GY to your hand (this is not optional). You can only use each effect of ""Millennium-Eyes Illusionist"" once per turn."
161008,Millennium-Eyes Restrict,Millennium Eyes Restrict,https://tcgplayer-cdn.tcgplayer.com/product/161008_200w.jpg,2,2179,https://cpt.tcgcsv.com/bqj2,2022-08-16T15:14:16.387,1,3.19,4.77,19.99,4.68,4.38,1st Edition,LED2-EN003,Ultra Rare,DARK,Spellcaster,Fusion/Effect Monster,0,0,"""Relinquished"" + 1 Effect Monster
<br>Once per turn, when an opponent's monster activates its effect (Quick Effect): You can target 1 Effect Monster your opponent controls or in their GY; equip that target to this card. Gains ATK/DEF equal to the combined ATK/DEF of the monsters equipped to it by this effect. Monsters with the same name as a monster equipped to this card by this card's effect cannot attack, also negate their effects."
161009,Relinquished Fusion,Relinquished Fusion,https://tcgplayer-cdn.tcgplayer.com/product/161009_200w.jpg,2,2179,https://cpt.tcgcsv.com/cqj2,2018-02-23T14:12:37.53,1,6.69,8.84,19.99,8.09,,1st Edition,LED2-EN004,Ultra Rare,SPELL,,Quick-Play Spell,,,"Fusion Summon 1 ""Eyes Restrict"" Fusion Monster from your Extra Deck, by banishing Fusion Materials from your hand, field, and/or GY. During your Main Phase: You can banish this card from your GY, then target 1 Effect Monster your opponent controls; equip that target to an ""Eyes Restrict"" Fusion Monster or ""Relinquished"" you control, as if it were equipped by that monster's effect. You can only use each effect of ""Relinquished Fusion"" once per turn."
161010,Thousand-Eyes Restrict,Thousand Eyes Restrict,https://tcgplayer-cdn.tcgplayer.com/product/161010_200w.jpg,2,2179,https://cpt.tcgcsv.com/dqj2,2022-01-12T15:29:49.077,1,1.76,3.6,6.99,1.87,6.45,1st Edition,LED2-EN005,Common,DARK,,Fusion/Effect Monster,0,0,"""Relinquished"" + ""Thousand-Eyes Idol""
<br>Other monsters on the field cannot change their battle positions or attack. Once per turn: You can target 1 monster your opponent controls; equip that target to this card (max. 1). This card's ATK/DEF become equal to that equipped monster's. If this card would be destroyed by battle, destroy that equipped monster instead."
161011,Black Illusion Ritual,Black Illusion Ritual,https://tcgplayer-cdn.tcgplayer.com/product/161011_200w.jpg,2,2179,https://cpt.tcgcsv.com/fqj2,2018-02-23T13:56:06.29,1,0.2,0.49,1.49,0.45,,1st Edition,LED2-EN006,Common,SPELL,,Ritual Spell,,,"This card is used to Ritual Summon ""Relinquished"". You must also Tribute monsters from your hand or field whose total Levels equal 1 or more."
161012,Parasite Paranoid,Parasite Paranoid,https://tcgplayer-cdn.tcgplayer.com/product/161012_200w.jpg,2,2179,https://cpt.tcgcsv.com/gqj2,2018-02-23T14:09:58.85,1,0.1,0.48,3.99,0.4,0.27,1st Edition,LED2-EN007,Rare,EARTH,Insect,Effect Monster,500,300,"(Quick Effect): You can target 1 face-up monster on the field; equip this card from your hand to that target. You can only use this effect of ""Parasite Paranoid"" once per turn. The equipped monster becomes Insect, it cannot attack Insect monsters, also negate its activated effects that target Insect monsters. If this Equip Card is sent to the GY: You can Special Summon 1 Level 7 or higher Insect monster from your hand, ignoring its Summoning conditions."
161013,Metamorphosed Insect Queen,Metamorphosed Insect Queen,https://tcgplayer-cdn.tcgplayer.com/product/161013_200w.jpg,2,2179,https://cpt.tcgcsv.com/hqj2,2018-02-23T14:06:06.793,1,0.75,2.99,10.0,1.99,,1st Edition,LED2-EN008,Super Rare,EARTH,Insect,Effect Monster,2800,2400,"Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. While another Insect monster is on the field, Insect monsters you control cannot be destroyed by your opponent's card effects, also your opponent cannot target them with card effects. At the end of the Damage Step, if this card attacked: You can Tribute 1 monster; this card can attack an opponent's monster again in a row. Once per turn, during the End Phase: You can Special Summon 1 ""Insect Monster Token"" (Insect/EARTH/Level 1/ATK 100/DEF 100)."
