productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
477987,Legendary Collection: 25th Anniversary Edition Box,Legendary Collection 25th Anniversary Edition Box,https://tcgplayer-cdn.tcgplayer.com/product/477987_200w.jpg,2,22895,https://cpt.tcgcsv.com/McR5,2023-04-21T04:04:56.53,1,"The very first Yu-Gi-Oh! TRADING CARD GAME Legendary Collection is reborn as Legendary Collection: 25th Anniversary Edition! It contains 6 Booster Packs and 6 Ultra Cards, including special variant cards of some of the most famous monsters from the original anime series.
<br>
<br>In addition to the 6 Ultra Rare cards, which include the highly requested and sought-after original Egyptian God Card Promos, the 25th Anniversary Edition will include a bonus 7th card! This 7th card will offer Duelists a sneak peek at a brand-new rarity created just for the 25th anniversary celebrations: The Quarter Century Rare!
<br>
<br>Each Legendary Collection: 25th Anniversary Edition will include 1 random Quarter Century Rare version of 1 of the 6 special variant cards to give Duelists a taste of what’s to come!
<br>
<br>Contents:
<br>• 1 pack of Legend of Blue-Eyes White Dragon
<br>• 1 pack of Metal Raiders
<br>• 1 pack of Spell Ruler
<br>• 1 pack of Pharaoh’s Servant
<br>• 1 pack of Dark Crisis
<br>• 1 pack of Invasion of Chaos
<br>• 1 Ultra Rare Obelisk the Tormentor card
<br>• 1 Ultra Rare Slifer the Sky Dragon card
<br>• 1 Ultra Rare The Winged Dragon of Ra card
<br>• 1 Ultra Rare Blue-Eyes White Dragon card
<br>• 1 Ultra Rare Dark Magician card
<br>• 1 Ultra Rare Red-Eyes Black Dragon card
<br>• 1 Quarter Century Secret Rare version of 1 of the 6 aforementioned cards (random).",083717860433,31.19,42.37,219.95,40.02,,Normal,,,,,,,
491803,Obelisk the Tormentor (25th Anniversary Edition),Obelisk the Tormentor 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/491803_200w.jpg,2,22895,https://cpt.tcgcsv.com/5LX5,2024-08-12T19:49:26.737,1,"The descent of this mighty creature shall be heralded by burning winds and twisted land. And with the coming of this horror, those who draw breath shall know the true meaning of eternal slumber.",,0.1,0.7,9.99,0.56,0.56,Limited,LC01-EN001,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000
491804,Obelisk the Tormentor (Quarter Century Secret Rare),Obelisk the Tormentor Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/491804_200w.jpg,2,22895,https://cpt.tcgcsv.com/6LX5,2025-04-27T09:01:52.037,1,"The descent of this mighty creature shall be heralded by burning winds and twisted land. And with the coming of this horror, those who draw breath shall know the true meaning of eternal slumber.",,6.59,10.58,39.99,8.64,13.99,Limited,LC01-EN001,Quarter Century Secret Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000
491805,Slifer the Sky Dragon (25th Anniversary Edition),Slifer the Sky Dragon 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/491805_200w.jpg,2,22895,https://cpt.tcgcsv.com/7LX5,2024-08-12T19:49:26.783,1,"<em>The heavens twist and thunder roars, signaling the coming of this ancient creature, and the dawn of true power.</em>",,0.1,0.67,9.99,0.54,0.54,Limited,LC01-EN002,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,0,0
491806,Slifer the Sky Dragon (Quarter Century Secret Rare),Slifer the Sky Dragon Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/491806_200w.jpg,2,22895,https://cpt.tcgcsv.com/8LX5,2025-04-13T09:19:58.257,1,"<em>The heavens twist and thunder roars, signaling the coming of this ancient creature, and the dawn of true power.</em>",,5.5,8.96,49.99,8.07,9.49,Limited,LC01-EN002,Quarter Century Secret Rare,DIVINE,Divine-Beast,Effect Monster,0,0
491807,The Winged Dragon of Ra (25th Anniversary Edition),The Winged Dragon of Ra 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/491807_200w.jpg,2,22895,https://cpt.tcgcsv.com/9LX5,2024-08-12T19:49:26.813,1,<em>Spirits sing of a powerful creature that rules over all that is mystic.</em>,,0.15,0.75,9.99,0.67,0.67,Limited,LC01-EN003,Ultra Rare,DIVINE,Divine-Beast,Normal Monster,,
491808,The Winged Dragon of Ra (Quarter Century Secret Rare),The Winged Dragon of Ra Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/491808_200w.jpg,2,22895,https://cpt.tcgcsv.com/bLX5,2023-04-21T04:04:56.53,1,<em>Spirits sing of a powerful creature that rules over all that is mystic.</em>,,6.75,9.42,29.99,8.81,14.6,Limited,LC01-EN003,Quarter Century Secret Rare,DIVINE,Divine-Beast,Normal Monster,,
491809,Blue-Eyes White Dragon (25th Anniversary Edition),Blue Eyes White Dragon 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/491809_200w.jpg,2,22895,https://cpt.tcgcsv.com/cLX5,2024-08-12T19:49:27.167,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,0.1,0.64,11.75,0.47,1.0,Limited,LC01-EN004,Ultra Rare,LIGHT,Dragon,Normal Monster,3000,2500
491810,Blue-Eyes White Dragon (Quarter Century Secret Rare),Blue Eyes White Dragon Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/491810_200w.jpg,2,22895,https://cpt.tcgcsv.com/dLX5,2023-09-17T18:26:57.343,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,7.23,12.28,38.8,8.55,9.53,Limited,LC01-EN004,Quarter Century Secret Rare,LIGHT,Dragon,Normal Monster,3000,2500
491811,Dark Magician (25th Anniversary Edition),Dark Magician 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/491811_200w.jpg,2,22895,https://cpt.tcgcsv.com/fLX5,2025-06-05T09:43:35.97,1,<em>The ultimate wizard in terms of attack and defense.</em>,,0.07,0.5,20.0,0.46,0.46,Limited,LC01-EN005,Ultra Rare,DARK,Spellcaster,Normal Monster,2500,2100
