productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
131452,Pendulum Evolution Booster Box,Pendulum Evolution Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/131452_200w.jpg,2,1936,https://cpt.tcgcsv.com/3C32,2017-07-03T16:19:12.72,1,69.95,75.68,103.96,70.34,,Normal,,,,,,,,
131453,Pendulum Evolution Booster Pack,Pendulum Evolution Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/131453_200w.jpg,2,1936,https://cpt.tcgcsv.com/5C32,2017-05-23T17:45:05.517,1,4.13,4.59,6.36,4.24,,Normal,,,,,,,,
134948,Astrograph Sorcerer,Astrograph Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/134948_200w.jpg,2,1936,https://cpt.tcgcsv.com/--52,2022-07-05T03:16:48.383,1,0.17,0.49,10.0,0.25,,1st Edition,PEVO-EN001,Ultra Rare,DARK,Spellcaster,Pendulum/Effect Monster,2500,2000,"<strong>Pendulum Effect :</strong> During your Main Phase: You can destroy this card, and if you do, take 1 ""Stargazer Magician"" from your hand or Deck, and either place it in your Pendulum Zone or Special Summon it. You can only use this effect of ""Astrograph Sorcerer"" once per turn.
<br><strong>Monster Effect : </strong> If a card(s) you control is destroyed by battle or card effect: You can Special Summon this card from your hand, then you can choose 1 monster in the Graveyard, Extra Deck, or that is banished, and that was destroyed this turn, and add 1 monster with the same name from your Deck to your hand. You can banish this card you control, plus 4 monsters from your hand, field, and/or Graveyard (1 each with ""Pendulum Dragon"", ""Xyz Dragon"", ""Synchro Dragon"", and ""Fusion Dragon"" in their names); Special Summon 1 ""Supreme King Z-ARC"" from your Extra Deck. (This is treated as a Fusion Summon.)"
134949,Chronograph Sorcerer,Chronograph Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/134949_200w.jpg,2,1936,https://cpt.tcgcsv.com/_-52,2025-05-15T19:38:03.137,1,0.06,0.4,9.99,0.27,,1st Edition,PEVO-EN002,Ultra Rare,DARK,Spellcaster,Pendulum/Effect Monster,2000,1700,"<strong>Pendulum Effect :</strong> During your Main Phase: You can destroy this card, and if you do, take 1 ""Timegazer Magician"" from your hand or Deck, and either place it in your Pendulum Zone or Special Summon it. You can only use this effect of ""Chronograph Sorcerer"" once per turn.
<br><strong>Monster Effect : </strong> If a card(s) you control is destroyed by battle or card effect: You can Special Summon this card from your hand, then you can Special Summon 1 monster from your hand. You can banish this card you control, plus 4 monsters from your hand, field, and/or Graveyard (1 each with ""Pendulum Dragon"", ""Xyz Dragon"", ""Synchro Dragon"", and ""Fusion Dragon"" in their names); Special Summon 1 ""Supreme King Z-ARC"" from your Extra Deck. (This is treated as a Fusion Summon.)"
134950,Double Iris Magician,Double Iris Magician,https://tcgplayer-cdn.tcgplayer.com/product/134950_200w.jpg,2,1936,https://cpt.tcgcsv.com/0_52,2022-02-23T20:47:22.083,1,0.05,0.94,6.45,0.7,0.66,1st Edition,PEVO-EN003,Ultra Rare,DARK,Spellcaster,Pendulum/Effect Monster,1500,1000,"<strong>Pendulum Effect :</strong> Once per turn: You can target 1 DARK Spellcaster-Type monster you control; apply this effect to it, then destroy this card. Once applied, double any battle damage that monster inflicts to your opponent this turn if it battles an opponent's monster.
<br><strong>Monster Effect : </strong> (This card is always treated as a ""Pendulum Dragon"" card.)
If this card is destroyed by battle or card effect: You can add 1 ""Pendulumgraph"" card from your Deck to your hand."
134951,Black Fang Magician,Black Fang Magician,https://tcgplayer-cdn.tcgplayer.com/product/134951_200w.jpg,2,1936,https://cpt.tcgcsv.com/2_52,2017-07-05T14:49:07.35,1,0.02,0.52,4.99,0.34,,1st Edition,PEVO-EN004,Ultra Rare,DARK,Spellcaster,Pendulum/Effect Monster,1700,800,"<strong>Pendulum Effect :</strong> Once per turn: You can target 1 face-up monster your opponent controls; its ATK becomes half its current ATK (until the end of this turn), then destroy this card.
<br><strong>Monster Effect : </strong> (This card is always treated as an ""Xyz Dragon"" card.)
If this card is destroyed by battle or card effect: You can target 1 DARK Spellcaster-Type monster in your Graveyard; Special Summon it."
134952,White Wing Magician,White Wing Magician,https://tcgplayer-cdn.tcgplayer.com/product/134952_200w.jpg,2,1936,https://cpt.tcgcsv.com/3_52,2025-05-15T19:38:03.183,1,0.2,0.5,4.99,0.39,,1st Edition,PEVO-EN005,Ultra Rare,WIND,Spellcaster,Pendulum/Tuner/Effect Monster,1600,1400,"<strong>Pendulum Effect :</strong> Once per turn, when an activated card or effect resolves that targets a DARK Spellcaster-Type monster you control, negate that effect, then destroy this card.
<br><strong>Monster Effect : </strong> (This card is always treated as a ""Synchro Dragon"" card.)
If this Pendulum Summoned card is used for a Synchro Summon, banish it."
134953,Purple Poison Magician,Purple Poison Magician,https://tcgplayer-cdn.tcgplayer.com/product/134953_200w.jpg,2,1936,https://cpt.tcgcsv.com/5_52,2022-08-04T15:30:04.873,1,0.06,1.13,20.0,1.09,0.89,1st Edition,PEVO-EN006,Ultra Rare,DARK,Spellcaster,Pendulum/Effect Monster,1200,2100,"<strong>Pendulum Effect :</strong> Once per turn, if your DARK Spellcaster-Type monster battles, before damage calculation: You can activate this effect; that monster gains 1200 ATK (until the end of the Damage Step), then destroy this card.
<br><strong>Monster Effect : </strong> (This card is always treated as a ""Fusion Dragon"" card.)
If this card is destroyed by battle or card effect: You can target 1 face-up card on the field; destroy it."
134954,Star Pendulumgraph,Star Pendulumgraph,https://tcgplayer-cdn.tcgplayer.com/product/134954_200w.jpg,2,1936,https://cpt.tcgcsv.com/6_52,2022-08-11T14:56:20.557,1,0.01,0.49,4.99,0.25,,1st Edition,PEVO-EN007,Ultra Rare,SPELL,,Continuous Spell,,,"Your opponent cannot target Spellcaster-Type monsters you control with Spell Cards or effects. If a face-up ""Magician"" Pendulum Monster Card(s) leaves your Monster Zone or Pendulum Zone: Add 1 ""Magician"" Pendulum Monster from your Deck to your hand. You can only use this effect of ""Star Pendulumgraph"" once per turn."
134955,Time Pendulumgraph,Time Pendulumgraph,https://tcgplayer-cdn.tcgplayer.com/product/134955_200w.jpg,2,1936,https://cpt.tcgcsv.com/7_52,2022-05-29T10:55:48.563,1,0.01,0.47,4.99,0.3,0.26,1st Edition,PEVO-EN008,Ultra Rare,TRAP,,Continuous Trap,,,"Your opponent cannot target Spellcaster-Type monsters you control with Trap Cards or effects. You can only use the following effect of ""Time Pendulumgraph"" once per turn. You can target 1 ""Magician"" Pendulum Monster Card in your Monster Zone or Pendulum Zone, and 1 card your opponent controls; destroy them. Then, if this effect did not destroy 2 cards, you can send 1 card on the field to the Graveyard."
134956,Timestar Magician,Timestar Magician,https://tcgplayer-cdn.tcgplayer.com/product/134956_200w.jpg,2,1936,https://cpt.tcgcsv.com/8_52,2022-05-19T19:29:26.803,1,0.02,0.5,10.0,0.29,,1st Edition,PEVO-EN009,Ultra Rare,DARK,Spellcaster,Xyz/Effect Monster,2400,1200,"2 Level 4 ""Magician"" Pendulum Monsters
<br>Must first be Xyz Summoned with the above Xyz Materials. Once per turn: You can detach 1 Xyz Material from this card; add to your hand, 1 DARK Spellcaster-Type monster from your Deck, Graveyard, or face-up from your Extra Deck. Once per turn, if a Pendulum Monster Card(s) in your Monster Zone or Pendulum Zone would be destroyed by battle or card effect, you can send 1 Spellcaster-Type monster from your Deck to the Graveyard instead."
134957,Harmonizing Magician,Harmonizing Magician,https://tcgplayer-cdn.tcgplayer.com/product/134957_200w.jpg,2,1936,https://cpt.tcgcsv.com/9_52,2022-01-26T19:46:04.2,1,0.2,0.5,4.99,0.38,,1st Edition,PEVO-EN010,Ultra Rare,DARK,Spellcaster,Pendulum/Tuner/Effect Monster,0,0,"<strong>Pendulum Effect : </strong> All monsters you control gain 100 ATK and DEF for each face-up ""Magician"" Pendulum Monster with different names in your Extra Deck.
<br><strong>Monster Effect :</strong> Cannot be Special Summoned from the Extra Deck. Cannot be used as Material for a Fusion, Synchro, or Xyz Summon, unless all other Materials are ""Magician"" Pendulum Monsters. When this card is Pendulum Summoned from the hand: You can Special Summon 1 ""Magician"" Pendulum Monster from your Deck in Defense Position, except ""Harmonizing Magician"", but it has its effects negated, also banish it when it leaves the field. You can only use this effect of ""Harmonizing Magician"" once per turn."
134958,Stargazer Magician,Stargazer Magician,https://tcgplayer-cdn.tcgplayer.com/product/134958_200w.jpg,2,1936,https://cpt.tcgcsv.com/b_52,2017-07-05T14:57:08.95,1,0.18,0.46,4.99,0.37,0.18,1st Edition,PEVO-EN011,Super Rare,DARK,Spellcaster,Pendulum/Effect Monster,1200,2400,"<strong>Pendulum Effect : </strong> If a Pendulum Monster you control battles, your opponent cannot activate Spell Cards until the end of the Damage Step. Unless you have a ""Magician"" card or ""Odd-Eyes"" card in your other Pendulum Zone, this card's Pendulum Scale becomes 4.
<br><strong>Monster Effect :</strong> Once per turn, when exactly 1 other Pendulum Monster you control (and no other cards) is returned to your hand by an opponent's card effect (except during the Damage Step): You can Special Summon 1 monster from your hand with the same name as that returned to the hand."
