productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
605103,Quarter Century Stampede Booster Box,Quarter Century Stampede Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/605103_200w.jpg,2,23891,https://cpt.tcgcsv.com/53S6,2025-04-11T04:10:18.717,1,"Last Call for Quarter Century Secret Rares! Coming in April, Quarter Century Stampede will be your last chance to get some of your all-time favorite cards as Quarter Century Secret Rares before this spectacular, shining rarity is gone forever. This direct successor to Quarter Century Bonanza uses its same set and pack configuration, including a core set of more than 80 tournament-level cards, another massive 200-card nostalgia reprint pool, and a guaranteed Luxury Secret Rare per pack, etc.
<br><br>But this time, the nostalgia pool includes picks from our recent online poll asking Duelists which cards THEY want to see as Quarter Century Secret Rares. Quarter Century Stampede, along with Alliance Insight (releasing a few weeks later), will be the LAST releases to include Quarter Century Secret Rares. Get ‘em while you can!",083717867463,115.67,138.95,184.99,121.43,,Normal,,,,,,,,,
605104,Quarter Century Stampede Booster Pack,Quarter Century Stampede Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/605104_200w.jpg,2,23891,https://cpt.tcgcsv.com/63S6,2025-04-11T04:10:18.717,1,"Last Call for Quarter Century Secret Rares! Coming in April, Quarter Century Stampede will be your last chance to get some of your all-time favorite cards as Quarter Century Secret Rares before this spectacular, shining rarity is gone forever. This direct successor to Quarter Century Bonanza uses its same set and pack configuration, including a core set of more than 80 tournament-level cards, another massive 200-card nostalgia reprint pool, and a guaranteed Luxury Secret Rare per pack, etc.
<br><br>But this time, the nostalgia pool includes picks from our recent online poll asking Duelists which cards THEY want to see as Quarter Century Secret Rares. Quarter Century Stampede, along with Alliance Insight (releasing a few weeks later), will be the LAST releases to include Quarter Century Secret Rares. Get ‘em while you can!",083717867456,5.81,7.34,8.99,5.81,,Normal,,,,,,,,,
626676,Dark Magician (New Art) (Quarter Century Secret Rare),Dark Magician New Art Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626676_200w.jpg,2,23891,https://cpt.tcgcsv.com/xH07,2025-04-14T18:01:25.513,1,<em>The ultimate wizard in terms of attack and defense.</em>,,26.0,30.18,89.99,26.24,,1st Edition,RA04-EN001,Quarter Century Secret Rare,DARK,Spellcaster,Normal Monster,2500,2100,,
626677,Blue-Eyes White Dragon (New Art) (Quarter Century Secret Rare),Blue Eyes White Dragon New Art Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626677_200w.jpg,2,23891,https://cpt.tcgcsv.com/zH07,2025-04-14T17:59:28.677,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,41.91,52.22,169.99,42.93,,1st Edition,RA04-EN002,Quarter Century Secret Rare,LIGHT,Dragon,Normal Monster,3000,2500,,
626678,Red-Eyes Darkness Metal Dragon (Alternate Art) (Quarter Century Secret Rare),Red Eyes Darkness Metal Dragon Alternate Art Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626678_200w.jpg,2,23891,https://cpt.tcgcsv.com/BH07,2025-04-11T04:10:18.717,1,"You can Special Summon this card (from your hand) by banishing 1 face-up Dragon monster you control. You can only Special Summon ""Red-Eyes Darkness Metal Dragon"" once per turn this way. During your Main Phase: You can Special Summon 1 Dragon monster from your hand or GY, except ""Red-Eyes Darkness Metal Dragon"". You can only use this effect of ""Red-Eyes Darkness Metal Dragon"" once per turn.",,11.93,15.37,150.0,11.97,,1st Edition,RA04-EN003,Quarter Century Secret Rare,DARK,Dragon,Effect Monster,2800,2400,,
626679,Effect Veiler (New Art) (Quarter Century Secret Rare),Effect Veiler New Art Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626679_200w.jpg,2,23891,https://cpt.tcgcsv.com/CH07,2025-04-14T17:15:01.593,1,"During your opponent's Main Phase (Quick Effect): You can send this card from your hand to the GY, then target 1 Effect Monster your opponent controls; negate the effects of that face-up monster your opponent controls, until the end of this turn.",,59.68,69.19,129.99,61.57,,1st Edition,RA04-EN004,Quarter Century Secret Rare,LIGHT,Spellcaster,Tuner/Effect Monster,0,0,,
626680,Mystic Piper (PCR),Mystic Piper PCR,https://tcgplayer-cdn.tcgplayer.com/product/626680_200w.jpg,2,23891,https://cpt.tcgcsv.com/DH07,2025-07-16T14:36:08.22,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.03,0.29,25.0,0.17,,1st Edition,RA04-EN005,Prismatic Collector's Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626681,Mystic Piper (Platinum Secret Rare),Mystic Piper Platinum Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626681_200w.jpg,2,23891,https://cpt.tcgcsv.com/FH07,2025-04-11T04:10:18.717,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.05,0.45,5.0,0.25,,1st Edition,RA04-EN005,Platinum Secret Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626682,Mystic Piper (Quarter Century Secret Rare),Mystic Piper Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626682_200w.jpg,2,23891,https://cpt.tcgcsv.com/GH07,2025-04-11T04:10:18.717,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.65,1.61,12.0,1.26,,1st Edition,RA04-EN005,Quarter Century Secret Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626683,Mystic Piper (Secret Rare),Mystic Piper Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/626683_200w.jpg,2,23891,https://cpt.tcgcsv.com/HH07,2025-04-11T04:10:18.717,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.01,0.22,4.99,0.13,,1st Edition,RA04-EN005,Secret Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626684,Mystic Piper,Mystic Piper,https://tcgplayer-cdn.tcgplayer.com/product/626684_200w.jpg,2,23891,https://cpt.tcgcsv.com/JH07,2025-04-11T04:10:18.717,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.01,0.15,4.99,0.06,,1st Edition,RA04-EN005,Super Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626685,Mystic Piper (PUR),Mystic Piper PUR,https://tcgplayer-cdn.tcgplayer.com/product/626685_200w.jpg,2,23891,https://cpt.tcgcsv.com/KH07,2025-04-12T13:54:20.737,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.02,0.35,5.0,0.21,,1st Edition,RA04-EN005,Prismatic Ultimate Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626686,Mystic Piper (UR),Mystic Piper UR,https://tcgplayer-cdn.tcgplayer.com/product/626686_200w.jpg,2,23891,https://cpt.tcgcsv.com/LH07,2025-04-11T04:10:18.717,1,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn.",,0.01,0.15,4.99,0.07,,1st Edition,RA04-EN005,Ultra Rare,LIGHT,Spellcaster,Effect Monster,0,0,,
626687,Esper Girl (PCR),Esper Girl PCR,https://tcgplayer-cdn.tcgplayer.com/product/626687_200w.jpg,2,23891,https://cpt.tcgcsv.com/MH07,2025-07-16T14:36:13.313,1,"When this removed from play card is Special Summoned, remove from play the top card of your Deck, face-down. When this card is sent from the field to the Graveyard, add that removed card to your hand.",,0.04,0.25,7.94,0.23,,1st Edition,RA04-EN006,Prismatic Collector's Rare,EARTH,Psychic,Tuner Monster,500,300,,
