productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
158175,Legendary Collection Kaiba Box Set [1st Edition],Legendary Collection Kaiba Box Set 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/158175_200w.jpg,2,2195,https://cpt.tcgcsv.com/whh2,2020-04-09T22:30:38.823,1,"Total Dueling domination never goes out of style for Seto Kaiba! This Spring, Legendary Collection Kaiba brings together many of Kaiba’s most famous cards along with other powerful cards often used alongside them in a 100-card allfoil mega-set. Joining them are 5 brand new cards inspired by classic cards like Lord of D. and The Flute of Summoning Dragon! Topping it off in the Legendary Collection tradition is a hard-back, fold-up Game Board with a complete 1player Duel Field on one side and an unbordered Kaiba art version on the other.
<br><br>
<strong>Each Legendary Collection Kaiba box set contains:</strong>
<br>• 3 Legendary Collection Kaiba Mega Packs. Of course, there’s no way that Kaiba would settle for normal Mega Packs, so each of these Mega Packs contains 4 Secret Rares and 6 Ultra Rares for a total of 10 foil cards per pack (that’s 30 cards per box)! 
<br>• 5 new cards based on some of Kaiba’s famous cards like Lord of D., including a new Fusion Monster to Summon with The Fang of Critias! 
<br>• 1 Game Board",083717836759,149.95,154.42,158.89,113.4,,Normal,,,,,,,
158177,Legendary Collection Kaiba Mega Pack [1st Edition],Legendary Collection Kaiba Mega Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/158177_200w.jpg,2,2195,https://cpt.tcgcsv.com/zhh2,2020-04-09T22:30:43,1,"<strong>Contents:</strong>
<br><br>
• 1 Mega Pack contains 10 cards
<br>• 4 Secret Rares
<br>• 6 Ultra Rares",,,,,,,,,,,,,,
161922,Goddess of Sweet Revenge - LC06-EN001,Goddess of Sweet Revenge LC06 EN001,https://tcgplayer-cdn.tcgplayer.com/product/161922_200w.jpg,2,2195,https://cpt.tcgcsv.com/sNj2,2022-09-19T05:40:33.91,1,"While you control no cards and this is the only card in your hand, when an opponent’s monster declares an attack: You can discard this card; destroy as many cards as possible your opponent controls, then you can Special Summon 1 monster from your Deck.",,0.05,0.25,1.99,0.2,0.12,Limited,LC06-EN001,Ultra Rare,LIGHT,Fairy,Effect Monster,1800,2000
161923,The King of D. - LC06-EN002,The King of D LC06 EN002,https://tcgplayer-cdn.tcgplayer.com/product/161923_200w.jpg,2,2195,https://cpt.tcgcsv.com/tNj2,2024-08-12T19:49:01.06,1,"This card’s name becomes “Lord of D.” while on the field. When this card is Normal Summoned: You can discard 1 Spell/Trap; add 1 “The Flute of Summoning Dragon”, “The Melody of Awakening Dragon”, or “Dragon Revival Rhapsody” from your Deck to your hand.",,0.07,0.45,4.99,0.3,0.2,Limited,LC06-EN002,Ultra Rare,DARK,Spellcaster,Effect Monster,1200,1100
161924,Loop of Destruction (Ultra Rare),Loop of Destruction Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161924_200w.jpg,2,2195,https://cpt.tcgcsv.com/vNj2,2023-01-11T13:09:46.947,1,"This card's name becomes ""Ring of Destruction"" while on the field. Once per turn, if a monster(s) on the field is destroyed by a card effect (except during the Damage Step): You can target 1 monster on the field; destroy it, and if you do, each player takes 500 damage.",,0.01,0.25,2.99,0.13,,Limited,LC06-EN005,Ultra Rare,TRAP,,Continuous Trap,,
161925,Dragon Revival Rhapsody - LC06-EN004,Dragon Revival Rhapsody LC06 EN004,https://tcgplayer-cdn.tcgplayer.com/product/161925_200w.jpg,2,2195,https://cpt.tcgcsv.com/wNj2,2023-01-06T10:53:16.697,1,"If you control a Spellcaster monster: You can target up to 2 Dragon monsters in your GY, including at least 1 Normal Monster; Special Summon them. Your opponent takes no damage this turn. You can only activate 1 “Dragon Revival Rhapsody” per turn.",,0.04,0.35,10.0,0.33,0.2,Limited,LC06-EN004,Ultra Rare,SPELL,,Normal Spell,,
161926,Destruction Dragon - LC06-EN003,Destruction Dragon LC06 EN003,https://tcgplayer-cdn.tcgplayer.com/product/161926_200w.jpg,2,2195,https://cpt.tcgcsv.com/xNj2,2024-08-12T19:49:01.107,1,"Must be Special Summoned with ""The Fang of Critias"", using ""Ring of Destruction"". Once per turn: You can target 1 card your opponent controls; destroy it. Then, if it was a Monster Card, inflict damage to your opponent equal to its original ATK.",,0.08,0.4,4.99,0.39,,Limited,LC06-EN003,Ultra Rare,FIRE,Dragon,Fusion/Effect Monster,2000,3000
161927,Blue-Eyes White Dragon (Version 1),Blue Eyes White Dragon Version 1,https://tcgplayer-cdn.tcgplayer.com/product/161927_200w.jpg,2,2195,https://cpt.tcgcsv.com/zNj2,2018-06-07T14:45:42.03,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,0.98,2.44,25.0,2.36,1.47,1st Edition,LCKC-EN001,Ultra Rare,LIGHT,Dragon,Normal Monster,3000,2500
161927,Blue-Eyes White Dragon (Version 1),Blue Eyes White Dragon Version 1,https://tcgplayer-cdn.tcgplayer.com/product/161927_200w.jpg,2,2195,https://cpt.tcgcsv.com/zNj2,2018-06-07T14:45:42.03,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,1.0,1.87,3.79,1.76,,Unlimited,LCKC-EN001,Ultra Rare,LIGHT,Dragon,Normal Monster,3000,2500
161928,La Jinn the Mystical Genie of the Lamp,La Jinn the Mystical Genie of the Lamp,https://tcgplayer-cdn.tcgplayer.com/product/161928_200w.jpg,2,2195,https://cpt.tcgcsv.com/BNj2,2018-06-07T15:49:41.217,1,<em>A genie of the lamp that is at the beck and call of its master.</em>,,0.2,0.57,2.99,0.46,0.5,1st Edition,LCKC-EN002,Ultra Rare,DARK,Fiend,Normal Monster,1800,1000
