productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
205305,Ignition Assault Booster Box,Ignition Assault Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/205305_200w.jpg,2,2578,https://cpt.tcgcsv.com/78G2,2020-02-03T13:29:32.853,1,Each booster box contains 24 packs of 9 random cards.,083717847076,80.0,135.95,229.99,89.99,,Normal,,,,,,,,,
205306,Ignition Assault Booster Pack,Ignition Assault Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/205306_200w.jpg,2,2578,https://cpt.tcgcsv.com/88G2,2020-02-03T13:53:38.22,1,Each booster pack contains 9 random cards.,083717847069,2.4,3.99,6.05,3.2,,Normal,,,,,,,,,
207879,Annihilator Archfiend,Annihilator Archfiend,https://tcgplayer-cdn.tcgplayer.com/product/207879_200w.jpg,2,2578,https://cpt.tcgcsv.com/C9H2,2022-12-21T09:18:13.047,1,"You can target 1 card you control and 1 card your opponent controls; destroy them, and if you destroyed a face-up Fiend monster(s) by this effect, this card gains ATK equal to half the Fiend monster(s)'s original ATK, until the end of this turn. You can only use this effect of ""Annihilator Archfiend"" once per turn.",,0.04,0.25,1.49,0.09,,Unlimited,IGAS-EN000,Rare,DARK,Fiend,Effect Monster,2000,3000,,
207879,Annihilator Archfiend,Annihilator Archfiend,https://tcgplayer-cdn.tcgplayer.com/product/207879_200w.jpg,2,2578,https://cpt.tcgcsv.com/C9H2,2022-12-21T09:18:13.047,1,"You can target 1 card you control and 1 card your opponent controls; destroy them, and if you destroyed a face-up Fiend monster(s) by this effect, this card gains ATK equal to half the Fiend monster(s)'s original ATK, until the end of this turn. You can only use this effect of ""Annihilator Archfiend"" once per turn.",,0.05,0.25,1.49,0.21,0.11,1st Edition,IGAS-EN000,Rare,DARK,Fiend,Effect Monster,2000,3000,,
207880,Pikari @Ignister,Pikari Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207880_200w.jpg,2,2578,https://cpt.tcgcsv.com/D9H2,2025-01-12T11:33:22.193,1,"If this card is Normal or Special Summoned: You can add 1 ""A.I."" Spell/Trap from your Deck to your hand. You can target 1 ""@Ignister"" monster you control; its Level becomes 4 until the end of this turn. You can only use each effect of ""Pikari @Ignister"" once per turn.",,0.69,2.77,12.99,2.77,3.52,1st Edition,IGAS-EN001,Secret Rare,LIGHT,Cyberse,Effect Monster,1200,600,,
207880,Pikari @Ignister,Pikari Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207880_200w.jpg,2,2578,https://cpt.tcgcsv.com/D9H2,2025-01-12T11:33:22.193,1,"If this card is Normal or Special Summoned: You can add 1 ""A.I."" Spell/Trap from your Deck to your hand. You can target 1 ""@Ignister"" monster you control; its Level becomes 4 until the end of this turn. You can only use each effect of ""Pikari @Ignister"" once per turn.",,0.73,1.99,7.99,2.28,,Unlimited,IGAS-EN001,Secret Rare,LIGHT,Cyberse,Effect Monster,1200,600,,
207881,Bururu @Ignister,Bururu Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207881_200w.jpg,2,2578,https://cpt.tcgcsv.com/F9H2,2024-07-26T19:26:49.673,1,"If this card is Normal or Special Summoned: You can send 1 ""@Ignister"" monster from your Deck to the GY. If this card is sent to the GY as material for the Synchro Summon of a Cyberse monster: You can target 1 monster in your GY that was used for that Synchro Summon, except ""Bururu @Ignister""; Special Summon that monster. You can only use each effect of ""Bururu @Ignister"" once per turn.",,0.1,0.44,9.5,0.33,,1st Edition,IGAS-EN002,Rare,WIND,Cyberse,Tuner/Effect Monster,600,1000,,
207881,Bururu @Ignister,Bururu Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207881_200w.jpg,2,2578,https://cpt.tcgcsv.com/F9H2,2024-07-26T19:26:49.673,1,"If this card is Normal or Special Summoned: You can send 1 ""@Ignister"" monster from your Deck to the GY. If this card is sent to the GY as material for the Synchro Summon of a Cyberse monster: You can target 1 monster in your GY that was used for that Synchro Summon, except ""Bururu @Ignister""; Special Summon that monster. You can only use each effect of ""Bururu @Ignister"" once per turn.",,0.18,0.45,3.98,0.35,,Unlimited,IGAS-EN002,Rare,WIND,Cyberse,Tuner/Effect Monster,600,1000,,
207882,Doyon @Ignister,Doyon Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207882_200w.jpg,2,2578,https://cpt.tcgcsv.com/G9H2,2022-12-12T04:08:05.353,1,"If this card is Normal or Special Summoned: You can target 1 ""@Ignister"" monster in your GY; add it to your hand. If this card is sent to the GY as material for the Link Summon of a Cyberse monster: You can target 1 ""A.I."" Spell/Trap in your GY; add it to your hand. You can only use each effect of ""Doyon @Ignister"" once per turn.",,0.39,0.74,8.0,0.64,1.39,1st Edition,IGAS-EN003,Ultra Rare,DARK,Cyberse,Effect Monster,400,1600,,
207882,Doyon @Ignister,Doyon Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207882_200w.jpg,2,2578,https://cpt.tcgcsv.com/G9H2,2022-12-12T04:08:05.353,1,"If this card is Normal or Special Summoned: You can target 1 ""@Ignister"" monster in your GY; add it to your hand. If this card is sent to the GY as material for the Link Summon of a Cyberse monster: You can target 1 ""A.I."" Spell/Trap in your GY; add it to your hand. You can only use each effect of ""Doyon @Ignister"" once per turn.",,0.25,0.53,3.98,0.61,,Unlimited,IGAS-EN003,Ultra Rare,DARK,Cyberse,Effect Monster,400,1600,,
207883,Achichi @Ignister,Achichi Ignister,https://tcgplayer-cdn.tcgplayer.com/product/207883_200w.jpg,2,2578,https://cpt.tcgcsv.com/H9H2,2024-06-10T13:25:54.67,1,"If this card is Normal or Special Summoned: You can add 1 Level 4 or lower ""@Ignister"" monster from your Deck to your hand, except ""Achichi @Ignister"". At the start of the Damage Step, when your Cyberse monster battles: You can banish this card from your GY; destroy that monster you control. You can only use each effect of ""Achichi @Ignister"" once per turn.",,3.35,5.0,22.91,5.91,,Unlimited,IGAS-EN004,Secret Rare,FIRE,Cyberse,Effect Monster,800,800,,
