productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
57942,Elemental HERO Avian,Elemental HERO Avian,https://tcgplayer-cdn.tcgplayer.com/product/57942_200w.jpg,2,269,https://cpt.tcgcsv.com/Sbt,2013-05-09T12:13:41.653,1,RYMP-EN001,Common,WIND,Warrior,Normal Monster,1000,1000,0.72,1.23,2.94,1.28,,Unlimited,
57942,Elemental HERO Avian,Elemental HERO Avian,https://tcgplayer-cdn.tcgplayer.com/product/57942_200w.jpg,2,269,https://cpt.tcgcsv.com/Sbt,2013-05-09T12:13:41.653,1,RYMP-EN001,Common,WIND,Warrior,Normal Monster,1000,1000,0.82,1.15,3.29,0.98,,1st Edition,
57943,Elemental HERO Burstinatrix,Elemental HERO Burstinatrix,https://tcgplayer-cdn.tcgplayer.com/product/57943_200w.jpg,2,269,https://cpt.tcgcsv.com/Tbt,2013-05-09T12:13:41.653,1,RYMP-EN002,Common,FIRE,Warrior,Normal Monster,1200,800,0.9,1.4,2.99,1.38,,Unlimited,
57943,Elemental HERO Burstinatrix,Elemental HERO Burstinatrix,https://tcgplayer-cdn.tcgplayer.com/product/57943_200w.jpg,2,269,https://cpt.tcgcsv.com/Tbt,2013-05-09T12:13:41.653,1,RYMP-EN002,Common,FIRE,Warrior,Normal Monster,1200,800,0.7,1.43,2.99,1.22,,1st Edition,
57944,Elemental HERO Sparkman,Elemental HERO Sparkman,https://tcgplayer-cdn.tcgplayer.com/product/57944_200w.jpg,2,269,https://cpt.tcgcsv.com/Vbt,2013-05-09T12:13:41.653,1,RYMP-EN003,Common,LIGHT,Warrior,Normal Monster,1600,1400,0.5,1.0,1.98,1.07,,Unlimited,
57944,Elemental HERO Sparkman,Elemental HERO Sparkman,https://tcgplayer-cdn.tcgplayer.com/product/57944_200w.jpg,2,269,https://cpt.tcgcsv.com/Vbt,2013-05-09T12:13:41.653,1,RYMP-EN003,Common,LIGHT,Warrior,Normal Monster,1600,1400,0.48,0.9,2.99,0.92,,1st Edition,
57945,Elemental HERO Neos,Elemental HERO Neos,https://tcgplayer-cdn.tcgplayer.com/product/57945_200w.jpg,2,269,https://cpt.tcgcsv.com/Wbt,2013-05-09T12:13:41.653,1,RYMP-EN004,Common,LIGHT,Warrior,Normal Monster,2500,2000,0.2,0.32,1.51,0.27,,Unlimited,
57945,Elemental HERO Neos,Elemental HERO Neos,https://tcgplayer-cdn.tcgplayer.com/product/57945_200w.jpg,2,269,https://cpt.tcgcsv.com/Wbt,2013-05-09T12:13:41.653,1,RYMP-EN004,Common,LIGHT,Warrior,Normal Monster,2500,2000,0.24,0.49,1.56,0.5,,1st Edition,
57946,Elemental HERO Necroshade,Elemental HERO Necroshade,https://tcgplayer-cdn.tcgplayer.com/product/57946_200w.jpg,2,269,https://cpt.tcgcsv.com/Xbt,2013-05-09T12:13:41.653,1,RYMP-EN005,Common,DARK,Warrior,Effect Monster,1600,1800,0.11,0.47,1.46,0.54,,Unlimited,"Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher ""Elemental HERO"" monster from your hand without Tributes."
57946,Elemental HERO Necroshade,Elemental HERO Necroshade,https://tcgplayer-cdn.tcgplayer.com/product/57946_200w.jpg,2,269,https://cpt.tcgcsv.com/Xbt,2013-05-09T12:13:41.653,1,RYMP-EN005,Common,DARK,Warrior,Effect Monster,1600,1800,0.15,0.39,1.23,0.33,,1st Edition,"Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher ""Elemental HERO"" monster from your hand without Tributes."
57947,Card Trooper,Card Trooper,https://tcgplayer-cdn.tcgplayer.com/product/57947_200w.jpg,2,269,https://cpt.tcgcsv.com/Zbt,2013-05-09T12:13:41.653,1,RYMP-EN006,Common,EARTH,Machine,Effect Monster,400,400,0.09,0.29,1.43,0.35,,Unlimited,"Once per turn: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 ATK for each card sent to the Graveyard this way, until the End Phase. When this card you control is destroyed and sent to your Graveyard: Draw 1 card."
