productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extUPC
24451,Fire Darts,Fire Darts,https://tcgplayer-cdn.tcgplayer.com/product/24451_200w.jpg,2,160,https://cpt.tcgcsv.com/2Pc,2013-05-09T12:13:41.653,1,CRV-EN049,Rare,TRAP,Normal Trap,0,0,"You can only activate this card when you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent''s Life Points equal to the total result of the die rolls x 100 points.",0.1,0.25,1.49,0.16,,Unlimited,,
24451,Fire Darts,Fire Darts,https://tcgplayer-cdn.tcgplayer.com/product/24451_200w.jpg,2,160,https://cpt.tcgcsv.com/2Pc,2013-05-09T12:13:41.653,1,CRV-EN049,Rare,TRAP,Normal Trap,0,0,"You can only activate this card when you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent''s Life Points equal to the total result of the die rolls x 100 points.",0.1,0.3,1.41,0.18,,1st Edition,,
24452,Spiritual Earth Art - Kurogane,Spiritual Earth Art Kurogane,https://tcgplayer-cdn.tcgplayer.com/product/24452_200w.jpg,2,160,https://cpt.tcgcsv.com/3Pc,2013-05-09T12:13:41.653,1,CRV-EN050,Common,TRAP,Normal Trap,0,0,"Tribute 1 EARTH monster on your side of the field. Special Summon 1 Level 4 or lower EARTH monster from your Graveyard, except the Tributed monster.",0.04,0.2,1.49,0.16,,Unlimited,,
24452,Spiritual Earth Art - Kurogane,Spiritual Earth Art Kurogane,https://tcgplayer-cdn.tcgplayer.com/product/24452_200w.jpg,2,160,https://cpt.tcgcsv.com/3Pc,2013-05-09T12:13:41.653,1,CRV-EN050,Common,TRAP,Normal Trap,0,0,"Tribute 1 EARTH monster on your side of the field. Special Summon 1 Level 4 or lower EARTH monster from your Graveyard, except the Tributed monster.",0.04,0.25,1.49,0.13,,1st Edition,,
24453,Spiritual Water Art - Aoi,Spiritual Water Art Aoi,https://tcgplayer-cdn.tcgplayer.com/product/24453_200w.jpg,2,160,https://cpt.tcgcsv.com/5Pc,2013-05-09T12:13:41.653,1,CRV-EN051,Common,TRAP,Normal Trap,0,0,"Tribute 1 WATER monster on your side of the field. Look at your opponent''s hand, select 1 card from it, and send that card to the Graveyard.",0.23,0.79,1.99,0.83,,Unlimited,,
24453,Spiritual Water Art - Aoi,Spiritual Water Art Aoi,https://tcgplayer-cdn.tcgplayer.com/product/24453_200w.jpg,2,160,https://cpt.tcgcsv.com/5Pc,2013-05-09T12:13:41.653,1,CRV-EN051,Common,TRAP,Normal Trap,0,0,"Tribute 1 WATER monster on your side of the field. Look at your opponent''s hand, select 1 card from it, and send that card to the Graveyard.",0.04,0.5,1.99,0.52,,1st Edition,,
24454,Spiritual Fire Art - Kurenai,Spiritual Fire Art Kurenai,https://tcgplayer-cdn.tcgplayer.com/product/24454_200w.jpg,2,160,https://cpt.tcgcsv.com/6Pc,2013-05-09T12:13:41.653,1,CRV-EN052,Common,TRAP,Normal Trap,0,0,Tribute 1 FIRE monster on your side of the field. Inflict damage to your opponent''s Life Points equal to the original ATK of the Tributed monster.,0.06,0.2,1.33,0.16,,Unlimited,,
24454,Spiritual Fire Art - Kurenai,Spiritual Fire Art Kurenai,https://tcgplayer-cdn.tcgplayer.com/product/24454_200w.jpg,2,160,https://cpt.tcgcsv.com/6Pc,2013-05-09T12:13:41.653,1,CRV-EN052,Common,TRAP,Normal Trap,0,0,Tribute 1 FIRE monster on your side of the field. Inflict damage to your opponent''s Life Points equal to the original ATK of the Tributed monster.,0.09,0.25,1.49,0.19,,1st Edition,,
24455,Spiritual Wind Art - Miyabi,Spiritual Wind Art Miyabi,https://tcgplayer-cdn.tcgplayer.com/product/24455_200w.jpg,2,160,https://cpt.tcgcsv.com/7Pc,2013-05-09T12:13:41.653,1,CRV-EN053,Common,TRAP,Normal Trap,0,0,"Tribute 1 WIND monster on your side of the field. Select 1 card on your opponent''s side of the field, and return it to the bottom of the owner''s Deck.",0.02,0.2,1.49,0.16,,Unlimited,,
24455,Spiritual Wind Art - Miyabi,Spiritual Wind Art Miyabi,https://tcgplayer-cdn.tcgplayer.com/product/24455_200w.jpg,2,160,https://cpt.tcgcsv.com/7Pc,2013-05-09T12:13:41.653,1,CRV-EN053,Common,TRAP,Normal Trap,0,0,"Tribute 1 WIND monster on your side of the field. Select 1 card on your opponent''s side of the field, and return it to the bottom of the owner''s Deck.",0.04,0.21,1.49,0.19,,1st Edition,,
24456,A Rival Appears!,A Rival Appears,https://tcgplayer-cdn.tcgplayer.com/product/24456_200w.jpg,2,160,https://cpt.tcgcsv.com/8Pc,2013-05-09T12:13:41.653,1,CRV-EN054,Common,TRAP,Normal Trap,0,0,Select 1 face-up monster on your opponent''s side of the field. Special Summon from your hand 1 monster that has the same Level as the selected monster.,0.01,0.2,1.99,0.19,,Unlimited,,
24456,A Rival Appears!,A Rival Appears,https://tcgplayer-cdn.tcgplayer.com/product/24456_200w.jpg,2,160,https://cpt.tcgcsv.com/8Pc,2013-05-09T12:13:41.653,1,CRV-EN054,Common,TRAP,Normal Trap,0,0,Select 1 face-up monster on your opponent''s side of the field. Special Summon from your hand 1 monster that has the same Level as the selected monster.,0.04,0.23,1.49,0.16,,1st Edition,,
24457,Magical Explosion,Magical Explosion,https://tcgplayer-cdn.tcgplayer.com/product/24457_200w.jpg,2,160,https://cpt.tcgcsv.com/9Pc,2013-05-09T12:13:41.653,1,CRV-EN055,Rare,TRAP,Normal Trap,0,0,You can only activate this card when you have no cards in your hand. Inflict 200 points of damage to your opponent''s Life Points for each Spell Card in your Graveyard.,0.04,0.5,1.97,0.44,,Unlimited,,
24457,Magical Explosion,Magical Explosion,https://tcgplayer-cdn.tcgplayer.com/product/24457_200w.jpg,2,160,https://cpt.tcgcsv.com/9Pc,2013-05-09T12:13:41.653,1,CRV-EN055,Rare,TRAP,Normal Trap,0,0,You can only activate this card when you have no cards in your hand. Inflict 200 points of damage to your opponent''s Life Points for each Spell Card in your Graveyard.,0.2,0.5,2.03,0.55,,1st Edition,,
24458,Rising Energy,Rising Energy,https://tcgplayer-cdn.tcgplayer.com/product/24458_200w.jpg,2,160,https://cpt.tcgcsv.com/bPc,2013-05-09T12:13:41.653,1,CRV-EN056,Rare,TRAP,Normal Trap,0,0,Discard 1 card from your hand. Increase the ATK of 1 face-up monster on the field by 1500 points until the End Phase of this turn.,0.05,0.31,1.49,0.35,,Unlimited,,
24458,Rising Energy,Rising Energy,https://tcgplayer-cdn.tcgplayer.com/product/24458_200w.jpg,2,160,https://cpt.tcgcsv.com/bPc,2013-05-09T12:13:41.653,1,CRV-EN056,Rare,TRAP,Normal Trap,0,0,Discard 1 card from your hand. Increase the ATK of 1 face-up monster on the field by 1500 points until the End Phase of this turn.,0.09,0.28,1.0,0.18,,1st Edition,,
24459,D.D. Trap Hole,DD Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/24459_200w.jpg,2,160,https://cpt.tcgcsv.com/cPc,2025-01-10T14:12:57.687,1,CRV-EN057,Rare,TRAP,Normal Trap,0,0,You can only activate this card when your opponent Sets 1 monster in Defense Position. Destroy and remove from play the Set monster and 1 monster on your side of the field.,0.1,0.26,0.99,0.14,,Unlimited,,
24459,D.D. Trap Hole,DD Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/24459_200w.jpg,2,160,https://cpt.tcgcsv.com/cPc,2025-01-10T14:12:57.687,1,CRV-EN057,Rare,TRAP,Normal Trap,0,0,You can only activate this card when your opponent Sets 1 monster in Defense Position. Destroy and remove from play the Set monster and 1 monster on your side of the field.,0.1,0.29,1.41,0.19,,1st Edition,,
24460,Conscription,Conscription,https://tcgplayer-cdn.tcgplayer.com/product/24460_200w.jpg,2,160,https://cpt.tcgcsv.com/dPc,2013-05-09T12:13:41.653,1,CRV-EN058,Common,TRAP,Normal Trap,0,0,"Pick up the top card of your opponent''s Deck. If the picked-up card can be Normal Summoned, Special Summon it to your side of the field. If not, add that card to your opponent''s hand.",0.01,0.24,1.99,0.2,,Unlimited,,
