productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
638100,Blue-Eyes White Dragon,Blue Eyes White Dragon,https://tcgplayer-cdn.tcgplayer.com/product/638100_200w.jpg,2,24264,https://cpt.tcgcsv.com/0g77,2025-06-18T11:32:28.61,0,OP28-EN001,Ultimate Rare,LIGHT,Dragon,Normal Monster,3000,2500,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",80.0,114.12,600.0,93.01,,Unlimited,,
638101,Chamber Dragonmaid,Chamber Dragonmaid,https://tcgplayer-cdn.tcgplayer.com/product/638101_200w.jpg,2,24264,https://cpt.tcgcsv.com/2g77,2025-06-18T11:32:28.787,0,OP28-EN002,Ultimate Rare,DARK,Dragon,Effect Monster,500,1800,"If this card is Normal or Special Summoned: You can add 1 ""Dragonmaid"" Spell/Trap from your Deck to your hand. At the start of the Battle Phase: You can return this card to the hand, and if you do, Special Summon 1 Level 7 or higher ""Dragonmaid"" monster from your hand or GY. You can only use each effect of ""Chamber Dragonmaid"" once per turn.",2.5,5.02,29.9,3.57,,Unlimited,,
638102,Azamina Ilia Silvia,Azamina Ilia Silvia,https://tcgplayer-cdn.tcgplayer.com/product/638102_200w.jpg,2,24264,https://cpt.tcgcsv.com/3g77,2025-06-18T11:32:28.88,0,OP28-EN003,Ultimate Rare,DARK,Illusion,Fusion/Effect Monster,1900,1500,"1 Illusion monster + 1 LIGHT Spellcaster monster<br>Any battle damage your ""Azamina"" monsters, except ""Azamina Ilia Silvia"", inflicts to your opponent is doubled. You can only use each of the following effects of ""Azamina Ilia Silvia"" once per turn. When your opponent activates a card or effect (Quick Effect): You can Tribute this card; negate that effect. If this card is destroyed by battle or card effect: You can add 1 ""Sinful Spoils"" Trap from your Deck to your hand.",3.98,7.23,35.0,4.66,,Unlimited,,
638103,Lucius the Shadow Vassal,Lucius the Shadow Vassal,https://tcgplayer-cdn.tcgplayer.com/product/638103_200w.jpg,2,24264,https://cpt.tcgcsv.com/5g77,2025-06-18T11:32:28.957,0,OP28-EN004,Super Rare,DARK,Fiend,Effect Monster,800,1000,"You can banish 1 Level 5 or higher monster from your Graveyard; Special Summon this card from your hand, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn. If this card is Tributed for a Tribute Summon: You can look at all Set cards your opponent controls. Your opponent cannot activate cards or effects in response to this effect's activation. You can only use each effect of ""Lucius the Shadow Vassal"" once per turn.",0.01,0.25,2.0,0.14,,Unlimited,,
638104,Silvy of the White Forest,Silvy of the White Forest,https://tcgplayer-cdn.tcgplayer.com/product/638104_200w.jpg,2,24264,https://cpt.tcgcsv.com/6g77,2025-06-18T11:32:29.053,0,OP28-EN005,Super Rare,LIGHT,Spellcaster,Tuner/Effect Monster,1500,200,"If this card is Normal or Special Summoned: You can add 1 ""White Forest"" Spell/Trap from your Deck to your hand. If this card is in your GY (Quick Effect): You can target 1 ""White Forest"" Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, Special Summon this card, but negate its effects. You can only use each effect of ""Silvy of the White Forest"" once per turn.",0.08,0.55,4.15,0.36,,Unlimited,,
638105,Y-Yare Head,Y Yare Head,https://tcgplayer-cdn.tcgplayer.com/product/638105_200w.jpg,2,24264,https://cpt.tcgcsv.com/7g77,2025-06-18T11:32:29.14,0,OP28-EN006,Super Rare,LIGHT,Machine,Union/Effect Monster,1500,1600,"If this card is Special Summoned: You can equip 1 Level 4 LIGHT Machine monster from your hand or GY to this card as an Equip Spell, also you cannot Special Summon from the Extra Deck for the rest of this turn, except LIGHT monsters. Once per turn, you can either: Target 1 Machine monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. If the equipped monster would be destroyed by battle or card effect, destroy this card instead.",0.05,0.25,2.0,0.2,,Unlimited,,
638106,Z-Zillion Tank,Z Zillion Tank,https://tcgplayer-cdn.tcgplayer.com/product/638106_200w.jpg,2,24264,https://cpt.tcgcsv.com/8g77,2025-06-18T11:32:29.233,0,OP28-EN007,Super Rare,LIGHT,Machine,Union/Effect Monster,1500,1300,"If this card is Special Summoned: You can equip 1 of your banished Level 4 LIGHT Machine monsters to this card as an Equip Spell, also you cannot Special Summon from the Extra Deck for the rest of this turn, except LIGHT monsters. Once per turn, you can either: Target 1 Machine monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. If the equipped monster would be destroyed by battle or card effect, destroy this card instead.",0.01,0.25,2.0,0.17,,Unlimited,,
638107,Khaos Starsource Dragon,Khaos Starsource Dragon,https://tcgplayer-cdn.tcgplayer.com/product/638107_200w.jpg,2,24264,https://cpt.tcgcsv.com/9g77,2025-06-18T11:32:29.327,0,OP28-EN008,Super Rare,LIGHT,Dragon,Fusion/Effect Monster,2500,2500,"1 LIGHT or DARK Dragon monster + 1 Dragon monster<br>If this card is Fusion Summoned: You can target cards your opponent controls, up to the number of LIGHT and DARK monsters used as this card's material; destroy them. If this card is banished: You can target 1 Level 4 LIGHT or DARK Dragon monster you control; its Level becomes 8. You can only use each effect of ""Khaos Starsource Dragon"" once per turn.",0.5,1.8,4.99,1.17,,Unlimited,,
638108,Haggard Lizardose,Haggard Lizardose,https://tcgplayer-cdn.tcgplayer.com/product/638108_200w.jpg,2,24264,https://cpt.tcgcsv.com/bg77,2025-06-18T11:32:29.423,0,OP28-EN009,Super Rare,WATER,Reptile,Link/Effect Monster,800,,"2 monsters with different names<br>You can banish 1 monster from your face-up field or GY with 2000 or less ATK, then target 1 face-up monster on the field; make its ATK become equal to the original ATK of the monster banished to activate this effect (until the end of this turn), then if you banished a monster that was originally Reptile, draw 1 card. You can only use this effect of ""Haggard Lizardose"" once per turn.",0.1,0.48,4.99,0.27,,Unlimited,2,Bottom;Right
638109,Mementotlan Fusion,Mementotlan Fusion,https://tcgplayer-cdn.tcgplayer.com/product/638109_200w.jpg,2,24264,https://cpt.tcgcsv.com/cg77,2025-06-18T11:32:29.583,0,OP28-EN010,Super Rare,SPELL,,Quick-Play Spell,,,"During the Main Phase: Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material, including a ""Memento"" monster. If a monster(s) in your possession was destroyed by card effect this turn, you can also shuffle ""Memento"" monsters from your GY into the Deck as material. During your Main Phase: You can banish this card from your GY; destroy 1 monster you control, and if you do, add 1 ""Memento"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Mementotlan Fusion"" once per turn.",0.09,0.31,2.0,0.26,,Unlimited,,
