productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
530853,25th Anniversary Ultimate Kaiba Set Briefcase,25th Anniversary Ultimate Kaiba Set Briefcase,https://tcgplayer-cdn.tcgplayer.com/product/530853_200w.jpg,2,23366,https://cpt.tcgcsv.com/5mg6,2024-03-09T05:03:15.407,2,"Mr. Kaiba is aware that many of you have looked on with envy at his magnificent, solid-metal Dueling briefcase. In this briefcase he held his rarest cards, including of course the three remaining copies of Blue-Eyes White Dragon.
<br>
<br>For one time only, to celebrate the Yu-Gi-Oh! card game’s 25th Anniversary, you will now be able to order a magnificent metal briefcase of your very own. This set, just like the Ultimate Kaiba Set released in Japan, includes the metal briefcase, Deck, three Blue-Eyes White Dragon cards, and all, for a limited time!
<br>
<br>Each <em>YU-GI-OH! TRADING CARD GAME 25th ANNIVERSARY ULTIMATE KAIBA SET</em> contains the following:
<br>• A HEAVY METAL carrying case. VERY heavy. Suitable for display open or closed. The case comes with removable slats to create multiple rows of card-sized storage to hold Decks or collections. Carrying your cards to events in this briefcase (like Mr. Kaiba) will result in quite a workout. Get ready for gains. Be sure to alternate carrying arms to remain biceplaterally symmetrical over time.
<br>• Slats and Kaiba Corp. (KC) branded dividers. The slats enable you to build 7 long or 14 short rows for card storage. Several KC-branded dividers are also included to facilitate efficient organization, befitting any well-mannered Duelist.
<br>• THREE English version Blue-Eyes White Dragon cards, with the original art, in a solid display case. The display case can be left flat, or attached with feet to stand it vertically. You could take the cards out of the display case for play, if you want. (But why would you?)
<br>• THREE of Mr. Kaiba’s cards never available before. You’ve seen Attack Guidance Armor, Life Shaver, and Magical Trick Mirror in his popular adventures. Now you can add them all to YOUR Deck. (All tournament-legal!)
<br>• ONE 58-card Ultra Rare Deck of Mr. Kaiba’s most famous other cards.
<br>• ONE Quarter Century Secret Rare Blue-Eyes White Dragon",1864.98,2254.47,5000.0,1836.75,,Normal,,,,,,,
542248,Blue-Eyes White Dragon (Quarter Century Secret Rare),Blue Eyes White Dragon Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/542248_200w.jpg,2,23366,https://cpt.tcgcsv.com/-Vl6,2025-09-22T22:34:35.76,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",300.0,399.99,999.99,389.24,,Unlimited,KC01-EN000,Quarter Century Secret Rare,LIGHT,Dragon,Normal Monster,3000,2500
542249,Attack Guidance Armor,Attack Guidance Armor,https://tcgplayer-cdn.tcgplayer.com/product/542249_200w.jpg,2,23366,https://cpt.tcgcsv.com/_Vl6,2024-03-08T21:08:59.47,1,"When a monster declares an attack: Activate 1 of these effects;<br>
<br>• Destroy the attacking monster.<br>
<br>• Target 1 monster on either field, except the attacking monster; change the attack target to it and perform damage calculation.<br>
<br>You can only activate 1 ""Attack Guidance Armor"" per turn.",117.46,124.03,180.0,125.82,,Unlimited,KC01-EN001,Ultra Rare,TRAP,,Normal Trap,,
542250,Life Shaver,Life Shaver,https://tcgplayer-cdn.tcgplayer.com/product/542250_200w.jpg,2,23366,https://cpt.tcgcsv.com/0Wl6,2024-03-08T21:08:59.7,1,"You can only control 1 ""Life Shaver"". Once per turn, during your opponent's End Phase: Place 1 counter on this card. During the Main or Battle Phase, if this card has a counter(s) on it: You can send this card to the GY, then make your opponent discard as many cards as possible, up to the number of counters that were on this card.",78.97,94.98,96.99,81.95,,Unlimited,KC01-EN002,Ultra Rare,TRAP,,Continuous Trap,,
542251,Magical Trick Mirror,Magical Trick Mirror,https://tcgplayer-cdn.tcgplayer.com/product/542251_200w.jpg,2,23366,https://cpt.tcgcsv.com/2Wl6,2024-03-08T21:08:59.903,1,"When an opponent's monster declares an attack: Target 1 Spell in your opponent's GY; Set it to your field. You can banish this card from your GY and send 1 ""Monster Reborn"" from your hand or face-down field to the GY; Special Summon 1 ""Obelisk the Tormentor"" from your GY in Defense Position, and if you activated this effect during your opponent's turn, all monsters your opponent controls that can attack must attack that face-up monster, this turn, while you control it.",82.0,83.93,130.0,92.81,,Unlimited,KC01-EN003,Ultra Rare,TRAP,,Normal Trap,,
542252,Blue-Eyes White Dragon (UR),Blue Eyes White Dragon UR,https://tcgplayer-cdn.tcgplayer.com/product/542252_200w.jpg,2,23366,https://cpt.tcgcsv.com/3Wl6,2024-03-08T21:09:00.183,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",78.0,89.48,99.99,44.67,,Unlimited,KC01-EN004,Ultra Rare,LIGHT,Dragon,Normal Monster,3000,2500
542253,Hyozanryu,Hyozanryu,https://tcgplayer-cdn.tcgplayer.com/product/542253_200w.jpg,2,23366,https://cpt.tcgcsv.com/5Wl6,2024-03-08T21:09:00.447,1,<em>A dragon created from a massive diamond that sparkles with blinding light.</em>,2.95,4.59,22.75,3.11,,Unlimited,KC01-EN005,Ultra Rare,LIGHT,Dragon,Normal Monster,2100,2800
542254,Judge Man,Judge Man,https://tcgplayer-cdn.tcgplayer.com/product/542254_200w.jpg,2,23366,https://cpt.tcgcsv.com/6Wl6,2024-03-08T21:09:00.573,1,<em>This club-wielding warrior battles to the end and will never surrender.</em>,7.79,8.69,59.95,8.52,,Unlimited,KC01-EN006,Ultra Rare,EARTH,Warrior,Normal Monster,2200,1500
542256,Swordstalker,Swordstalker,https://tcgplayer-cdn.tcgplayer.com/product/542256_200w.jpg,2,23366,https://cpt.tcgcsv.com/8Wl6,2024-03-08T21:09:00.713,1,<em>A monster formed by the vengeful souls of those who passed away in battle.</em>,39.92,41.98,84.98,43.53,,Unlimited,KC01-EN007,Ultra Rare,DARK,Warrior,Normal Monster,2000,1600
542258,Steel Ogre Grotto #2,Steel Ogre Grotto 2,https://tcgplayer-cdn.tcgplayer.com/product/542258_200w.jpg,2,23366,https://cpt.tcgcsv.com/bWl6,2024-03-08T21:09:00.963,1,<em>A mechanized iron doll with tremendous strength.</em>,2.55,2.99,15.0,2.52,,Unlimited,KC01-EN008,Ultra Rare,EARTH,Machine,Normal Monster,1900,2200
