productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
26342,Marshmallon,Marshmallon,https://tcgplayer-cdn.tcgplayer.com/product/26342_200w.jpg,2,266,https://cpt.tcgcsv.com/Sxd,2014-08-21T18:35:48.947,1,PP01-EN003,Secret Rare,LIGHT,Fairy,Effect Monster,300,500,The controller of a monster that attacks this face-down card takes 1000 damage after damage calculation. This card cannot be destroyed by battle. (Damage calculation is applied normally.),1.0,3.05,16.19,3.13,,Unlimited,
26343,Magician of Black Chaos,Magician of Black Chaos,https://tcgplayer-cdn.tcgplayer.com/product/26343_200w.jpg,2,266,https://cpt.tcgcsv.com/Txd,2014-08-21T18:35:24.607,1,PP01-EN001,Secret Rare,DARK,Spellcaster,Ritual Monster,2800,2600,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Black Magic Ritual"".",5.3,13.35,44.32,13.76,,Unlimited,
26344,Black Magic Ritual,Black Magic Ritual,https://tcgplayer-cdn.tcgplayer.com/product/26344_200w.jpg,2,266,https://cpt.tcgcsv.com/Vxd,2014-08-21T18:10:36.553,1,PP01-EN002,Secret Rare,SPELL,,Ritual Spell,0,0,"This card is used to Ritual Summon ""Magician of Black Chaos"". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.",0.49,2.48,22.25,2.87,,Unlimited,
26345,Marshmallon Glasses,Marshmallon Glasses,https://tcgplayer-cdn.tcgplayer.com/product/26345_200w.jpg,2,266,https://cpt.tcgcsv.com/Wxd,2014-08-21T18:36:28.907,1,PP01-EN004,Secret Rare,SPELL,,Continuous Spell,0,0,"While this card and ""Marshmallon"" are face-up on your side of the field, your opponent cannot select a card other than ""Marshmallon"" as an attack target.",0.19,0.5,5.0,0.31,,Unlimited,
26346,Gemini Imps,Gemini Imps,https://tcgplayer-cdn.tcgplayer.com/product/26346_200w.jpg,2,266,https://cpt.tcgcsv.com/Xxd,2014-08-21T18:11:38.18,1,PP01-EN005,Secret Rare,DARK,Fiend,Effect Monster,1000,1000,"When a card effect controlled by your opponent is activated which would cause you to discard from your hand, by sending this card from your hand to the Graveyard, negate the activation and the effect of the card and destroy it. Then draw 1 card.",1.03,3.0,10.0,2.87,,Unlimited,
26347,Return Zombie,Return Zombie,https://tcgplayer-cdn.tcgplayer.com/product/26347_200w.jpg,2,266,https://cpt.tcgcsv.com/Zxd,2014-08-21T18:44:44.963,1,PP01-EN006,Secret Rare,DARK,Zombie,Effect Monster,1000,1600,"During your Standby Phase, if this card is in your Graveyard and you have no cards in your hand, you can pay 500 Life Points to add this card to your hand.",0.1,0.41,2.99,0.32,,Unlimited,
26348,Shield Crush,Shield Crush,https://tcgplayer-cdn.tcgplayer.com/product/26348_200w.jpg,2,266,https://cpt.tcgcsv.com/-xd,2014-08-21T18:45:13.873,1,PP01-EN007,Secret Rare,SPELL,,Normal Spell,0,0,Select 1 Defense Position monster on the field and destroy it.,0.18,0.68,5.0,0.6,,Unlimited,
26349,Dark Magic Curtain,Dark Magic Curtain,https://tcgplayer-cdn.tcgplayer.com/product/26349_200w.jpg,2,266,https://cpt.tcgcsv.com/_xd,2014-08-21T18:11:02.457,1,PP01-EN008,Secret Rare,SPELL,,Normal Spell,0,0,"If you activate this card, you cannot Normal Summon, Flip Summon, or Special Summon this turn. Pay half of your Life Points to Special Summon 1 ""Dark Magician"" from your Deck.",0.18,0.99,25.0,0.59,,Unlimited,
26350,Legacy of Yata-Garasu,Legacy of Yata Garasu,https://tcgplayer-cdn.tcgplayer.com/product/26350_200w.jpg,2,266,https://cpt.tcgcsv.com/0zd,2025-05-31T08:18:40.96,1,PP01-EN009,Super Rare,TRAP,,Normal Trap,0,0,Activate 1 of these effects:- Draw 1 card.- Activate only when a Spirit monster is face-up on your opponent's side of the field. Draw 2 cards.,4.2,6.0,51.52,5.18,4.42,Unlimited,
26351,Zera Ritual,Zera Ritual,https://tcgplayer-cdn.tcgplayer.com/product/26351_200w.jpg,2,266,https://cpt.tcgcsv.com/2zd,2014-08-21T18:47:23.433,1,PP01-EN010,Super Rare,SPELL,,Ritual Spell,0,0,"This card is used to Ritual Summon ""Zera the Mant"". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.",0.01,0.3,3.0,0.25,,Unlimited,
