productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
23412,Dark Blade the Dragon Knight,Dark Blade the Dragon Knight,https://tcgplayer-cdn.tcgplayer.com/product/23412_200w.jpg,2,274,https://cpt.tcgcsv.com/gnc,2017-04-18T19:26:25.713,1,RDS-EN035,Rare,DARK,Warrior,Fusion/Effect Monster,2200,1500,"""Dark Blade"" + ""Pitch-Dark Dragon"" Each time this card inflicts Battle Damage to your opponent, you can select up to 3 Monster Cards from your opponent's Graveyard and remove them from play.",1.96,2.59,3.99,2.36,,Unlimited
23412,Dark Blade the Dragon Knight,Dark Blade the Dragon Knight,https://tcgplayer-cdn.tcgplayer.com/product/23412_200w.jpg,2,274,https://cpt.tcgcsv.com/gnc,2017-04-18T19:26:25.713,1,RDS-EN035,Rare,DARK,Warrior,Fusion/Effect Monster,2200,1500,"""Dark Blade"" + ""Pitch-Dark Dragon"" Each time this card inflicts Battle Damage to your opponent, you can select up to 3 Monster Cards from your opponent's Graveyard and remove them from play.",1.98,2.8,7.55,2.86,,1st Edition
23413,Serial Spell,Serial Spell,https://tcgplayer-cdn.tcgplayer.com/product/23413_200w.jpg,2,274,https://cpt.tcgcsv.com/hnc,2017-04-18T19:41:59.987,1,RDS-EN037,Rare,SPELL,,Quick-Play Spell,0,0,You can only activate this card when you activate one of your Normal Spell Cards. Discard all the cards in your hand to the Graveyard. The effect of this card becomes the same as the Normal Spell Card.,0.69,1.49,5.0,1.61,,Unlimited
23413,Serial Spell,Serial Spell,https://tcgplayer-cdn.tcgplayer.com/product/23413_200w.jpg,2,274,https://cpt.tcgcsv.com/hnc,2017-04-18T19:41:59.987,1,RDS-EN037,Rare,SPELL,,Quick-Play Spell,0,0,You can only activate this card when you activate one of your Normal Spell Cards. Discard all the cards in your hand to the Graveyard. The effect of this card becomes the same as the Normal Spell Card.,0.45,1.28,8.23,1.78,,1st Edition
23414,Monster Reincarnation,Monster Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/23414_200w.jpg,2,274,https://cpt.tcgcsv.com/jnc,2018-02-08T12:52:44.803,1,RDS-EN045,Super Rare,SPELL,,Normal Spell,0,0,Discard 1 card from your hand. Add 1 Monster Card from your Graveyard to your hand.,4.38,5.02,6.07,5.2,,Unlimited
23414,Monster Reincarnation,Monster Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/23414_200w.jpg,2,274,https://cpt.tcgcsv.com/jnc,2018-02-08T12:52:44.803,1,RDS-EN045,Super Rare,SPELL,,Normal Spell,0,0,Discard 1 card from your hand. Add 1 Monster Card from your Graveyard to your hand.,2.47,4.6,7.0,4.82,,1st Edition
23415,Pitch-Black Warwolf,Pitch Black Warwolf,https://tcgplayer-cdn.tcgplayer.com/product/23415_200w.jpg,2,274,https://cpt.tcgcsv.com/knc,2017-04-18T19:40:52.45,1,RDS-EN026,Common,DARK,Beast-Warrior,Effect Monster,1600,600,"As long as this card remains face-up on your side of the field, your opponent cannot activate Trap Cards during the Battle Phase.",0.07,0.21,0.94,0.13,,Unlimited
23415,Pitch-Black Warwolf,Pitch Black Warwolf,https://tcgplayer-cdn.tcgplayer.com/product/23415_200w.jpg,2,274,https://cpt.tcgcsv.com/knc,2017-04-18T19:40:52.45,1,RDS-EN026,Common,DARK,Beast-Warrior,Effect Monster,1600,600,"As long as this card remains face-up on your side of the field, your opponent cannot activate Trap Cards during the Battle Phase.",0.08,0.25,1.49,0.24,,1st Edition
23416,Raging Flame Sprite,Raging Flame Sprite,https://tcgplayer-cdn.tcgplayer.com/product/23416_200w.jpg,2,274,https://cpt.tcgcsv.com/lnc,2017-04-18T19:40:58.063,1,RDS-EN020,Common,FIRE,Pyro,Effect Monster,100,200,"This card can attack your opponent's Life Points directly. Each time this card successfully attacks directly, increase the ATK of this card by 1000 points.",0.09,0.21,5.85,0.21,,Unlimited
23416,Raging Flame Sprite,Raging Flame Sprite,https://tcgplayer-cdn.tcgplayer.com/product/23416_200w.jpg,2,274,https://cpt.tcgcsv.com/lnc,2017-04-18T19:40:58.063,1,RDS-EN020,Common,FIRE,Pyro,Effect Monster,100,200,"This card can attack your opponent's Life Points directly. Each time this card successfully attacks directly, increase the ATK of this card by 1000 points.",0.05,0.27,6.15,0.27,,1st Edition
