productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
22607,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/22607_200w.jpg,2,298,https://cpt.tcgcsv.com/93c,2013-05-09T12:13:41.653,1,SDY-001,Common,LIGHT,Spellcaster,Normal Monster,800,2000,0.08,0.33,1.98,0.32,,Unlimited,
22607,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/22607_200w.jpg,2,298,https://cpt.tcgcsv.com/93c,2013-05-09T12:13:41.653,1,SDY-001,Common,LIGHT,Spellcaster,Normal Monster,800,2000,2.95,16.75,18.0,16.75,,1st Edition,
22608,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/22608_200w.jpg,2,298,https://cpt.tcgcsv.com/b3c,2013-05-09T12:13:41.653,1,SDY-002,Common,DARK,Fiend,Normal Monster,1300,1400,0.09,0.26,1.98,0.47,,Unlimited,
22608,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/22608_200w.jpg,2,298,https://cpt.tcgcsv.com/b3c,2013-05-09T12:13:41.653,1,SDY-002,Common,DARK,Fiend,Normal Monster,1300,1400,4.75,9.55,11.99,10.28,,1st Edition,
22609,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/22609_200w.jpg,2,298,https://cpt.tcgcsv.com/c3c,2013-05-09T12:13:41.653,1,SDY-003,Common,WIND,Dragon,Normal Monster,1400,1200,0.1,0.34,1.98,0.43,,Unlimited,
22609,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/22609_200w.jpg,2,298,https://cpt.tcgcsv.com/c3c,2013-05-09T12:13:41.653,1,SDY-003,Common,WIND,Dragon,Normal Monster,1400,1200,2.1,14.64,20.3,14.97,,1st Edition,
22610,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/22610_200w.jpg,2,298,https://cpt.tcgcsv.com/d3c,2022-06-14T16:04:10.643,1,SDY-004,Common,DARK,Fiend,Normal Monster,2500,1200,0.46,0.64,183.62,0.99,,Unlimited,
22610,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/22610_200w.jpg,2,298,https://cpt.tcgcsv.com/d3c,2022-06-14T16:04:10.643,1,SDY-004,Common,DARK,Fiend,Normal Monster,2500,1200,4.98,24.97,35.0,24.99,,1st Edition,
22611,Beaver Warrior,Beaver Warrior,https://tcgplayer-cdn.tcgplayer.com/product/22611_200w.jpg,2,298,https://cpt.tcgcsv.com/f3c,2013-05-09T12:13:41.653,1,SDY-005,Common,EARTH,Beast-Warrior,Normal Monster,1200,1500,0.1,0.27,1.98,0.29,,Unlimited,
22611,Beaver Warrior,Beaver Warrior,https://tcgplayer-cdn.tcgplayer.com/product/22611_200w.jpg,2,298,https://cpt.tcgcsv.com/f3c,2013-05-09T12:13:41.653,1,SDY-005,Common,EARTH,Beast-Warrior,Normal Monster,1200,1500,1.4,3.89,14.99,1.47,,1st Edition,
22612,Dark Magician,Dark Magician,https://tcgplayer-cdn.tcgplayer.com/product/22612_200w.jpg,2,298,https://cpt.tcgcsv.com/g3c,2018-10-05T12:52:44.147,1,SDY-006,Ultra Rare,DARK,Spellcaster,Normal Monster,2500,2100,7.35,29.37,99.95,32.63,,Unlimited,The ultimate wizard in terms of attack and defense.
22612,Dark Magician,Dark Magician,https://tcgplayer-cdn.tcgplayer.com/product/22612_200w.jpg,2,298,https://cpt.tcgcsv.com/g3c,2018-10-05T12:52:44.147,1,SDY-006,Ultra Rare,DARK,Spellcaster,Normal Monster,2500,2100,121.69,389.99,1900.0,399.99,,1st Edition,The ultimate wizard in terms of attack and defense.
22613,Gaia The Fierce Knight,Gaia The Fierce Knight,https://tcgplayer-cdn.tcgplayer.com/product/22613_200w.jpg,2,298,https://cpt.tcgcsv.com/h3c,2013-05-09T12:13:41.653,1,SDY-007,Common,EARTH,Warrior,Normal Monster,2300,2100,0.12,0.5,5.8,0.52,,Unlimited,
22613,Gaia The Fierce Knight,Gaia The Fierce Knight,https://tcgplayer-cdn.tcgplayer.com/product/22613_200w.jpg,2,298,https://cpt.tcgcsv.com/h3c,2013-05-09T12:13:41.653,1,SDY-007,Common,EARTH,Warrior,Normal Monster,2300,2100,5.18,14.0,18.79,14.83,,1st Edition,
22614,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/22614_200w.jpg,2,298,https://cpt.tcgcsv.com/j3c,2013-05-09T12:13:41.653,1,SDY-008,Common,DARK,Dragon,Normal Monster,2000,1500,0.19,0.5,2.22,0.63,,Unlimited,
22614,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/22614_200w.jpg,2,298,https://cpt.tcgcsv.com/j3c,2013-05-09T12:13:41.653,1,SDY-008,Common,DARK,Dragon,Normal Monster,2000,1500,1.25,7.5,19.99,6.61,,1st Edition,
22615,Celtic Guardian,Celtic Guardian,https://tcgplayer-cdn.tcgplayer.com/product/22615_200w.jpg,2,298,https://cpt.tcgcsv.com/k3c,2013-05-09T12:13:41.653,1,SDY-009,Common,EARTH,Warrior,Normal Monster,1400,1200,0.01,0.5,1.98,0.62,,Unlimited,
22615,Celtic Guardian,Celtic Guardian,https://tcgplayer-cdn.tcgplayer.com/product/22615_200w.jpg,2,298,https://cpt.tcgcsv.com/k3c,2013-05-09T12:13:41.653,1,SDY-009,Common,EARTH,Warrior,Normal Monster,1400,1200,4.5,5.81,18.99,5.49,,1st Edition,
22616,Mammoth Graveyard,Mammoth Graveyard,https://tcgplayer-cdn.tcgplayer.com/product/22616_200w.jpg,2,298,https://cpt.tcgcsv.com/l3c,2013-05-09T12:13:41.653,1,SDY-010,Common,EARTH,Dinosaur,Normal Monster,1200,800,0.09,0.27,1.98,0.29,,Unlimited,
22616,Mammoth Graveyard,Mammoth Graveyard,https://tcgplayer-cdn.tcgplayer.com/product/22616_200w.jpg,2,298,https://cpt.tcgcsv.com/l3c,2013-05-09T12:13:41.653,1,SDY-010,Common,EARTH,Dinosaur,Normal Monster,1200,800,1.24,1.8,9.99,1.39,,1st Edition,
22617,Great White,Great White,https://tcgplayer-cdn.tcgplayer.com/product/22617_200w.jpg,2,298,https://cpt.tcgcsv.com/m3c,2013-05-09T12:13:41.653,1,SDY-011,Common,WATER,Fish,Normal Monster,1600,800,0.15,0.45,1.98,0.46,,Unlimited,
22617,Great White,Great White,https://tcgplayer-cdn.tcgplayer.com/product/22617_200w.jpg,2,298,https://cpt.tcgcsv.com/m3c,2013-05-09T12:13:41.653,1,SDY-011,Common,WATER,Fish,Normal Monster,1600,800,1.99,4.95,8.1,5.86,,1st Edition,
22618,Silver Fang,Silver Fang,https://tcgplayer-cdn.tcgplayer.com/product/22618_200w.jpg,2,298,https://cpt.tcgcsv.com/n3c,2013-05-09T12:13:41.653,1,SDY-012,Common,EARTH,Beast,Normal Monster,1200,800,0.07,0.3,1.98,0.31,,Unlimited,
22618,Silver Fang,Silver Fang,https://tcgplayer-cdn.tcgplayer.com/product/22618_200w.jpg,2,298,https://cpt.tcgcsv.com/n3c,2013-05-09T12:13:41.653,1,SDY-012,Common,EARTH,Beast,Normal Monster,1200,800,1.22,5.72,9.99,5.57,,1st Edition,
22619,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/22619_200w.jpg,2,298,https://cpt.tcgcsv.com/p3c,2013-05-09T12:13:41.653,1,SDY-013,Common,EARTH,Rock,Normal Monster,1300,2000,0.14,0.3,1.98,0.32,,Unlimited,
22619,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/22619_200w.jpg,2,298,https://cpt.tcgcsv.com/p3c,2013-05-09T12:13:41.653,1,SDY-013,Common,EARTH,Rock,Normal Monster,1300,2000,2.4,3.99,19.99,3.65,,1st Edition,
22620,Dragon Zombie,Dragon Zombie,https://tcgplayer-cdn.tcgplayer.com/product/22620_200w.jpg,2,298,https://cpt.tcgcsv.com/q3c,2013-05-09T12:13:41.653,1,SDY-014,Common,DARK,Zombie,Normal Monster,1600,0,0.4,0.6,2.5,0.7,,Unlimited,
22620,Dragon Zombie,Dragon Zombie,https://tcgplayer-cdn.tcgplayer.com/product/22620_200w.jpg,2,298,https://cpt.tcgcsv.com/q3c,2013-05-09T12:13:41.653,1,SDY-014,Common,DARK,Zombie,Normal Monster,1600,0,2.99,7.58,14.99,7.16,,1st Edition,
22621,Doma The Angel of Silence,Doma The Angel of Silence,https://tcgplayer-cdn.tcgplayer.com/product/22621_200w.jpg,2,298,https://cpt.tcgcsv.com/r3c,2013-05-09T12:13:41.653,1,SDY-015,Common,DARK,Fairy,Normal Monster,1600,1400,0.1,0.23,1.98,0.21,,Unlimited,
22621,Doma The Angel of Silence,Doma The Angel of Silence,https://tcgplayer-cdn.tcgplayer.com/product/22621_200w.jpg,2,298,https://cpt.tcgcsv.com/r3c,2013-05-09T12:13:41.653,1,SDY-015,Common,DARK,Fairy,Normal Monster,1600,1400,0.5,1.82,3.99,2.82,,1st Edition,
22622,Ansatsu,Ansatsu,https://tcgplayer-cdn.tcgplayer.com/product/22622_200w.jpg,2,298,https://cpt.tcgcsv.com/s3c,2020-04-30T12:29:29.08,1,SDY-016,Common,EARTH,Warrior,Normal Monster,1700,1200,0.01,0.43,1.98,0.54,,Unlimited,<em>A silent and deadly warrior specializing in assassinations.</em>
22622,Ansatsu,Ansatsu,https://tcgplayer-cdn.tcgplayer.com/product/22622_200w.jpg,2,298,https://cpt.tcgcsv.com/s3c,2020-04-30T12:29:29.08,1,SDY-016,Common,EARTH,Warrior,Normal Monster,1700,1200,3.85,6.86,14.99,6.88,,1st Edition,<em>A silent and deadly warrior specializing in assassinations.</em>
22623,Witty Phantom,Witty Phantom,https://tcgplayer-cdn.tcgplayer.com/product/22623_200w.jpg,2,298,https://cpt.tcgcsv.com/t3c,2013-05-09T12:13:41.653,1,SDY-017,Common,DARK,Fiend,Normal Monster,1400,1300,0.07,0.24,1.98,0.23,,Unlimited,
22623,Witty Phantom,Witty Phantom,https://tcgplayer-cdn.tcgplayer.com/product/22623_200w.jpg,2,298,https://cpt.tcgcsv.com/t3c,2013-05-09T12:13:41.653,1,SDY-017,Common,DARK,Fiend,Normal Monster,1400,1300,1.32,1.99,9.99,1.97,,1st Edition,
22624,Claw Reacher,Claw Reacher,https://tcgplayer-cdn.tcgplayer.com/product/22624_200w.jpg,2,298,https://cpt.tcgcsv.com/v3c,2013-05-09T12:13:41.653,1,SDY-018,Common,DARK,Fiend,Normal Monster,1000,800,0.2,0.5,1.98,0.59,,Unlimited,
22624,Claw Reacher,Claw Reacher,https://tcgplayer-cdn.tcgplayer.com/product/22624_200w.jpg,2,298,https://cpt.tcgcsv.com/v3c,2013-05-09T12:13:41.653,1,SDY-018,Common,DARK,Fiend,Normal Monster,1000,800,2.14,4.95,9.99,5.4,,1st Edition,
22625,Mystic Clown,Mystic Clown,https://tcgplayer-cdn.tcgplayer.com/product/22625_200w.jpg,2,298,https://cpt.tcgcsv.com/w3c,2013-05-09T12:13:41.653,1,SDY-019,Common,DARK,Fiend,Normal Monster,1500,1000,0.1,0.24,1.99,0.23,,Unlimited,
22625,Mystic Clown,Mystic Clown,https://tcgplayer-cdn.tcgplayer.com/product/22625_200w.jpg,2,298,https://cpt.tcgcsv.com/w3c,2013-05-09T12:13:41.653,1,SDY-019,Common,DARK,Fiend,Normal Monster,1500,1000,0.4,1.95,19.99,1.97,,1st Edition,
22626,Sword of Dark Destruction,Sword of Dark Destruction,https://tcgplayer-cdn.tcgplayer.com/product/22626_200w.jpg,2,298,https://cpt.tcgcsv.com/x3c,2013-05-09T12:13:41.653,1,SDY-020,Common,SPELL,,Equip Spell,0,0,0.01,0.46,1.98,0.77,,Unlimited,A DARK monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
22626,Sword of Dark Destruction,Sword of Dark Destruction,https://tcgplayer-cdn.tcgplayer.com/product/22626_200w.jpg,2,298,https://cpt.tcgcsv.com/x3c,2013-05-09T12:13:41.653,1,SDY-020,Common,SPELL,,Equip Spell,0,0,1.56,3.56,9.99,1.58,,1st Edition,A DARK monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
22627,Book of Secret Arts,Book of Secret Arts,https://tcgplayer-cdn.tcgplayer.com/product/22627_200w.jpg,2,298,https://cpt.tcgcsv.com/z3c,2013-05-09T12:13:41.653,1,SDY-021,Common,SPELL,,Equip Spell,0,0,0.1,0.38,1.98,0.51,,Unlimited,A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.
22627,Book of Secret Arts,Book of Secret Arts,https://tcgplayer-cdn.tcgplayer.com/product/22627_200w.jpg,2,298,https://cpt.tcgcsv.com/z3c,2013-05-09T12:13:41.653,1,SDY-021,Common,SPELL,,Equip Spell,0,0,0.67,6.07,19.99,5.22,,1st Edition,A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.
22628,Dark Hole,Dark Hole,https://tcgplayer-cdn.tcgplayer.com/product/22628_200w.jpg,2,298,https://cpt.tcgcsv.com/B3c,2013-05-09T12:13:41.653,1,SDY-022,Common,SPELL,,Normal Spell,0,0,0.14,0.39,1.75,0.33,,Unlimited,Destroys all monsters on the field.
22628,Dark Hole,Dark Hole,https://tcgplayer-cdn.tcgplayer.com/product/22628_200w.jpg,2,298,https://cpt.tcgcsv.com/B3c,2013-05-09T12:13:41.653,1,SDY-022,Common,SPELL,,Normal Spell,0,0,0.6,2.12,17.99,2.95,,1st Edition,Destroys all monsters on the field.
