productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
32856,Apprentice Magician,Apprentice Magician,https://tcgplayer-cdn.tcgplayer.com/product/32856_200w.jpg,2,286,https://cpt.tcgcsv.com/89h,2015-05-05T11:37:07.57,1,SDSC-EN008,Common,DARK,Spellcaster,Effect Monster,400,800,"When this card is Summoned, put 1 Spell Counter on a face-up card that you can put a Spell Counter on. If this card is destroyed by battle, you can select 1 Level 2 or lower Spellcaster-Type monster from your Deck and Special Summon it in face-down Defens",0.1,0.32,1.36,0.29,,Unlimited,
32856,Apprentice Magician,Apprentice Magician,https://tcgplayer-cdn.tcgplayer.com/product/32856_200w.jpg,2,286,https://cpt.tcgcsv.com/89h,2015-05-05T11:37:07.57,1,SDSC-EN008,Common,DARK,Spellcaster,Effect Monster,400,800,"When this card is Summoned, put 1 Spell Counter on a face-up card that you can put a Spell Counter on. If this card is destroyed by battle, you can select 1 Level 2 or lower Spellcaster-Type monster from your Deck and Special Summon it in face-down Defens",0.1,0.29,1.4,0.23,,1st Edition,
32857,Blast Magician,Blast Magician,https://tcgplayer-cdn.tcgplayer.com/product/32857_200w.jpg,2,286,https://cpt.tcgcsv.com/99h,2015-05-05T11:37:31.54,1,SDSC-EN014,Common,FIRE,Spellcaster,Effect Monster,1400,1700,"Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. By removing any number of Spell Counters, destroy 1 face-up monster on the field with ATK equal to or less than 700 x the number of removed Spell Counters.",0.08,0.2,0.98,0.14,,Unlimited,
32857,Blast Magician,Blast Magician,https://tcgplayer-cdn.tcgplayer.com/product/32857_200w.jpg,2,286,https://cpt.tcgcsv.com/99h,2015-05-05T11:37:31.54,1,SDSC-EN014,Common,FIRE,Spellcaster,Effect Monster,1400,1700,"Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. By removing any number of Spell Counters, destroy 1 face-up monster on the field with ATK equal to or less than 700 x the number of removed Spell Counters.",0.08,0.21,1.0,0.2,,1st Edition,
32858,Book of Moon,Book of Moon,https://tcgplayer-cdn.tcgplayer.com/product/32858_200w.jpg,2,286,https://cpt.tcgcsv.com/b9h,2015-05-05T11:37:49.307,1,SDSC-EN030,Common,SPELL,,Normal Spell,0,0,Flip 1 face-up monster on the field into face-down Defense Position.,0.25,0.64,1.0,0.63,,Unlimited,
32858,Book of Moon,Book of Moon,https://tcgplayer-cdn.tcgplayer.com/product/32858_200w.jpg,2,286,https://cpt.tcgcsv.com/b9h,2015-05-05T11:37:49.307,1,SDSC-EN030,Common,SPELL,,Normal Spell,0,0,Flip 1 face-up monster on the field into face-down Defense Position.,0.23,0.7,2.99,0.34,,1st Edition,
32859,Breaker the Magical Warrior,Breaker the Magical Warrior,https://tcgplayer-cdn.tcgplayer.com/product/32859_200w.jpg,2,286,https://cpt.tcgcsv.com/c9h,2015-05-05T11:38:02.317,1,SDSC-EN011,Common,DARK,Spellcaster,Effect Monster,1600,1000,"When this card is Normal Summoned, put 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 Spell or Trap Card on the field.",0.4,0.57,1.98,0.69,,Unlimited,
32859,Breaker the Magical Warrior,Breaker the Magical Warrior,https://tcgplayer-cdn.tcgplayer.com/product/32859_200w.jpg,2,286,https://cpt.tcgcsv.com/c9h,2015-05-05T11:38:02.317,1,SDSC-EN011,Common,DARK,Spellcaster,Effect Monster,1600,1000,"When this card is Normal Summoned, put 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 Spell or Trap Card on the field.",0.23,0.69,1.98,0.67,,1st Edition,
32860,Crystal Seer,Crystal Seer,https://tcgplayer-cdn.tcgplayer.com/product/32860_200w.jpg,2,286,https://cpt.tcgcsv.com/d9h,2015-05-05T11:38:17.307,1,SDSC-EN017,Common,WATER,Spellcaster,Effect Monster,100,100,"FLIP: Pick up 2 cards from the top of your Deck. Select 1 of those cards and add it to your hand, and put the other card on the bottom of your Deck.",0.17,0.47,0.99,0.49,,Unlimited,
32860,Crystal Seer,Crystal Seer,https://tcgplayer-cdn.tcgplayer.com/product/32860_200w.jpg,2,286,https://cpt.tcgcsv.com/d9h,2015-05-05T11:38:17.307,1,SDSC-EN017,Common,WATER,Spellcaster,Effect Monster,100,100,"FLIP: Pick up 2 cards from the top of your Deck. Select 1 of those cards and add it to your hand, and put the other card on the bottom of your Deck.",0.12,0.35,1.98,0.38,,1st Edition,
32861,Dark Red Enchanter,Dark Red Enchanter,https://tcgplayer-cdn.tcgplayer.com/product/32861_200w.jpg,2,286,https://cpt.tcgcsv.com/f9h,2021-02-15T21:42:00.53,1,SDSC-EN006,Common,DARK,Spellcaster,Effect Monster,1700,2200,"When this card is Normal Summoned, put 2 Spell Counters on it. Each time a Spell Card is activated, put 1 Spell Counter on this card. It gains 300 ATK for each Spell Counter on it. Once per turn, you can remove 2 Spell Counters from this card to make your opponent discard 1 random card.",0.1,0.49,2.99,0.14,,Unlimited,
32861,Dark Red Enchanter,Dark Red Enchanter,https://tcgplayer-cdn.tcgplayer.com/product/32861_200w.jpg,2,286,https://cpt.tcgcsv.com/f9h,2021-02-15T21:42:00.53,1,SDSC-EN006,Common,DARK,Spellcaster,Effect Monster,1700,2200,"When this card is Normal Summoned, put 2 Spell Counters on it. Each time a Spell Card is activated, put 1 Spell Counter on this card. It gains 300 ATK for each Spell Counter on it. Once per turn, you can remove 2 Spell Counters from this card to make your opponent discard 1 random card.",0.1,0.46,1.98,0.44,,1st Edition,
32862,"Defender, The Magical Knight",Defender The Magical Knight,https://tcgplayer-cdn.tcgplayer.com/product/32862_200w.jpg,2,286,https://cpt.tcgcsv.com/g9h,2015-05-05T11:39:06.953,1,SDSC-EN003,Common,LIGHT,Spellcaster,Effect Monster,1600,2000,"When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). Once per turn, if a face-up Spellcaster-Type monster(s) would be destroyed, you can remove Spell Counters from the field for each Spellcaster-Type monster that would be destroyed ins",0.2,0.62,1.49,0.67,,Unlimited,
32862,"Defender, The Magical Knight",Defender The Magical Knight,https://tcgplayer-cdn.tcgplayer.com/product/32862_200w.jpg,2,286,https://cpt.tcgcsv.com/g9h,2015-05-05T11:39:06.953,1,SDSC-EN003,Common,LIGHT,Spellcaster,Effect Monster,1600,2000,"When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). Once per turn, if a face-up Spellcaster-Type monster(s) would be destroyed, you can remove Spell Counters from the field for each Spellcaster-Type monster that would be destroyed ins",0.34,0.5,1.06,0.56,,1st Edition,
32863,Disenchanter,Disenchanter,https://tcgplayer-cdn.tcgplayer.com/product/32863_200w.jpg,2,286,https://cpt.tcgcsv.com/h9h,2015-05-05T11:39:20.783,1,SDSC-EN002,Common,LIGHT,Spellcaster,Effect Monster,2000,2300,"Once per turn, by removing 1 Spell Counter from the field, you can return 1 face-up Spell Card on the field to its owner's hand.",0.05,0.2,0.98,0.05,,Unlimited,
32863,Disenchanter,Disenchanter,https://tcgplayer-cdn.tcgplayer.com/product/32863_200w.jpg,2,286,https://cpt.tcgcsv.com/h9h,2015-05-05T11:39:20.783,1,SDSC-EN002,Common,LIGHT,Spellcaster,Effect Monster,2000,2300,"Once per turn, by removing 1 Spell Counter from the field, you can return 1 face-up Spell Card on the field to its owner's hand.",0.1,0.26,0.99,0.26,,1st Edition,
32864,"Endymion, The Master Magician",Endymion The Master Magician,https://tcgplayer-cdn.tcgplayer.com/product/32864_200w.jpg,2,286,https://cpt.tcgcsv.com/j9h,2015-05-05T11:39:32.013,1,SDSC-EN001,Ultra Rare,DARK,Spellcaster,Effect Monster,2700,1700,"You can Special Summon this card from your hand or Graveyard by removing 6 Spell Counters from a ""Magical Citadel of Endymion"" you control. When this card is Special Summoned this way, add 1 Spell Card from your Graveyard to your hand. Once per turn, by d",0.25,0.9,5.02,0.93,,Unlimited,
32864,"Endymion, The Master Magician",Endymion The Master Magician,https://tcgplayer-cdn.tcgplayer.com/product/32864_200w.jpg,2,286,https://cpt.tcgcsv.com/j9h,2015-05-05T11:39:32.013,1,SDSC-EN001,Ultra Rare,DARK,Spellcaster,Effect Monster,2700,1700,"You can Special Summon this card from your hand or Graveyard by removing 6 Spell Counters from a ""Magical Citadel of Endymion"" you control. When this card is Special Summoned this way, add 1 Spell Card from your Graveyard to your hand. Once per turn, by d",0.1,0.72,2.04,0.75,,1st Edition,
32865,Enemy Controller,Enemy Controller,https://tcgplayer-cdn.tcgplayer.com/product/32865_200w.jpg,2,286,https://cpt.tcgcsv.com/k9h,2015-05-05T11:39:46.63,1,SDSC-EN029,Common,SPELL,,Normal Spell,0,0,Select and activate 1 of these effects: * Change the Battle Position of 1 face-up monster your opponent controls. * Tribute 1 monster. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.,0.1,0.33,1.98,0.21,,Unlimited,
32865,Enemy Controller,Enemy Controller,https://tcgplayer-cdn.tcgplayer.com/product/32865_200w.jpg,2,286,https://cpt.tcgcsv.com/k9h,2015-05-05T11:39:46.63,1,SDSC-EN029,Common,SPELL,,Normal Spell,0,0,Select and activate 1 of these effects: * Change the Battle Position of 1 face-up monster your opponent controls. * Tribute 1 monster. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.,0.04,0.41,2.99,0.42,,1st Edition,
32866,Field Barrier,Field Barrier,https://tcgplayer-cdn.tcgplayer.com/product/32866_200w.jpg,2,286,https://cpt.tcgcsv.com/l9h,2015-05-05T11:40:03.92,1,SDSC-EN034,Common,SPELL,,Normal Spell,0,0,"Field Spell Cards cannot be destroyed. Also, a new Field Spell Card cannot be activated. You can only control 1 face-up ""Field Barrier"".",0.15,0.32,1.4,0.21,,Unlimited,
32866,Field Barrier,Field Barrier,https://tcgplayer-cdn.tcgplayer.com/product/32866_200w.jpg,2,286,https://cpt.tcgcsv.com/l9h,2015-05-05T11:40:03.92,1,SDSC-EN034,Common,SPELL,,Normal Spell,0,0,"Field Spell Cards cannot be destroyed. Also, a new Field Spell Card cannot be activated. You can only control 1 face-up ""Field Barrier"".",0.15,0.36,2.99,0.19,,1st Edition,
32867,Fissure,Fissure,https://tcgplayer-cdn.tcgplayer.com/product/32867_200w.jpg,2,286,https://cpt.tcgcsv.com/m9h,2015-05-05T11:40:24.123,1,SDSC-EN025,Common,SPELL,,Normal Spell,0,0,"Destroy 1 face-up monster with the lowest ATK on your opponent's side of the field. (If it's a tie, you get to choose.)",0.1,0.27,1.49,0.27,,Unlimited,
32867,Fissure,Fissure,https://tcgplayer-cdn.tcgplayer.com/product/32867_200w.jpg,2,286,https://cpt.tcgcsv.com/m9h,2015-05-05T11:40:24.123,1,SDSC-EN025,Common,SPELL,,Normal Spell,0,0,"Destroy 1 face-up monster with the lowest ATK on your opponent's side of the field. (If it's a tie, you get to choose.)",0.12,0.25,0.99,0.2,,1st Edition,
32868,Giant Trunade,Giant Trunade,https://tcgplayer-cdn.tcgplayer.com/product/32868_200w.jpg,2,286,https://cpt.tcgcsv.com/n9h,2015-05-05T11:40:45.917,1,SDSC-EN024,Common,SPELL,,Normal Spell,0,0,Return all Spell and Trap Cards on the field to their owners' hands.,0.57,0.92,2.55,0.55,,Unlimited,
32868,Giant Trunade,Giant Trunade,https://tcgplayer-cdn.tcgplayer.com/product/32868_200w.jpg,2,286,https://cpt.tcgcsv.com/n9h,2015-05-05T11:40:45.917,1,SDSC-EN024,Common,SPELL,,Normal Spell,0,0,Return all Spell and Trap Cards on the field to their owners' hands.,0.39,0.84,2.84,0.78,,1st Edition,
32869,Hannibal Necromancer,Hannibal Necromancer,https://tcgplayer-cdn.tcgplayer.com/product/32869_200w.jpg,2,286,https://cpt.tcgcsv.com/p9h,2015-05-05T11:41:02.587,1,SDSC-EN004,Common,DARK,Spellcaster,Effect Monster,1400,1800,"When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). You can remove 1 Spell Counter from this card to destroy 1 face-up Trap Card.",0.08,0.21,1.0,0.17,,Unlimited,
32869,Hannibal Necromancer,Hannibal Necromancer,https://tcgplayer-cdn.tcgplayer.com/product/32869_200w.jpg,2,286,https://cpt.tcgcsv.com/p9h,2015-05-05T11:41:02.587,1,SDSC-EN004,Common,DARK,Spellcaster,Effect Monster,1400,1800,"When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). You can remove 1 Spell Counter from this card to destroy 1 face-up Trap Card.",0.1,0.29,0.99,0.43,,1st Edition,
32870,Mage Power,Mage Power,https://tcgplayer-cdn.tcgplayer.com/product/32870_200w.jpg,2,286,https://cpt.tcgcsv.com/q9h,2015-05-05T11:41:15.98,1,SDSC-EN027,Common,SPELL,,Normal Spell,0,0,The equipped monster gains 500 ATK and DEF for each Spell and Trap Card you control.,0.17,0.35,1.44,0.23,,Unlimited,
32870,Mage Power,Mage Power,https://tcgplayer-cdn.tcgplayer.com/product/32870_200w.jpg,2,286,https://cpt.tcgcsv.com/q9h,2015-05-05T11:41:15.98,1,SDSC-EN027,Common,SPELL,,Normal Spell,0,0,The equipped monster gains 500 ATK and DEF for each Spell and Trap Card you control.,0.17,0.35,1.54,0.34,,1st Edition,
32871,Magic Cylinder,Magic Cylinder,https://tcgplayer-cdn.tcgplayer.com/product/32871_200w.jpg,2,286,https://cpt.tcgcsv.com/r9h,2015-05-05T11:42:23.79,1,SDSC-EN038,Common,TRAP,,Normal Trap,0,0,Negate the attack of 1 of your opponent's monsters and inflict damage to your opponent equal to that monster's ATK.,0.35,0.62,1.98,0.41,,Unlimited,
