productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
529789,Battles of Legend: Chapter 1 Box,Battles of Legend Chapter 1 Box,https://tcgplayer-cdn.tcgplayer.com/product/529789_200w.jpg,2,23314,https://cpt.tcgcsv.com/PWf6,2024-02-23T05:03:12.617,1,"Each <em>Battles of Legend: Chapter 1</em> box contains a grand total of:
<br>• 1 Secret Rare
<br>• 6 Ultra Rares (in different name colors)
<br>• 30 Commons
<br>• 1 of 6 collectible dice
<br>
<br><em>Battles of Legend: Chapter 1</em> brings you an encore performance for many of the most popular cards from Battles of Legend: Light’s Revenge, Battles of Legend: Relentless Revenge, Battles of Legend: Hero’s Revenge, and Battles of Legend: Armageddon, plus related cards from other past releases!
<br>
<br>Highlights of this massive set include:
<br>The return of long-awaited monsters like Number 90: Galaxy-Eyes Photon Lord and Chaos Emperor, the Dragon of Armageddon.
<br>Another crack at the unearthly, Astral-language version of Number 39: Utopia, originally released in Battles of Legend: Armageddon!
<br>Six new collectible dice, each sporting a popular monster design including Cyber Dragon, Judgment Dragon, or Elemental HERO Stratos.",083717861249,6.99,11.99,404.95,9.09,,Normal,,,,,,,,,
529790,Battles of Legend: Chapter 1 Box Display,Battles of Legend Chapter 1 Box Display,https://tcgplayer-cdn.tcgplayer.com/product/529790_200w.jpg,2,23314,https://cpt.tcgcsv.com/QWf6,2024-02-23T05:03:12.617,1,"Each <em>Battles of Legend: Chapter 1</em> box display contains 8 <em>Battles of Legend: Chapter 1</em> boxes. 
<br>Each <em>Battles of Legend: Chapter 1</em> box contains the following:
<br>• 1 Secret Rare
<br>• 6 Ultra Rares (in different name colors)
<br>• 30 Commons
<br>• 1 of 6 collectible dice
<br>
<br><em>Battles of Legend: Chapter 1</em> brings you an encore performance for many of the most popular cards from Battles of Legend: Light’s Revenge, Battles of Legend: Relentless Revenge, Battles of Legend: Hero’s Revenge, and Battles of Legend: Armageddon, plus related cards from other past releases!
<br>
<br>Highlights of this massive set include:
<br>The return of long-awaited monsters like Number 90: Galaxy-Eyes Photon Lord and Chaos Emperor, the Dragon of Armageddon.
<br>Another crack at the unearthly, Astral-language version of Number 39: Utopia, originally released in Battles of Legend: Armageddon!
<br>Six new collectible dice, each sporting a popular monster design including Cyber Dragon, Judgment Dragon, or Elemental HERO Stratos.",083717861256,57.0,74.99,429.95,67.48,,Normal,,,,,,,,,
529791,Battles of Legend: Chapter 1 Booster Pack,Battles of Legend Chapter 1 Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/529791_200w.jpg,2,23314,https://cpt.tcgcsv.com/RWf6,2024-02-23T05:03:12.617,1,"Each <em>Battles of Legend: Chapter 1</em> Booster Pack contains 18 random cards:
<br>• 3 Ultra Rares
<br>• 15 Commons
<br><em>Battles of Legend: Chapter 1</em> brings you an encore performance for many of the most popular cards from Battles of Legend: Light’s Revenge, Battles of Legend: Relentless Revenge, Battles of Legend: Hero’s Revenge, and Battles of Legend: Armageddon, plus related cards from other past releases!",083717861232,6.0,7.97,12.76,6.95,,Normal,,,,,,,,,
538473,Number 11: Big Eye,Number 11 Big Eye,https://tcgplayer-cdn.tcgplayer.com/product/538473_200w.jpg,2,23314,https://cpt.tcgcsv.com/tpk6,2024-02-23T19:44:34.447,1,"2 Level 7 monsters<br>Once per turn: You can detach 1 material from this card, then target 1 monster your opponent controls; take control of that monster. This card cannot attack the turn this effect is activated.",,0.5,2.15,15.99,0.87,0.93,Limited,BLC1-EN001,Secret Rare,DARK,Spellcaster,Xyz/Effect Monster,2600,2000,,
538474,Black Luster Soldier - Soldier of Chaos,Black Luster Soldier Soldier of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/538474_200w.jpg,2,23314,https://cpt.tcgcsv.com/vpk6,2024-06-17T13:29:14.683,1,"3 monsters with different names<br>If this card was Link Summoned using a Level 7 or higher monster(s) as material, your opponent cannot target it with card effects, also it cannot be destroyed by your opponent's card effects. When this card destroys an opponent's monster by battle: You can activate 1 of these effects;<br>• This card gains 1500 ATK.<br>• This card can make a second attack during the Battle Phase of your next turn.<br>• Banish 1 card on the field.",,3.69,5.42,15.0,5.34,5.48,Limited,BLC1-EN002,Secret Rare,EARTH,Warrior,Link/Effect Monster,3000,,3,Bottom-Right;Bottom-Left;Top
538475,Elemental HERO Stratos,Elemental HERO Stratos,https://tcgplayer-cdn.tcgplayer.com/product/538475_200w.jpg,2,23314,https://cpt.tcgcsv.com/wpk6,2024-02-23T19:49:43.563,1,"When this card is Normal or Special Summoned: You can activate 1 of these effects.<br>• Destroy Spells/Traps on the field, up to the number of ""HERO"" monsters you control, except this card.<br>• Add 1 ""HERO"" monster from your Deck to your hand.",,3.65,5.0,20.0,4.67,8.3,Limited,BLC1-EN003,Secret Rare,WIND,Warrior,Effect Monster,1800,300,,
538476,Elemental HERO Absolute Zero,Elemental HERO Absolute Zero,https://tcgplayer-cdn.tcgplayer.com/product/538476_200w.jpg,2,23314,https://cpt.tcgcsv.com/xpk6,2024-07-20T13:06:02.473,1,"1 ""HERO"" monster + 1 WATER monster<br>Must be Fusion Summoned. Gains 500 ATK for each WATER monster on the field, except ""Elemental HERO Absolute Zero"". If this card leaves the field: Destroy all monsters your opponent controls.",,5.5,8.95,506.04,6.39,6.11,Limited,BLC1-EN004,Secret Rare,WATER,Warrior,Fusion/Effect Monster,2500,2000,,
538477,"Gameciel, the Sea Turtle Kaiju",Gameciel the Sea Turtle Kaiju,https://tcgplayer-cdn.tcgplayer.com/product/538477_200w.jpg,2,23314,https://cpt.tcgcsv.com/zpk6,2024-02-23T19:51:37.277,1,"You can Special Summon this card (from your hand) to your opponent's field in Attack Position, by Tributing 1 monster they control. If your opponent controls a ""Kaiju"" monster, you can Special Summon this card (from your hand) in Attack Position. You can only control 1 ""Kaiju"" monster. When your opponent activates a card or effect, except ""Gameciel, the Sea Turtle Kaiju"" (Quick Effect): You can remove 2 Kaiju Counters from anywhere on the field; negate the activation, and if you do, banish that card.",,2.33,3.52,8.99,2.95,8.64,Limited,BLC1-EN005,Secret Rare,WATER,Aqua,Effect Monster,2200,3000,,
538478,"Dark Armed, the Dragon of Annihilation",Dark Armed the Dragon of Annihilation,https://tcgplayer-cdn.tcgplayer.com/product/538478_200w.jpg,2,23314,https://cpt.tcgcsv.com/Bpk6,2024-02-23T19:52:51.24,1,"2+ Level 7 monsters<br>Once per turn, if you have exactly 5 DARK monsters in your GY, you can also Xyz Summon ""Dark Armed, the Dragon of Annihilation"" by using 1 Level 5 or higher DARK Dragon monster you control as material. You can detach 1 material from this card, then target 1 card your opponent controls; destroy it, then banish 1 card from your GY, also, this card cannot attack for the rest of this turn.",,1.74,3.8,20.0,3.25,3.69,Limited,BLC1-EN006,Secret Rare,DARK,Dragon,Xyz/Effect Monster,2800,1000,,
538479,Neos Wiseman,Neos Wiseman,https://tcgplayer-cdn.tcgplayer.com/product/538479_200w.jpg,2,23314,https://cpt.tcgcsv.com/Cpk6,2024-02-23T19:53:37.06,1,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by sending 1 face-up ""Elemental HERO Neos"" and 1 face-up ""Yubel"" you control to the GY. Cannot be destroyed by card effects. At the end of the Damage Step, if this card battled an opponent's monster: Inflict damage to your opponent equal to that opponent's monster's ATK, also you gain LP equal to that opponent's monster's DEF.",,0.5,0.99,4.99,0.81,0.74,Limited,BLC1-EN007,Secret Rare,LIGHT,Spellcaster,Effect Monster,3000,3000,,
