productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
173373,Powercode Link Structure Deck,Powercode Link Structure Deck,https://tcgplayer-cdn.tcgplayer.com/product/173373_200w.jpg,2,2291,https://cpt.tcgcsv.com/tmp2,2021-10-18T13:21:27.583,1,"Each Structure Deck: Powercode Link contains:
<br>
<br>• 1 Preconstructed Deck of 43 cards
<br>• 2 Ultra Rares
<br>• 3 Super Rares
<br>• 38 Commons
<br>• 1 Beginner's Guide
<br>• 1 Double-sided Playmat/Dueling Guide",10.99,17.86,29.99,16.68,,Normal,,,,,,,,,
173376,Powercode Link Structure Deck Display Box,Powercode Link Structure Deck Display Box,https://tcgplayer-cdn.tcgplayer.com/product/173376_200w.jpg,2,2291,https://cpt.tcgcsv.com/xmp2,2018-08-03T20:31:55.71,1,"Each Structure Deck: Powercode Link contains:
<br>
<br>• 1 Preconstructed Deck of 43 cards
<br>• 2 Ultra Rares
<br>• 3 Super Rares
<br>• 38 Commons
<br>• 1 Beginner's Guide
<br>• 1 Double-sided Playmat/Dueling Guide",107.8,107.8,107.8,,,Normal,,,,,,,,,
173562,Datacorn,Datacorn,https://tcgplayer-cdn.tcgplayer.com/product/173562_200w.jpg,2,2291,https://cpt.tcgcsv.com/grp2,2018-08-09T18:23:37.257,1,"If this card is Special Summoned: You can Special Summon 1 ""Data Acorn Token"" (Cyberse/DARK/Level 1/ATK 0/DEF 0). You can only use this effect of ""Datacorn"" once per turn.",0.05,0.23,2.21,0.19,,1st Edition,SDPL-EN001,Common,DARK,Cyberse,Effect Monster,0,0,,
173563,Garbage Collector,Garbage Collector,https://tcgplayer-cdn.tcgplayer.com/product/173563_200w.jpg,2,2291,https://cpt.tcgcsv.com/hrp2,2018-08-09T18:25:14.59,1,"You can target 1 other Cyberse monster you control that began the Duel in the Main Deck; return it to the hand, and if you do, Special Summon from your Deck 1 Cyberse monster with the same Level, but with a different name. You can only use this effect of ""Garbage Collector"" once per turn.",0.05,0.24,2.21,0.19,0.11,1st Edition,SDPL-EN002,Common,WIND,Cyberse,Effect Monster,100,1900,,
173564,Sea Archiver,Sea Archiver,https://tcgplayer-cdn.tcgplayer.com/product/173564_200w.jpg,2,2291,https://cpt.tcgcsv.com/jrp2,2025-05-15T20:27:59.99,1,"If a monster is Normal or Special Summoned to a zone a Link Monster points to (except during the Damage Step): You can Special Summon this card from your GY (if it was there when the Summon resolved) or hand (even if not), but banish it when it leaves the field. You can only use this effect of ""Sea Archiver"" once per turn.",0.08,0.35,9.99,0.25,0.24,1st Edition,SDPL-EN003,Super Rare,WATER,Cyberse,Effect Monster,300,2100,,
173565,Flame Bufferlo,Flame Bufferlo,https://tcgplayer-cdn.tcgplayer.com/product/173565_200w.jpg,2,2291,https://cpt.tcgcsv.com/krp2,2020-04-21T13:08:02.983,1,"If this face-up card leaves the field: You can discard 1 Cyberse monster, and if you do, draw 2 cards. You can only use this effect of ""Flame Bufferlo"" once per turn.",0.1,0.5,3.45,0.44,0.25,1st Edition,SDPL-EN004,Super Rare,FIRE,Cyberse,Effect Monster,1400,200,,
173566,Lady Debug,Lady Debug,https://tcgplayer-cdn.tcgplayer.com/product/173566_200w.jpg,2,2291,https://cpt.tcgcsv.com/lrp2,2023-05-13T06:39:16.623,1,"If this card is Normal or Special Summoned: You can add 1 Level 3 or lower Cyberse monster from your Deck to your hand. You can only use this effect of ""Lady Debug"" once per turn.",0.59,1.0,15.0,0.7,1.06,1st Edition,SDPL-EN005,Super Rare,LIGHT,Cyberse,Effect Monster,1700,1400,,
173567,Antialian,Antialian,https://tcgplayer-cdn.tcgplayer.com/product/173567_200w.jpg,2,2291,https://cpt.tcgcsv.com/mrp2,2018-08-09T18:32:11.417,1,"Once per turn, if this card battled a monster during the Battle Phase, you can (Quick Effect): Immediately after this effect resolves, Normal Summon 1 Cyberse monster. If this face-up card you control leaves the field because of an opponent's card effect: Draw 1 card.",0.05,0.21,2.21,0.21,0.11,1st Edition,SDPL-EN006,Common,EARTH,Cyberse,Effect Monster,1900,600,,
173568,Storm Cipher,Storm Cipher,https://tcgplayer-cdn.tcgplayer.com/product/173568_200w.jpg,2,2291,https://cpt.tcgcsv.com/nrp2,2025-05-15T20:28:00.037,1,"Cannot attack directly, or attack monsters in the Extra Monster Zones. Unaffected by monster effects activated in the Extra Monster Zone. Cannot be destroyed by battle with monsters in the Extra Monster Zone.",0.09,0.25,2.19,0.22,,1st Edition,SDPL-EN007,Common,DARK,Cyberse,Effect Monster,2400,0,,
173569,Segmental Dragon,Segmental Dragon,https://tcgplayer-cdn.tcgplayer.com/product/173569_200w.jpg,2,2291,https://cpt.tcgcsv.com/prp2,2022-11-04T09:16:31.17,1,"You can Normal Summon/Set this card without Tributing, but its original ATK/DEF become halved. Once per turn, if this card was Normal Summoned/Set (Quick Effect): You can destroy this face-up card, and if you do, destroy all monsters in the Main Monster Zones with ATK less than or equal to the ATK this card had on the field.",0.04,0.28,2.99,0.2,0.11,1st Edition,SDPL-EN008,Ultra Rare,LIGHT,Cyberse,Effect Monster,2600,2400,,
