productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
22925,Millennium Shield,Millennium Shield,https://tcgplayer-cdn.tcgplayer.com/product/22925_200w.jpg,2,253,https://cpt.tcgcsv.com/wbc,2024-08-04T22:01:17.243,1,MP1-001,Ultra Rare,EARTH,Warrior,Normal Monster,0,3000,38.5,53.53,64.99,56.04,,Limited,
22926,Cosmo Queen,Cosmo Queen,https://tcgplayer-cdn.tcgplayer.com/product/22926_200w.jpg,2,253,https://cpt.tcgcsv.com/xbc,2024-08-04T21:58:19.427,1,MP1-002,Ultra Rare,DARK,Spellcaster,Normal Monster,2900,2450,22.98,31.96,51.98,33.74,,Limited,
22927,Goddess of Whim,Goddess of Whim,https://tcgplayer-cdn.tcgplayer.com/product/22927_200w.jpg,2,253,https://cpt.tcgcsv.com/zbc,2024-08-04T22:00:44.993,1,MP1-003,Super Rare,LIGHT,Fairy,Effect Monster,950,700,4.25,7.35,10.0,7.32,,Limited,
22928,Frog The Jam,Frog The Jam,https://tcgplayer-cdn.tcgplayer.com/product/22928_200w.jpg,2,253,https://cpt.tcgcsv.com/Bbc,2025-01-27T18:40:05.767,1,MP1-004,Common,WATER,Aqua,Normal Monster,700,500,8.0,9.35,500.0,10.18,,Unlimited,
22929,Yaranzo,Yaranzo,https://tcgplayer-cdn.tcgplayer.com/product/22929_200w.jpg,2,253,https://cpt.tcgcsv.com/Cbc,2024-08-04T22:04:45.553,1,MP1-005,Common,DARK,Zombie,Normal Monster,1300,1500,1.07,2.03,4.99,2.05,,Limited,
22930,Takriminos,Takriminos,https://tcgplayer-cdn.tcgplayer.com/product/22930_200w.jpg,2,253,https://cpt.tcgcsv.com/Dbc,2024-08-04T22:02:48.477,1,MP1-006,Super Rare,WATER,Sea Serpent,Normal Monster,1500,1200,1.95,2.71,6.74,4.71,,Limited,
22931,Stuffed Animal,Stuffed Animal,https://tcgplayer-cdn.tcgplayer.com/product/22931_200w.jpg,2,253,https://cpt.tcgcsv.com/Fbc,2024-08-04T22:02:35.71,1,MP1-007,Common,EARTH,Warrior,Normal Monster,1200,900,0.49,1.19,3.99,1.26,,Limited,
22932,Megasonic Eye,Megasonic Eye,https://tcgplayer-cdn.tcgplayer.com/product/22932_200w.jpg,2,253,https://cpt.tcgcsv.com/Gbc,2024-08-04T22:00:58.073,1,MP1-008,Common,DARK,Machine,Normal Monster,1500,1800,0.99,1.8,2.84,1.86,,Limited,
22933,Yamadron,Yamadron,https://tcgplayer-cdn.tcgplayer.com/product/22933_200w.jpg,2,253,https://cpt.tcgcsv.com/Hbc,2024-08-04T22:04:36.57,1,MP1-009,Common,FIRE,Dragon,Normal Monster,1600,1800,1.0,2.0,3.98,1.91,,Limited,
22934,Three-Legged Zombies,Three Legged Zombies,https://tcgplayer-cdn.tcgplayer.com/product/22934_200w.jpg,2,253,https://cpt.tcgcsv.com/Jbc,2024-08-04T22:03:06.793,1,MP1-010,Common,DARK,Zombie,Normal Monster,1100,800,0.9,2.0,7.99,2.47,,Limited,
22935,Flying Penguin,Flying Penguin,https://tcgplayer-cdn.tcgplayer.com/product/22935_200w.jpg,2,253,https://cpt.tcgcsv.com/Kbc,2024-08-04T22:00:26.547,1,MP1-011,Common,WATER,Aqua,Normal Monster,1200,1000,4.85,6.06,11.95,6.45,,Limited,
22936,Fairy's Gift,Fairys Gift,https://tcgplayer-cdn.tcgplayer.com/product/22936_200w.jpg,2,253,https://cpt.tcgcsv.com/Lbc,2024-08-04T22:00:10.02,1,MP1-012,Common,LIGHT,Spellcaster,Normal Monster,1400,1000,0.81,2.45,3.35,2.86,,Limited,
22937,Ushi Oni,Ushi Oni,https://tcgplayer-cdn.tcgplayer.com/product/22937_200w.jpg,2,253,https://cpt.tcgcsv.com/Mbc,2024-08-04T22:03:49.487,1,MP1-013,Common,DARK,Fiend,Normal Monster,2150,1950,1.5,1.96,7.56,5.87,,Limited,
22938,Turtle Bird,Turtle Bird,https://tcgplayer-cdn.tcgplayer.com/product/22938_200w.jpg,2,253,https://cpt.tcgcsv.com/Nbc,2024-08-04T22:03:38.163,1,MP1-014,Common,WATER,Aqua,Normal Monster,1900,1700,1.26,2.14,4.98,2.05,,Limited,
22939,Dark-Piercing Light,Dark Piercing Light,https://tcgplayer-cdn.tcgplayer.com/product/22939_200w.jpg,2,253,https://cpt.tcgcsv.com/Pbc,2024-08-04T21:58:48.647,1,MP1-015,Super Rare,SPELL,,Normal Spell,0,0,1.91,4.3,8.06,4.51,,Limited,
224116,McDonald's Promo Series 1 Booster Pack,McDonalds Promo Series 1 Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/224116_200w.jpg,2,253,https://cpt.tcgcsv.com/lGP2,2020-09-29T16:18:14.573,0,,,,,,,,60.0,60.0,60.0,67.5,,Normal,Each pack includes 2 random cards.
