productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
138115,Code of the Duelist Booster Box,Code of the Duelist Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/138115_200w.jpg,2,1989,https://cpt.tcgcsv.com/kg72,2020-12-14T15:05:28.077,1,Each Code of the Duelist Booster Box comes with 24 Code of the Duelist Booster Packs (each containing 9 cards at random).,41.24,67.58,98.99,61.67,,Normal,,,,,,,,,
138116,Code of the Duelist Booster Pack,Code of the Duelist Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/138116_200w.jpg,2,1989,https://cpt.tcgcsv.com/lg72,2020-12-14T15:05:41.85,1,Each Code of the Duelist Booster Pack contains 9 cards at random.,2.0,3.0,6.99,2.97,,Normal,,,,,,,,,
139163,Vendread Houndhorde,Vendread Houndhorde,https://tcgplayer-cdn.tcgplayer.com/product/139163_200w.jpg,2,1989,https://cpt.tcgcsv.com/hH72,2017-09-28T16:54:19.063,1,"If this card is in your GY: You can discard 1 ""Vendread"" card; Special Summon this card, but banish it when it leaves the field. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Houndhorde"" once per turn.
<br>• Once per turn (Quick Effect): You can target 1 Spell/Trap your opponent controls; banish it.",0.23,0.53,1.66,0.52,0.6,Unlimited,COTD-EN000,Rare,DARK,Zombie,Effect Monster,0,2100,,
139163,Vendread Houndhorde,Vendread Houndhorde,https://tcgplayer-cdn.tcgplayer.com/product/139163_200w.jpg,2,1989,https://cpt.tcgcsv.com/hH72,2017-09-28T16:54:19.063,1,"If this card is in your GY: You can discard 1 ""Vendread"" card; Special Summon this card, but banish it when it leaves the field. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Houndhorde"" once per turn.
<br>• Once per turn (Quick Effect): You can target 1 Spell/Trap your opponent controls; banish it.",0.15,0.49,1.98,0.47,0.58,1st Edition,COTD-EN000,Rare,DARK,Zombie,Effect Monster,0,2100,,
139164,Vendread Houndhorde (COTD-ENSP1),Vendread Houndhorde COTD ENSP1,https://tcgplayer-cdn.tcgplayer.com/product/139164_200w.jpg,2,1989,https://cpt.tcgcsv.com/jH72,2022-11-19T12:21:59.197,1,"If this card is in your GY: You can discard 1 ""Vendread"" card; Special Summon this card, but banish it when it leaves the field. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Houndhorde"" once per turn.
<br>• Once per turn (Quick Effect): You can target 1 Spell/Trap your opponent controls; banish it.",0.35,0.76,2.99,0.51,,Limited,COTD-ENSP1,Ultra Rare,DARK,Zombie,Effect Monster,0,2100,,
139165,Cyberse Wizard,Cyberse Wizard,https://tcgplayer-cdn.tcgplayer.com/product/139165_200w.jpg,2,1989,https://cpt.tcgcsv.com/kH72,2024-07-26T16:51:21.013,1,"Once per turn: You can target 1 Attack Position opponent's monster; change it to Defense Position, and if you do, for the rest of this turn, your monsters cannot attack, except to attack that monster, and if your Cyberse monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.03,0.25,1.34,0.21,0.11,Unlimited,COTD-EN001,Super Rare,LIGHT,Cyberse,Effect Monster,1800,800,,
139165,Cyberse Wizard,Cyberse Wizard,https://tcgplayer-cdn.tcgplayer.com/product/139165_200w.jpg,2,1989,https://cpt.tcgcsv.com/kH72,2024-07-26T16:51:21.013,1,"Once per turn: You can target 1 Attack Position opponent's monster; change it to Defense Position, and if you do, for the rest of this turn, your monsters cannot attack, except to attack that monster, and if your Cyberse monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.05,0.25,1.56,0.13,,1st Edition,COTD-EN001,Super Rare,LIGHT,Cyberse,Effect Monster,1800,800,,
139166,Backup Secretary,Backup Secretary,https://tcgplayer-cdn.tcgplayer.com/product/139166_200w.jpg,2,1989,https://cpt.tcgcsv.com/lH72,2017-09-28T16:25:30.133,1,"If you control a Cyberse monster, you can Special Summon this card (from your hand). You can only Special Summon ""Backup Secretary"" once per turn this way.",0.02,0.21,1.49,0.11,,1st Edition,COTD-EN002,Common,LIGHT,Cyberse,Effect Monster,1200,800,,
139166,Backup Secretary,Backup Secretary,https://tcgplayer-cdn.tcgplayer.com/product/139166_200w.jpg,2,1989,https://cpt.tcgcsv.com/lH72,2017-09-28T16:25:30.133,1,"If you control a Cyberse monster, you can Special Summon this card (from your hand). You can only Special Summon ""Backup Secretary"" once per turn this way.",0.04,0.22,1.35,0.21,,Unlimited,COTD-EN002,Common,LIGHT,Cyberse,Effect Monster,1200,800,,
139167,Stack Reviver,Stack Reviver,https://tcgplayer-cdn.tcgplayer.com/product/139167_200w.jpg,2,1989,https://cpt.tcgcsv.com/mH72,2017-09-28T16:49:29.76,1,"If this card is used as material for a Link Summon: You can target 1 other Level 4 or lower Cyberse monster in your GY, that was used as material for that Link Summon; Special Summon it in Defense Position. You can only use this effect of ""Stack Reviver"" once per Duel.",0.01,0.2,1.49,0.19,,Unlimited,COTD-EN003,Common,DARK,Cyberse,Effect Monster,100,600,,
