productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
119119,Rise of the True Dragons Structure Deck,Rise of the True Dragons Structure Deck,https://tcgplayer-cdn.tcgplayer.com/product/119119_200w.jpg,2,1802,https://cpt.tcgcsv.com/pGZ,2021-10-18T13:23:26.387,1,33.95,43.48,53.0,33.36,,Normal,,,,,,,,
120288,Arkbrave Dragon,Arkbrave Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120288_200w.jpg,2,1802,https://cpt.tcgcsv.com/N7-,2022-06-03T11:54:10.777,1,0.07,0.32,7.0,0.29,,1st Edition,SR02-EN000,Ultra Rare,LIGHT,Dragon,Effect Monster,2400,2000,"If this card is Special Summoned from the Graveyard: You can banish as many face-up Spell/Trap Cards your opponent controls as possible, and if you do, this card gains 200 ATK and DEF for each card banished. Once per turn, during the Standby Phase, if this card is in the Graveyard because it was sent there last turn: You can target 1 Level 7 or 8 Dragon-Type monster in your Graveyard, except ""Arkbrave Dragon""; Special Summon it."
120289,Divine Dragon Lord Felgrand,Divine Dragon Lord Felgrand,https://tcgplayer-cdn.tcgplayer.com/product/120289_200w.jpg,2,1802,https://cpt.tcgcsv.com/P7-,2016-07-14T18:49:59.437,1,0.3,0.62,5.0,0.61,,1st Edition,SR02-EN001,Ultra Rare,LIGHT,Dragon,Effect Monster,2800,2800,"If this card is Special Summoned from the Graveyard: You can target 1 monster your opponent controls or in their Graveyard; banish it, and if you do, this card gains ATK and DEF equal to the banished monster's original Level/Rank x 100. If this card destroys an opponent's monster by battle: You can target 1 Level 7 or 8 Dragon-Type monster in the Graveyard, except ""Divine Dragon Lord Felgrand""; Special Summon it to your field."
120290,Dragon Knight of Creation,Dragon Knight of Creation,https://tcgplayer-cdn.tcgplayer.com/product/120290_200w.jpg,2,1802,https://cpt.tcgcsv.com/Q7-,2016-07-14T18:50:02.09,1,0.1,0.32,2.5,0.3,0.2,1st Edition,SR02-EN002,Super Rare,LIGHT,Dragon,Effect Monster,1800,600,"Increase this card's Level by 4 during your opponent's turn only. When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can send 1 Level 7 or 8 Dragon-Type monster from your Deck to the Graveyard. You can send 1 card from your hand to the Graveyard, then target 1 Level 7 or 8 Dragon-Type monster in your Graveyard; send this card to the Graveyard, and if you do, Special Summon that monster. You can only use this effect of ""Dragon Knight of Creation"" once per turn."
120291,Paladin of Felgrand,Paladin of Felgrand,https://tcgplayer-cdn.tcgplayer.com/product/120291_200w.jpg,2,1802,https://cpt.tcgcsv.com/R7-,2016-07-14T18:52:57.787,1,0.08,0.25,1.49,0.16,,1st Edition,SR02-EN003,Common,LIGHT,Warrior,Effect Monster,1700,300,"If this card is Normal or Special Summoned: You can equip 1 Level 7 or 8 Dragon-Type monster from your hand or Deck to this card. This card is unaffected by other monsters' effects, while equipped with an Equip Card. You can Tribute 1 monster and this card, then target 1 Level 7 or 8 Dragon-Type monster in your Graveyard; Special Summon it."
120292,Guardian of Felgrand,Guardian of Felgrand,https://tcgplayer-cdn.tcgplayer.com/product/120292_200w.jpg,2,1802,https://cpt.tcgcsv.com/S7-,2016-07-14T18:50:33.24,1,0.11,0.25,1.49,0.16,,1st Edition,SR02-EN004,Common,LIGHT,Warrior,Effect Monster,500,500,"If this card is Normal or Special Summoned: You can equip 1 Level 7 or 8 Dragon-Type monster from your hand or Graveyard to this card. This card gains ATK and DEF equal to half the ATK and DEF of the monster equipped to it by this effect. You can Tribute 1 monster and this card, then target 1 Level 7 or 8 Dragon-Type monster in your Graveyard; Special Summon it."
120293,Felgrand Dragon,Felgrand Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120293_200w.jpg,2,1802,https://cpt.tcgcsv.com/T7-,2016-07-14T18:50:28.027,1,0.08,0.25,1.49,0.13,,1st Edition,SR02-EN005,Common,LIGHT,Dragon,Effect Monster,2800,2800,"This monster cannot be Special Summoned except from the Graveyard, and only if it was sent there from the field. When this card is Special Summoned, select 1 monster in your Graveyard. This card gains ATK equal to the Level of that monster x 200."
120294,Darkblaze Dragon,Darkblaze Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120294_200w.jpg,2,1802,https://cpt.tcgcsv.com/V7-,2016-07-14T18:49:49.95,1,0.06,0.25,1.49,0.14,,1st Edition,SR02-EN006,Common,FIRE,Dragon,Effect Monster,1200,1000,"When this card is Special Summoned from the Graveyard, its ATK and DEF increase to become twice its original ATK and DEF. When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the ATK of the destroyed monster."
120295,Herald of Creation,Herald of Creation,https://tcgplayer-cdn.tcgplayer.com/product/120295_200w.jpg,2,1802,https://cpt.tcgcsv.com/W7-,2016-07-14T18:51:55.687,1,0.09,0.23,2.5,0.16,,1st Edition,SR02-EN007,Common,LIGHT,Spellcaster,Effect Monster,1800,600,"Once per turn: You can discard 1 card, then target 1 Level 7 or higher monster in your Graveyard; add that target to your hand."
120296,Decoy Dragon,Decoy Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120296_200w.jpg,2,1802,https://cpt.tcgcsv.com/X7-,2016-07-14T18:49:56.627,1,0.1,0.3,1.99,0.24,,1st Edition,SR02-EN008,Common,FIRE,Dragon,Effect Monster,300,200,"When this card is selected as an attack target by your opponent's monster, select 1 Level 7 or higher Dragon-Type monster from your Graveyard, Special Summon it and switch the attack target to that monster."
120297,Red-Eyes Darkness Metal Dragon,Red Eyes Darkness Metal Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120297_200w.jpg,2,1802,https://cpt.tcgcsv.com/Z7-,2016-07-14T18:52:53.74,1,0.19,0.5,3.44,0.4,,1st Edition,SR02-EN009,Common,DARK,Dragon,Effect Monster,2800,2400,"You can Special Summon this card (from your hand) by banishing 1 Dragon-Type monster you control. Once per turn: You can Special Summon 1 Dragon-Type monster from your hand or Graveyard, except ""Red-Eyes Darkness Metal Dragon""."
120298,Red-Eyes Wyvern,Red Eyes Wyvern,https://tcgplayer-cdn.tcgplayer.com/product/120298_200w.jpg,2,1802,https://cpt.tcgcsv.com/-7-,2016-07-14T18:52:52.08,1,1.39,2.14,9.99,2.32,,1st Edition,SR02-EN010,Common,WIND,Dragon,Effect Monster,1800,1600,"During your End Phase, if you did not Normal Summon/Set a monster this turn: You can banish this card from your Graveyard; Special Summon 1 ""Red-Eyes"" monster from your Graveyard, except ""Red-Eyes B. Chick""."
120299,White Night Dragon,White Night Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120299_200w.jpg,2,1802,https://cpt.tcgcsv.com/_7-,2016-07-14T18:54:24.417,1,0.21,0.31,1.47,0.27,,1st Edition,SR02-EN011,Common,WATER,Dragon,Effect Monster,3000,2500,"During either player's turn, when a Spell/Trap Card that targets this card is activated: Negate the activation, and if you do, destroy it. When a face-up monster you control is targeted for an attack: You can send 1 Spell/Trap Card you control to the Graveyard; change the target to this card."
120300,Darkstorm Dragon,Darkstorm Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120300_200w.jpg,2,1802,https://cpt.tcgcsv.com/08-,2016-07-14T18:49:53.063,1,0.04,0.25,2.5,0.13,,1st Edition,SR02-EN012,Common,DARK,Dragon,Effect Monster,2700,2500,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> Once per turn: You can send 1 face-up Spell/Trap Card you control to the Graveyard; destroy all Spell and Trap Cards on the field."
120301,Armed Protector Dragon,Armed Protector Dragon,https://tcgplayer-cdn.tcgplayer.com/product/120301_200w.jpg,2,1802,https://cpt.tcgcsv.com/28-,2016-07-14T18:49:29.86,1,0.04,0.22,1.49,0.06,,1st Edition,SR02-EN013,Common,LIGHT,Dragon,Effect Monster,2000,2800,Face-up Equip Cards you control cannot be destroyed by card effects. This card gains 500 ATK for each Equip Card equipped to this card.
120302,Evilswarm Zahak,Evilswarm Zahak,https://tcgplayer-cdn.tcgplayer.com/product/120302_200w.jpg,2,1802,https://cpt.tcgcsv.com/38-,2016-07-14T18:50:25.703,1,0.04,0.22,1.49,0.15,,1st Edition,SR02-EN014,Common,DARK,Dragon,Effect Monster,1850,850,"When this face-up card you control is destroyed by your opponent's card (either by battle, and it was face-up at the start of the Damage Step, or by card effect) and sent to your Graveyard: Target 1 Special Summoned Level 5 or higher monster on the field; destroy that target."
