productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
25332,Magical Arm Shield,Magical Arm Shield,https://tcgplayer-cdn.tcgplayer.com/product/25332_200w.jpg,2,340,https://cpt.tcgcsv.com/G8d,2014-07-14T13:57:45.24,1,TP8-EN001,Ultra Rare,TRAP,Normal Trap,0,0,"You can only activate this card when your opponent declares an attack. Take control of 1 of your opponent''s face-up monsters, except the attacking monster, and this monster is attacked instead. At the end of the Battle Phase, return control of this monster to your opponent.",124.98,144.9,194.94,144.92,,Unlimited,
25333,Harpie's Feather Duster,Harpies Feather Duster,https://tcgplayer-cdn.tcgplayer.com/product/25333_200w.jpg,2,340,https://cpt.tcgcsv.com/H8d,2014-07-14T13:57:23.77,1,TP8-EN002,Super Rare,SPELL,Normal Spell,0,0,Destroy all of your opponent''s Spell and Trap Cards on the field.,599.99,599.99,1999.99,404.85,,Unlimited,
25334,Slate Warrior,Slate Warrior,https://tcgplayer-cdn.tcgplayer.com/product/25334_200w.jpg,2,340,https://cpt.tcgcsv.com/J8d,2014-07-14T13:59:19.553,1,TP8-EN003,Super Rare,WIND,Effect Monster,1900,400,FLIP: Increase the ATK and DEF of this card by 500 points. The ATK and DEF of a monster that destroys this card as a result of battle is decreased by 500 points.,29.7,47.95,89.99,27.64,,Unlimited,Fiend
25335,Dunames Dark Witch,Dunames Dark Witch,https://tcgplayer-cdn.tcgplayer.com/product/25335_200w.jpg,2,340,https://cpt.tcgcsv.com/K8d,2014-07-14T13:55:28.63,1,TP8-EN004,Super Rare,LIGHT,Normal Monster,1800,1050,"Even when all odds are against this brave fairy, she will press onwards in battle and never retreat.",72.99,375.0,799.99,189.95,,Unlimited,Fairy
25336,Garma Sword,Garma Sword,https://tcgplayer-cdn.tcgplayer.com/product/25336_200w.jpg,2,340,https://cpt.tcgcsv.com/L8d,2014-07-14T13:55:50.183,1,TP8-EN005,Super Rare,DARK,Ritual Monster,2550,2150,"This monster can only be Ritual Summoned with the Ritual Spell Card, Garma Sword Oath.",374.98,387.49,474.99,289.99,,Unlimited,Warrior
25337,Zaborg the Thunder Monarch,Zaborg the Thunder Monarch,https://tcgplayer-cdn.tcgplayer.com/product/25337_200w.jpg,2,340,https://cpt.tcgcsv.com/M8d,2014-07-14T14:01:36.913,1,TP8-EN006,Rare,LIGHT,Effect Monster,2400,1000,"When this card is Tribute Summoned, destroy 1 monster on the field.",3.25,4.51,13.99,10.0,,Unlimited,Thunder
25338,Granmarg the Rock Monarch,Granmarg the Rock Monarch,https://tcgplayer-cdn.tcgplayer.com/product/25338_200w.jpg,2,340,https://cpt.tcgcsv.com/N8d,2014-07-14T13:57:07.24,1,TP8-EN007,Rare,EARTH,Effect Monster,2400,1000,"When this card is Tribute Summoned, destroy 1 face-down card on the field.",2.17,2.41,2.98,2.83,,Unlimited,Rock
25339,Mobius the Frost Monarch,Mobius the Frost Monarch,https://tcgplayer-cdn.tcgplayer.com/product/25339_200w.jpg,2,340,https://cpt.tcgcsv.com/P8d,2014-07-14T13:58:17.677,1,TP8-EN008,Rare,WATER,Effect Monster,2400,1000,"When this card is Tribute Summoned, you can destroy up to 2 Spell or Trap Cards on the field.",5.4,9.99,12.99,5.4,,Unlimited,Aqua
25340,Thestalos the Firestorm Monarch,Thestalos the Firestorm Monarch,https://tcgplayer-cdn.tcgplayer.com/product/25340_200w.jpg,2,340,https://cpt.tcgcsv.com/Q8d,2014-07-14T14:00:06.143,1,TP8-EN009,Rare,FIRE,Effect Monster,2400,1000,"When this card is Tribute Summoned, discard 1 random card from your opponent''s hand to the Graveyard. If the discarded card was a Monster Card, inflict damage to your opponent''s Life Points equal to the Level of the monster x 100 points.",3.94,5.24,10.0,4.27,,Unlimited,Pyro
25341,Garma Sword Oath,Garma Sword Oath,https://tcgplayer-cdn.tcgplayer.com/product/25341_200w.jpg,2,340,https://cpt.tcgcsv.com/R8d,2014-07-14T13:56:21.01,1,TP8-EN010,Common,SPELL,Normal Spell,0,0,This card is used to Ritual Summon Garma Sword. You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.,0.47,0.74,1.47,0.57,,Unlimited,
