productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
96886,Advanced Ritual Art,Advanced Ritual Art,https://tcgplayer-cdn.tcgplayer.com/product/96886_200w.jpg,2,1523,https://cpt.tcgcsv.com/LMN,2018-06-11T13:16:51.3,1,PGL2-EN050,Gold Rare,SPELL,Normal Spell,Select 1 Ritual Monster in your hand. Send Normal Monsters from your Deck to the Graveyard whose total Levels are equal to that Ritual Monster's. Ritual Summon a card with the name of the selected Ritual Monster from your hand.,0.3,0.5,3.87,0.46,,Unlimited,,,
96886,Advanced Ritual Art,Advanced Ritual Art,https://tcgplayer-cdn.tcgplayer.com/product/96886_200w.jpg,2,1523,https://cpt.tcgcsv.com/LMN,2018-06-11T13:16:51.3,1,PGL2-EN050,Gold Rare,SPELL,Normal Spell,Select 1 Ritual Monster in your hand. Send Normal Monsters from your Deck to the Graveyard whose total Levels are equal to that Ritual Monster's. Ritual Summon a card with the name of the selected Ritual Monster from your hand.,0.4,0.72,5.13,0.44,,1st Edition,,,
96887,"Armades, Keeper of Boundaries",Armades Keeper of Boundaries,https://tcgplayer-cdn.tcgplayer.com/product/96887_200w.jpg,2,1523,https://cpt.tcgcsv.com/MMN,2018-06-11T13:16:58.247,1,PGL2-EN043,Gold Rare,LIGHT,Synchro/Effect Monster,"1 Tuner + 1 or more non-Tuner monsters // If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.",0.45,0.65,1.98,0.51,,Unlimited,Fiend,2300,1500
96887,"Armades, Keeper of Boundaries",Armades Keeper of Boundaries,https://tcgplayer-cdn.tcgplayer.com/product/96887_200w.jpg,2,1523,https://cpt.tcgcsv.com/MMN,2018-06-11T13:16:58.247,1,PGL2-EN043,Gold Rare,LIGHT,Synchro/Effect Monster,"1 Tuner + 1 or more non-Tuner monsters // If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.",0.45,0.86,4.99,0.78,,1st Edition,Fiend,2300,1500
96888,Blackwing - Gale the Whirlwind,Blackwing Gale the Whirlwind,https://tcgplayer-cdn.tcgplayer.com/product/96888_200w.jpg,2,1523,https://cpt.tcgcsv.com/NMN,2023-04-05T04:23:14.093,1,PGL2-EN073,Gold Rare,DARK,Tuner/Effect Monster,"If you control a Blackwing monster other than Blackwing - Gale the Whirlwind, you can Special Summon this card from your hand. Once per turn, you can halve the ATK and DEF of 1 face-up monster your opponent controls.",0.39,0.87,4.49,0.48,,Unlimited,Winged Beast,1300,400
96888,Blackwing - Gale the Whirlwind,Blackwing Gale the Whirlwind,https://tcgplayer-cdn.tcgplayer.com/product/96888_200w.jpg,2,1523,https://cpt.tcgcsv.com/NMN,2023-04-05T04:23:14.093,1,PGL2-EN073,Gold Rare,DARK,Tuner/Effect Monster,"If you control a Blackwing monster other than Blackwing - Gale the Whirlwind, you can Special Summon this card from your hand. Once per turn, you can halve the ATK and DEF of 1 face-up monster your opponent controls.",0.19,0.99,15.0,0.46,,1st Edition,Winged Beast,1300,400
96889,Blue-Eyes White Dragon,Blue Eyes White Dragon,https://tcgplayer-cdn.tcgplayer.com/product/96889_200w.jpg,2,1523,https://cpt.tcgcsv.com/PMN,2018-06-11T13:17:10.247,1,PGL2-EN080,Gold Rare,LIGHT,Normal Monster,,2.69,3.4,4.99,3.46,,Unlimited,Dragon,3000,2500
96889,Blue-Eyes White Dragon,Blue Eyes White Dragon,https://tcgplayer-cdn.tcgplayer.com/product/96889_200w.jpg,2,1523,https://cpt.tcgcsv.com/PMN,2018-06-11T13:17:10.247,1,PGL2-EN080,Gold Rare,LIGHT,Normal Monster,,1.99,5.13,14.99,4.79,14.99,1st Edition,Dragon,3000,2500
96890,Book of Moon,Book of Moon,https://tcgplayer-cdn.tcgplayer.com/product/96890_200w.jpg,2,1523,https://cpt.tcgcsv.com/QMN,2018-06-11T13:17:17.903,1,PGL2-EN049,Gold Rare,SPELL,Normal Spell,Target 1 face-up monster on the field; change that target to face-down Defense Position.,0.5,1.0,5.0,0.88,,Unlimited,,,
96890,Book of Moon,Book of Moon,https://tcgplayer-cdn.tcgplayer.com/product/96890_200w.jpg,2,1523,https://cpt.tcgcsv.com/QMN,2018-06-11T13:17:17.903,1,PGL2-EN049,Gold Rare,SPELL,Normal Spell,Target 1 face-up monster on the field; change that target to face-down Defense Position.,0.46,1.02,9.94,1.03,,1st Edition,,,
96891,Bujin Yamato,Bujin Yamato,https://tcgplayer-cdn.tcgplayer.com/product/96891_200w.jpg,2,1523,https://cpt.tcgcsv.com/RMN,2018-06-11T13:17:23.797,1,PGL2-EN035,Gold Rare,LIGHT,Effect Monster,"Once per turn, during your End Phase: You can add 1 ""Bujin"" monster from your Deck to your hand, then send 1 card from your hand to your Graveyard. You can only control 1 ""Bujin Yamato"".",0.39,0.69,1.96,0.45,,Unlimited,Beast-Warrior,1800,200
96891,Bujin Yamato,Bujin Yamato,https://tcgplayer-cdn.tcgplayer.com/product/96891_200w.jpg,2,1523,https://cpt.tcgcsv.com/RMN,2018-06-11T13:17:23.797,1,PGL2-EN035,Gold Rare,LIGHT,Effect Monster,"Once per turn, during your End Phase: You can add 1 ""Bujin"" monster from your Deck to your hand, then send 1 card from your hand to your Graveyard. You can only control 1 ""Bujin Yamato"".",0.18,0.74,5.0,0.47,,1st Edition,Beast-Warrior,1800,200
96892,Call of the Haunted,Call of the Haunted,https://tcgplayer-cdn.tcgplayer.com/product/96892_200w.jpg,2,1523,https://cpt.tcgcsv.com/SMN,2018-06-11T13:17:28.423,1,PGL2-EN090,Gold Rare,TRAP,Normal Trap,"Activate this card by targeting 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.",0.48,0.93,2.44,0.77,,Unlimited,,,
96892,Call of the Haunted,Call of the Haunted,https://tcgplayer-cdn.tcgplayer.com/product/96892_200w.jpg,2,1523,https://cpt.tcgcsv.com/SMN,2018-06-11T13:17:28.423,1,PGL2-EN090,Gold Rare,TRAP,Normal Trap,"Activate this card by targeting 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.",0.65,0.99,4.99,0.97,,1st Edition,,,
