productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
152367,Wave of Light Structure Deck,Wave of Light Structure Deck,https://tcgplayer-cdn.tcgplayer.com/product/152367_200w.jpg,2,2146,https://cpt.tcgcsv.com/mZd2,2021-10-18T13:23:18.67,1,"Each Wave of Light Structure Deck contains:
<br>1 Preconstructed Deck of 41 cards
<br>2 Ultra Rares
<br>3 Super Rares
<br>36 Commons
<br>1 Common Token
<br>1 Beginner's Guide
<br>1 Double-sided Playmat/Dueling Guide",14.99,19.99,25.99,15.7,,Normal,,,,,,,
155986,Token: Synthetic Seraphim,Token Synthetic Seraphim,https://tcgplayer-cdn.tcgplayer.com/product/155986_200w.jpg,2,2146,https://cpt.tcgcsv.com/Lpg2,2025-05-15T20:30:51.51,1,"This card can be used as a ""Synthetic Seraphim Token"".
<br>*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",0.01,0.25,1.49,0.25,,1st Edition,SR05-ENTKN,Common,LIGHT,Fairy,Token Monster,300,300
155987,Eva,Eva,https://tcgplayer-cdn.tcgplayer.com/product/155987_200w.jpg,2,2146,https://cpt.tcgcsv.com/Mpg2,2025-05-15T20:30:51.557,1,"If this card is sent to the GY: You can banish up to 2 other LIGHT Fairy monsters from your field and/or GY; add from your Deck to your hand, Level 2 or lower LIGHT Fairy monsters with different names, except ""Eva"", equal to the number of monsters banished this way. You can only use this effect of ""Eva"" once per turn.",0.4,1.0,9.99,0.8,,1st Edition,SR05-EN000,Ultra Rare,LIGHT,Fairy,Effect Monster,500,200
155988,Sacred Arch-Airknight Parshath,Sacred Arch Airknight Parshath,https://tcgplayer-cdn.tcgplayer.com/product/155988_200w.jpg,2,2146,https://cpt.tcgcsv.com/Npg2,2025-05-15T20:30:51.607,1,"If you activate a Counter Trap Card, OR if you negate the activation of a Spell/Trap Card, or monster effect (except during the Damage Step): You can banish 2 other Fairy monsters from your hand, field and/or GY; Special Summon this card from the GY (if it was there when you activated/negated) or hand (even if not). If this card attacks a Defense Position monster, inflict piercing battle damage. When this card inflicts battle damage to your opponent: You can add 1 ""Parshath"" card or 1 Counter Trap from your Deck to your hand.",0.1,0.35,2.99,0.33,,1st Edition,SR05-EN001,Ultra Rare,LIGHT,Fairy,Effect Monster,2800,2300
155992,"Minerva, Scholar of the Sky",Minerva Scholar of the Sky,https://tcgplayer-cdn.tcgplayer.com/product/155992_200w.jpg,2,2146,https://cpt.tcgcsv.com/Spg2,2025-05-15T20:30:51.653,1,"Each time a Counter Trap Card is activated, this card gains 500 ATK immediately after it resolves, also, if ""The Sanctuary in the Sky"" is on the field, add 1 Counter Trap with a different name from that activated card from your GY to your hand.",0.15,0.29,0.99,0.27,,1st Edition,SR05-EN002,Common,LIGHT,Fairy,Effect Monster,1700,400
155993,Power Angel Valkyria,Power Angel Valkyria,https://tcgplayer-cdn.tcgplayer.com/product/155993_200w.jpg,2,2146,https://cpt.tcgcsv.com/Tpg2,2025-05-15T20:30:51.717,1,"If you negate the activation of a Spell/Trap Card, or monster effect: Add 1 LIGHT Fairy monster from your Deck to your hand. You can only use this effect of ""Power Angel Valkyria"" once per turn.",0.14,0.4,5.0,0.33,,1st Edition,SR05-EN003,Super Rare,LIGHT,Fairy,Effect Monster,1800,1050
155994,"Neo-Parshath, the Sky Paladin",Neo Parshath the Sky Paladin,https://tcgplayer-cdn.tcgplayer.com/product/155994_200w.jpg,2,2146,https://cpt.tcgcsv.com/Vpg2,2018-01-22T15:25:40.417,1,"You can Special Summon this card (from your hand) by Tributing 1 ""Airknight Parshath"" you control. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card inflicts Battle Damage to your opponent: Draw 1 card. While ""The Sanctuary in the Sky"" is on the field and your Life Points are higher than your opponent's, this card gains ATK and DEF equal to the difference in Life Points.",0.07,0.24,1.49,0.21,0.21,1st Edition,SR05-EN004,Common,LIGHT,Fairy,Effect Monster,2300,2000
155995,Airknight Parshath,Airknight Parshath,https://tcgplayer-cdn.tcgplayer.com/product/155995_200w.jpg,2,2146,https://cpt.tcgcsv.com/Wpg2,2025-05-15T20:30:51.763,1,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. When this card inflicts battle damage to your opponent: Draw 1 card.",0.11,0.4,2.0,0.21,,1st Edition,SR05-EN005,Common,LIGHT,Fairy,Effect Monster,1900,1400
155996,"Meltiel, Sage of the Sky",Meltiel Sage of the Sky,https://tcgplayer-cdn.tcgplayer.com/product/155996_200w.jpg,2,2146,https://cpt.tcgcsv.com/Xpg2,2023-01-24T09:14:47.003,1,"Each time a Counter Trap Card is activated, gain 1000 Life Points, and if ""The Sanctuary in the Sky"" is face-up on the field, destroy 1 card your opponent controls.",0.1,0.25,1.99,0.27,0.21,1st Edition,SR05-EN006,Common,LIGHT,Fairy,Effect Monster,1600,1200
155997,Harvest Angel of Wisdom,Harvest Angel of Wisdom,https://tcgplayer-cdn.tcgplayer.com/product/155997_200w.jpg,2,2146,https://cpt.tcgcsv.com/Zpg2,2025-05-15T20:30:51.81,1,"When this card is destroyed by battle and sent to the Graveyard, you can add 1 Counter Trap Card from your Graveyard to your hand.",0.08,0.22,1.49,0.19,,1st Edition,SR05-EN007,Common,LIGHT,Fairy,Effect Monster,1800,1000
