productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
174404,Droll & Lock Bird (UTR),Droll and Lock Bird UTR,https://tcgplayer-cdn.tcgplayer.com/product/174404_200w.jpg,2,2312,https://cpt.tcgcsv.com/6Np2,2023-08-04T15:48:44.607,1,OP08-EN001,Ultimate Rare,WIND,Spellcaster,Effect Monster,0,0,"During either player's turn, if your opponent adds a card(s) from their Deck to their hand (except during the Draw Phase): You can send this card from your hand to the Graveyard; for the rest of this turn, neither player can add a card(s) from their Deck to their hand.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",78.46,95.22,400.0,102.43,80.59,Unlimited,,
174405,Sky Striker Ace - Kagari (UTR),Sky Striker Ace Kagari UTR,https://tcgplayer-cdn.tcgplayer.com/product/174405_200w.jpg,2,2312,https://cpt.tcgcsv.com/7Np2,2023-08-04T15:49:04.987,1,OP08-EN002,Ultimate Rare,FIRE,Machine,Link/Effect Monster,1500,,"1 non-FIRE ""Sky Striker Ace"" monster
<br>If this card is Special Summoned: You can target 1 ""Sky Striker"" Spell in your GY; add it to your hand. Gains 100 ATK for each Spell in your GY. You can only Special Summon ""Sky Striker Ace - Kagari(s)"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",125.0,156.6,400.0,163.85,128.94,Unlimited,1,Top-Left
174406,Scapegoat (UTR),Scapegoat UTR,https://tcgplayer-cdn.tcgplayer.com/product/174406_200w.jpg,2,2312,https://cpt.tcgcsv.com/8Np2,2023-08-04T15:48:55.02,1,OP08-EN003,Ultimate Rare,SPELL,,Quick-Play Spell,,,"Special Summon 4 "" Sheep Tokens "" ( Beast / EARTH / Level 1 / ATK 0 / DEF 0) in Defense Position . They can not be Tributed for a Tribute Summon . You can not Summon other monsters the turn you activate this card (but you can Normal Set ).
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",26.07,33.77,199.0,27.45,,Unlimited,,
174407,"Ruin, Supreme Queen of Oblivion",Ruin Supreme Queen of Oblivion,https://tcgplayer-cdn.tcgplayer.com/product/174407_200w.jpg,2,2312,https://cpt.tcgcsv.com/9Np2,2023-02-20T19:40:16.47,1,OP08-EN004,Super Rare,LIGHT,Fairy,Ritual/Effect Monster,2900,3000,"You can Ritual Summon this card with ""Cycle of the World"". This card's name becomes ""Ruin, Queen of Oblivion"" while in the hand or on the field. While this card is Ritual Summoned on the field, Ritual Monsters you control can not be destroyed by card effects. If all monsters used to Ritual Summon this card were Ritual Monsters, it can make a second attack during each Battle Phase . If this card destroys an opponent 's monster by battle: You can inflict monster's original ATK.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.49,1.0,4.99,0.85,0.93,Unlimited,,
174408,"Demise, Supreme King of Armageddon",Demise Supreme King of Armageddon,https://tcgplayer-cdn.tcgplayer.com/product/174408_200w.jpg,2,2312,https://cpt.tcgcsv.com/bNp2,2019-04-22T19:41:23.253,1,OP08-EN005,Super Rare,DARK,Fiend,Ritual/Effect Monster,3000,3000,"You can Ritual Summon this card with ""Cycle of the World"". This card's name becomes ""Demise, King of Armageddon"" while in the hand or on the field. While this Ritual Summoned card is on the field, your Ritual Monsters cannot be destroyed by battle. If all monsters used to Ritual Summon this card were Ritual Monsters, you do not pay LP to activate its effects. Once per turn: You can pay 2000 LP; destroy as many other cards on the field as possible, and if you do, inflict 200 damage to your opponent for each destroyed card they controlled.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.23,0.98,4.99,0.57,0.48,Unlimited,,
174409,Twin Triangle Dragon,Twin Triangle Dragon,https://tcgplayer-cdn.tcgplayer.com/product/174409_200w.jpg,2,2312,https://cpt.tcgcsv.com/cNp2,2019-04-22T19:47:49.333,1,OP08-EN006,Super Rare,DARK,Dragon,Link/Effect Monster,1200,,"2 Level 4 or lower Dragon monsters, except Tokens
<br>When this card is Link Summoned: You can pay 500 LP, then target 1 Level 5 or higher monster in your GY; Special Summon it to your zone this card points to, but it cannot attack this turn, also it has its effects negated.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.2,0.5,4.99,0.36,,Unlimited,2,Bottom;Right
174410,Underclock Taker,Underclock Taker,https://tcgplayer-cdn.tcgplayer.com/product/174410_200w.jpg,2,2312,https://cpt.tcgcsv.com/dNp2,2019-04-22T19:48:00.053,1,OP08-EN007,Super Rare,DARK,Cyberse,Link/Effect Monster,1000,,"2 Effect Monsters
<br>Once per turn: You can target 1 face-up monster this card points to, and 1 face-up monster your opponent controls; the opponent's target loses ATK equal to the ATK of the target this monster points to, until the end of this turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.35,9.99,0.19,,Unlimited,2,Left;Bottom
174411,Machine Duplication,Machine Duplication,https://tcgplayer-cdn.tcgplayer.com/product/174411_200w.jpg,2,2312,https://cpt.tcgcsv.com/fNp2,2022-12-10T16:17:36.663,1,OP08-EN008,Super Rare,SPELL,,Normal Spell,,,"Select 1 face-up Machine-Type monster you control with 500 or less ATK. You can Special Summon up to 2 cards with the same name from your Deck.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.99,1.97,14.99,1.69,,Unlimited,,
174412,Broken Bamboo Sword,Broken Bamboo Sword,https://tcgplayer-cdn.tcgplayer.com/product/174412_200w.jpg,2,2312,https://cpt.tcgcsv.com/gNp2,2019-04-22T19:41:12.037,1,OP08-EN009,Super Rare,SPELL,,Equip Spell,,,"The equipped monster gains 0 ATK.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.87,1.51,9.99,1.18,3.95,Unlimited,,
174413,Space Gift,Space Gift,https://tcgplayer-cdn.tcgplayer.com/product/174413_200w.jpg,2,2312,https://cpt.tcgcsv.com/hNp2,2019-04-22T19:47:02.113,1,OP08-EN010,Super Rare,SPELL,,Normal Spell,,,"Draw 1 card for each different ""Neo-Spacian"" name on the monsters you control.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.5,9.99,0.25,,Unlimited,,
