productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
26499,Cyber Dragon,Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26499_200w.jpg,2,196,https://cpt.tcgcsv.com/_Cd,2024-03-28T16:29:20.943,1,DP04-EN001,Rare,Light,Machine,Effect Monster,2100,1600,"If your opponent controls a monster and you control no monsters, you can Special Summon this card from your hand.",7.99,10.88,15.0,11.0,,Unlimited
26499,Cyber Dragon,Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26499_200w.jpg,2,196,https://cpt.tcgcsv.com/_Cd,2024-03-28T16:29:20.943,1,DP04-EN001,Rare,Light,Machine,Effect Monster,2100,1600,"If your opponent controls a monster and you control no monsters, you can Special Summon this card from your hand.",29.13,30.0,100.0,46.0,,1st Edition
26500,Cyber Barrier Dragon,Cyber Barrier Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26500_200w.jpg,2,196,https://cpt.tcgcsv.com/0Dd,2024-03-28T16:29:20.987,1,DP04-EN002,Rare,Light,Machine,Effect Monster,800,2800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Attack Reflector Unit"". While this card is in Attack Position, your opponent's first attack each turn is negated.",0.35,0.79,1.98,0.76,,Unlimited
26500,Cyber Barrier Dragon,Cyber Barrier Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26500_200w.jpg,2,196,https://cpt.tcgcsv.com/0Dd,2024-03-28T16:29:20.987,1,DP04-EN002,Rare,Light,Machine,Effect Monster,800,2800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Attack Reflector Unit"". While this card is in Attack Position, your opponent's first attack each turn is negated.",0.5,1.19,2.43,1.24,,1st Edition
26501,Cyber Laser Dragon,Cyber Laser Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26501_200w.jpg,2,196,https://cpt.tcgcsv.com/2Dd,2024-03-28T16:29:21.08,1,DP04-EN003,Rare,Light,Machine,Effect Monster,2400,1800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Photon Generator Unit"". Once per turn, you can destroy 1 monster with ATK or DEF greater than or equal to this card's ATK.",0.5,1.22,2.33,1.02,,Unlimited
26501,Cyber Laser Dragon,Cyber Laser Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26501_200w.jpg,2,196,https://cpt.tcgcsv.com/2Dd,2024-03-28T16:29:21.08,1,DP04-EN003,Rare,Light,Machine,Effect Monster,2400,1800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Photon Generator Unit"". Once per turn, you can destroy 1 monster with ATK or DEF greater than or equal to this card's ATK.",0.7,1.25,4.99,1.48,,1st Edition
26502,Proto-Cyber Dragon,Proto Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26502_200w.jpg,2,196,https://cpt.tcgcsv.com/3Dd,2024-03-28T16:29:21.127,1,DP04-EN004,Common,Light,Machine,Effect Monster,1100,600,"This card's name is treated as ""Cyber Dragon"" while it is face-up on the field.",0.05,0.26,1.36,0.27,,Unlimited
26502,Proto-Cyber Dragon,Proto Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26502_200w.jpg,2,196,https://cpt.tcgcsv.com/3Dd,2024-03-28T16:29:21.127,1,DP04-EN004,Common,Light,Machine,Effect Monster,1100,600,"This card's name is treated as ""Cyber Dragon"" while it is face-up on the field.",0.1,0.41,1.56,0.39,,1st Edition
26503,Cyber Kirin,Cyber Kirin,https://tcgplayer-cdn.tcgplayer.com/product/26503_200w.jpg,2,196,https://cpt.tcgcsv.com/5Dd,2024-03-28T16:29:21.173,1,DP04-EN005,Common,Light,Machine,Effect Monster,300,800,"By Tributing this card, any effect damage inflicted to you this turn becomes 0.",0.1,0.39,1.56,0.52,,Unlimited
26503,Cyber Kirin,Cyber Kirin,https://tcgplayer-cdn.tcgplayer.com/product/26503_200w.jpg,2,196,https://cpt.tcgcsv.com/5Dd,2024-03-28T16:29:21.173,1,DP04-EN005,Common,Light,Machine,Effect Monster,300,800,"By Tributing this card, any effect damage inflicted to you this turn becomes 0.",0.15,0.45,1.7,0.49,,1st Edition
26504,Cyber Phoenix,Cyber Phoenix,https://tcgplayer-cdn.tcgplayer.com/product/26504_200w.jpg,2,196,https://cpt.tcgcsv.com/6Dd,2024-03-28T16:29:21.203,1,DP04-EN006,Common,Fire,Machine,Effect Monster,1200,1600,"While this card is in face-up Attack Position, negate the effects of any Spell or Trap Card that targets 1 Machine-Type monster you control. When this face-up card attacks or is attacked, and it is destroyed by battle and sent to the Graveyard, you can draw 1 card.",0.12,0.25,1.51,,,Unlimited
