productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
487270,Dark Crisis Booster Pack (25th Anniversary Edition),Dark Crisis Booster Pack 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/487270_200w.jpg,2,23055,https://cpt.tcgcsv.com/qWV5,2023-04-21T04:04:56.53,1,"For years, you could only get your hands on these coveted packs as part of the Legendary Collection, but now, just in time to celebrate the 25th anniversary of the card game, they’re being made available as a standalone booster!
<br>
<br>Each Dark Crisis Booster Pack (25th Anniversary Edition) contains 9 cards.",8.65,10.5,11.95,9.91,,Normal,,,,,,,
487277,Vampire Lord,Vampire Lord,https://tcgplayer-cdn.tcgplayer.com/product/487277_200w.jpg,2,23055,https://cpt.tcgcsv.com/zWV5,2023-04-25T19:10:18.417,1,"Each time this card inflicts Battle Damage to your opponent, declare 1 card type (Monster, Spell, or Trap). Your opponent selects 1 card of that type from his/her Deck and sends it to the Graveyard. Also, when this card is destroyed by your opponent''s card effect, it is Special Summoned to the field during your next Standby Phase.",5.0,6.6,54.99,6.93,17.98,Unlimited,DCR-EN000,Secret Rare,DARK,Zombie,Effect Monster,2000,1500
487278,Battle Footballer,Battle Footballer,https://tcgplayer-cdn.tcgplayer.com/product/487278_200w.jpg,2,23055,https://cpt.tcgcsv.com/BWV5,2024-07-26T17:16:09.94,1,A cyborg with high defense power. Originally it was invented for a football machine.,0.09,0.18,0.98,0.17,,Unlimited,DCR-EN001,Common,FIRE,Machine,Normal Monster,1000,2100
487279,Nin-Ken Dog,Nin Ken Dog,https://tcgplayer-cdn.tcgplayer.com/product/487279_200w.jpg,2,23055,https://cpt.tcgcsv.com/CWV5,2023-04-25T19:10:50.26,1,"A Ninja dog who has mastered extreme Ninjitsu. Through hard training, it learned the technique to metamorphose into a human being.",0.08,0.2,1.43,0.22,0.25,Unlimited,DCR-EN002,Common,WIND,Beast-Warrior,Normal Monster,1800,1000
487281,Acrobat Monkey,Acrobat Monkey,https://tcgplayer-cdn.tcgplayer.com/product/487281_200w.jpg,2,23055,https://cpt.tcgcsv.com/FWV5,2024-07-26T17:16:09.973,1,An autonomous monkey type robot which was developed with cutting-edge technology. It moves very acrobatically.,0.03,0.17,1.45,0.1,0.1,Unlimited,DCR-EN003,Common,EARTH,Machine,Normal Monster,1000,1800
487282,Arsenal Summoner,Arsenal Summoner,https://tcgplayer-cdn.tcgplayer.com/product/487282_200w.jpg,2,23055,https://cpt.tcgcsv.com/GWV5,2023-04-25T19:11:40.893,1,"FLIP: Select 1 card that includes Guardian in its card name from your Deck and add it to your hand. You cannot select Celtic Guardian, Winged Dragon, Guardian of the Fortress #1, Winged Dragon, Guardian of the Fortress #2, Guardian of the Labyrinth, or The Reliable Guardian.",0.19,0.38,5.8,0.39,0.65,Unlimited,DCR-EN004,Common,WIND,Spellcaster,Effect Monster,1600,1600
487284,Guardian Elma,Guardian Elma,https://tcgplayer-cdn.tcgplayer.com/product/487284_200w.jpg,2,23055,https://cpt.tcgcsv.com/JWV5,2023-04-25T19:11:54.193,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Butterfly Dagger - Elma on your side of the field. When this card is Summoned successfully, you can select 1 appropriate Equip Spell Card in your Graveyard and equip it to this card.",0.14,0.39,4.99,0.41,0.5,Unlimited,DCR-EN005,Common,WIND,Fairy,Effect Monster,1300,1200
487285,Guardian Ceal,Guardian Ceal,https://tcgplayer-cdn.tcgplayer.com/product/487285_200w.jpg,2,23055,https://cpt.tcgcsv.com/KWV5,2023-06-21T20:53:43.033,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Shooting Star Bow - Ceal on your side of the field. Send an Equip Spell Card on your side of the field equipped to this card to the Graveyard to destroy 1 monster on your opponent''s side of the field.",27.0,27.98,40.24,9.48,,Unlimited,DCR-EN006,Ultra Rare,FIRE,Pyro,Effect Monster,1700,1400
487286,Guardian Grarl,Guardian Grarl,https://tcgplayer-cdn.tcgplayer.com/product/487286_200w.jpg,2,23055,https://cpt.tcgcsv.com/LWV5,2023-04-25T19:12:25.82,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Gravity Axe - Grarl on your side of the field. If this is the only card in your hand, you can Special Summon it without offering Tributes.",16.48,19.97,37.44,19.03,26.94,Unlimited,DCR-EN007,Ultra Rare,EARTH,Dinosaur,Effect Monster,2500,1000
487287,Guardian Baou,Guardian Baou,https://tcgplayer-cdn.tcgplayer.com/product/487287_200w.jpg,2,23055,https://cpt.tcgcsv.com/MWV5,2023-04-25T19:12:36.877,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Wicked-Breaking Flamberge - Baou on your side of the field. Each time 1 of your opponent''s monster is destroyed and sent to the Graveyard in battle by this monster, increase the ATK of this card by 1000 points. Also negate the effect of an Effect Monster that is destroyed by this monster in battle.",0.16,0.37,0.99,0.45,0.39,Unlimited,DCR-EN008,Rare,DARK,Fiend,Effect Monster,800,400
487288,Guardian Kay'est,Guardian Kayest,https://tcgplayer-cdn.tcgplayer.com/product/487288_200w.jpg,2,23055,https://cpt.tcgcsv.com/NWV5,2024-07-26T17:16:10.097,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Rod os Silence - Kay''est on your side of the field. This card is unaffected by any Spell Cards and cannot be attacked by your opponent''s monsters.",0.04,0.25,0.98,0.27,0.26,Unlimited,DCR-EN009,Common,WATER,Sea Serpent,Effect Monster,1000,1800
487289,Guardian Tryce,Guardian Tryce,https://tcgplayer-cdn.tcgplayer.com/product/487289_200w.jpg,2,23055,https://cpt.tcgcsv.com/PWV5,2023-04-25T19:13:01.26,1,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a Twin Swords of Flashing Light - Tryce on your side of the field. When this card is destroyed and sent to the Graveyard, Special Summon the monster that was offered as a Tribute for this card.",0.16,0.44,4.99,0.56,0.42,Unlimited,DCR-EN010,Rare,LIGHT,Thunder,Effect Monster,1900,1700
