productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
33033,Fiend's Sanctuary,Fiends Sanctuary,https://tcgplayer-cdn.tcgplayer.com/product/33033_200w.jpg,2,153,https://cpt.tcgcsv.com/Hdh,2013-05-09T12:13:41.653,1,CP05-EN001,Ultra Rare,SPELL,Normal Spell,0,0,"Special Sumon 1 ""Metal Fiend Token"" (Fiend-Type/DARK/Level1/ATK 0/DEF 0). It cannot attack. When this Token battles, the opponent takes any Battle Damage its controller would have taken. Pay 1000 Life Points during each of your Standby Phases. If you do n",19.99,24.99,82.31,26.94,,Unlimited,
33034,Giant Germ,Giant Germ,https://tcgplayer-cdn.tcgplayer.com/product/33034_200w.jpg,2,153,https://cpt.tcgcsv.com/Jdh,2024-03-28T16:08:58.52,1,CP05-EN002,Super Rare,Dark,Effect Monster,1000,100,"When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. You can also Special Summon up to 2 ""Giant Germ"" from your Deck in face-up Attack Position.",72.98,86.49,114.99,29.92,,Unlimited,Fiend
33035,Magical Merchant,Magical Merchant,https://tcgplayer-cdn.tcgplayer.com/product/33035_200w.jpg,2,153,https://cpt.tcgcsv.com/Kdh,2024-03-28T16:08:58.63,1,CP05-EN003,Super Rare,Light,Effect Monster,200,700,FLIP: Pick up cards from the top of your Deck until you pick up a Spell or Trap Card. Add that card to your hand. Send the remaining cards to the Graveyard.,119.98,242.68,269.96,78.14,,Unlimited,Insect
33036,Wave-Motion Cannon,Wave Motion Cannon,https://tcgplayer-cdn.tcgplayer.com/product/33036_200w.jpg,2,153,https://cpt.tcgcsv.com/Ldh,2013-05-09T12:13:41.653,1,CP05-EN004,Super Rare,SPELL,Normal Spell,0,0,"During your Main Phase, you can send this card to the Graveyard to inflict 1000 damage to your opponent for each of your Standby Phases that have passed since this card was activated.",40.84,64.98,450.0,31.7,,Unlimited,
33037,Trap Dustshoot,Trap Dustshoot,https://tcgplayer-cdn.tcgplayer.com/product/33037_200w.jpg,2,153,https://cpt.tcgcsv.com/Mdh,2013-05-09T12:13:41.653,1,CP05-EN005,Super Rare,TRAP,Normal Trap,0,0,"You can only activate this card when your opponent has 4 or more cards in their hand. Look at your opponent's hand, then select 1 Monster Card and return it to its owner's Deck. Then shuffle the Deck.*",338.97,370.63,599.99,401.33,,Unlimited,
33038,Dark Necrofear,Dark Necrofear,https://tcgplayer-cdn.tcgplayer.com/product/33038_200w.jpg,2,153,https://cpt.tcgcsv.com/Ndh,2024-03-28T16:08:58.677,1,CP05-EN006,Rare,Dark,Effect Monster,2200,2800,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 3 Fiend-Type monsters in your Graveyard. If this card is destroyed by battle or by your opponent's card effect while it is a Monster Card, equip it to",0.3,0.67,1.61,0.48,,Unlimited,Fiend
33039,Blowback Dragon,Blowback Dragon,https://tcgplayer-cdn.tcgplayer.com/product/33039_200w.jpg,2,153,https://cpt.tcgcsv.com/Pdh,2024-03-28T16:08:58.723,1,CP05-EN007,Rare,Dark,Effect Monster,2300,1200,"Once per turn, you can toss a coin 3 times. If at least 2 of the results are Heads, destroy 1 card your opponent controls.",1.16,1.69,3.09,1.69,,Unlimited,Machine
33040,Dark Ruler Ha Des,Dark Ruler Ha Des,https://tcgplayer-cdn.tcgplayer.com/product/33040_200w.jpg,2,153,https://cpt.tcgcsv.com/Qdh,2024-03-28T16:08:58.91,1,CP05-EN008,Rare,Dark,Effect Monster,2450,1600,Negate the effects of Effect Monsters destroyed by battle with Fiend-Type monsters your control. This card cannot be Special Summoned from the Graveyard.,0.5,0.94,2.44,0.67,,Unlimited,Fiend
33041,Deck Devastation Virus,Deck Devastation Virus,https://tcgplayer-cdn.tcgplayer.com/product/33041_200w.jpg,2,153,https://cpt.tcgcsv.com/Rdh,2013-05-09T12:13:41.653,1,CP05-EN009,Rare,TRAP,Normal Trap,0,0,"Tribute 1 DARK monster with 2000 or more ATK. Check your opponent's hand, all monsters your opponent controls, and all cards they draw (unitl the end of your opponent's 3rd turn after this card's activation), and destroy all monsters with 1500 or less ATK",3.0,5.75,10.99,5.86,,Unlimited,
33042,Pulling the Rug,Pulling the Rug,https://tcgplayer-cdn.tcgplayer.com/product/33042_200w.jpg,2,153,https://cpt.tcgcsv.com/Sdh,2013-05-09T12:13:41.653,1,CP05-EN010,Rare,TRAP,Normal Trap,0,0,"Negate the activation and effect of an Effect Monster whose effect activated when a monster was Normal Summoned (even itself), and destroy that Effect Monster.",4.99,9.26,29.9,7.39,,Unlimited,
33043,Anti-Spell Fragrance,Anti Spell Fragrance,https://tcgplayer-cdn.tcgplayer.com/product/33043_200w.jpg,2,153,https://cpt.tcgcsv.com/Tdh,2013-05-09T12:13:41.653,1,CP05-EN011,Rare,TRAP,Normal Trap,0,0,"Both players must Set Spell Cards before activating them, and cannot activate them until their next turn.",1.07,2.98,7.26,1.41,,Unlimited,
33044,Amazon of the Seas,Amazon of the Seas,https://tcgplayer-cdn.tcgplayer.com/product/33044_200w.jpg,2,153,https://cpt.tcgcsv.com/Vdh,2024-03-28T16:08:58.99,1,CP05-EN012,Common,WATER,Normal Monster,1300,1400,,3.5,5.15,7.99,3.57,,Unlimited,Fish
