productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
110897,Breakers of Shadow Booster Box,Breakers of Shadow Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/110897_200w.jpg,2,1698,https://cpt.tcgcsv.com/ZmV,2016-01-05T20:36:43.953,1,139.99,159.74,239.95,139.99,,Normal,,,,,,,,
110898,Breakers of Shadow Booster Pack,Breakers of Shadow Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/110898_200w.jpg,2,1698,https://cpt.tcgcsv.com/-mV,2016-01-05T20:37:23.677,1,3.0,8.31,11.76,,,Normal,,,,,,,,
111098,Steel Cavalry of Dinon,Steel Cavalry of Dinon,https://tcgplayer-cdn.tcgplayer.com/product/111098_200w.jpg,2,1698,https://cpt.tcgcsv.com/-rV,2016-03-04T19:12:25.88,1,0.05,0.25,1.49,0.3,,1st Edition,BOSH-EN000,Rare,EARTH,Dinosaur,Pendulum/Effect Monster,1600,2600,"At the start of the Damage Step, if this card battles a Pendulum Monster: This card's ATK and DEF become half its current ATK and DEF until the end of the Damage Step."
111098,Steel Cavalry of Dinon,Steel Cavalry of Dinon,https://tcgplayer-cdn.tcgplayer.com/product/111098_200w.jpg,2,1698,https://cpt.tcgcsv.com/-rV,2016-03-04T19:12:25.88,1,0.06,0.25,1.49,0.1,,Unlimited,BOSH-EN000,Rare,EARTH,Dinosaur,Pendulum/Effect Monster,1600,2600,"At the start of the Damage Step, if this card battles a Pendulum Monster: This card's ATK and DEF become half its current ATK and DEF until the end of the Damage Step."
111099,Steel Cavalry of Dinon (BOSH-ENSP1),Steel Cavalry of Dinon BOSH ENSP1,https://tcgplayer-cdn.tcgplayer.com/product/111099_200w.jpg,2,1698,https://cpt.tcgcsv.com/_rV,2022-08-30T20:19:39.57,1,0.1,0.27,2.99,0.19,,Limited,BOSH-ENSP1,Ultra Rare,EARTH,Dinosaur,Pendulum/Effect Monster,1600,2600,"At the start of the Damage Step, if this card battles a Pendulum Monster: This card's ATK and DEF become half its current ATK and DEF until the end of the Damage Step."
111100,Tuning Magician,Tuning Magician,https://tcgplayer-cdn.tcgplayer.com/product/111100_200w.jpg,2,1698,https://cpt.tcgcsv.com/0sV,2016-03-04T19:35:02.88,1,0.01,0.45,2.0,0.28,,Unlimited,BOSH-EN001,Super Rare,DARK,Spellcaster,Tuner/Effect Monster,0,0,"If you have 2 ""Magician"" cards in your Pendulum Zones, while this card is in your hand or Graveyard: You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Tuning Magician"" once per turn. If this card is Normal or Special Summoned: Your opponent gains 400 LP, then you take 400 damage."
111100,Tuning Magician,Tuning Magician,https://tcgplayer-cdn.tcgplayer.com/product/111100_200w.jpg,2,1698,https://cpt.tcgcsv.com/0sV,2016-03-04T19:35:02.88,1,0.12,0.49,20.0,0.21,,1st Edition,BOSH-EN001,Super Rare,DARK,Spellcaster,Tuner/Effect Monster,0,0,"If you have 2 ""Magician"" cards in your Pendulum Zones, while this card is in your hand or Graveyard: You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Tuning Magician"" once per turn. If this card is Normal or Special Summoned: Your opponent gains 400 LP, then you take 400 damage."
111101,Timebreaker Magician,Timebreaker Magician,https://tcgplayer-cdn.tcgplayer.com/product/111101_200w.jpg,2,1698,https://cpt.tcgcsv.com/2sV,2016-03-04T19:16:28.86,1,0.07,0.29,1.49,0.18,,1st Edition,BOSH-EN002,Rare,DARK,Spellcaster,Pendulum/Effect Monster,1400,0,"<b>Pendulum Effect:</b>  Each turn, the first Pendulum Monster(s) you control that would be destroyed by an opponent's card effect, is not destroyed.
<br><b>Monster Effect:</b>  When this card is Pendulum Summoned from the hand (and no other cards are Pendulum Summoned at the same time): You can make this card's ATK become double its original ATK. Once per turn: You can target 1 monster on the field; banish both it and this card from the field, but return them in your next Standby Phase."
111101,Timebreaker Magician,Timebreaker Magician,https://tcgplayer-cdn.tcgplayer.com/product/111101_200w.jpg,2,1698,https://cpt.tcgcsv.com/2sV,2016-03-04T19:16:28.86,1,0.05,0.25,1.37,0.14,,Unlimited,BOSH-EN002,Rare,DARK,Spellcaster,Pendulum/Effect Monster,1400,0,"<b>Pendulum Effect:</b>  Each turn, the first Pendulum Monster(s) you control that would be destroyed by an opponent's card effect, is not destroyed.
<br><b>Monster Effect:</b>  When this card is Pendulum Summoned from the hand (and no other cards are Pendulum Summoned at the same time): You can make this card's ATK become double its original ATK. Once per turn: You can target 1 monster on the field; banish both it and this card from the field, but return them in your next Standby Phase."
111102,Performapal Monkeyboard,Performapal Monkeyboard,https://tcgplayer-cdn.tcgplayer.com/product/111102_200w.jpg,2,1698,https://cpt.tcgcsv.com/3sV,2016-03-04T18:56:48.88,1,0.37,0.5,2.0,0.45,,Unlimited,BOSH-EN003,Common,EARTH,,Pendulum/Effect Monster,1000,2400,"<b>Pendulum Effect:</b> Unless you have a ""Performapal"" card in your other Pendulum Zone, this card's Pendulum Scale becomes 4. During your Main Phase, if this card was activated this turn: You can add 1 Level 4 or lower ""Performapal"" monster from your Deck to your hand. You can only use this effect of ""Performapal Monkeyboard"" once per turn.
<br><b>Monster Effect:</b> You can discard this card; reveal 1 ""Performapal"" or ""Odd-Eyes"" monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned/Set)."
111102,Performapal Monkeyboard,Performapal Monkeyboard,https://tcgplayer-cdn.tcgplayer.com/product/111102_200w.jpg,2,1698,https://cpt.tcgcsv.com/3sV,2016-03-04T18:56:48.88,1,0.34,0.57,4.99,0.53,,1st Edition,BOSH-EN003,Common,EARTH,,Pendulum/Effect Monster,1000,2400,"<b>Pendulum Effect:</b> Unless you have a ""Performapal"" card in your other Pendulum Zone, this card's Pendulum Scale becomes 4. During your Main Phase, if this card was activated this turn: You can add 1 Level 4 or lower ""Performapal"" monster from your Deck to your hand. You can only use this effect of ""Performapal Monkeyboard"" once per turn.
<br><b>Monster Effect:</b> You can discard this card; reveal 1 ""Performapal"" or ""Odd-Eyes"" monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned/Set)."
111103,Performapal Guitartle,Performapal Guitartle,https://tcgplayer-cdn.tcgplayer.com/product/111103_200w.jpg,2,1698,https://cpt.tcgcsv.com/5sV,2016-03-04T18:56:10.82,1,0.1,0.28,1.49,0.12,,Unlimited,BOSH-EN004,Rare,WATER,Aqua,Pendulum/Effect Monster,300,400,"<b>Pendulum Effect:</b> If a ""Performapal"" card is activated in your other Pendulum Zone: You can draw 1 card. You can only use this effect of ""Performapal Guitartle"" once per turn.
<br><b>Monster Effect:</b> Once per turn: You can target 1 card in your Pendulum Zone; increase its Pendulum Scale by 2 until the end of this turn."
111103,Performapal Guitartle,Performapal Guitartle,https://tcgplayer-cdn.tcgplayer.com/product/111103_200w.jpg,2,1698,https://cpt.tcgcsv.com/5sV,2016-03-04T18:56:10.82,1,0.03,0.25,1.0,0.13,,1st Edition,BOSH-EN004,Rare,WATER,Aqua,Pendulum/Effect Monster,300,400,"<b>Pendulum Effect:</b> If a ""Performapal"" card is activated in your other Pendulum Zone: You can draw 1 card. You can only use this effect of ""Performapal Guitartle"" once per turn.
<br><b>Monster Effect:</b> Once per turn: You can target 1 card in your Pendulum Zone; increase its Pendulum Scale by 2 until the end of this turn."
111104,Performapal Bit Bite Turtle,Performapal Bit Bite Turtle,https://tcgplayer-cdn.tcgplayer.com/product/111104_200w.jpg,2,1698,https://cpt.tcgcsv.com/6sV,2016-03-04T18:55:40.54,1,0.02,0.19,1.99,0.1,,Unlimited,BOSH-EN005,Common,WATER,Reptile,Pendulum/Effect Monster,800,1200,"<b>Pendulum Effect:</b> Once per turn: You can reveal 1 ""Performapal"" or ""Odd-Eyes"" monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned/Set, and even if this card leaves the field).
<br><b>Monster Effect:</b> When this card is destroyed by battle: You can destroy the monster that destroyed it."
111104,Performapal Bit Bite Turtle,Performapal Bit Bite Turtle,https://tcgplayer-cdn.tcgplayer.com/product/111104_200w.jpg,2,1698,https://cpt.tcgcsv.com/6sV,2016-03-04T18:55:40.54,1,0.07,0.22,1.49,0.1,,1st Edition,BOSH-EN005,Common,WATER,Reptile,Pendulum/Effect Monster,800,1200,"<b>Pendulum Effect:</b> Once per turn: You can reveal 1 ""Performapal"" or ""Odd-Eyes"" monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned/Set, and even if this card leaves the field).
<br><b>Monster Effect:</b> When this card is destroyed by battle: You can destroy the monster that destroyed it."
111105,Performapal Rain Goat,Performapal Rain Goat,https://tcgplayer-cdn.tcgplayer.com/product/111105_200w.jpg,2,1698,https://cpt.tcgcsv.com/7sV,2016-03-04T18:58:00.51,1,0.02,0.14,1.49,0.09,,Unlimited,BOSH-EN006,Common,WATER,,Effect Monster,0,0,"During either player's turn, when a card or effect is activated that would inflict damage to you: You can discard this card; make that effect damage to you 0. During either player's Main Phase: You can discard this card, then target 1 ""Performapal"" or ""Odd-Eyes"" card you control; this turn, it cannot be destroyed by battle or card effects."
111105,Performapal Rain Goat,Performapal Rain Goat,https://tcgplayer-cdn.tcgplayer.com/product/111105_200w.jpg,2,1698,https://cpt.tcgcsv.com/7sV,2016-03-04T18:58:00.51,1,0.01,0.2,1.49,0.1,,1st Edition,BOSH-EN006,Common,WATER,,Effect Monster,0,0,"During either player's turn, when a card or effect is activated that would inflict damage to you: You can discard this card; make that effect damage to you 0. During either player's Main Phase: You can discard this card, then target 1 ""Performapal"" or ""Odd-Eyes"" card you control; this turn, it cannot be destroyed by battle or card effects."
111106,Performapal Trump Girl,Performapal Trump Girl,https://tcgplayer-cdn.tcgplayer.com/product/111106_200w.jpg,2,1698,https://cpt.tcgcsv.com/8sV,2016-03-04T18:58:31.39,1,0.05,0.2,1.49,0.12,,1st Edition,BOSH-EN007,Common,DARK,Spellcaster,Pendulum/Effect Monster,200,200,"Once per turn: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters you control as Fusion Materials, including this card. If this card in the Pendulum Zone is destroyed: You can target 1 Dragon-Type Fusion Monster in your Graveyard; Special Summon it, but destroy it during the End Phase."
111106,Performapal Trump Girl,Performapal Trump Girl,https://tcgplayer-cdn.tcgplayer.com/product/111106_200w.jpg,2,1698,https://cpt.tcgcsv.com/8sV,2016-03-04T18:58:31.39,1,0.01,0.2,1.7,0.07,,Unlimited,BOSH-EN007,Common,DARK,Spellcaster,Pendulum/Effect Monster,200,200,"Once per turn: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters you control as Fusion Materials, including this card. If this card in the Pendulum Zone is destroyed: You can target 1 Dragon-Type Fusion Monster in your Graveyard; Special Summon it, but destroy it during the End Phase."
111107,Superheavy Samurai Magnet,Superheavy Samurai Magnet,https://tcgplayer-cdn.tcgplayer.com/product/111107_200w.jpg,2,1698,https://cpt.tcgcsv.com/9sV,2016-03-04T19:15:17.913,1,0.07,0.2,2.0,0.12,,Unlimited,BOSH-EN008,Common,EARTH,Machine,Effect Monster,900,1900,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""Superheavy Samurai"" monster from your hand, then change this card to Defense Position. Monsters your opponent controls cannot attack any monsters, except this one."
111107,Superheavy Samurai Magnet,Superheavy Samurai Magnet,https://tcgplayer-cdn.tcgplayer.com/product/111107_200w.jpg,2,1698,https://cpt.tcgcsv.com/9sV,2016-03-04T19:15:17.913,1,0.1,0.25,1.49,0.15,,1st Edition,BOSH-EN008,Common,EARTH,Machine,Effect Monster,900,1900,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""Superheavy Samurai"" monster from your hand, then change this card to Defense Position. Monsters your opponent controls cannot attack any monsters, except this one."
111108,Superheavy Samurai Prepped Defense,Superheavy Samurai Prepped Defense,https://tcgplayer-cdn.tcgplayer.com/product/111108_200w.jpg,2,1698,https://cpt.tcgcsv.com/bsV,2016-03-04T19:15:53.163,1,0.04,0.24,1.49,0.14,,1st Edition,BOSH-EN009,Common,EARTH,Machine,Effect Monster,100,2100,"Cannot be Normal or Flip Summoned, if you have any Spell/Trap Card in your Graveyard. When you take battle damage, if you have no Spell/Trap Cards in your Graveyard and this card is in your hand: You can Special Summon this card, and if you do, it cannot be destroyed by battle or card effects this turn."
111108,Superheavy Samurai Prepped Defense,Superheavy Samurai Prepped Defense,https://tcgplayer-cdn.tcgplayer.com/product/111108_200w.jpg,2,1698,https://cpt.tcgcsv.com/bsV,2016-03-04T19:15:53.163,1,0.01,0.15,1.99,0.11,,Unlimited,BOSH-EN009,Common,EARTH,Machine,Effect Monster,100,2100,"Cannot be Normal or Flip Summoned, if you have any Spell/Trap Card in your Graveyard. When you take battle damage, if you have no Spell/Trap Cards in your Graveyard and this card is in your hand: You can Special Summon this card, and if you do, it cannot be destroyed by battle or card effects this turn."
111109,Superheavy Samurai General Jade,Superheavy Samurai General Jade,https://tcgplayer-cdn.tcgplayer.com/product/111109_200w.jpg,2,1698,https://cpt.tcgcsv.com/csV,2016-03-04T19:14:44.67,1,0.05,0.2,1.49,0.15,,1st Edition,BOSH-EN010,Common,EARTH,Machine,Pendulum/Effect Monster,1800,2800,"<b>Pendulum Effect:</b> You cannot Pendulum Summon monsters, except ""Superheavy Samurai"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Superheavy Samurai"" monster you control; increase its Level by 1 (even if this card leaves the field).
<br><b>Monster Effect:</b>  You can Tribute Summon this card by Tributing 1 ""Superheavy Samurai"" monster. When this card is Normal or Special Summoned: You can change its battle position. This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation."
111109,Superheavy Samurai General Jade,Superheavy Samurai General Jade,https://tcgplayer-cdn.tcgplayer.com/product/111109_200w.jpg,2,1698,https://cpt.tcgcsv.com/csV,2016-03-04T19:14:44.67,1,0.05,0.2,1.49,0.12,,Unlimited,BOSH-EN010,Common,EARTH,Machine,Pendulum/Effect Monster,1800,2800,"<b>Pendulum Effect:</b> You cannot Pendulum Summon monsters, except ""Superheavy Samurai"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Superheavy Samurai"" monster you control; increase its Level by 1 (even if this card leaves the field).
<br><b>Monster Effect:</b>  You can Tribute Summon this card by Tributing 1 ""Superheavy Samurai"" monster. When this card is Normal or Special Summoned: You can change its battle position. This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation."
