productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
26798,Elemental Hero Prisma,Elemental Hero Prisma,https://tcgplayer-cdn.tcgplayer.com/product/26798_200w.jpg,2,192,https://cpt.tcgcsv.com/-Kd,2024-03-28T16:44:29.177,1,DPCT-EN002,Ultra Rare,light,Warior,Effect Monster,1700,1100,"Once per turn, you can reveal a Fusion Monster from your Fusion Deck and send 1 of the Fusion Material Monsters listed on that card from your Deck to the Graveyard. Until the End Phase, this card's name is treated as the sent monster's name.",24.99,32.0,69.69,17.74,,Limited
32894,Card Ejector,Card Ejector,https://tcgplayer-cdn.tcgplayer.com/product/32894_200w.jpg,2,192,https://cpt.tcgcsv.com/V9h,2024-03-28T16:44:29.223,1,DPCT-EN001,Ultra Rare,EARTH,Spellcaster,Effect Monster,400,400,"Once per turn, you can select and remove from play 1 card from your opponent's Graveyard.",0.15,0.5,4.99,0.33,,Limited
32895,Stardust Dragon/Assault Mode,Stardust Dragon Assault Mode,https://tcgplayer-cdn.tcgplayer.com/product/32895_200w.jpg,2,192,https://cpt.tcgcsv.com/W9h,2024-03-28T16:44:29.27,1,DPCT-EN003,Ultra Rare,WIND,Dragon,Effect Monster,3000,2500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with its own effect or with ""Assault Mode Activate"". You can Tribute this card to negate the activation of a Spell Card, Trap Card, or Effect Monster's effect, and destroy that card. If you negate an effect this way, you can Special Summon this card from your Graveyard during the End Phase. When this card on the field is destroyed, you can Special Summon 1 ""Stardust Dragon"" from your Graveyard.",0.48,1.02,6.9,1.16,,Limited
80160,Blackwing - Shura the Blue Flame,Blackwing Shura the Blue Flame,https://tcgplayer-cdn.tcgplayer.com/product/80160_200w.jpg,2,192,https://cpt.tcgcsv.com/d5G,2024-03-28T16:44:29.317,1,RGBT-ENPP2,Super Rare,DARK,Winged Beast,Effect Monster,1800,1200,"When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 Blackwing monster with 1500 or less ATK from your Deck. That monster's effect (s) is negated.",2.0,4.65,15.0,4.63,,Limited
80162,Moja,Moja,https://tcgplayer-cdn.tcgplayer.com/product/80162_200w.jpg,2,192,https://cpt.tcgcsv.com/g5G,2024-03-28T16:44:29.363,1,RGBT-ENPP4,Ultra Rare,EARTH,Beast,Effect Monster,100,100,"When this card is destroyed by battle and sent to the Graveyard, you can add 1 Level 4 Beast-Type monster from your Graveyard to your hand.",0.01,0.49,8.99,0.35,,Limited
80163,Iron Core of Koa'ki Meiru,Iron Core of Koaki Meiru,https://tcgplayer-cdn.tcgplayer.com/product/80163_200w.jpg,2,192,https://cpt.tcgcsv.com/h5G,2018-08-14T19:16:21.267,1,RGBT-ENPP1,Ultra Rare,SPELL,,Normal Spell,0,0,"During your Draw Phase, if this card is in your Graveyard, you can add this card to your hand instead of drawing, and/or send 1 Koa'ki Meiru monster from your hand to your Graveyard to add this card to your hand.",0.06,0.33,5.0,0.22,,Limited
80293,Koa'ki Meiru Guardian,Koaki Meiru Guardian,https://tcgplayer-cdn.tcgplayer.com/product/80293_200w.jpg,2,192,https://cpt.tcgcsv.com/T7G,2024-03-28T16:44:29.4,1,RGBT-ENPP3,Super Rare,EARTH,Rock,Effect Monster,1900,1200,"During each of your End Phases, destroy this card unless you send 1 Iron Core of Koa'ki Meiru from your hand to the Graveyard or reveal 1 Rock-Type monster in your hand. You can Tribute this card to negate the activation of an Effect Monster's effect and",0.29,0.78,5.0,0.66,,Limited
118773,Stardust Dragon/Assault Mode (Secret),Stardust Dragon Assault Mode Secret,https://tcgplayer-cdn.tcgplayer.com/product/118773_200w.jpg,2,192,https://cpt.tcgcsv.com/twZ,2019-01-21T20:35:16.403,1,DPCT-EN003,Secret Rare,WIND,Dragon,Effect Monster,3000,2500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with its own effect or with ""Assault Mode Activate"". You can Tribute this card to negate the activation of a Spell Card, Trap Card, or Effect Monster's effect, and destroy that card. If you negate an effect this way, you can Special Summon this card from your Graveyard during the End Phase. When this card on the field is destroyed, you can Special Summon 1 ""Stardust Dragon"" from your Graveyard.",3.76,9.28,29.99,7.66,,Limited
153436,Level Retuner,Level Retuner,https://tcgplayer-cdn.tcgplayer.com/product/153436_200w.jpg,2,192,https://cpt.tcgcsv.com/Lnf2,2019-01-21T20:32:42.693,1,RGBT-ENPP6,Super Rare,TRAP,,Normal Trap,,,Reduce the Level of 1 face-up monster you control by up to 2.,0.07,0.29,1.69,0.19,,Limited
174115,Master Gig,Master Gig,https://tcgplayer-cdn.tcgplayer.com/product/174115_200w.jpg,2,192,https://cpt.tcgcsv.com/kGp2,2019-01-21T20:33:24.523,1,RGBT-ENPP5,Super Rare,EARTH,Psychic,Effect Monster,2600,1400,"Once per turn, you can pay 1000 Life Points to destroy monsters your opponent controls equal to the number of face-up Psychic-Type monsters you control.",0.05,0.3,1.69,0.22,,Limited
