productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
184335,The Infinity Chasers Booster Box,The Infinity Chasers Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/184335_200w.jpg,2,2398,https://cpt.tcgcsv.com/KLt2,2019-01-31T17:46:22.283,1,Each booster box contains 24 packs of 5 random cards.,99.9,117.97,129.99,112.73,,Normal,,,,,,,,,
184336,The Infinity Chasers Booster Pack,The Infinity Chasers Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/184336_200w.jpg,2,2398,https://cpt.tcgcsv.com/LLt2,2019-01-31T17:46:14.903,1,Each booster pack contains 5 random cards.,3.75,5.73,8.73,5.0,,Normal,,,,,,,,,
186368,Infinitrack Harvester,Infinitrack Harvester,https://tcgplayer-cdn.tcgplayer.com/product/186368_200w.jpg,2,2398,https://cpt.tcgcsv.com/nzv2,2019-03-22T14:38:22.977,1,"If this card is Normal or Special Summoned: You can add 1 ""Infinitrack"" monster from your Deck to your hand, except ""Infinitrack Harvester"". You can target 1 other Machine monster you control; the Levels of both that monster and this card become the combined original Levels of those 2 monsters, until the end of this turn. You can only use each effect of ""Infinitrack Harvester"" once per turn.",3.99,6.25,30.0,5.47,,1st Edition,INCH-EN001,Secret Rare,EARTH,Machine,Effect Monster,0,2100,,
186369,Infinitrack Anchor Drill,Infinitrack Anchor Drill,https://tcgplayer-cdn.tcgplayer.com/product/186369_200w.jpg,2,2398,https://cpt.tcgcsv.com/pzv2,2019-03-22T14:37:29.55,1,"If this card is Normal or Special Summoned: You can Special Summon 1 EARTH Machine monster from your hand in Defense Position, except ""Infinitrack Anchor Drill"". You can target 1 other Machine monster you control; the Levels of both that monster and this card become the combined original Levels of those 2 monsters, until the end of this turn. You can only use each effect of ""Infinitrack Anchor Drill"" once per turn.",1.68,2.99,49.49,2.22,,1st Edition,INCH-EN002,Secret Rare,EARTH,Machine,Effect Monster,1800,500,,
186370,Infinitrack Crab Crane,Infinitrack Crab Crane,https://tcgplayer-cdn.tcgplayer.com/product/186370_200w.jpg,2,2398,https://cpt.tcgcsv.com/qzv2,2025-05-15T20:39:12.547,1,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish 1 Machine monster from your GY; add 1 ""Outrigger Extension"" from your Deck to your hand. You can only use each effect of ""Infinitrack Crab Crane"" once per turn.",0.1,0.31,1.5,0.31,,1st Edition,INCH-EN003,Super Rare,EARTH,Machine,Effect Monster,2100,500,,
186371,Infinitrack Drag Shovel,Infinitrack Drag Shovel,https://tcgplayer-cdn.tcgplayer.com/product/186371_200w.jpg,2,2398,https://cpt.tcgcsv.com/rzv2,2025-05-15T20:39:12.593,1,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish 1 Machine monster from your GY; add 1 ""Spin Turn"" from your Deck to your hand. You can only use each effect of ""Infinitrack Drag Shovel"" once per turn.",0.05,0.25,1.5,0.14,,1st Edition,INCH-EN004,Super Rare,EARTH,Machine,Effect Monster,1500,2100,,
186372,Infinitrack Trencher,Infinitrack Trencher,https://tcgplayer-cdn.tcgplayer.com/product/186372_200w.jpg,2,2398,https://cpt.tcgcsv.com/szv2,2025-05-15T20:39:12.637,1,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish this card from your GY, then target 1 Level 5 or lower ""Infinitrack"" monster in your GY, except ""Infinitrack Trencher""; Special Summon that monster in Defense Position. You can only use each effect of ""Infinitrack Trencher"" once per turn.",0.23,0.54,2.79,0.53,,1st Edition,INCH-EN005,Secret Rare,EARTH,Machine,Effect Monster,500,2400,,
186373,Infinitrack Tunneller,Infinitrack Tunneller,https://tcgplayer-cdn.tcgplayer.com/product/186373_200w.jpg,2,2398,https://cpt.tcgcsv.com/tzv2,2024-01-03T05:50:48.47,1,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish this card from your GY, then target 5 EARTH Machine monsters in your GY; shuffle them into the Deck, then draw 2 cards. You can only use each effect of ""Infinitrack Tunneller"" once per turn.",0.34,0.75,2.93,0.51,,1st Edition,INCH-EN006,Super Rare,EARTH,Machine,Effect Monster,2200,500,,
186374,Infinitrack River Stormer,Infinitrack River Stormer,https://tcgplayer-cdn.tcgplayer.com/product/186374_200w.jpg,2,2398,https://cpt.tcgcsv.com/vzv2,2025-05-15T20:39:12.67,1,"2 Level 5 monsters
<br> When this card destroys an opponent's monster by battle: You can attach that monster to this card as material. You can only use each of the following effects of ""Infinitrack River Stormer"" once per turn.
<br>• You can detach 1 material from this card; take 1 EARTH Machine monster from your Deck, and either add it to your hand or send it to the GY.
<br>• If this card is in your GY: You can Tribute 1 Machine Link Monster; Special Summon this card in Defense Position.",4.0,5.53,29.99,4.83,,1st Edition,INCH-EN007,Secret Rare,EARTH,Machine,Xyz/Effect Monster,2500,500,,
186375,Infinitrack Mountain Smasher,Infinitrack Mountain Smasher,https://tcgplayer-cdn.tcgplayer.com/product/186375_200w.jpg,2,2398,https://cpt.tcgcsv.com/wzv2,2019-09-02T14:20:01.08,1,"2 Level 7 monsters
<br>When this card destroys an opponent's monster by battle: You can attach that monster to this card as material. You can only use each of the following effects of ""Infinitrack Mountain Smasher"" once per turn.
<br>• You can detach 1 material from this card; it gains 1000 ATK.
<br>• If this card is in your GY: You can Tribute 1 Machine Link Monster; Special Summon this card in Defense Position.",0.1,0.3,2.0,0.17,,1st Edition,INCH-EN008,Super Rare,EARTH,Machine,Xyz/Effect Monster,2100,3100,,
