productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
77737,Yugi Reloaded Starter Deck,Yugi Reloaded Starter Deck,https://tcgplayer-cdn.tcgplayer.com/product/77737_200w.jpg,2,1283,https://cpt.tcgcsv.com/M6F,2018-09-16T14:39:13.147,1,56.95,69.99,69.99,48.73,,Normal,,,,,,,,
77787,Dark Magician,Dark Magician Common,https://tcgplayer-cdn.tcgplayer.com/product/77787_200w.jpg,2,1283,https://cpt.tcgcsv.com/M7F,2017-11-16T21:40:53.853,1,0.1,0.4,2.05,0.33,,Unlimited,YSYR-EN001,Common,DARK,Spellcaster,Normal Monster,2500,2100,
77787,Dark Magician,Dark Magician Common,https://tcgplayer-cdn.tcgplayer.com/product/77787_200w.jpg,2,1283,https://cpt.tcgcsv.com/M7F,2017-11-16T21:40:53.853,1,0.25,0.48,1.98,0.37,,1st Edition,YSYR-EN001,Common,DARK,Spellcaster,Normal Monster,2500,2100,
77788,Dark Magician (UTR),Dark Magician UTR,https://tcgplayer-cdn.tcgplayer.com/product/77788_200w.jpg,2,1283,https://cpt.tcgcsv.com/N7F,2022-05-30T19:56:56.863,1,1.22,3.0,40.0,2.54,,Unlimited,YSYR-EN001,Ultimate Rare,DARK,Spellcaster,Normal Monster,2500,2100,
77788,Dark Magician (UTR),Dark Magician UTR,https://tcgplayer-cdn.tcgplayer.com/product/77788_200w.jpg,2,1283,https://cpt.tcgcsv.com/N7F,2022-05-30T19:56:56.863,1,2.0,4.98,50.0,4.96,,1st Edition,YSYR-EN001,Ultimate Rare,DARK,Spellcaster,Normal Monster,2500,2100,
77789,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/77789_200w.jpg,2,1283,https://cpt.tcgcsv.com/P7F,2017-11-15T22:42:18.903,1,0.06,0.21,1.49,0.13,,Unlimited,YSYR-EN002,Common,LIGHT,Spellcaster,Normal Monster,800,2000,
77789,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/77789_200w.jpg,2,1283,https://cpt.tcgcsv.com/P7F,2017-11-15T22:42:18.903,1,0.11,0.25,1.7,0.22,,1st Edition,YSYR-EN002,Common,LIGHT,Spellcaster,Normal Monster,800,2000,
77790,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/77790_200w.jpg,2,1283,https://cpt.tcgcsv.com/Q7F,2017-11-15T22:15:04.65,1,0.08,0.2,1.49,0.09,,Unlimited,YSYR-EN003,Common,EARTH,Rock,Normal Monster,1300,2000,
77790,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/77790_200w.jpg,2,1283,https://cpt.tcgcsv.com/Q7F,2017-11-15T22:15:04.65,1,0.1,0.25,1.7,0.11,,1st Edition,YSYR-EN003,Common,EARTH,Rock,Normal Monster,1300,2000,
77791,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/77791_200w.jpg,2,1283,https://cpt.tcgcsv.com/R7F,2017-11-15T22:42:56.853,1,0.3,0.45,1.73,0.43,,Unlimited,YSYR-EN004,Common,DARK,Fiend,Normal Monster,2500,1200,
77791,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/77791_200w.jpg,2,1283,https://cpt.tcgcsv.com/R7F,2017-11-15T22:42:56.853,1,0.45,0.89,2.99,0.88,,1st Edition,YSYR-EN004,Common,DARK,Fiend,Normal Monster,2500,1200,
77792,Neo the Magic Swordsman,Neo the Magic Swordsman,https://tcgplayer-cdn.tcgplayer.com/product/77792_200w.jpg,2,1283,https://cpt.tcgcsv.com/S7F,2017-11-15T22:15:50.68,1,0.2,0.35,1.55,0.36,,Unlimited,YSYR-EN005,Common,LIGHT,Spellcaster,Normal Monster,1700,1000,
77792,Neo the Magic Swordsman,Neo the Magic Swordsman,https://tcgplayer-cdn.tcgplayer.com/product/77792_200w.jpg,2,1283,https://cpt.tcgcsv.com/S7F,2017-11-15T22:15:50.68,1,0.25,0.5,0.98,0.7,,1st Edition,YSYR-EN005,Common,LIGHT,Spellcaster,Normal Monster,1700,1000,
77793,Gemini Elf,Gemini Elf,https://tcgplayer-cdn.tcgplayer.com/product/77793_200w.jpg,2,1283,https://cpt.tcgcsv.com/T7F,2017-11-15T22:45:15.953,1,0.25,0.5,1.8,0.5,,Unlimited,YSYR-EN006,Common,EARTH,Spellcaster,Normal Monster,1900,900,
77793,Gemini Elf,Gemini Elf,https://tcgplayer-cdn.tcgplayer.com/product/77793_200w.jpg,2,1283,https://cpt.tcgcsv.com/T7F,2017-11-15T22:45:15.953,1,0.44,0.91,2.99,0.88,,1st Edition,YSYR-EN006,Common,EARTH,Spellcaster,Normal Monster,1900,900,
77794,Dark Blade,Dark Blade,https://tcgplayer-cdn.tcgplayer.com/product/77794_200w.jpg,2,1283,https://cpt.tcgcsv.com/V7F,2017-11-15T22:16:46.703,1,0.06,0.2,1.4,0.11,,Unlimited,YSYR-EN007,Common,DARK,Warrior,Normal Monster,1800,1500,
77794,Dark Blade,Dark Blade,https://tcgplayer-cdn.tcgplayer.com/product/77794_200w.jpg,2,1283,https://cpt.tcgcsv.com/V7F,2017-11-15T22:16:46.703,1,0.1,0.25,1.7,0.13,,1st Edition,YSYR-EN007,Common,DARK,Warrior,Normal Monster,1800,1500,
77795,Kuriboh,Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/77795_200w.jpg,2,1283,https://cpt.tcgcsv.com/W7F,2017-11-15T22:17:31.137,1,0.15,0.27,1.49,0.19,,Unlimited,YSYR-EN008,Common,DARK,Fiend,Effect Monster,300,200,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect)."
77795,Kuriboh,Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/77795_200w.jpg,2,1283,https://cpt.tcgcsv.com/W7F,2017-11-15T22:17:31.137,1,0.18,0.47,1.7,0.21,,1st Edition,YSYR-EN008,Common,DARK,Fiend,Effect Monster,300,200,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect)."
77796,Buster Blader,Buster Blader,https://tcgplayer-cdn.tcgplayer.com/product/77796_200w.jpg,2,1283,https://cpt.tcgcsv.com/X7F,2017-11-15T22:44:32.497,1,0.07,0.33,1.45,0.4,,Unlimited,YSYR-EN009,Common,EARTH,Warrior,Effect Monster,2600,2300,This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
77796,Buster Blader,Buster Blader,https://tcgplayer-cdn.tcgplayer.com/product/77796_200w.jpg,2,1283,https://cpt.tcgcsv.com/X7F,2017-11-15T22:44:32.497,1,0.1,0.35,1.99,0.23,,1st Edition,YSYR-EN009,Common,EARTH,Warrior,Effect Monster,2600,2300,This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
77797,4-Starred Ladybug of Doom,4 Starred Ladybug of Doom,https://tcgplayer-cdn.tcgplayer.com/product/77797_200w.jpg,2,1283,https://cpt.tcgcsv.com/Z7F,2017-11-15T22:18:53.75,1,0.01,0.2,1.32,0.06,,Unlimited,YSYR-EN010,Common,WIND,Insect,Effect Monster,800,1200,FLIP: Destroy all Level 4 monsters your opponent controls.
