productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
252698,Hidden Arsenal: Chapter 1 Box [1st Edition],Hidden Arsenal Chapter 1 Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/252698_200w.jpg,2,2941,https://cpt.tcgcsv.com/-523,2022-03-11T05:03:28.29,1,"Each Hidden Arsenal: Chapter 1 box contains:
<br>• 1 Secret Rare variant card
<br>• 2 packs, each containing 18 cards.
<br>• 1 Hidden Arsenal Storyline Insert with playmat
<br>• 1 of several collectible dice",083717854326,4.0,12.0,188.7,7.01,,Normal,,,,,,,
264835,Hidden Arsenal: Chapter 1 Pack [1st Edition],Hidden Arsenal Chapter 1 Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/264835_200w.jpg,2,2941,https://cpt.tcgcsv.com/KX73,2022-03-11T05:03:28.29,1,"Each Hidden Arsenal: Chapter 1 Blister Pack contains18 cards:
<br>• 3 Duel Terminal Technology Ultra Rares
<br>• 1 Duel Terminal Technology Common
<br>• 14 standard Commons",083717854319,3.0,3.97,6.55,3.2,,Normal,,,,,,,
264838,Dragunity Guisarme,Dragunity Guisarme,https://tcgplayer-cdn.tcgplayer.com/product/264838_200w.jpg,2,2941,https://cpt.tcgcsv.com/NX73,2024-07-26T19:22:32.177,1,"When this card is Normal Summoned: You can target 1 Level 4 or lower WIND Dragon or Winged Beast monster in your GY; Special Summon it, but negate its effects. While this card is equipped to a monster: You can Special Summon this equipped card. You can only use each effect of ""Dragunity Guisarme"" once per turn.",,0.2,0.69,25.0,0.46,0.67,Limited,HAC1-EN172,Secret Rare,WIND,Dragon,Tuner/Effect Monster,600,1600
264839,"Armed Dragon, the Armored Dragon",Armed Dragon the Armored Dragon,https://tcgplayer-cdn.tcgplayer.com/product/264839_200w.jpg,2,2941,https://cpt.tcgcsv.com/PX73,2023-12-28T15:27:20.103,1,"When this card destroys an opponent's monster by battle: You can Special Summon 1 Level 5 or lower WIND Dragon monster from your hand or Deck, except ""Armed Dragon, the Armored Dragon"", but it cannot attack directly this turn.",,0.23,0.8,12.8,0.51,0.48,Limited,HAC1-EN173,Secret Rare,WIND,Dragon,Effect Monster,1900,1400
264840,Pile Armed Dragon,Pile Armed Dragon,https://tcgplayer-cdn.tcgplayer.com/product/264840_200w.jpg,2,2941,https://cpt.tcgcsv.com/QX73,2024-09-28T14:31:39.347,1,"You can send 1 other WIND Dragon monster or 1 other Level 7 or higher Dragon monster from your hand to the GY; Special Summon this card from your hand. You can send 1 ""Armed Dragon"" monster from your hand or Deck to the GY, except ""Pile Armed Dragon"", then target 1 face-up monster you control; that targeted monster gains ATK equal to the Level of the monster sent to the GY x 300, until the end of this turn, also you can only attack with 1 monster this turn. You can only use each effect of ""Pile Armed Dragon"" once per turn.",,1.34,4.3,20.0,1.95,2.08,Limited,HAC1-EN174,Secret Rare,WIND,Dragon,Effect Monster,2800,1000
264841,Deep Sea Repetiteur,Deep Sea Repetiteur,https://tcgplayer-cdn.tcgplayer.com/product/264841_200w.jpg,2,2941,https://cpt.tcgcsv.com/RX73,2024-07-26T19:22:32.21,1,"""Deep Sea Diva"" + 1+ non-Tuner monsters
<br>Once per turn (Quick Effect): You can discard 1 Level 4 or lower WATER monster; this card gains 800 ATK until the end of this turn. If this Synchro Summoned card is sent to the GY: You can target 1 Level 5 or higher WATER monster in your GY, except ""Deep Sea Repetiteur""; Special Summon it in Defense Position, also you cannot Special Summon monsters for the rest of this turn, except WATER monsters. You can only use this effect of ""Deep Sea Repetiteur"" once per turn.",,0.2,0.69,19.99,0.39,0.47,Limited,HAC1-EN175,Secret Rare,WATER,Sea Serpent,Synchro/Tuner/Effect Monster,1800,1500
264842,Armory Arm,Armory Arm,https://tcgplayer-cdn.tcgplayer.com/product/264842_200w.jpg,2,2941,https://cpt.tcgcsv.com/SX73,2023-12-14T14:30:41.237,1,"1 Tuner + 1 or more non-Tuner monsters
<br>Once per turn, you can either: Target 1 monster on the field; equip this card to that target, OR: Unequip this card and Special Summon it in Attack Position. While equipped by this effect, that target gains 1000 ATK. If that target destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to the ATK of the destroyed monster in the GY.",,5.0,5.93,21.2,5.41,5.26,Limited,HAC1-EN176,Secret Rare,LIGHT,Machine,Synchro/Effect Monster,1800,1200
264843,Power Tool Dragon,Power Tool Dragon,https://tcgplayer-cdn.tcgplayer.com/product/264843_200w.jpg,2,2941,https://cpt.tcgcsv.com/TX73,2025-02-20T10:17:44.677,1,"1 Tuner + 1 or more non-Tuner monsters
<br>Once per turn: You can reveal 3 Equip Spell Cards from your Deck, then your opponent randomly adds 1 of them to your hand, and you shuffle the rest back into your Deck. If this card would be destroyed while equipped with an Equip Spell Card(s), you can send 1 of those cards to the GY instead.",,1.75,2.85,12.5,1.79,2.15,Limited,HAC1-EN177,Secret Rare,EARTH,Machine,Synchro/Effect Monster,2300,2500
264844,Formula Synchron,Formula Synchron,https://tcgplayer-cdn.tcgplayer.com/product/264844_200w.jpg,2,2941,https://cpt.tcgcsv.com/VX73,2024-09-28T14:38:41.92,1,"1 Tuner + 1 non-Tuner monster
<br>When this card is Synchro Summoned: You can draw 1 card. Once per Chain, during your opponent's Main Phase, you can (Quick Effect): Immediately after this effect resolves, Synchro Summon using this card you control.",,0.25,0.99,25.0,0.57,0.56,Limited,HAC1-EN178,Secret Rare,LIGHT,Machine,Synchro/Tuner/Effect Monster,200,1500
264850,Blue-Eyes White Dragon (Duel Terminal),Blue Eyes White Dragon Duel Terminal,https://tcgplayer-cdn.tcgplayer.com/product/264850_200w.jpg,2,2941,https://cpt.tcgcsv.com/0Z73,2024-07-26T19:22:32.257,1,"<em>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.</em>",,0.4,1.0,9.99,0.75,1.47,1st Edition,HAC1-EN001,Duel Terminal Technology Ultra Rare,LIGHT,Dragon,Normal Monster,3000,2500
