productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
67119,"Poseidra, the Atlantean Dragon",Poseidra the Atlantean Dragon,https://tcgplayer-cdn.tcgplayer.com/product/67119_200w.jpg,2,591,https://cpt.tcgcsv.com/pSx,2024-10-30T13:12:15.197,1,SDRE-EN001,Ultra Rare,WATER,Sea Serpent,Effect Monster,2800,1600,"You can Tribute 3 Level 3 or lower WATER monsters; Special Summon this card from your hand or Graveyard. When you do: Return all Spell and Trap Cards on the field to the hand, and if you do, if 3 or more cards are returned to the hand by this effect, all monsters your opponent currently controls lose 300 ATK for each.",0.36,0.79,3.69,0.84,,1st Edition,
67120,Atlantean Dragoons,Atlantean Dragoons,https://tcgplayer-cdn.tcgplayer.com/product/67120_200w.jpg,2,591,https://cpt.tcgcsv.com/qSx,2013-05-09T12:13:41.653,1,SDRE-EN002,Super Rare,WATER,Sea Serpent,Effect Monster,1800,0,"All Level 3 or lower Sea Serpent-Type monsters you control can attack your opponent directly. When this card is sent to the Graveyard for the activation of a WATER monster's effect: Add 1 Sea Serpent-Type monster from your Deck to your hand, except ""Atlantean Dragoons"".",0.14,0.5,9.0,0.5,,1st Edition,
67121,Atlantean Marksman,Atlantean Marksman,https://tcgplayer-cdn.tcgplayer.com/product/67121_200w.jpg,2,591,https://cpt.tcgcsv.com/rSx,2013-05-09T12:13:41.653,1,SDRE-EN003,Common,WATER,Sea Serpent,Effect Monster,1400,0,"When this card inflicts Battle Damage to your opponent: You can Special Summon 1 Level 4 or lower Sea Serpent-Type ""Atlantean"" monster, except ""Atlantean Marksman"", from your Deck. When this card is sent to the Graveyard for the activation of a WATER monster's effect: Target 1 Set card your opponent controls; destroy that target.",0.07,0.55,5.0,0.43,,1st Edition,
67122,Atlantean Heavy Infantry,Atlantean Heavy Infantry,https://tcgplayer-cdn.tcgplayer.com/product/67122_200w.jpg,2,591,https://cpt.tcgcsv.com/sSx,2013-05-09T12:13:41.653,1,SDRE-EN004,Common,WATER,Sea Serpent,Effect Monster,0,1600,"While this card is face-up on the field, once per turn during your Main Phase, you can Normal Summon a Level 4 or lower Sea Serpent-Type monster in addition to your Normal Summon or Set. (You can only gain this effect once per turn.) When this card is sent to the Graveyard for the activation of a WATER monster's effect: Target 1 face-up card your opponent controls; destroy that target.",0.33,0.88,11.99,0.76,,1st Edition,
67123,Atlantean Pikeman,Atlantean Pikeman,https://tcgplayer-cdn.tcgplayer.com/product/67123_200w.jpg,2,591,https://cpt.tcgcsv.com/tSx,2013-05-09T12:13:41.653,1,SDRE-EN005,Common,WATER,Sea Serpent,Normal Monster,1400,0,"The Great Ocean Lord, who reigns over the depths, is served by these lancers. Deep-sea creatures exist in fear of facing the stream of attacks their lances are capable of.",0.03,0.24,1.7,0.23,,1st Edition,
67124,Atlantean Attack Squad,Atlantean Attack Squad,https://tcgplayer-cdn.tcgplayer.com/product/67124_200w.jpg,2,591,https://cpt.tcgcsv.com/vSx,2013-05-09T12:13:41.653,1,SDRE-EN006,Common,WATER,Sea Serpent,Effect Monster,1400,0,"This card gains 800 ATK while you control a face-up Fish, Sea Serpent, or Aqua-Type monster other than this card.",0.1,0.25,1.7,0.24,,1st Edition,
67125,Lost Blue Breaker,Lost Blue Breaker,https://tcgplayer-cdn.tcgplayer.com/product/67125_200w.jpg,2,591,https://cpt.tcgcsv.com/wSx,2013-05-09T12:13:41.653,1,SDRE-EN007,Common,WATER,Sea Serpent,Effect Monster,1400,0,"If there is another face-up Fish, Sea Serpent, or Aqua-Type monster on the field: You can Tribute this card to target 1 Spell/Trap Card on the field; destroy that target.",0.05,0.25,1.0,0.18,,1st Edition,
67126,Armed Sea Hunter,Armed Sea Hunter,https://tcgplayer-cdn.tcgplayer.com/product/67126_200w.jpg,2,591,https://cpt.tcgcsv.com/xSx,2013-05-09T12:13:41.653,1,SDRE-EN008,Common,WATER,Sea Serpent,Effect Monster,1800,400,"If you control another face-up WATER monster, negate the effects of the monster that battled with this card, after damage calculation. If this card would be destroyed, you can destroy 1 face-up Level 3 or lower WATER monster you control instead.",0.17,0.5,5.43,0.55,,1st Edition,
67127,Spined Gillman,Spined Gillman,https://tcgplayer-cdn.tcgplayer.com/product/67127_200w.jpg,2,591,https://cpt.tcgcsv.com/zSx,2013-05-09T12:13:41.653,1,SDRE-EN009,Common,WATER,Sea Serpent,Effect Monster,1300,0,"All Fish-Type, Sea Serpent-Type, and Aqua-Type monsters you control gain 400 ATK.",0.5,1.0,4.99,0.83,,1st Edition,
67128,Deep Sea Diva,Deep Sea Diva,https://tcgplayer-cdn.tcgplayer.com/product/67128_200w.jpg,2,591,https://cpt.tcgcsv.com/BSx,2013-05-09T12:13:41.653,1,SDRE-EN010,Common,WATER,Sea Serpent,Tuner Monster,200,400,"When this card is Normal Summoned, you can Special Summon 1 Level 3 or lower Sea Serpent-Type monster from your Deck.",0.1,0.5,3.53,0.44,,1st Edition,
