productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
236385,Egyptian God Deck: Obelisk the Tormentor [1st Edition],Egyptian God Deck Obelisk the Tormentor 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/236385_200w.jpg,2,2810,https://cpt.tcgcsv.com/KzV2,2021-06-18T04:03:59.08,1,"Each Egyptian God Deck: Obelisk the Tormentor contains:
<br>• 1 Preconstructed Deck of 40 cards
<br>• 1 Double-sided Game Mat/Dueling Guide",083717853077,8.4,11.12,15.96,8.99,,Normal,,,,,,,
239088,Egyptian God Deck: Obelisk the Tormentor [1st Edition] - Set of 3,Egyptian God Deck Obelisk the Tormentor 1st Edition Set of 3,https://tcgplayer-cdn.tcgplayer.com/product/239088_200w.jpg,2,2810,https://cpt.tcgcsv.com/NFW2,2021-06-18T04:03:59.08,1,"This Set of 3 includes three copies of the Egyptian God Deck: Obelisk the Tormentor.
<br>Each Egyptian God Deck: Obelisk the Tormentor contains:
<br>• 1 Preconstructed Deck of 40 cards
<br>• 1 Double-sided Game Mat/Dueling Guide",083717853084,36.0,38.0,48.0,31.49,,Normal,,,,,,,
241960,Obelisk the Tormentor,Obelisk the Tormentor,https://tcgplayer-cdn.tcgplayer.com/product/241960_200w.jpg,2,2810,https://cpt.tcgcsv.com/dPX2,2023-05-26T19:17:18.84,1,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",,0.24,0.81,19.99,0.58,0.75,1st Edition,EGO1-EN001,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000
241960,Obelisk the Tormentor,Obelisk the Tormentor,https://tcgplayer-cdn.tcgplayer.com/product/241960_200w.jpg,2,2810,https://cpt.tcgcsv.com/dPX2,2023-05-26T19:17:18.84,1,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",,0.25,0.5,1.56,0.5,1.15,Unlimited,EGO1-EN001,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000
241961,Soul Crossing,Soul Crossing,https://tcgplayer-cdn.tcgplayer.com/product/241961_200w.jpg,2,2810,https://cpt.tcgcsv.com/fPX2,2024-07-26T17:55:43.253,1,"During the Main Phase: Immediately after this effect resolves, Tribute Summon 1 Divine-Beast monster. When you do, you can Tribute a monster(s) your opponent controls, even though you do not control them, but if you Tribute Summon this way, apply this effect.
<br>• Until the end of the next turn after this card resolves, you can only activate 1 card or effect per turn, not counting the effects of Divine-Beast monsters.
<br>You can only activate 1 ""Soul Crossing"" per turn.",,0.13,0.4,2.0,0.37,1.74,1st Edition,EGO1-EN002,Ultra Rare,SPELL,,Quick-Play Spell,,
241961,Soul Crossing,Soul Crossing,https://tcgplayer-cdn.tcgplayer.com/product/241961_200w.jpg,2,2810,https://cpt.tcgcsv.com/fPX2,2024-07-26T17:55:43.253,1,"During the Main Phase: Immediately after this effect resolves, Tribute Summon 1 Divine-Beast monster. When you do, you can Tribute a monster(s) your opponent controls, even though you do not control them, but if you Tribute Summon this way, apply this effect.
<br>• Until the end of the next turn after this card resolves, you can only activate 1 card or effect per turn, not counting the effects of Divine-Beast monsters.
<br>You can only activate 1 ""Soul Crossing"" per turn.",,0.18,0.3,3.6,0.29,,Unlimited,EGO1-EN002,Ultra Rare,SPELL,,Quick-Play Spell,,
241962,Fist of Fate,Fist of Fate,https://tcgplayer-cdn.tcgplayer.com/product/241962_200w.jpg,2,2810,https://cpt.tcgcsv.com/gPX2,2024-07-26T17:55:43.33,1,"This card's activation and effect cannot be negated. If you control a monster whose original name is ""Obelisk the Tormentor"": Negate the effects of 1 Effect Monster your opponent controls, and if you do, destroy it, and if you do that, for the rest of this turn, the effects of that monster are negated, as well as the activated effects and effects on the field of monsters with the same original name, then, if you activated this card during your Main Phase, you can apply this effect.
<br>• Destroy all Spells and Traps your opponent controls.
<br>You can only activate 1 ""Fist of Fate"" per turn.",,0.08,0.4,3.0,0.3,0.45,1st Edition,EGO1-EN003,Ultra Rare,SPELL,,Quick-Play Spell,,
241962,Fist of Fate,Fist of Fate,https://tcgplayer-cdn.tcgplayer.com/product/241962_200w.jpg,2,2810,https://cpt.tcgcsv.com/gPX2,2024-07-26T17:55:43.33,1,"This card's activation and effect cannot be negated. If you control a monster whose original name is ""Obelisk the Tormentor"": Negate the effects of 1 Effect Monster your opponent controls, and if you do, destroy it, and if you do that, for the rest of this turn, the effects of that monster are negated, as well as the activated effects and effects on the field of monsters with the same original name, then, if you activated this card during your Main Phase, you can apply this effect.
<br>• Destroy all Spells and Traps your opponent controls.
<br>You can only activate 1 ""Fist of Fate"" per turn.",,0.09,0.24,1.53,0.22,,Unlimited,EGO1-EN003,Ultra Rare,SPELL,,Quick-Play Spell,,
241963,Divine Evolution,Divine Evolution,https://tcgplayer-cdn.tcgplayer.com/product/241963_200w.jpg,2,2810,https://cpt.tcgcsv.com/hPX2,2024-07-26T17:55:43.373,1,"This card's activation and effect cannot be negated. Choose 1 monster you control whose original Type is Divine-Beast or whose original name is ""The Wicked Avatar"", ""The Wicked Dreadroot"", or ""The Wicked Eraser"", except a monster(s) already affected by ""Divine Evolution"", and it gains 1000 ATK/DEF, its effect activations and its activated effects cannot be negated, also it gains the following effect.
<br>• When this card declares an attack: You can make your opponent send 1 monster they control to the GY (their choice).",,0.03,0.25,3.0,0.17,0.19,1st Edition,EGO1-EN004,Ultra Rare,SPELL,,Normal Spell,,
241963,Divine Evolution,Divine Evolution,https://tcgplayer-cdn.tcgplayer.com/product/241963_200w.jpg,2,2810,https://cpt.tcgcsv.com/hPX2,2024-07-26T17:55:43.373,1,"This card's activation and effect cannot be negated. Choose 1 monster you control whose original Type is Divine-Beast or whose original name is ""The Wicked Avatar"", ""The Wicked Dreadroot"", or ""The Wicked Eraser"", except a monster(s) already affected by ""Divine Evolution"", and it gains 1000 ATK/DEF, its effect activations and its activated effects cannot be negated, also it gains the following effect.
<br>• When this card declares an attack: You can make your opponent send 1 monster they control to the GY (their choice).",,0.1,0.22,1.99,0.16,,Unlimited,EGO1-EN004,Ultra Rare,SPELL,,Normal Spell,,
241964,Level Resist Wall,Level Resist Wall,https://tcgplayer-cdn.tcgplayer.com/product/241964_200w.jpg,2,2810,https://cpt.tcgcsv.com/jPX2,2024-07-26T17:55:43.437,1,"If a monster(s) you control is destroyed by battle or an opponent's card effect: Target 1 of those monsters; Special Summon monster(s) from your Deck in Defense Position so their combined Levels equal the Level of that monster, but negate their effects. You can only activate 1 ""Level Resist Wall"" per turn.",,0.01,0.2,1.56,0.1,,Unlimited,EGO1-EN005,Super Rare,TRAP,,Normal Trap,,
241964,Level Resist Wall,Level Resist Wall,https://tcgplayer-cdn.tcgplayer.com/product/241964_200w.jpg,2,2810,https://cpt.tcgcsv.com/jPX2,2024-07-26T17:55:43.437,1,"If a monster(s) you control is destroyed by battle or an opponent's card effect: Target 1 of those monsters; Special Summon monster(s) from your Deck in Defense Position so their combined Levels equal the Level of that monster, but negate their effects. You can only activate 1 ""Level Resist Wall"" per turn.",,0.01,0.25,2.0,0.22,0.18,1st Edition,EGO1-EN005,Super Rare,TRAP,,Normal Trap,,
241965,Angel O1,Angel O1,https://tcgplayer-cdn.tcgplayer.com/product/241965_200w.jpg,2,2810,https://cpt.tcgcsv.com/kPX2,2024-07-26T17:55:43.497,1,"You can Special Summon this card (from your hand) by revealing 1 Level 7 or higher monster from your hand. You can only Special Summon ""Angel O1"" once per turn this way. While you control this Special Summoned card, you can Tribute Summon 1 Level 7 or higher monster in Attack Position during your Main Phase, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",,0.05,0.24,1.49,0.12,,Unlimited,EGO1-EN006,Super Rare,LIGHT,Fairy,Effect Monster,200,300
241965,Angel O1,Angel O1,https://tcgplayer-cdn.tcgplayer.com/product/241965_200w.jpg,2,2810,https://cpt.tcgcsv.com/kPX2,2024-07-26T17:55:43.497,1,"You can Special Summon this card (from your hand) by revealing 1 Level 7 or higher monster from your hand. You can only Special Summon ""Angel O1"" once per turn this way. While you control this Special Summoned card, you can Tribute Summon 1 Level 7 or higher monster in Attack Position during your Main Phase, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",,0.06,0.3,2.5,0.2,0.31,1st Edition,EGO1-EN006,Super Rare,LIGHT,Fairy,Effect Monster,200,300
241966,Nimble Momonga,Nimble Momonga,https://tcgplayer-cdn.tcgplayer.com/product/241966_200w.jpg,2,2810,https://cpt.tcgcsv.com/lPX2,2024-07-26T17:55:43.56,1,"When this card is destroyed by battle and sent to the Graveyard: Gain 1000 Life Points, then you can Special Summon any number of ""Nimble Momongas"" from your Deck in face-down Defense Position.",,0.06,0.2,1.49,0.11,,Unlimited,EGO1-EN007,Common,EARTH,Beast,Effect Monster,1000,100
241966,Nimble Momonga,Nimble Momonga,https://tcgplayer-cdn.tcgplayer.com/product/241966_200w.jpg,2,2810,https://cpt.tcgcsv.com/lPX2,2024-07-26T17:55:43.56,1,"When this card is destroyed by battle and sent to the Graveyard: Gain 1000 Life Points, then you can Special Summon any number of ""Nimble Momongas"" from your Deck in face-down Defense Position.",,0.03,0.24,1.49,0.08,0.07,1st Edition,EGO1-EN007,Common,EARTH,Beast,Effect Monster,1000,100
241967,Bazoo the Soul-Eater,Bazoo the Soul Eater,https://tcgplayer-cdn.tcgplayer.com/product/241967_200w.jpg,2,2810,https://cpt.tcgcsv.com/mPX2,2024-07-26T17:55:43.623,1,"Once per turn: You can banish up to 3 monsters from your GY; this card gains 300 ATK for each, until the end of your opponent's turn.",,0.07,0.15,1.6,0.12,,Unlimited,EGO1-EN008,Common,EARTH,Beast,Effect Monster,1600,900
241967,Bazoo the Soul-Eater,Bazoo the Soul Eater,https://tcgplayer-cdn.tcgplayer.com/product/241967_200w.jpg,2,2810,https://cpt.tcgcsv.com/mPX2,2024-07-26T17:55:43.623,1,"Once per turn: You can banish up to 3 monsters from your GY; this card gains 300 ATK for each, until the end of your opponent's turn.",,0.05,0.22,1.49,0.17,0.11,1st Edition,EGO1-EN008,Common,EARTH,Beast,Effect Monster,1600,900
241968,Cyber Dragon,Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/241968_200w.jpg,2,2810,https://cpt.tcgcsv.com/nPX2,2023-05-26T19:18:54.467,1,"If only your opponent controls a monster, you can Special Summon this card (from your hand).",,0.15,0.25,1.5,0.23,,Unlimited,EGO1-EN009,Common,LIGHT,Machine,Effect Monster,2100,1600
241968,Cyber Dragon,Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/241968_200w.jpg,2,2810,https://cpt.tcgcsv.com/nPX2,2023-05-26T19:18:54.467,1,"If only your opponent controls a monster, you can Special Summon this card (from your hand).",,0.1,0.25,1.99,0.23,0.22,1st Edition,EGO1-EN009,Common,LIGHT,Machine,Effect Monster,2100,1600
241969,Hardened Armed Dragon,Hardened Armed Dragon,https://tcgplayer-cdn.tcgplayer.com/product/241969_200w.jpg,2,2810,https://cpt.tcgcsv.com/pPX2,2024-07-26T17:55:43.67,1,"(This card is not treated as an ""Armed Dragon"" card.)
<br>You can Special Summon this card (from your hand) by sending 1 Level 8 or higher monster from your hand to the Graveyard. If you Tribute this card for the Tribute Summon of a Level 7 or higher monster, that monster cannot be destroyed by card effects.",,0.01,0.15,1.49,0.02,,Unlimited,EGO1-EN010,Common,EARTH,Dragon,Effect Monster,1500,800
241969,Hardened Armed Dragon,Hardened Armed Dragon,https://tcgplayer-cdn.tcgplayer.com/product/241969_200w.jpg,2,2810,https://cpt.tcgcsv.com/pPX2,2024-07-26T17:55:43.67,1,"(This card is not treated as an ""Armed Dragon"" card.)
<br>You can Special Summon this card (from your hand) by sending 1 Level 8 or higher monster from your hand to the Graveyard. If you Tribute this card for the Tribute Summon of a Level 7 or higher monster, that monster cannot be destroyed by card effects.",,0.05,0.19,1.49,0.16,,1st Edition,EGO1-EN010,Common,EARTH,Dragon,Effect Monster,1500,800
