productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
145851,Circuit Break Booster Box,Circuit Break Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/145851_200w.jpg,2,2056,https://cpt.tcgcsv.com/2mb2,2017-11-22T19:00:23.373,1,"Each Circuit Break Booster Box contains 24 booster packs, each with 9 random cards.",79.99,83.12,86.24,79.99,,Normal,,,,,,,,,
145852,Circuit Break Booster Pack,Circuit Break Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/145852_200w.jpg,2,2056,https://cpt.tcgcsv.com/3mb2,2021-10-25T12:24:43.447,1,Each Circuit Break Booster Pack contains 9 random cards.,4.52,4.73,4.99,,,Normal,,,,,,,,,
148279,Hallohallo,Hallohallo,https://tcgplayer-cdn.tcgplayer.com/product/148279_200w.jpg,2,2056,https://cpt.tcgcsv.com/Ckc2,2022-12-18T09:26:55.62,1,"<strong>Pendulum Effect:</strong>
<br>Once per turn: You can target 1 face-up monster on the field; roll a six-sided die and that monster's Level becomes the same as the result until the end of this turn.
<br><strong>Monster Effect</strong>
<br><em>Hallo Hallo, brain of tallow,
<br>Guts are gone, noggin's hollow.
<br>Seeking sweets and marshing mallows,
<br>Watch your back, and your candy sack.</em>",0.1,0.3,1.41,0.19,0.21,1st Edition,CIBR-EN000,Rare,DARK,Fiend,Pendulum/Tuner/Normal Monster,800,600,,
148279,Hallohallo,Hallohallo,https://tcgplayer-cdn.tcgplayer.com/product/148279_200w.jpg,2,2056,https://cpt.tcgcsv.com/Ckc2,2022-12-18T09:26:55.62,1,"<strong>Pendulum Effect:</strong>
<br>Once per turn: You can target 1 face-up monster on the field; roll a six-sided die and that monster's Level becomes the same as the result until the end of this turn.
<br><strong>Monster Effect</strong>
<br><em>Hallo Hallo, brain of tallow,
<br>Guts are gone, noggin's hollow.
<br>Seeking sweets and marshing mallows,
<br>Watch your back, and your candy sack.</em>",0.03,0.25,1.0,0.25,,Unlimited,CIBR-EN000,Rare,DARK,Fiend,Pendulum/Tuner/Normal Monster,800,600,,
148282,Defect Compiler,Defect Compiler,https://tcgplayer-cdn.tcgplayer.com/product/148282_200w.jpg,2,2056,https://cpt.tcgcsv.com/Gkc2,2017-12-08T13:37:27.443,1,"Once per turn, if you would take damage from an opponent's card effect, place 1 Defect Counter on this card instead (max. 1). Once per turn (Quick Effect): You can remove 1 Defect Counter from this card, then target 1 Cyberse monster you control; it gains 800 ATK until the end of this turn.",0.02,0.21,1.33,0.14,0.05,1st Edition,CIBR-EN001,Common,LIGHT,Cyberse,Effect Monster,1000,1000,,
148282,Defect Compiler,Defect Compiler,https://tcgplayer-cdn.tcgplayer.com/product/148282_200w.jpg,2,2056,https://cpt.tcgcsv.com/Gkc2,2017-12-08T13:37:27.443,1,"Once per turn, if you would take damage from an opponent's card effect, place 1 Defect Counter on this card instead (max. 1). Once per turn (Quick Effect): You can remove 1 Defect Counter from this card, then target 1 Cyberse monster you control; it gains 800 ATK until the end of this turn.",0.01,0.21,1.32,0.09,,Unlimited,CIBR-EN001,Common,LIGHT,Cyberse,Effect Monster,1000,1000,,
148283,Capacitor Stalker,Capacitor Stalker,https://tcgplayer-cdn.tcgplayer.com/product/148283_200w.jpg,2,2056,https://cpt.tcgcsv.com/Hkc2,2017-12-08T13:37:41.553,1,"When this card is Normal Summoned: You can target 1 other Cyberse monster you control; while this face-up monster is on the field, that monster gains 800 ATK. If this card in the Monster Zone is destroyed by a card effect and sent to the GY: Each player takes 800 damage. You can only use this effect of ""Capacitor Stalker"" once per turn.",0.01,0.21,1.33,0.2,,Unlimited,CIBR-EN002,Common,LIGHT,Cyberse,Effect Monster,2000,1000,,
148283,Capacitor Stalker,Capacitor Stalker,https://tcgplayer-cdn.tcgplayer.com/product/148283_200w.jpg,2,2056,https://cpt.tcgcsv.com/Hkc2,2017-12-08T13:37:41.553,1,"When this card is Normal Summoned: You can target 1 other Cyberse monster you control; while this face-up monster is on the field, that monster gains 800 ATK. If this card in the Monster Zone is destroyed by a card effect and sent to the GY: Each player takes 800 damage. You can only use this effect of ""Capacitor Stalker"" once per turn.",0.01,0.23,1.7,0.1,,1st Edition,CIBR-EN002,Common,LIGHT,Cyberse,Effect Monster,2000,1000,,
148284,Link Infra-Flier,Link Infra Flier,https://tcgplayer-cdn.tcgplayer.com/product/148284_200w.jpg,2,2056,https://cpt.tcgcsv.com/Jkc2,2024-07-26T16:50:45.093,1,"You can Special Summon this card (from your hand) to your zone a Link Monster points to. You can only Special Summon ""Link Infra-Flier"" once per turn this way.",0.07,0.25,4.99,0.26,,1st Edition,CIBR-EN003,Common,WIND,Cyberse,Effect Monster,0,1800,,
148284,Link Infra-Flier,Link Infra Flier,https://tcgplayer-cdn.tcgplayer.com/product/148284_200w.jpg,2,2056,https://cpt.tcgcsv.com/Jkc2,2024-07-26T16:50:45.093,1,"You can Special Summon this card (from your hand) to your zone a Link Monster points to. You can only Special Summon ""Link Infra-Flier"" once per turn this way.",0.01,0.21,1.49,0.12,0.11,Unlimited,CIBR-EN003,Common,WIND,Cyberse,Effect Monster,0,1800,,
148285,Trickstar Narkissus,Trickstar Narkissus,https://tcgplayer-cdn.tcgplayer.com/product/148285_200w.jpg,2,2056,https://cpt.tcgcsv.com/Kkc2,2017-12-08T13:38:11.817,1,"If your opponent takes effect damage (except during the Damage Step): You can Special Summon this card from your hand. You can only use this effect of ""Trickstar Narkissus"" once per turn. Each time your opponent activates a monster effect in their hand or GY, inflict 200 damage to them immediately after it resolves.",0.05,0.4,1.36,0.16,,Unlimited,CIBR-EN004,Rare,LIGHT,Fairy,Effect Monster,1000,1800,,
148285,Trickstar Narkissus,Trickstar Narkissus,https://tcgplayer-cdn.tcgplayer.com/product/148285_200w.jpg,2,2056,https://cpt.tcgcsv.com/Kkc2,2017-12-08T13:38:11.817,1,"If your opponent takes effect damage (except during the Damage Step): You can Special Summon this card from your hand. You can only use this effect of ""Trickstar Narkissus"" once per turn. Each time your opponent activates a monster effect in their hand or GY, inflict 200 damage to them immediately after it resolves.",0.14,0.3,1.55,0.27,,1st Edition,CIBR-EN004,Rare,LIGHT,Fairy,Effect Monster,1000,1800,,
148286,Dark Angel,Dark Angel,https://tcgplayer-cdn.tcgplayer.com/product/148286_200w.jpg,2,2056,https://cpt.tcgcsv.com/Lkc2,2024-07-26T16:50:45.187,1,"When your Fairy monster is targeted for an attack: You can Tribute it and send this card from your hand to the GY, then target 1 face-up monster you control; change the attack target to your targeted monster, and if you do, it gains ATK equal to the original ATK of the Tributed monster, until the end of this turn.",0.01,0.16,1.32,0.11,,1st Edition,CIBR-EN005,Common,DARK,Fairy,Effect Monster,0,0,,
148286,Dark Angel,Dark Angel,https://tcgplayer-cdn.tcgplayer.com/product/148286_200w.jpg,2,2056,https://cpt.tcgcsv.com/Lkc2,2024-07-26T16:50:45.187,1,"When your Fairy monster is targeted for an attack: You can Tribute it and send this card from your hand to the GY, then target 1 face-up monster you control; change the attack target to your targeted monster, and if you do, it gains ATK equal to the original ATK of the Tributed monster, until the end of this turn.",0.01,0.24,1.49,0.17,,Unlimited,CIBR-EN005,Common,DARK,Fairy,Effect Monster,0,0,,
148287,Gouki Headbatt,Gouki Headbatt,https://tcgplayer-cdn.tcgplayer.com/product/148287_200w.jpg,2,2056,https://cpt.tcgcsv.com/Mkc2,2024-07-26T16:50:45.27,1,"If this card is in your hand: You can send 1 other ""Gouki"" monster from your hand to the GY, then target 1 ""Gouki"" monster you control; Special Summon this card in Defense Position, and if you do, the targeted monster gains 800 ATK until the end of this turn. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Headbatt"". You can only use each effect of ""Gouki Headbatt"" once per turn.",0.1,0.28,1.49,0.23,,1st Edition,CIBR-EN006,Common,EARTH,Warrior,Effect Monster,800,0,,
148287,Gouki Headbatt,Gouki Headbatt,https://tcgplayer-cdn.tcgplayer.com/product/148287_200w.jpg,2,2056,https://cpt.tcgcsv.com/Mkc2,2024-07-26T16:50:45.27,1,"If this card is in your hand: You can send 1 other ""Gouki"" monster from your hand to the GY, then target 1 ""Gouki"" monster you control; Special Summon this card in Defense Position, and if you do, the targeted monster gains 800 ATK until the end of this turn. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Headbatt"". You can only use each effect of ""Gouki Headbatt"" once per turn.",0.05,0.25,1.49,0.21,,Unlimited,CIBR-EN006,Common,EARTH,Warrior,Effect Monster,800,0,,
148288,Gateway Dragon,Gateway Dragon,https://tcgplayer-cdn.tcgplayer.com/product/148288_200w.jpg,2,2056,https://cpt.tcgcsv.com/Nkc2,2017-12-08T13:39:19.693,1,"If your opponent controls a Link Monster, you can Special Summon this card (from your hand). You can only Special Summon ""Gateway Dragon"" once per turn this way. Once per turn: You can Special Summon 1 Level 4 or lower DARK Dragon monster from your hand.",0.08,0.31,1.99,0.18,0.11,1st Edition,CIBR-EN007,Super Rare,DARK,Dragon,Effect Monster,1600,1400,,
