productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
35753,Scrap Archfiend,Scrap Archfiend,https://tcgplayer-cdn.tcgplayer.com/product/35753_200w.jpg,2,198,https://cpt.tcgcsv.com/5kj,2024-03-28T16:46:12.973,1,DREV-EN000,Super Rare,EARTH,Fiend,Synchro Monster,2700,1800,1 Tuner + 1 or more non-Tuner monster,0.95,1.38,2.95,1.39,,Unlimited,
35753,Scrap Archfiend,Scrap Archfiend,https://tcgplayer-cdn.tcgplayer.com/product/35753_200w.jpg,2,198,https://cpt.tcgcsv.com/5kj,2024-03-28T16:46:12.973,1,DREV-EN000,Super Rare,EARTH,Fiend,Synchro Monster,2700,1800,1 Tuner + 1 or more non-Tuner monster,1.25,2.39,10.0,2.44,,1st Edition,
35754,Earthquake Giant,Earthquake Giant,https://tcgplayer-cdn.tcgplayer.com/product/35754_200w.jpg,2,198,https://cpt.tcgcsv.com/6kj,2024-03-28T16:46:13.017,1,DREV-EN001,Common,EARTH,Rock,Effect Monster,1600,2100,"Once per turn, when the battle position of this card is changed, you can select 1 monster your opponent controls and change its battle position.",0.05,0.21,1.7,0.16,,Unlimited,
35754,Earthquake Giant,Earthquake Giant,https://tcgplayer-cdn.tcgplayer.com/product/35754_200w.jpg,2,198,https://cpt.tcgcsv.com/6kj,2024-03-28T16:46:13.017,1,DREV-EN001,Common,EARTH,Rock,Effect Monster,1600,2100,"Once per turn, when the battle position of this card is changed, you can select 1 monster your opponent controls and change its battle position.",0.09,0.25,1.09,0.15,,1st Edition,
35755,Effect Veiler,Effect Veiler,https://tcgplayer-cdn.tcgplayer.com/product/35755_200w.jpg,2,198,https://cpt.tcgcsv.com/7kj,2024-03-28T16:46:13.05,1,DREV-EN002,Ultra Rare,LIGHT,Spellcaster,Tuner Monster,0,0,"During your opponent's Main Phase, you can send this card from your hand to the Graveyard to select 1 face-up Effect Monster your opponent controls. Negate the effect(s) of that monster until the End Phase.",7.35,9.49,19.97,9.8,,Unlimited,
35755,Effect Veiler,Effect Veiler,https://tcgplayer-cdn.tcgplayer.com/product/35755_200w.jpg,2,198,https://cpt.tcgcsv.com/7kj,2024-03-28T16:46:13.05,1,DREV-EN002,Ultra Rare,LIGHT,Spellcaster,Tuner Monster,0,0,"During your opponent's Main Phase, you can send this card from your hand to the Graveyard to select 1 face-up Effect Monster your opponent controls. Negate the effect(s) of that monster until the End Phase.",8.0,16.1,24.99,17.77,,1st Edition,
35756,Dash Warrior,Dash Warrior,https://tcgplayer-cdn.tcgplayer.com/product/35756_200w.jpg,2,198,https://cpt.tcgcsv.com/8kj,2024-03-28T16:46:13.11,1,DREV-EN003,Common,WIND,Warrior,Effect Monster,600,1200,"If this card attacks, it gains 1200 ATK during the Damage Step only.",0.07,0.22,1.41,0.17,,Unlimited,
35756,Dash Warrior,Dash Warrior,https://tcgplayer-cdn.tcgplayer.com/product/35756_200w.jpg,2,198,https://cpt.tcgcsv.com/8kj,2024-03-28T16:46:13.11,1,DREV-EN003,Common,WIND,Warrior,Effect Monster,600,1200,"If this card attacks, it gains 1200 ATK during the Damage Step only.",0.06,0.25,1.09,0.15,,1st Edition,
35757,Damage Eater,Damage Eater,https://tcgplayer-cdn.tcgplayer.com/product/35757_200w.jpg,2,198,https://cpt.tcgcsv.com/9kj,2024-03-28T16:46:13.14,1,DREV-EN004,Common,DARK,Fiend,Effect Monster,100,800,"During your opponent's turn, when your opponent activates a card or effect that would inflict damage, you can remove from play this card in your Graveyard to change that effect so it increases Life Points by the same amount instead.",0.05,0.24,1.49,0.15,,Unlimited,
35757,Damage Eater,Damage Eater,https://tcgplayer-cdn.tcgplayer.com/product/35757_200w.jpg,2,198,https://cpt.tcgcsv.com/9kj,2024-03-28T16:46:13.14,1,DREV-EN004,Common,DARK,Fiend,Effect Monster,100,800,"During your opponent's turn, when your opponent activates a card or effect that would inflict damage, you can remove from play this card in your Graveyard to change that effect so it increases Life Points by the same amount instead.",0.05,0.25,1.09,0.11,,1st Edition,
35758,A/D Changer,A D Changer,https://tcgplayer-cdn.tcgplayer.com/product/35758_200w.jpg,2,198,https://cpt.tcgcsv.com/bkj,2024-03-28T16:46:13.187,1,DREV-EN005,Common,LIGHT,Warrior,Effect Monster,100,100,You can remove from play this card in your Graveyard to select 1 monster on the field. Change its battle position.,0.1,0.25,1.49,0.19,,Unlimited,
35758,A/D Changer,A D Changer,https://tcgplayer-cdn.tcgplayer.com/product/35758_200w.jpg,2,198,https://cpt.tcgcsv.com/bkj,2024-03-28T16:46:13.187,1,DREV-EN005,Common,LIGHT,Warrior,Effect Monster,100,100,You can remove from play this card in your Graveyard to select 1 monster on the field. Change its battle position.,0.15,0.35,1.09,0.27,,1st Edition,
35759,Stronghold Guardian,Stronghold Guardian,https://tcgplayer-cdn.tcgplayer.com/product/35759_200w.jpg,2,198,https://cpt.tcgcsv.com/ckj,2024-03-28T16:46:13.233,1,DREV-EN006,Common,EARTH,Warrior,Effect Monster,0,1500,"If a Defense Position monster you control is attacked, you can send this card from your hand to the Graveyard during the Damage Step to have your attacked monster gain 1500 DEF until the End Phase.",0.05,0.22,1.49,0.16,,Unlimited,
35759,Stronghold Guardian,Stronghold Guardian,https://tcgplayer-cdn.tcgplayer.com/product/35759_200w.jpg,2,198,https://cpt.tcgcsv.com/ckj,2024-03-28T16:46:13.233,1,DREV-EN006,Common,EARTH,Warrior,Effect Monster,0,1500,"If a Defense Position monster you control is attacked, you can send this card from your hand to the Graveyard during the Damage Step to have your attacked monster gain 1500 DEF until the End Phase.",0.08,0.25,1.09,0.21,,1st Edition,
35760,Playful Possum,Playful Possum,https://tcgplayer-cdn.tcgplayer.com/product/35760_200w.jpg,2,198,https://cpt.tcgcsv.com/dkj,2024-03-28T16:46:13.263,1,DREV-EN007,Rare,EARTH,Beast,Effect Monster,800,600,"During your Main Phase, if your opponent controls a face-up monster with higher ATK than the ATK of this card, you can destroy this card on the field. During your Standby Phase, if this card was destroyed by this effect, you can Special Summon this card f",0.07,0.24,1.4,0.11,,Unlimited,
35760,Playful Possum,Playful Possum,https://tcgplayer-cdn.tcgplayer.com/product/35760_200w.jpg,2,198,https://cpt.tcgcsv.com/dkj,2024-03-28T16:46:13.263,1,DREV-EN007,Rare,EARTH,Beast,Effect Monster,800,600,"During your Main Phase, if your opponent controls a face-up monster with higher ATK than the ATK of this card, you can destroy this card on the field. During your Standby Phase, if this card was destroyed by this effect, you can Special Summon this card f",0.14,0.39,1.5,0.2,,1st Edition,
35761,Egotistical Ape,Egotistical Ape,https://tcgplayer-cdn.tcgplayer.com/product/35761_200w.jpg,2,198,https://cpt.tcgcsv.com/fkj,2024-03-28T16:46:13.313,1,DREV-EN008,Rare,EARTH,Beast,Tuner Monster,1200,1200,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by sending 1 Beast-Type monster from your hand to the Graveyard. When this card is Special Summoned this way, you can activate 1 of these effects: •Increase the Level of this card by the Level of the Beast-Type monster. •Decrease the Level of this card by the Level of the Beast-Type monster.",0.13,0.3,1.41,0.3,,Unlimited,
35761,Egotistical Ape,Egotistical Ape,https://tcgplayer-cdn.tcgplayer.com/product/35761_200w.jpg,2,198,https://cpt.tcgcsv.com/fkj,2024-03-28T16:46:13.313,1,DREV-EN008,Rare,EARTH,Beast,Tuner Monster,1200,1200,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by sending 1 Beast-Type monster from your hand to the Graveyard. When this card is Special Summoned this way, you can activate 1 of these effects: •Increase the Level of this card by the Level of the Beast-Type monster. •Decrease the Level of this card by the Level of the Beast-Type monster.",0.24,0.48,1.98,0.34,,1st Edition,
