productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
478127,Spell Ruler Booster Pack (25th Anniversary Edition),Spell Ruler Booster Pack 25th Anniversary Edition,https://tcgplayer-cdn.tcgplayer.com/product/478127_200w.jpg,2,23053,https://cpt.tcgcsv.com/zgR5,2023-04-21T04:04:56.53,1,"For years, you could only get your hands on these coveted packs as part of the Legendary Collection, but now, just in time to celebrate the 25th anniversary of the card game, they’re being made available as a standalone booster!
<br>
<br>Spell Ruler was the first appearance of Ritual Spell Cards, Ritual Monsters, and Quick-Play Spell Cards like Mystical Space Typhoon. This was the first appearance of Pegasus’ Toon World and Toon monsters from the first Yu-Gi-Oh! animated series, including the beloved Blue-Eyes Toon Dragon! Joining them were powerful Spell Cards like Delinquent Duo, Snatch Steal, and Painful Choice. This printing will feature both Secret Rares from the set.
<br>
<br>Each Spell Ruler Booster Pack (25th Anniversary Edition) contains 9 cards.",083717885115,3.53,4.39,27.45,3.72,,Normal,,,,,,,
486495,Blue-Eyes Toon Dragon,Blue Eyes Toon Dragon,https://tcgplayer-cdn.tcgplayer.com/product/486495_200w.jpg,2,23053,https://cpt.tcgcsv.com/WCV5,2023-04-21T04:04:56.53,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 2 monsters, while you control ""Toon World"". Cannot attack the turn it is Special Summoned. You must pay 500 LP to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. Can attack your opponent directly, unless they control a Toon monster, in which case this card must target a Toon monster for its attacks.",,13.0,20.47,44.93,18.79,44.93,Unlimited,SRL-EN000,Secret Rare,LIGHT,Dragon,Toon/Effect Monster,3000,2500
486496,Penguin Knight,Penguin Knight,https://tcgplayer-cdn.tcgplayer.com/product/486496_200w.jpg,2,23053,https://cpt.tcgcsv.com/XCV5,2025-05-15T20:16:02.59,1,"When this card is sent directly from your Deck to the Graveyard by an effect of a card controlled by your opponent, unite your Graveyard cards and your own Deck, shuffle them and form a new Deck.",,0.03,0.14,1.34,0.14,,Unlimited,SRL-EN001,Common,WATER,Aqua,Effect Monster,900,800
486497,Axe of Despair,Axe of Despair,https://tcgplayer-cdn.tcgplayer.com/product/486497_200w.jpg,2,23053,https://cpt.tcgcsv.com/ZCV5,2025-09-29T23:24:18.643,1,"Increase the ATK of a monster equipped with this card by 1000 points When this card is sent from the field to the Graveyard. If you offer 1 monster on your side of the field as a Tribute, this card returns to the top of your Deck",,3.29,5.0,28.76,4.72,14.79,Unlimited,SRL-EN002,Ultra Rare,SPELL,,Normal Spell,,
486498,Black Pendant,Black Pendant,https://tcgplayer-cdn.tcgplayer.com/product/486498_200w.jpg,2,23053,https://cpt.tcgcsv.com/-CV5,2023-04-24T19:51:55.027,1,"Increase the ATK of a monster equipped with this card by 500 points. When this card is sent from the field to the Graveyard, inflict 500 points of damage to your opponent's Life Points.",,0.25,0.97,11.86,0.91,0.92,Unlimited,SRL-EN003,Super Rare,SPELL,,Normal Spell,,
486499,Horn of Light,Horn of Light,https://tcgplayer-cdn.tcgplayer.com/product/486499_200w.jpg,2,23053,https://cpt.tcgcsv.com/_CV5,2023-04-24T19:52:04.687,1,"Increase the DEF of a monster equipped with this card by 800 points. When this card is sent from the field to the Graveyard, if you pay 500 Life Points, this card returns to the top of your Deck.",,0.01,0.1,0.74,0.06,,Unlimited,SRL-EN004,Common,SPELL,,Normal Spell,,
486500,Malevolent Nuzzler,Malevolent Nuzzler,https://tcgplayer-cdn.tcgplayer.com/product/486500_200w.jpg,2,23053,https://cpt.tcgcsv.com/0DV5,2025-05-15T20:16:02.63,1,"Increase the ATK of a monster equipped with this card by 700 points. When this card is sent from the field to the Graveyard, if you pay 500 Life Points, this card returns to the top of your Deck.",,0.01,0.12,0.99,0.12,,Unlimited,SRL-EN005,Common,SPELL,,Normal Spell,,
486501,Spellbinding Circle,Spellbinding Circle,https://tcgplayer-cdn.tcgplayer.com/product/486501_200w.jpg,2,23053,https://cpt.tcgcsv.com/2DV5,2023-04-24T19:52:50.717,1,"Select 1 monster. As long as this card remains face-up on the field, the selected monster cannot attack or change its battle position. When the selected monster is destroyed, this card is also destroyed.",,6.86,19.99,39.16,8.42,39.16,Unlimited,SRL-EN006,Ultra Rare,TRAP,,Normal Trap,,
486502,Metal Fish,Metal Fish,https://tcgplayer-cdn.tcgplayer.com/product/486502_200w.jpg,2,23053,https://cpt.tcgcsv.com/3DV5,2025-05-15T20:16:02.677,1,<em>A metal fish with a razor-sharp caudal fin.</em>,,0.01,0.1,1.31,0.07,,Unlimited,SRL-EN007,Common,WATER,Machine,Normal Monster,1600,1900
486503,Electric Snake,Electric Snake,https://tcgplayer-cdn.tcgplayer.com/product/486503_200w.jpg,2,23053,https://cpt.tcgcsv.com/5DV5,2025-05-15T20:16:02.707,1,"When this card is discarded from your hand to the Graveyard by an effect of a card controlled by your opponent, draw 2 cards from your Deck.",,0.01,0.1,0.74,0.1,,Unlimited,SRL-EN008,Common,LIGHT,Thunder,Effect Monster,800,900
