productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
38693,Fabled Urustos,Fabled Urustos,https://tcgplayer-cdn.tcgplayer.com/product/38693_200w.jpg,2,226,https://cpt.tcgcsv.com/Ttk,2024-03-28T16:54:50.037,1,HA03-EN001,Super Rare,LIGHT,Fiend,Effect Monster,1500,200,"While you have 2 or less cards in your hand, all face-up Fabled monsters you control gain 400 ATK.",0.08,0.26,1.0,0.2,,Unlimited,
38693,Fabled Urustos,Fabled Urustos,https://tcgplayer-cdn.tcgplayer.com/product/38693_200w.jpg,2,226,https://cpt.tcgcsv.com/Ttk,2024-03-28T16:54:50.037,1,HA03-EN001,Super Rare,LIGHT,Fiend,Effect Monster,1500,200,"While you have 2 or less cards in your hand, all face-up Fabled monsters you control gain 400 ATK.",0.05,0.28,1.41,0.18,,1st Edition,
38694,Fabled Krus,Fabled Krus,https://tcgplayer-cdn.tcgplayer.com/product/38694_200w.jpg,2,226,https://cpt.tcgcsv.com/Vtk,2024-03-28T16:54:50.083,1,HA03-EN002,Secret Rare,LIGHT,Fiend,Effect Monster,1000,800,"When this card is discarded to the Graveyard, select 1 Level 4 or lower Fabled monster in your Graveyard, except this card, and Special Summon it.",2.56,3.5,9.95,2.22,,Unlimited,
38694,Fabled Krus,Fabled Krus,https://tcgplayer-cdn.tcgplayer.com/product/38694_200w.jpg,2,226,https://cpt.tcgcsv.com/Vtk,2024-03-28T16:54:50.083,1,HA03-EN002,Secret Rare,LIGHT,Fiend,Effect Monster,1000,800,"When this card is discarded to the Graveyard, select 1 Level 4 or lower Fabled monster in your Graveyard, except this card, and Special Summon it.",1.41,4.34,9.95,3.74,,1st Edition,
38695,Fabled Topi,Fabled Topi,https://tcgplayer-cdn.tcgplayer.com/product/38695_200w.jpg,2,226,https://cpt.tcgcsv.com/Wtk,2024-03-28T16:54:50.13,1,HA03-EN003,Super Rare,LIGHT,Fiend,Effect Monster,500,200,"If your opponent has 2 or more cards in their hand than you do, you can reveal 1 Fabled monster in your hand and Tribute this face-up card to select 2 Spell or Trap Cards your opponent controls, and destroy them.",0.1,0.29,6.14,0.18,,Unlimited,
38695,Fabled Topi,Fabled Topi,https://tcgplayer-cdn.tcgplayer.com/product/38695_200w.jpg,2,226,https://cpt.tcgcsv.com/Wtk,2024-03-28T16:54:50.13,1,HA03-EN003,Super Rare,LIGHT,Fiend,Effect Monster,500,200,"If your opponent has 2 or more cards in their hand than you do, you can reveal 1 Fabled monster in your hand and Tribute this face-up card to select 2 Spell or Trap Cards your opponent controls, and destroy them.",0.08,0.3,5.0,0.18,,1st Edition,
38696,Fabled Soulkius,Fabled Soulkius,https://tcgplayer-cdn.tcgplayer.com/product/38696_200w.jpg,2,226,https://cpt.tcgcsv.com/Xtk,2024-03-28T16:54:50.177,1,HA03-EN004,Secret Rare,LIGHT,Fiend,Effect Monster,2200,2100,"You can send 2 cards, except Fabled Soulkius, from your hand to the Graveyard to Special Summon this card from the Graveyard.",0.5,0.99,6.47,0.61,,Unlimited,
38696,Fabled Soulkius,Fabled Soulkius,https://tcgplayer-cdn.tcgplayer.com/product/38696_200w.jpg,2,226,https://cpt.tcgcsv.com/Xtk,2024-03-28T16:54:50.177,1,HA03-EN004,Secret Rare,LIGHT,Fiend,Effect Monster,2200,2100,"You can send 2 cards, except Fabled Soulkius, from your hand to the Graveyard to Special Summon this card from the Graveyard.",0.25,0.85,3.99,0.5,,1st Edition,
38697,Fabled Miztoji,Fabled Miztoji,https://tcgplayer-cdn.tcgplayer.com/product/38697_200w.jpg,2,226,https://cpt.tcgcsv.com/Ztk,2024-03-28T16:54:50.223,1,HA03-EN005,Super Rare,LIGHT,Fiend,Tuner Monster,400,200,You can send this card from your hand to the Graveyard to select 1 face-up Fabled monster you control. The selected monster is treated as a Tuner monster while face-up on the field.,0.05,0.28,1.47,0.15,,Unlimited,
38697,Fabled Miztoji,Fabled Miztoji,https://tcgplayer-cdn.tcgplayer.com/product/38697_200w.jpg,2,226,https://cpt.tcgcsv.com/Ztk,2024-03-28T16:54:50.223,1,HA03-EN005,Super Rare,LIGHT,Fiend,Tuner Monster,400,200,You can send this card from your hand to the Graveyard to select 1 face-up Fabled monster you control. The selected monster is treated as a Tuner monster while face-up on the field.,0.05,0.25,1.49,0.12,,1st Edition,
