productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
587240,Diabellstar the Black Witch (UTR),Diabellstar the Black Witch UTR,https://tcgplayer-cdn.tcgplayer.com/product/587240_200w.jpg,2,23657,https://cpt.tcgcsv.com/QVJ6,2025-04-21T20:02:38.54,0,OP26-EN001,Ultimate Rare,DARK,Spellcaster,Effect Monster,2500,2000,"You can Special Summon this card (from your hand) by sending 1 card from your hand or field to the GY. You can only Special Summon ""Diabellstar the Black Witch"" once per turn this way. You can only use each of the following effects of ""Diabellstar the Black Witch"" once per turn. If this card is Normal or Special Summoned: You can Set 1 ""Sinful Spoils"" Spell/Trap directly from your Deck. During your opponent's turn, if this card is sent from its owner's hand or field to the GY: You can send 1 card from your hand or field to the GY, and if you do, Special Summon this card.",9.41,16.9,80.0,9.12,,Unlimited,,
587241,"Lo, the Prayers of the Voiceless Voice (UTR)",Lo the Prayers of the Voiceless Voice UTR,https://tcgplayer-cdn.tcgplayer.com/product/587241_200w.jpg,2,23657,https://cpt.tcgcsv.com/RVJ6,2025-04-21T20:02:45.497,0,OP26-EN002,Ultimate Rare,LIGHT,Fairy,Effect Monster,50,2050,"If you Ritual Summon exactly 1 LIGHT Ritual Monster (Warrior or Dragon) with a card effect that requires use of monsters, this card can be used as the entire Tribute. You can only use each of the following effects of ""Lo, the Prayers of the Voiceless Voice"" once per turn. If this card is Normal or Special Summoned: You can place 1 ""Voiceless Voice"" Continuous Spell/Trap from your Deck face-up in your Spell & Trap Zone. If a LIGHT Ritual Monster (Warrior or Dragon) is Special Summoned to your field, while this card is in your GY (except during the Damage Step): You can Special Summon this card.",6.29,9.9,31.95,6.44,9.26,Unlimited,,
587242,Phantom of Yubel (UTR),Phantom of Yubel UTR,https://tcgplayer-cdn.tcgplayer.com/product/587242_200w.jpg,2,23657,https://cpt.tcgcsv.com/SVJ6,2025-04-21T20:02:52.633,0,OP26-EN003,Ultimate Rare,DARK,Fiend,Fusion/Effect Monster,0,0,"1 ""Yubel"" monster + 1 Fiend monster with 0 ATK/DEF<br>Must be Special Summoned (from your Extra Deck) by shuffling the above cards from your hand, field, and/or GY into the Deck/Extra Deck. Cannot be used as Fusion Material. Cannot be destroyed by battle, also you take no damage from battles involving this card. When your opponent activates a monster effect (Quick Effect): You can Tribute this card; the activated effect becomes ""Your opponent destroys 1 ""Yubel"" monster in their hand, Deck, or field"". You can only use this effect of ""Phantom of Yubel"" once per turn.",12.49,16.66,40.0,14.89,,Unlimited,,
587243,Absolute King Back Jack,Absolute King Back Jack,https://tcgplayer-cdn.tcgplayer.com/product/587243_200w.jpg,2,23657,https://cpt.tcgcsv.com/TVJ6,2024-10-16T13:33:13.643,0,OP26-EN004,Super Rare,DARK,Fiend,Effect Monster,0,0,"During your opponent's turn (Quick Effect): You can banish this card from the GY; excavate the top card of your Deck, and if it is a Normal Trap, Set it to your field. Otherwise, send it to the GY. That Set card can be activated during this turn. If this card is sent to the GY: You can look at 3 cards from the top of your Deck, then place them on the top of the Deck in any order. You can only use each effect of ""Absolute King Back Jack"" once per turn.",0.03,0.3,4.99,0.18,,Unlimited,,
587244,Ancient Gear Frame,Ancient Gear Frame,https://tcgplayer-cdn.tcgplayer.com/product/587244_200w.jpg,2,23657,https://cpt.tcgcsv.com/VVJ6,2024-10-16T13:33:13.74,0,OP26-EN005,Super Rare,EARTH,Machine,Effect Monster,1600,500,"You can discard 1 card; add 1 ""Ancient Gear Golem"", or 1 Spell/Trap that mentions it, from your Deck to your hand. You can only use this effect of ""Ancient Gear Frame"" once per turn. If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon up to 3 ""Ancient Gear Golem"" and/or ""Ancient Gear Golem - Ultimate Pound"" from your hand, ignoring their Summoning conditions.",0.2,0.41,4.99,0.42,,Unlimited,,
587245,Lantern Shark,Lantern Shark,https://tcgplayer-cdn.tcgplayer.com/product/587245_200w.jpg,2,23657,https://cpt.tcgcsv.com/WVJ6,2024-10-16T13:33:13.803,0,OP26-EN006,Super Rare,WATER,Fish,Effect Monster,1500,900,"If this card is Normal or Special Summoned: You can Special Summon 1 Level 3, 4, or 5 WATER monster from your hand in Defense Position, except ""Lantern Shark"", also, you cannot Special Summon from the Extra Deck for the rest of this turn, except Xyz Monsters. You can only use this effect of ""Lantern Shark"" once per turn. If this card is used for the Xyz Summon of a WATER monster, it can be treated as a Level 3 or 5 monster.",0.05,0.27,1.49,0.28,,Unlimited,,
587246,Buzzsaw Shark,Buzzsaw Shark,https://tcgplayer-cdn.tcgplayer.com/product/587246_200w.jpg,2,23657,https://cpt.tcgcsv.com/XVJ6,2024-10-16T13:33:13.97,0,OP26-EN007,Super Rare,WATER,Fish,Effect Monster,1600,500,"You can target 1 WATER monster you control; Special Summon from your Deck in Defense Position, 1 Fish monster with the same Level as that monster, but with a different name, and if you do, it cannot activate its effects this turn, also, you cannot Special Summon from the Extra Deck for the rest of this turn, except Xyz Monsters. You can only use this effect of ""Buzzsaw Shark"" once per turn. If this card is used for the Xyz Summon of a WATER monster, it can be treated as a Level 3 or 5 monster.",0.05,0.5,25.0,0.27,,Unlimited,,
587247,Samurai Destroyer,Samurai Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/587247_200w.jpg,2,23657,https://cpt.tcgcsv.com/ZVJ6,2024-10-16T13:33:14.03,0,OP26-EN008,Super Rare,EARTH,Machine,Synchro/Effect Monster,2600,1400,"1 Tuner + 1+ non-Tuner monsters<br>If this card battles an opponent's monster, your opponent cannot activate cards or effects until the end of the Damage Step, also that opponent's monster's effects are negated during the Battle Phase only. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can target 1 Machine monster in your GY; Special Summon it.",0.15,0.86,4.99,0.63,,Unlimited,,
587248,Moon of the Closed Heaven,Moon of the Closed Heaven,https://tcgplayer-cdn.tcgplayer.com/product/587248_200w.jpg,2,23657,https://cpt.tcgcsv.com/-VJ6,2024-10-16T13:33:14.11,0,OP26-EN009,Super Rare,LIGHT,Fiend,Link/Effect Monster,1200,,"2 Effect Monsters<br>You can target 1 face-up monster your opponent controls this card points to; this turn, if you Link Summon a Link-5 monster using this card you control, you can also use that monster your opponent controls as material. You can only use this effect of ""Moon of the Closed Heaven"" once per turn.",1.0,2.2,6.98,2.11,,Unlimited,2,Top-Right;Top
587249,Chicken Game,Chicken Game,https://tcgplayer-cdn.tcgplayer.com/product/587249_200w.jpg,2,23657,https://cpt.tcgcsv.com/_VJ6,2024-10-16T13:33:14.187,0,OP26-EN010,Super Rare,SPELL,,Field Spell,,,"The player with the lowest LP takes no damage. Once per turn, during the Main Phase: The turn player can pay 1000 LP, then activate 1 of these effects;<br>• Draw 1 card.<br>• Destroy this card.<br>• Your opponent gains 1000 LP.<br>Neither player can activate cards or effects in response to this effect's activation.",1.25,3.1,13.0,3.58,,Unlimited,,
587250,Ostinato,Ostinato,https://tcgplayer-cdn.tcgplayer.com/product/587250_200w.jpg,2,23657,https://cpt.tcgcsv.com/0WJ6,2024-10-16T13:33:14.297,0,OP26-EN011,Super Rare,SPELL,,Normal Spell,,,"If you control no monsters: Fusion Summon 1 ""Melodious"" Fusion Monster from your Extra Deck, using 2 monsters from your hand and/or Deck as material. During the End Phase of this turn, destroy the monster Fusion Summoned by this effect, and if you do, if all the materials that were used for its Fusion Summon are in your GY, you can Special Summon all of them.",0.03,0.25,4.99,0.12,,Unlimited,,
