productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
505893,Purrelyly (UTR),Purrelyly UTR,https://tcgplayer-cdn.tcgplayer.com/product/505893_200w.jpg,2,23260,https://cpt.tcgcsv.com/Tm36,2025-01-29T22:54:28.317,1,OP22-EN001,Ultimate Rare,DARK,Fairy,Effect Monster,100,100,"If this card is Normal or Special Summoned: You can add 1 ""Purrely"" card from your Deck to your hand, except a Quick-Play Spell. You can target 1 ""Purrely"" Quick-Play Spell in your GY; Special Summon 1 Xyz Monster from your Extra Deck that mentions that card, by using this card you control as material, and if you do, attach that Spell to the Summoned monster. (This is treated as an Xyz Summon.) You can only use each effect of ""Purrelyly"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",6.98,11.74,70.0,8.56,,Unlimited,,
505894,Branded Fusion (UTR),Branded Fusion UTR,https://tcgplayer-cdn.tcgplayer.com/product/505894_200w.jpg,2,23260,https://cpt.tcgcsv.com/Vm36,2025-01-29T22:53:22.817,1,OP22-EN002,Ultimate Rare,SPELL,,Normal Spell,,,"Fusion Summon 1 Fusion Monster that mentions ""Fallen of Albaz"" as material from your Extra Deck, using 2 monsters from your hand, Deck, or field as Fusion Material. You cannot Special Summon monsters from the Extra Deck, except Fusion Monsters, the turn you activate this card. You can only activate 1 ""Branded Fusion"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",34.04,40.0,64.99,35.5,,Unlimited,,
505896,Triple Tactics Thrust (UTR),Triple Tactics Thrust UTR,https://tcgplayer-cdn.tcgplayer.com/product/505896_200w.jpg,2,23260,https://cpt.tcgcsv.com/Xm36,2025-01-29T22:53:56.013,1,OP22-EN003,Ultimate Rare,SPELL,,Normal Spell,,,"If your opponent has activated a monster effect during this turn: Set 1 Normal Spell/Trap directly from your Deck, except ""Triple Tactics Thrust"", or if your opponent controls a monster, you can add it to your hand instead. That Set card cannot be activated this turn. You can only activate 1 ""Triple Tactics Thrust"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",28.99,36.99,159.98,31.31,36.01,Unlimited,,
505900,Nimble Angler,Nimble Angler,https://tcgplayer-cdn.tcgplayer.com/product/505900_200w.jpg,2,23260,https://cpt.tcgcsv.com/0n36,2025-01-29T22:57:46.693,1,OP22-EN004,Super Rare,WATER,Fish,Effect Monster,600,100,"If this card is sent from the hand or Deck to the Graveyard: You can Special Summon up to 2 Level 3 or lower ""Nimble"" monsters from your Deck, except ""Nimble Angler"".
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.2,0.49,3.75,0.32,,Unlimited,,
505901,Baby Raccoon Ponpoko,Baby Raccoon Ponpoko,https://tcgplayer-cdn.tcgplayer.com/product/505901_200w.jpg,2,23260,https://cpt.tcgcsv.com/2n36,2025-01-29T22:57:42.91,1,OP22-EN005,Super Rare,EARTH,Beast,Effect Monster,800,0,"When this card is Normal Summoned: You can Special Summon 1 Level 2 Beast-Type monster from your Deck, except ""Tanukit Ponpoko"", in face-down Defense Position. You cannot Special Summon any monsters during the turn you activate this effect, except Beast-Type monsters.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.05,0.25,1.99,0.17,,Unlimited,,
505902,Unchained Abomination,Unchained Abomination,https://tcgplayer-cdn.tcgplayer.com/product/505902_200w.jpg,2,23260,https://cpt.tcgcsv.com/3n36,2025-01-29T23:00:09.01,1,OP22-EN006,Super Rare,DARK,Fiend,Effect Link Monster,3000,,"2+ monsters including a Link Monster
<br>If a card(s) on the field is destroyed by card effect, except by ""Unchained Abomination"" (except during the Damage Step): You can target 1 card on the field; destroy it. When another monster is destroyed by battle: You can target 1 card on the field; destroy it. During the End Phase: You can target 1 card on the field; destroy it. You can only use each effect of ""Unchained Abomination"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.29,0.65,4.99,0.42,,Unlimited,4,Bottom-Right;Bottom;Bottom-Left;Top
505903,Evo-Diversity,Evo Diversity,https://tcgplayer-cdn.tcgplayer.com/product/505903_200w.jpg,2,23260,https://cpt.tcgcsv.com/5n36,2025-01-29T22:59:53.897,1,OP22-EN007,Super Rare,SPELL,,Normal Spell,,,"Add 1 ""Evoltile"" or ""Evolsaur"" monster from your Deck to your hand. You can only activate 1 ""Evo-Diversity"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.02,0.25,9.99,0.18,,Unlimited,,
505904,Clear New World,Clear New World,https://tcgplayer-cdn.tcgplayer.com/product/505904_200w.jpg,2,23260,https://cpt.tcgcsv.com/6n36,2025-01-29T23:00:17.537,1,OP22-EN008,Super Rare,SPELL,,Normal Spell,,,"Target 1 face-up monster you control; destroy it, and if you do, Special Summon 1 monster from your Deck in Defense Position, with a different original Type and Attribute, whose Level is lower than that monster's original Level, but negate its effects. You can only activate 1 ""Clear New World"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.25,4.99,0.16,,Unlimited,,
505905,Branded Lost,Branded Lost,https://tcgplayer-cdn.tcgplayer.com/product/505905_200w.jpg,2,23260,https://cpt.tcgcsv.com/7n36,2025-01-29T23:01:16.527,1,OP22-EN009,Super Rare,SPELL,,Continuous Spell,,,"The activation of your cards and effects that include an effect that Fusion Summons a Fusion Monster cannot be negated, also your opponent cannot activate cards or effects when a monster is Fusion Summoned this way. If you Fusion Summon a Fusion Monster: You can add 1 ""Fallen of Albaz"", or 1 monster that mentions it, from your Deck to your hand. You can only use this effect of ""Branded Lost"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.07,0.39,3.99,0.19,,Unlimited,,
505906,Runick Dispelling,Runick Dispelling,https://tcgplayer-cdn.tcgplayer.com/product/505906_200w.jpg,2,23260,https://cpt.tcgcsv.com/8n36,2025-01-29T23:01:27.123,1,OP22-EN010,Super Rare,SPELL,,Quick-Play Spell,,,"Activate 1 of these effects, but skip your next Battle Phase after activation;
<br>• If your opponent adds a card(s) from their Deck to their hand, except during the Draw Phase, discard 1 random card from their hand, then banish the top 2 cards of their Deck.
<br>• Special Summon 1 ""Runick"" monster from your Extra Deck to the Extra Monster Zone.
<br>You can only activate 1 ""Runick Dispelling"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.15,0.5,4.99,0.35,,Unlimited,,
